time,throughput_mbps,pkt_drop,pkt_total,loss
2024-05-27T17:41:06.430097,43.1,1840,3765,49
2024-05-27T17:41:06.430121,47.6,19371,21495,90
2024-05-27T17:41:06.430144,44.0,22748,24713,92
2024-05-27T17:41:06.430167,42.8,18479,20392,91
2024-05-27T17:41:06.430191,49.9,22538,24766,91
2024-05-27T17:41:06.430214,48.3,22018,24174,91
2024-05-27T17:41:06.430236,54.3,22863,25286,90
2024-05-27T17:41:06.430258,54.9,21506,23955,90
2024-05-27T17:41:06.430281,63.8,24126,26974,89
2024-05-27T17:41:06.430303,65.3,20925,23840,88
2024-05-27T17:41:06.430327,65.4,19842,22762,87
2024-05-27T17:41:06.430349,67.1,21190,24184,88
2024-05-27T17:41:06.430370,64.9,17975,20872,86
2024-05-27T17:41:06.430392,75.2,22007,25364,87
2024-05-27T17:41:06.430418,82.3,21314,24988,85
2024-05-27T17:41:06.430440,80.7,19006,22611,84
2024-05-27T17:41:06.430462,76.8,16912,20340,83
2024-05-27T17:41:06.430484,108,24362,29180,83
2024-05-27T17:41:06.430506,99.5,16507,20951,79
2024-05-27T17:41:06.430528,101,18187,22682,80
2024-05-27T17:41:06.430550,96.1,17004,21295,80
2024-05-27T17:41:06.430572,104,19775,24416,81
2024-05-27T17:41:06.430594,54.4,9174,11603,79
2024-05-27T17:41:06.430614,74.5,9349,12677,74
2024-05-27T17:41:06.430636,115,39998,45122,89
2024-05-27T17:41:06.430662,34.5,4014,5556,72
2024-05-27T17:41:06.430684,128,26490,32203,82
2024-05-27T17:41:06.430705,124,16470,22027,75
2024-05-27T17:41:06.430726,154,16119,22977,70
2024-05-27T17:41:06.430748,153,15107,21934,69
2024-05-27T17:41:06.430769,171,14570,22206,66
2024-05-27T17:41:06.430790,155,15743,22644,70
2024-05-27T17:41:06.430811,172,14588,22259,66
2024-05-27T17:41:06.430852,162,13907,21144,66
2024-05-27T17:41:06.430875,176,14516,22355,65
2024-05-27T17:41:06.430896,178,15506,23453,66
2024-05-27T17:41:06.430917,173,14126,21842,65
2024-05-27T17:41:06.430938,158,15747,22821,69
2024-05-27T17:41:06.430970,178,14069,22033,64
2024-05-27T17:41:06.430991,168,13832,21347,65
2024-05-27T17:41:06.431016,182,15166,23302,65
2024-05-27T17:41:06.431051,167,14059,21522,65
2024-05-27T17:41:06.431091,185,14896,23159,64
2024-05-27T17:41:06.431123,155,14348,21251,68
2024-05-27T17:41:06.431144,168,15839,23324,68
2024-05-27T17:41:30.929602,169,13921,21460,65
2024-05-27T17:41:30.929800,194,14322,22975,62
2024-05-27T17:41:30.929844,181,13478,21542,63
2024-05-27T17:41:30.929880,197,14687,23479,63
2024-05-27T17:41:30.929915,192,12643,21198,60
2024-05-27T17:41:30.929947,210,13773,23169,59
2024-05-27T17:41:30.929979,188,14384,22757,63
2024-05-27T17:41:30.930014,172,14348,22022,65
2024-05-27T17:41:30.930046,199,13470,22347,60
2024-05-27T17:41:30.930078,180,14219,22253,64
2024-05-27T17:41:30.930110,183,14380,22560,64
2024-05-27T17:41:30.930144,175,14465,22292,65
2024-05-27T17:41:30.930176,168,13981,21488,65
2024-05-27T17:41:30.930208,179,14631,22638,65
2024-05-27T17:41:30.930240,164,15515,22814,68
