time,rtt_ms,operator
2024-05-29T12:44:52.040864-04:00,46.5,verizon
2024-05-29T12:44:52.239411-04:00,44.9,verizon
2024-05-29T12:44:52.438959-04:00,44.8,verizon
2024-05-29T12:44:52.638810-04:00,41.7,verizon
2024-05-29T12:44:52.846557-04:00,48.5,verizon
2024-05-29T12:44:53.056371-04:00,58.1,verizon
2024-05-29T12:44:53.252327-04:00,52.0,verizon
2024-05-29T12:44:53.448678-04:00,47.3,verizon
2024-05-29T12:44:53.657549-04:00,55.0,verizon
2024-05-29T12:44:53.848127-04:00,44.8,verizon
2024-05-29T12:44:54.060851-04:00,56.0,verizon
2024-05-29T12:44:54.258361-04:00,51.9,verizon
2024-05-29T12:44:54.448538-04:00,40.4,verizon
2024-05-29T12:44:54.657620-04:00,48.2,verizon
2024-05-29T12:44:54.866436-04:00,54.3,verizon
2024-05-29T12:44:55.059461-04:00,46.3,verizon
2024-05-29T12:44:55.269691-04:00,53.4,verizon
2024-05-29T12:44:55.472417-04:00,55.3,verizon
2024-05-29T12:44:55.677769-04:00,58.9,verizon
2024-05-29T12:44:55.876659-04:00,58.0,verizon
2024-05-29T12:44:56.067371-04:00,48.4,verizon
2024-05-29T12:44:56.270775-04:00,48.9,verizon
2024-05-29T12:44:56.468596-04:00,46.4,verizon
2024-05-29T12:44:56.668521-04:00,44.7,verizon
2024-05-29T12:44:56.880689-04:00,56.4,verizon
2024-05-29T12:44:57.079463-04:00,54.8,verizon
2024-05-29T12:44:57.270701-04:00,44.5,verizon
2024-05-29T12:44:57.487770-04:00,58.9,verizon
2024-05-29T12:44:57.679690-04:00,50.2,verizon
2024-05-29T12:44:57.877382-04:00,48.3,verizon
2024-05-29T12:44:58.076577-04:00,46.8,verizon
2024-05-29T12:44:58.278523-04:00,46.6,verizon
2024-05-29T12:44:58.478287-04:00,44.5,verizon
2024-05-29T12:44:58.688542-04:00,52.9,verizon
2024-05-29T12:44:58.877654-04:00,41.6,verizon
2024-05-29T12:44:59.080563-04:00,43.6,verizon
2024-05-29T12:44:59.288548-04:00,48.6,verizon
2024-05-29T12:44:59.488724-04:00,46.6,verizon
2024-05-29T12:44:59.696454-04:00,52.3,verizon
2024-05-29T12:44:59.898352-04:00,52.3,verizon
2024-05-29T12:45:00.092569-04:00,46.4,verizon
2024-05-29T12:45:00.299449-04:00,51.0,verizon
2024-05-29T12:45:00.499569-04:00,49.3,verizon
2024-05-29T12:45:00.698693-04:00,47.2,verizon
2024-05-29T12:45:00.899051-04:00,46.0,verizon
2024-05-29T12:45:01.098453-04:00,45.6,verizon
2024-05-29T12:45:01.322805-04:00,66.4,verizon
2024-05-29T12:45:01.497900-04:00,40.4,verizon
2024-05-29T12:45:01.720611-04:00,60.3,verizon
2024-05-29T12:45:01.915124-04:00,53.7,verizon
2024-05-29T12:45:02.101471-04:00,39.8,verizon
2024-05-29T12:45:02.308943-04:00,45.0,verizon
2024-05-29T12:45:02.520471-04:00,56.1,verizon
2024-05-29T12:45:02.708361-04:00,43.3,verizon
2024-05-29T12:45:02.935604-04:00,69.4,verizon
2024-05-29T12:45:03.112478-04:00,46.2,verizon
2024-05-29T12:45:03.318848-04:00,51.1,verizon
2024-05-29T12:45:03.519726-04:00,50.1,verizon
2024-05-29T12:45:03.725581-04:00,56.1,verizon
2024-05-29T12:45:03.918384-04:00,46.1,verizon
2024-05-29T12:45:04.118439-04:00,46.1,verizon
2024-05-29T12:45:04.331520-04:00,58.4,verizon
2024-05-29T12:45:04.542316-04:00,68.1,verizon
2024-05-29T12:45:04.719425-04:00,42.0,verizon
2024-05-29T12:45:04.919354-04:00,41.6,verizon
2024-05-29T12:45:05.127486-04:00,49.7,verizon
2024-05-29T12:45:05.330538-04:00,49.3,verizon
2024-05-29T12:45:05.527520-04:00,46.5,verizon
2024-05-29T12:45:05.736794-04:00,52.9,verizon
2024-05-29T12:45:05.928754-04:00,44.1,verizon
2024-05-29T12:45:06.127286-04:00,42.9,verizon
2024-05-29T12:45:06.361252-04:00,75.3,verizon
2024-05-29T12:45:06.534889-04:00,46.5,verizon
2024-05-29T12:45:06.738360-04:00,49.4,verizon
2024-05-29T12:45:06.938657-04:00,48.4,verizon
2024-05-29T12:45:07.137424-04:00,47.0,verizon
2024-05-29T12:45:07.345259-04:00,53.7,verizon
2024-05-29T12:45:07.538744-04:00,44.4,verizon
2024-05-29T12:45:07.749220-04:00,53.2,verizon
2024-05-29T12:45:07.938575-04:00,40.9,verizon
2024-05-29T12:45:08.147327-04:00,49.5,verizon
2024-05-29T12:45:08.350519-04:00,49.5,verizon
2024-05-29T12:45:08.547402-04:00,46.4,verizon
2024-05-29T12:45:08.748709-04:00,45.5,verizon
2024-05-29T12:45:08.957247-04:00,52.1,verizon
2024-05-29T12:45:09.147160-04:00,42.6,verizon
2024-05-29T12:45:09.361391-04:00,53.3,verizon
2024-05-29T12:45:09.558604-04:00,49.7,verizon
2024-05-29T12:45:09.759342-04:00,49.2,verizon
2024-05-29T12:45:09.958235-04:00,47.6,verizon
2024-05-29T12:45:10.173363-04:00,62.6,verizon
2024-05-29T12:45:10.359464-04:00,45.4,verizon
2024-05-29T12:45:10.568293-04:00,51.8,verizon
2024-05-29T12:45:10.758532-04:00,40.8,verizon
2024-05-29T12:45:10.967145-04:00,48.2,verizon
2024-05-29T12:45:11.167404-04:00,46.5,verizon
2024-05-29T12:45:11.368264-04:00,45.9,verizon
2024-05-29T12:45:11.567699-04:00,43.9,verizon
2024-05-29T12:45:11.786408-04:00,60.3,verizon
2024-05-29T12:45:11.967458-04:00,41.6,verizon
2024-05-29T12:45:12.167130-04:00,40.9,verizon
2024-05-29T12:45:12.378491-04:00,50.1,verizon
2024-05-29T12:45:12.578677-04:00,47.4,verizon
2024-05-29T12:45:12.777195-04:00,44.4,verizon
2024-05-29T12:45:12.977030-04:00,43.1,verizon
2024-05-29T12:45:13.187588-04:00,52.7,verizon
2024-05-29T12:45:13.389195-04:00,52.9,verizon
2024-05-29T12:45:13.593244-04:00,55.1,verizon
2024-05-29T12:45:13.788366-04:00,49.2,verizon
2024-05-29T12:45:14.001078-04:00,62.1,verizon
2024-05-29T12:45:14.187470-04:00,47.6,verizon
2024-05-29T12:45:14.394454-04:00,53.1,verizon
2024-05-29T12:45:14.593695-04:00,51.9,verizon
2024-05-29T12:45:14.803192-04:00,59.8,verizon
2024-05-29T12:45:14.998231-04:00,54.3,verizon
2024-05-29T12:45:15.188274-04:00,44.2,verizon
2024-05-29T12:45:15.399743-04:00,53.4,verizon
2024-05-29T12:45:15.598579-04:00,52.0,verizon
2024-05-29T12:45:15.788219-04:00,41.0,verizon
2024-05-29T12:45:15.991372-04:00,44.4,verizon
2024-05-29T12:45:16.198376-04:00,50.2,verizon
2024-05-29T12:45:16.410409-04:00,60.2,verizon
2024-05-29T12:45:16.602193-04:00,49.7,verizon
2024-05-29T12:45:16.798172-04:00,44.8,verizon
2024-05-29T12:45:16.998425-04:00,43.0,verizon
2024-05-29T12:45:17.209480-04:00,54.5,verizon
2024-05-29T12:45:17.410386-04:00,52.7,verizon
2024-05-29T12:45:17.608750-04:00,50.1,verizon
2024-05-29T12:45:17.816336-04:00,56.2,verizon
2024-05-29T12:45:18.008342-04:00,47.7,verizon
2024-05-29T12:45:18.224401-04:00,63.6,verizon
2024-05-29T12:45:18.408520-04:00,45.7,verizon
2024-05-29T12:45:18.607109-04:00,44.7,verizon
2024-05-29T12:45:18.808360-04:00,43.5,verizon
2024-05-29T12:45:19.018801-04:00,52.4,verizon
2024-05-29T12:45:19.206465-04:00,42.0,verizon
2024-05-29T12:45:19.439581-04:00,73.1,verizon
2024-05-29T12:45:19.620820-04:00,52.4,verizon
2024-05-29T12:45:19.818376-04:00,47.9,verizon
2024-05-29T12:45:20.025698-04:00,55.5,verizon
2024-05-29T12:45:20.217514-04:00,47.2,verizon
2024-05-29T12:45:20.418398-04:00,45.3,verizon
2024-05-29T12:45:20.619954-04:00,46.2,verizon
2024-05-29T12:45:20.828871-04:00,53.1,verizon
2024-05-29T12:45:21.028496-04:00,51.8,verizon
2024-05-29T12:45:21.228337-04:00,53.1,verizon
2024-05-29T12:45:21.419913-04:00,41.5,verizon
2024-05-29T12:45:21.627311-04:00,48.7,verizon
2024-05-29T12:45:21.829248-04:00,49.3,verizon
