time,throughput_mbps,pkt_drop,pkt_total,loss
2024-05-28T21:01:38.809391,193,59915,68553,87
2024-05-28T21:01:38.809423,329,7397,22103,33
2024-05-28T21:01:38.809460,242,10387,21214,49
2024-05-28T21:01:38.809494,0.00,0,0,0
2024-05-28T21:01:38.809523,0.00,0,0,0
2024-05-28T21:01:38.809553,2.00,68075,68164,1e+02
2024-05-28T21:01:38.809583,30.4,20729,22088,94
2024-05-28T21:01:38.809620,74.3,19409,22726,85
2024-05-28T21:01:38.809648,69.6,19229,22336,86
2024-05-28T21:01:38.809676,67.9,19228,22260,86
2024-05-28T21:01:38.809705,43.2,20101,22029,91
2024-05-28T21:01:38.809732,58.5,19932,22544,88
2024-05-28T21:01:38.809761,72.8,18820,22069,85
2024-05-28T21:01:38.809789,62.2,19924,22702,88
2024-05-28T21:01:38.809817,91.1,18133,22202,82
2024-05-28T21:01:38.809844,88.2,17952,21891,82
2024-05-28T21:01:38.809873,57.8,19339,21920,88
2024-05-28T21:01:38.809902,8.35,19678,20052,98
2024-05-28T21:01:38.809930,0.58,24540,24566,1e+02
2024-05-28T21:01:38.809959,2.44,22230,22339,1e+02
2024-05-28T21:01:38.809985,4.92,14164,14384,98
2024-05-28T21:01:38.810012,26.5,29311,30493,96
2024-05-28T21:01:38.810039,230,12054,22326,54
2024-05-28T21:01:38.810066,288,9491,22334,42
2024-05-28T21:01:38.810093,311,8530,22409,38
2024-05-28T21:01:38.810121,124,16897,22421,75
2024-05-28T21:01:38.810148,260,10738,22340,48
2024-05-28T21:01:38.810178,175,13751,21560,64
2024-05-28T21:01:38.810204,213,13990,23487,60
2024-05-28T21:01:38.810232,251,11047,22234,50
2024-05-28T21:01:38.810260,277,9109,21457,42
2024-05-28T21:01:38.810289,289,9294,22182,42
2024-05-28T21:01:38.810321,179,14816,22827,65
2024-05-28T21:01:38.810379,164,14537,21844,67
2024-05-28T21:01:38.810410,219,12970,22737,57
2024-05-28T21:01:38.810439,222,13008,22926,57
2024-05-28T21:01:38.810464,293,9174,22245,41
2024-05-28T21:01:38.810491,262,10764,22468,48
