time,rtt_ms,operator
2024-05-28T11:17:40.926886-04:00,38.5,starlink
2024-05-28T11:17:41.128492-04:00,38.3,starlink
2024-05-28T11:17:41.747822-04:00,40.2,starlink
2024-05-28T11:17:41.962516-04:00,54.1,starlink
2024-05-28T11:17:42.154991-04:00,45.5,starlink
2024-05-28T11:17:42.362400-04:00,51.7,starlink
2024-05-28T11:17:42.542633-04:00,30.6,starlink
2024-05-28T11:17:42.755940-04:00,42.0,starlink
2024-05-28T11:17:42.952505-04:00,37.4,starlink
2024-05-28T11:17:43.151499-04:00,35.5,starlink
2024-05-28T11:17:43.355684-04:00,38.5,starlink
2024-05-28T11:17:43.555584-04:00,37.0,starlink
2024-05-28T11:17:43.751415-04:00,32.0,starlink
2024-05-28T11:17:43.959331-04:00,36.2,starlink
2024-05-28T11:17:44.158059-04:00,35.0,starlink
2024-05-28T11:17:44.362413-04:00,35.8,starlink
2024-05-28T11:17:44.565336-04:00,38.2,starlink
2024-05-28T11:17:44.768231-04:00,41.3,starlink
2024-05-28T11:17:44.962329-04:00,33.9,starlink
2024-05-28T11:17:45.165567-04:00,35.9,starlink
2024-05-28T11:17:45.372270-04:00,42.0,starlink
2024-05-28T11:17:45.568492-04:00,35.1,starlink
2024-05-28T11:17:45.772371-04:00,38.2,starlink
2024-05-28T11:17:45.974453-04:00,39.6,starlink
2024-05-28T11:17:46.171754-04:00,36.4,starlink
2024-05-28T11:17:46.382962-04:00,46.3,starlink
2024-05-28T11:17:46.580440-04:00,41.6,starlink
2024-05-28T11:17:46.775223-04:00,36.0,starlink
2024-05-28T11:17:46.979992-04:00,36.6,starlink
2024-05-28T11:17:47.180563-04:00,37.7,starlink
2024-05-28T11:17:47.387626-04:00,43.7,starlink
2024-05-28T11:17:47.592280-04:00,47.2,starlink
2024-05-28T11:17:47.788158-04:00,42.8,starlink
2024-05-28T11:17:47.983516-04:00,34.1,starlink
2024-05-28T11:17:48.196294-04:00,44.2,starlink
2024-05-28T11:17:48.409014-04:00,53.1,starlink
2024-05-28T11:17:48.796302-04:00,39.2,starlink
2024-05-28T11:17:48.998663-04:00,39.5,starlink
2024-05-28T11:17:49.192123-04:00,33.7,starlink
2024-05-28T11:17:49.399144-04:00,40.3,starlink
2024-05-28T11:17:49.597721-04:00,36.6,starlink
2024-05-28T11:17:49.808108-04:00,44.6,starlink
2024-05-28T11:17:50.000130-04:00,37.1,starlink
2024-05-28T11:17:50.197745-04:00,33.8,starlink
2024-05-28T11:17:50.400322-04:00,35.0,starlink
2024-05-28T11:17:50.599278-04:00,34.1,starlink
2024-05-28T11:17:50.834701-04:00,67.4,starlink
2024-05-28T11:17:51.039290-04:00,70.9,starlink
2024-05-28T11:17:51.244807-04:00,76.7,starlink
2024-05-28T11:17:51.451857-04:00,80.9,starlink
2024-05-28T11:17:51.617831-04:00,44.7,starlink
2024-05-28T11:17:51.822658-04:00,47.9,starlink
2024-05-28T11:17:52.028638-04:00,53.2,starlink
2024-05-28T11:17:52.234601-04:00,58.8,starlink
2024-05-28T11:17:52.439417-04:00,63.1,starlink
2024-05-28T11:17:52.643898-04:00,67.9,starlink
2024-05-28T11:17:52.853117-04:00,74.7,starlink
2024-05-28T11:17:53.056920-04:00,78.0,starlink
2024-05-28T11:17:53.426055-04:00,39.7,starlink
2024-05-28T11:17:53.630817-04:00,44.0,starlink
2024-05-28T11:17:53.831998-04:00,43.0,starlink
2024-05-28T11:17:54.024792-04:00,33.1,starlink
2024-05-28T11:17:54.223973-04:00,32.5,starlink
2024-05-28T11:17:54.429142-04:00,36.0,starlink
2024-05-28T11:17:54.624548-04:00,30.3,starlink
2024-05-28T11:17:54.827074-04:00,33.7,starlink
2024-05-28T11:17:55.030088-04:00,35.0,starlink
2024-05-28T11:17:55.234964-04:00,41.3,starlink
2024-05-28T11:17:55.433454-04:00,39.1,starlink
2024-05-28T11:17:55.628139-04:00,32.9,starlink
2024-05-28T11:17:55.839829-04:00,42.9,starlink
2024-05-28T11:17:56.034129-04:00,36.2,starlink
2024-05-28T11:17:56.235580-04:00,37.8,starlink
2024-05-28T11:17:56.436250-04:00,38.8,starlink
2024-05-28T11:17:56.886749-04:00,79.3,starlink
2024-05-28T11:17:57.049947-04:00,41.3,starlink
2024-05-28T11:17:57.258290-04:00,46.8,starlink
2024-05-28T11:17:57.676794-04:00,56.1,starlink
2024-05-28T11:17:57.891835-04:00,70.2,starlink
2024-05-28T11:17:58.095420-04:00,74.1,starlink
2024-05-28T11:17:58.302283-04:00,78.5,starlink
2024-05-28T11:17:58.467381-04:00,43.5,starlink
2024-05-28T11:17:58.876782-04:00,41.3,starlink
2024-05-28T11:17:59.083741-04:00,45.4,starlink
2024-05-28T11:17:59.310187-04:00,68.9,starlink
2024-05-28T11:17:59.513650-04:00,72.8,starlink
2024-05-28T11:17:59.722400-04:00,78.4,starlink
2024-05-28T11:18:01.305210-04:00,37.9,starlink
2024-05-28T11:18:02.118318-04:00,42.1,starlink
2024-05-28T11:18:02.409798-04:00,130,starlink
2024-05-28T11:18:02.511284-04:00,31.7,starlink
2024-05-28T11:18:02.710772-04:00,31.2,starlink
2024-05-28T11:18:02.937768-04:00,57.0,starlink
2024-05-28T11:18:03.150269-04:00,68.7,starlink
2024-05-28T11:18:03.356873-04:00,75.0,starlink
2024-05-28T11:18:03.563765-04:00,77.8,starlink
2024-05-28T11:18:03.727164-04:00,39.7,starlink
2024-05-28T11:18:03.936220-04:00,46.3,starlink
2024-05-28T11:18:04.139980-04:00,49.1,starlink
2024-05-28T11:18:04.344300-04:00,51.5,starlink
2024-05-28T11:18:04.549839-04:00,55.5,starlink
2024-05-28T11:18:04.756206-04:00,58.4,starlink
2024-05-28T11:18:04.959857-04:00,62.1,starlink
2024-05-28T11:18:05.170211-04:00,70.7,starlink
2024-05-28T11:18:05.374390-04:00,75.1,starlink
2024-05-28T11:18:05.787659-04:00,74.9,starlink
2024-05-28T11:18:05.947245-04:00,35.1,starlink
2024-05-28T11:18:06.148684-04:00,33.2,starlink
2024-05-28T11:18:06.350929-04:00,36.7,starlink
2024-05-28T11:18:06.556310-04:00,39.1,starlink
2024-05-28T11:18:06.754066-04:00,37.2,starlink
2024-05-28T11:18:06.962070-04:00,41.0,starlink
2024-05-28T11:18:07.162256-04:00,40.5,starlink
2024-05-28T11:18:07.359090-04:00,34.1,starlink
2024-05-28T11:18:07.559563-04:00,32.8,starlink
2024-05-28T11:18:07.757925-04:00,31.2,starlink
2024-05-28T11:18:07.964333-04:00,35.1,starlink
2024-05-28T11:18:08.164078-04:00,33.4,starlink
2024-05-28T11:18:08.367183-04:00,35.0,starlink
2024-05-28T11:18:08.567668-04:00,34.3,starlink
2024-05-28T11:18:08.766798-04:00,32.2,starlink
2024-05-28T11:18:08.991415-04:00,55.3,starlink
2024-05-28T11:18:09.194667-04:00,57.5,starlink
2024-05-28T11:18:09.406307-04:00,66.6,starlink
2024-05-28T11:18:09.615197-04:00,75.4,starlink
2024-05-28T11:18:09.818475-04:00,78.7,starlink
2024-05-28T11:18:09.982724-04:00,41.0,starlink
2024-05-28T11:18:10.189559-04:00,45.6,starlink
2024-05-28T11:18:10.394913-04:00,49.6,starlink
2024-05-28T11:18:10.600757-04:00,53.6,starlink
2024-05-28T11:18:10.811841-04:00,60.9,starlink
