time,throughput_mbps,pkt_drop,pkt_total,loss
2024-05-28T14:06:07.686390,3.90,719,893,81
2024-05-28T14:06:07.686470,2.17,0,97,0
2024-05-28T14:06:07.686548,1.81,0,81,0
2024-05-28T14:06:07.686626,0.90,0,40,0
2024-05-28T14:06:07.686702,0.96,0,43,0
2024-05-28T14:06:07.686783,1.12,0,50,0
2024-05-28T14:06:07.686858,1.37,0,61,0
2024-05-28T14:06:07.686932,2.42,0,108,0
2024-05-28T14:06:07.687011,2.53,0,113,0
2024-05-28T14:06:07.687085,3.16,0,141,0
2024-05-28T14:06:07.687164,2.11,0,94,0
2024-05-28T14:06:07.687240,3.38,0,151,0
2024-05-28T14:06:07.687316,1.66,0,74,0
2024-05-28T14:06:07.687391,1.55,0,69,0
2024-05-28T14:06:07.687467,2.58,0,115,0
2024-05-28T14:06:07.687541,2.62,0,117,0
2024-05-28T14:06:07.687616,1.99,0,89,0
2024-05-28T14:06:07.687691,1.84,0,82,0
2024-05-28T14:06:07.687765,1.12,0,50,0
2024-05-28T14:06:07.687840,1.32,0,59,0
2024-05-28T14:06:07.687916,0.18,0,8,0
2024-05-28T14:06:07.687990,0.60,0,27,0
2024-05-28T14:06:07.688068,0.79,0,35,0
2024-05-28T14:06:07.688142,0.67,0,30,0
2024-05-28T14:06:07.688217,0.90,0,40,0
2024-05-28T14:06:07.688293,1.01,0,45,0
2024-05-28T14:06:07.688366,1.17,0,52,0
2024-05-28T14:06:07.688440,0.92,0,41,0
2024-05-28T14:06:07.688515,1.10,0,49,0
2024-05-28T14:06:07.688587,1.25,0,56,0
2024-05-28T14:06:07.688662,1.86,0,83,0
2024-05-28T14:06:07.688737,2.08,0,93,0
2024-05-28T14:06:07.688811,1.86,0,83,0
2024-05-28T14:06:07.688883,2.73,0,122,0
2024-05-28T14:06:07.688956,3.32,0,148,0
2024-05-28T14:06:07.689029,2.39,0,107,0
2024-05-28T14:06:07.689142,0.96,0,43,0
2024-05-28T14:06:07.689221,3.53,0,158,0
2024-05-28T14:06:07.689294,2.38,0,106,0
2024-05-28T14:06:07.689368,0.94,0,42,0
2024-05-28T14:06:07.689443,0.69,0,31,0
2024-05-28T14:06:07.689516,0.36,0,16,0
2024-05-28T14:06:07.689588,0.72,0,32,0
2024-05-28T14:06:07.689801,0.63,0,28,0
2024-05-28T14:06:07.689890,0.45,0,20,0
2024-05-28T14:06:07.689949,0.36,0,16,0
2024-05-28T14:06:07.689988,0.36,0,16,0
2024-05-28T14:06:07.690026,0.13,0,6,0
2024-05-28T14:06:07.690064,0.11,0,5,0
2024-05-28T14:06:07.690103,0.02,0,1,0
2024-05-28T14:06:34.186617,0.07,6,9,67
2024-05-28T14:06:34.187154,0.04,0,2,0
2024-05-28T14:06:34.187270,0.02,0,1,0
2024-05-28T14:06:34.187359,0.00,0,0,0
2024-05-28T14:06:34.187441,0.02,0,1,0
2024-05-28T14:06:34.187522,0.04,0,2,0
2024-05-28T14:06:34.187605,0.07,0,3,0
2024-05-28T14:06:34.187687,0.02,0,1,0
2024-05-28T14:06:34.187768,0.11,0,5,0
2024-05-28T14:06:34.187852,0.18,22,30,73
2024-05-28T14:06:34.187934,0.96,0,43,0
2024-05-28T14:06:34.188017,7.50,0,335,0
2024-05-28T14:06:34.188098,6.36,0,284,0
2024-05-28T14:06:34.188181,3.88,0,173,0
2024-05-28T14:06:34.188262,4.14,0,185,0
2024-05-28T14:06:34.188346,6.99,0,312,0
2024-05-28T14:06:34.188427,4.39,0,196,0
2024-05-28T14:06:34.188507,1.03,0,46,0
2024-05-28T14:06:34.188588,1.03,0,46,0
2024-05-28T14:06:34.188670,0.74,0,33,0
2024-05-28T14:06:34.188751,0.52,0,23,0
2024-05-28T14:06:34.188836,0.63,0,28,0
2024-05-28T14:06:34.188919,0.13,0,6,0
2024-05-28T14:06:34.189001,0.81,0,36,0
2024-05-28T14:06:34.189135,0.92,0,41,0
2024-05-28T14:06:34.189221,0.60,0,27,0
2024-05-28T14:06:34.189303,0.74,0,33,0
2024-05-28T14:06:34.189383,0.16,0,7,0
2024-05-28T14:06:34.189465,0.04,0,2,0
2024-05-28T14:06:34.189550,0.43,0,19,0
2024-05-28T14:06:34.189737,0.74,0,33,0
2024-05-28T14:06:34.189829,0.34,0,15,0
2024-05-28T14:06:34.189911,0.04,0,2,0
2024-05-28T14:06:34.189991,0.07,0,3,0
2024-05-28T14:06:34.190072,0.07,0,3,0
2024-05-28T14:06:34.190153,0.02,0,1,0
2024-05-28T14:06:34.190234,0.40,10,28,36
2024-05-28T14:06:34.190313,0.00,0,0,0
2024-05-28T14:06:34.190396,1.32,0,59,0
2024-05-28T14:06:34.190473,32.6,1042,2498,42
2024-05-28T14:06:34.190550,16.4,735,1467,50
2024-05-28T14:06:34.190632,4.81,207,422,49
2024-05-28T14:06:34.190710,0.00,0,0,0
