time,throughput_mbps,retrans,cwnd_kb
2024-05-28T18:41:51.480884,20.9699,13,96
2024-05-28T18:41:51.840157,15.7290,0,79
2024-05-28T18:41:52.881133,13.6310,2,53
2024-05-28T18:41:52.881361,7.3401,0,53
2024-05-28T18:41:53.860045,7.3399,0,60
2024-05-28T18:41:53.860409,3.1459,0,60
2024-05-28T18:41:54.380417,9.4366,0,74
2024-05-28T18:41:55.147324,12.5834,3,71
2024-05-28T18:41:55.570566,13.6319,0,75
2024-05-28T18:41:55.960935,13.6307,0,81
2024-05-28T18:41:56.376772,12.5835,1,78
2024-05-28T18:41:56.961605,8.3882,2,56
2024-05-28T18:41:57.608485,9.4374,3,38
2024-05-28T18:41:58.277201,6.2916,0,67
2024-05-28T18:41:58.808415,7.3397,5,44
2024-05-28T18:41:58.808811,9.4378,0,44
2024-05-28T18:41:59.411130,7.3397,0,50
2024-05-28T18:41:59.976800,9.4364,3,81
2024-05-28T18:42:00.420583,11.5348,2,52
2024-05-28T18:42:01.025194,7.3404,1,48
2024-05-28T18:42:01.641433,8.3886,1,46
2024-05-28T18:42:02.435505,8.3890,3,35
2024-05-28T18:42:02.436033,5.2423,0,35
2024-05-28T18:42:03.525306,5.2431,1,96
2024-05-28T18:42:03.525977,4.1940,0,96
2024-05-28T18:42:04.070975,10.4859,3,68
2024-05-28T18:42:04.762242,8.3890,2,44
2024-05-28T18:42:05.520593,5.2424,0,50
2024-05-28T18:42:05.520915,7.3405,0,50
2024-05-28T18:42:06.066753,7.3404,2,64
2024-05-28T18:42:06.638824,10.4855,2,42
2024-05-28T18:42:07.416364,7.3398,1,41
2024-05-28T18:42:07.416691,5.2432,0,41
2024-05-28T18:42:08.034468,7.3400,4,55
2024-05-28T18:42:08.771337,8.3889,3,37
2024-05-28T18:42:09.527077,6.2912,0,94
2024-05-28T18:42:09.527608,6.2921,0,94
2024-05-28T18:42:09.964076,10.4849,8,55
2024-05-28T18:42:10.614816,9.4367,2,37
2024-05-28T18:42:11.473220,6.2915,2,35
2024-05-28T18:42:11.473924,5.2431,0,35
2024-05-28T18:42:12.260254,5.2429,4,96
2024-05-28T18:42:12.740691,9.4373,3,50
2024-05-28T18:42:13.449904,9.4372,1,44
2024-05-28T18:42:13.450365,7.3400,0,44
2024-05-28T18:42:14.191187,6.2916,4,41
2024-05-28T18:42:14.889800,6.2903,0,48
2024-05-28T18:42:14.890203,7.3411,0,48
2024-05-28T18:42:15.444848,8.3879,0,86
2024-05-28T18:42:15.842861,11.5347,5,71
2024-05-28T18:42:16.413730,9.4360,7,46
2024-05-28T18:42:17.059599,8.3899,3,42
2024-05-28T18:42:18.036212,7.3399,2,41
2024-05-28T18:42:18.036666,4.1946,0,41
2024-05-28T18:42:18.662500,6.2917,1,79
2024-05-28T18:42:19.316174,8.3879,6,41
