time,rtt_ms,operator
2024-05-29T12:14:00.024577-04:00,40.4,starlink
2024-05-29T12:14:00.223125-04:00,37.6,starlink
2024-05-29T12:14:00.420919-04:00,33.5,starlink
2024-05-29T12:14:00.632665-04:00,45.0,starlink
2024-05-29T12:14:00.829971-04:00,43.1,starlink
2024-05-29T12:14:01.020848-04:00,31.9,starlink
2024-05-29T12:14:01.227134-04:00,40.0,starlink
2024-05-29T12:14:01.425851-04:00,34.7,starlink
2024-05-29T12:14:01.628365-04:00,37.8,starlink
2024-05-29T12:14:01.828943-04:00,35.9,starlink
2024-05-29T12:14:02.031473-04:00,36.9,starlink
2024-05-29T12:14:02.230170-04:00,33.3,starlink
2024-05-29T12:14:02.437260-04:00,37.6,starlink
2024-05-29T12:14:02.640390-04:00,39.9,starlink
2024-05-29T12:14:02.840447-04:00,37.7,starlink
2024-05-29T12:14:03.057158-04:00,53.8,starlink
2024-05-29T12:14:03.265244-04:00,59.3,starlink
2024-05-29T12:14:03.465692-04:00,57.5,starlink
2024-05-29T12:14:03.657598-04:00,47.5,starlink
2024-05-29T12:14:03.852267-04:00,41.7,starlink
2024-05-29T12:14:04.057381-04:00,44.4,starlink
2024-05-29T12:14:04.268800-04:00,54.8,starlink
2024-05-29T12:14:04.457970-04:00,43.7,starlink
2024-05-29T12:14:04.661161-04:00,46.3,starlink
2024-05-29T12:14:04.861802-04:00,39.4,starlink
2024-05-29T12:14:05.066998-04:00,44.9,starlink
2024-05-29T12:14:05.269956-04:00,46.8,starlink
2024-05-29T12:14:05.467040-04:00,43.2,starlink
2024-05-29T12:14:05.663200-04:00,38.4,starlink
2024-05-29T12:14:05.868399-04:00,41.3,starlink
2024-05-29T12:14:06.062054-04:00,34.6,starlink
2024-05-29T12:14:06.266028-04:00,38.4,starlink
2024-05-29T12:14:06.481229-04:00,52.8,starlink
2024-05-29T12:14:06.689989-04:00,60.7,starlink
2024-05-29T12:14:06.871452-04:00,39.9,starlink
2024-05-29T12:14:07.082290-04:00,47.5,starlink
2024-05-29T12:14:07.285127-04:00,50.1,starlink
2024-05-29T12:14:07.490633-04:00,52.8,starlink
2024-05-29T12:14:07.673064-04:00,34.4,starlink
2024-05-29T12:14:07.900610-04:00,59.8,starlink
2024-05-29T12:14:08.088181-04:00,46.5,starlink
2024-05-29T12:14:08.283548-04:00,38.4,starlink
2024-05-29T12:14:08.483354-04:00,39.4,starlink
