Start time: 1716825755166
[2024-05-27 12:02:36.129778] nuttcp-t: v8.1.4: socket
[2024-05-27 12:02:36.130551] nuttcp-t: buflen=65536, nstream=1, port=5003 tcp -> 35.245.244.238
[2024-05-27 12:02:36.130617] nuttcp-t: time limit = 120.00 seconds
[2024-05-27 12:02:36.130659] nuttcp-t: connect to 35.245.244.238 with mss=1408, RTT=51.522 ms af=inet
[2024-05-27 12:02:36.130696] nuttcp-t: send window size = 1048576, receive window size = 1048576
[2024-05-27 12:02:36.130841] nuttcp-t: available send window = 786432, available receive window = 786432
[2024-05-27 12:02:36.130885] nuttcp-t: initial congestion window = 13 KB (10 packets)
[2024-05-27 12:02:36.130924] nuttcp-r: v8.1.4: socket
[2024-05-27 12:02:36.130959] nuttcp-r: buflen=65536, nstream=1, port=5003 tcp
[2024-05-27 12:02:36.130993] nuttcp-r: interval reporting every 0.50 seconds
[2024-05-27 12:02:36.131027] nuttcp-r: accept from 98.97.21.66 with af=inet
[2024-05-27 12:02:36.131059] nuttcp-r: send window size = 450000000, receive window size = 450000000
[2024-05-27 12:02:36.131092] nuttcp-r: available send window = 225000000, available receive window = 225000000
[2024-05-27 12:02:36.131128]     1.0625 MB /   0.50 sec =   17.8240 Mbps    14 retrans    328 KB-cwnd
[2024-05-27 12:03:36.710411]     0.6875 MB /   0.50 sec =   11.5346 Mbps     2 retrans     93 KB-cwnd
[2024-05-27 12:03:36.710837]     0.7500 MB /   0.50 sec =   12.5821 Mbps     0 retrans     93 KB-cwnd
[2024-05-27 12:03:37.548971]     0.6875 MB /   0.50 sec =   11.5348 Mbps     2 retrans     71 KB-cwnd
[2024-05-27 12:03:37.549429]     0.6250 MB /   0.50 sec =   10.4861 Mbps     0 retrans     71 KB-cwnd
[2024-05-27 12:03:38.443358]     0.6250 MB /   0.50 sec =   10.4868 Mbps     0 retrans     81 KB-cwnd
[2024-05-27 12:03:39.034904]     0.5625 MB /   0.50 sec =    9.4363 Mbps     1 retrans     96 KB-cwnd
[2024-05-27 12:03:39.035442]     0.9375 MB /   0.50 sec =   15.7281 Mbps     0 retrans     96 KB-cwnd
[2024-05-27 12:03:39.699272]     0.7500 MB /   0.50 sec =   12.5829 Mbps     1 retrans     85 KB-cwnd
[2024-05-27 12:03:40.442596]     0.7500 MB /   0.50 sec =   12.5838 Mbps     1 retrans     85 KB-cwnd
[2024-05-27 12:03:41.077584]     0.7500 MB /   0.50 sec =   12.5825 Mbps     3 retrans    103 KB-cwnd
[2024-05-27 12:03:41.078014]     0.7500 MB /   0.50 sec =   12.5828 Mbps     0 retrans    103 KB-cwnd
[2024-05-27 12:03:41.878571]     0.9375 MB /   0.50 sec =   15.7287 Mbps     7 retrans     90 KB-cwnd
[2024-05-27 12:03:42.579702]     0.6250 MB /   0.50 sec =   10.4858 Mbps     0 retrans    100 KB-cwnd
[2024-05-27 12:03:42.580178]     0.7500 MB /   0.50 sec =   12.5828 Mbps     0 retrans    100 KB-cwnd
[2024-05-27 12:03:43.121712]     0.8125 MB /   0.50 sec =   13.6320 Mbps     2 retrans    213 KB-cwnd
[2024-05-27 12:03:43.521740]     1.4375 MB /   0.50 sec =   24.1157 Mbps     3 retrans    159 KB-cwnd
[2024-05-27 12:03:44.012061]     1.0625 MB /   0.50 sec =   17.8250 Mbps     1 retrans    137 KB-cwnd
[2024-05-27 12:03:44.528014]     1.0000 MB /   0.50 sec =   16.7783 Mbps     0 retrans    144 KB-cwnd
[2024-05-27 12:03:45.312999]     1.3750 MB /   0.50 sec =   23.0688 Mbps     1 retrans    144 KB-cwnd
[2024-05-27 12:03:45.688574]     1.3750 MB /   0.50 sec =   23.0688 Mbps     1 retrans    138 KB-cwnd
[2024-05-27 12:03:46.057533]     1.3750 MB /   0.50 sec =   23.0696 Mbps     0 retrans    145 KB-cwnd
[2024-05-27 12:03:46.779323]     1.4375 MB /   0.50 sec =   24.1155 Mbps     2 retrans    141 KB-cwnd
[2024-05-27 12:03:47.183511]     1.4375 MB /   0.50 sec =   24.1186 Mbps     0 retrans    147 KB-cwnd
[2024-05-27 12:03:47.558245]     1.4375 MB /   0.50 sec =   24.1177 Mbps     0 retrans    154 KB-cwnd
[2024-05-27 12:03:48.377896]     1.3750 MB /   0.50 sec =   23.0681 Mbps     2 retrans    127 KB-cwnd
[2024-05-27 12:03:48.790830]     1.2500 MB /   0.50 sec =   20.9713 Mbps     0 retrans    134 KB-cwnd
[2024-05-27 12:03:49.211152]     1.2500 MB /   0.50 sec =   20.9717 Mbps     1 retrans    127 KB-cwnd
[2024-05-27 12:03:49.669259]     1.1875 MB /   0.50 sec =   19.9239 Mbps     0 retrans    134 KB-cwnd
[2024-05-27 12:03:50.140391]     1.1250 MB /   0.50 sec =   18.8730 Mbps     1 retrans    118 KB-cwnd
[2024-05-27 12:03:50.579401]     1.2500 MB /   0.50 sec =   20.9719 Mbps     0 retrans    125 KB-cwnd
[2024-05-27 12:03:51.031224]     1.1875 MB /   0.50 sec =   19.9225 Mbps     2 retrans    122 KB-cwnd
[2024-05-27 12:03:51.588416]     0.9375 MB /   0.50 sec =   15.7294 Mbps     0 retrans    130 KB-cwnd
[2024-05-27 12:03:52.084671]     1.1250 MB /   0.50 sec =   18.8742 Mbps     1 retrans    125 KB-cwnd
[2024-05-27 12:03:52.520588]     1.1875 MB /   0.50 sec =   19.9222 Mbps     0 retrans    132 KB-cwnd
[2024-05-27 12:03:53.108713]     0.8750 MB /   0.50 sec =   14.6798 Mbps     2 retrans    103 KB-cwnd
[2024-05-27 12:03:53.746137]     0.8125 MB /   0.50 sec =   13.6301 Mbps     0 retrans    112 KB-cwnd
[2024-05-27 12:03:54.223841]     1.0000 MB /   0.50 sec =   16.7791 Mbps     2 retrans    156 KB-cwnd
[2024-05-27 12:03:54.674038]     1.2500 MB /   0.50 sec =   20.9723 Mbps     2 retrans    111 KB-cwnd
[2024-05-27 12:03:55.248593]     0.9375 MB /   0.50 sec =   15.7280 Mbps     0 retrans    119 KB-cwnd
[2024-05-27 12:03:55.824804]     1.0625 MB /   0.50 sec =   17.8262 Mbps     1 retrans    115 KB-cwnd
[2024-05-27 12:03:56.413118]     0.9375 MB /   0.50 sec =   15.7292 Mbps     0 retrans    122 KB-cwnd
[2024-05-27 12:03:57.205500]     0.8750 MB /   0.50 sec =   14.6794 Mbps     3 retrans    224 KB-cwnd
[2024-05-27 12:03:57.206025]     0.6250 MB /   0.50 sec =   10.4858 Mbps     0 retrans    224 KB-cwnd
[2024-05-27 12:03:57.648278]     1.2500 MB /   0.50 sec =   20.9730 Mbps     6 retrans    156 KB-cwnd
[2024-05-27 12:03:58.190452]     1.0000 MB /   0.50 sec =   16.7769 Mbps     2 retrans    110 KB-cwnd
[2024-05-27 12:03:58.980618]     0.6250 MB /   0.50 sec =   10.4855 Mbps     0 retrans    121 KB-cwnd
[2024-05-27 12:03:59.573742]     0.7500 MB /   0.50 sec =   12.5825 Mbps     1 retrans    116 KB-cwnd
[2024-05-27 12:03:59.573956]     0.8750 MB /   0.50 sec =   14.6817 Mbps     0 retrans    116 KB-cwnd
[2024-05-27 12:04:00.048126]     1.0625 MB /   0.50 sec =   17.8243 Mbps     0 retrans    125 KB-cwnd
[2024-05-27 12:04:00.501636]     1.1875 MB /   0.50 sec =   19.9225 Mbps     0 retrans    133 KB-cwnd
[2024-05-27 12:04:00.994059]     1.0625 MB /   0.50 sec =   17.8258 Mbps     3 retrans    129 KB-cwnd
[2024-05-27 12:04:01.925253]     1.1875 MB /   0.50 sec =   19.9233 Mbps     3 retrans    103 KB-cwnd
[2024-05-27 12:04:02.565507]     1.1250 MB /   0.50 sec =   18.8745 Mbps     0 retrans    114 KB-cwnd
[2024-05-27 12:04:02.566123]     0.7500 MB /   0.50 sec =   12.5829 Mbps     0 retrans    114 KB-cwnd
[2024-05-27 12:04:03.359529]     0.7500 MB /   0.50 sec =   12.5825 Mbps     1 retrans     99 KB-cwnd
[2024-05-27 12:04:04.147235]     0.6875 MB /   0.50 sec =   11.5352 Mbps     0 retrans    118 KB-cwnd
[2024-05-27 12:04:04.147525]     0.6250 MB /   0.50 sec =   10.4853 Mbps     0 retrans    118 KB-cwnd
[2024-05-27 12:04:04.839208]     0.7500 MB /   0.50 sec =   12.5829 Mbps     0 retrans    125 KB-cwnd
[2024-05-27 12:04:05.541263]     0.8125 MB /   0.50 sec =   13.6318 Mbps     6 retrans    100 KB-cwnd
[2024-05-27 12:04:05.541846]     0.7500 MB /   0.50 sec =   12.5823 Mbps     0 retrans    100 KB-cwnd
[2024-05-27 12:04:06.179252]     0.9375 MB /   0.50 sec =   15.7301 Mbps     0 retrans    110 KB-cwnd
[2024-05-27 12:04:06.881502]     0.6875 MB /   0.50 sec =   11.5337 Mbps     1 retrans    105 KB-cwnd
[2024-05-27 12:04:07.443561]     0.8125 MB /   0.50 sec =   13.6313 Mbps     0 retrans    114 KB-cwnd
[2024-05-27 12:04:07.996352]     0.9375 MB /   0.50 sec =   15.7285 Mbps     1 retrans    138 KB-cwnd
[2024-05-27 12:04:07.996849]     1.0000 MB /   0.50 sec =   16.7769 Mbps     0 retrans    138 KB-cwnd
[2024-05-27 12:04:08.717773]     0.8125 MB /   0.50 sec =   13.6314 Mbps     1 retrans    119 KB-cwnd
[2024-05-27 12:04:09.610284]     0.6250 MB /   0.50 sec =   10.4861 Mbps     1 retrans    103 KB-cwnd
[2024-05-27 12:04:09.610442]     0.5000 MB /   0.50 sec =    8.3879 Mbps     0 retrans    103 KB-cwnd
[2024-05-27 12:04:10.499788]     0.6250 MB /   0.50 sec =   10.4869 Mbps     0 retrans    111 KB-cwnd
[2024-05-27 12:04:11.106628]     0.5625 MB /   0.50 sec =    9.4359 Mbps     4 retrans    196 KB-cwnd
[2024-05-27 12:04:11.107154]     0.6250 MB /   0.50 sec =   10.4861 Mbps     0 retrans    192 KB-cwnd
[2024-05-27 12:04:11.501125]     1.5000 MB /   0.50 sec =   25.1670 Mbps     2 retrans    147 KB-cwnd
[2024-05-27 12:04:12.158297]     0.7500 MB /   0.50 sec =   12.5830 Mbps     1 retrans    127 KB-cwnd
[2024-05-27 12:04:12.866264]     0.8750 MB /   0.50 sec =   14.6806 Mbps     3 retrans     89 KB-cwnd
[2024-05-27 12:04:13.749014]     0.6875 MB /   0.50 sec =   11.5336 Mbps     1 retrans     79 KB-cwnd
[2024-05-27 12:04:13.749604]     0.5625 MB /   0.50 sec =    9.4367 Mbps     0 retrans     79 KB-cwnd
[2024-05-27 12:04:14.833294]     0.5625 MB /   0.50 sec =    9.4374 Mbps     1 retrans     79 KB-cwnd
[2024-05-27 12:04:14.833739]     0.5000 MB /   0.50 sec =    8.3890 Mbps     0 retrans     79 KB-cwnd
[2024-05-27 12:04:16.013499]     0.4375 MB /   0.50 sec =    7.3406 Mbps     4 retrans     79 KB-cwnd
[2024-05-27 12:04:16.013679]     0.1875 MB /   0.50 sec =    3.1457 Mbps     0 retrans     79 KB-cwnd
[2024-05-27 12:04:16.013733]     0.6875 MB /   0.50 sec =   11.5333 Mbps     0 retrans     79 KB-cwnd
[2024-05-27 12:04:16.757157]     0.6875 MB /   0.50 sec =   11.5344 Mbps     3 retrans    130 KB-cwnd
[2024-05-27 12:04:17.412704]     0.8125 MB /   0.50 sec =   13.6312 Mbps     5 retrans     56 KB-cwnd
[2024-05-27 12:04:18.819126]     0.8125 MB /   0.50 sec =   13.6324 Mbps     9 retrans    110 KB-cwnd
[2024-05-27 12:04:18.819343]     0.4375 MB /   0.50 sec =    7.3397 Mbps     0 retrans    110 KB-cwnd
[2024-05-27 12:04:18.819386]     0.1875 MB /   0.50 sec =    3.1458 Mbps     0 retrans    110 KB-cwnd
[2024-05-27 12:04:19.551521]     0.6250 MB /   0.50 sec =   10.4855 Mbps     0 retrans    118 KB-cwnd
[2024-05-27 12:04:19.552102]     0.6875 MB /   0.50 sec =   11.5347 Mbps     0 retrans    118 KB-cwnd
[2024-05-27 12:04:20.388986]     0.6250 MB /   0.50 sec =   10.4853 Mbps     1 retrans    115 KB-cwnd
