Start time: 1716999245269
[2024-05-29 12:14:05.394814] PING 35.245.244.238 (35.245.244.238) 38(66) bytes of data.
[2024-05-29 12:14:05.395291] 46 bytes from 35.245.244.238: icmp_seq=1 ttl=55 time=75.1 ms
[2024-05-29 12:14:05.583460] 46 bytes from 35.245.244.238: icmp_seq=2 ttl=55 time=60.5 ms
[2024-05-29 12:14:05.773700] 46 bytes from 35.245.244.238: icmp_seq=3 ttl=55 time=49.4 ms
[2024-05-29 12:14:05.982399] 46 bytes from 35.245.244.238: icmp_seq=4 ttl=55 time=58.0 ms
[2024-05-29 12:14:06.199534] 46 bytes from 35.245.244.238: icmp_seq=5 ttl=55 time=72.1 ms
[2024-05-29 12:14:06.382313] 46 bytes from 35.245.244.238: icmp_seq=6 ttl=55 time=54.2 ms
[2024-05-29 12:14:06.583982] 46 bytes from 35.245.244.238: icmp_seq=7 ttl=55 time=52.7 ms
[2024-05-29 12:14:06.792931] 46 bytes from 35.245.244.238: icmp_seq=8 ttl=55 time=60.2 ms
[2024-05-29 12:14:06.992963] 46 bytes from 35.245.244.238: icmp_seq=9 ttl=55 time=58.2 ms
[2024-05-29 12:14:07.193114] 46 bytes from 35.245.244.238: icmp_seq=10 ttl=55 time=56.3 ms
[2024-05-29 12:14:07.392249] 46 bytes from 35.245.244.238: icmp_seq=11 ttl=55 time=55.5 ms
[2024-05-29 12:14:07.593170] 46 bytes from 35.245.244.238: icmp_seq=12 ttl=55 time=54.1 ms
[2024-05-29 12:14:07.793066] 46 bytes from 35.245.244.238: icmp_seq=13 ttl=55 time=53.1 ms
[2024-05-29 12:14:07.993070] 46 bytes from 35.245.244.238: icmp_seq=14 ttl=55 time=52.2 ms
[2024-05-29 12:14:08.204214] 46 bytes from 35.245.244.238: icmp_seq=15 ttl=55 time=61.1 ms
[2024-05-29 12:14:08.394042] 46 bytes from 35.245.244.238: icmp_seq=16 ttl=55 time=51.1 ms
[2024-05-29 12:14:08.603272] 46 bytes from 35.245.244.238: icmp_seq=17 ttl=55 time=58.2 ms
[2024-05-29 12:14:08.803097] 46 bytes from 35.245.244.238: icmp_seq=18 ttl=55 time=56.9 ms
[2024-05-29 12:14:09.003197] 46 bytes from 35.245.244.238: icmp_seq=19 ttl=55 time=57.2 ms
[2024-05-29 12:14:09.203478] 46 bytes from 35.245.244.238: icmp_seq=20 ttl=55 time=55.4 ms
[2024-05-29 12:14:09.404196] 46 bytes from 35.245.244.238: icmp_seq=21 ttl=55 time=55.9 ms
[2024-05-29 12:14:09.603142] 46 bytes from 35.245.244.238: icmp_seq=22 ttl=55 time=52.4 ms
[2024-05-29 12:14:09.803271] 46 bytes from 35.245.244.238: icmp_seq=23 ttl=55 time=52.0 ms
[2024-05-29 12:14:10.012325] 46 bytes from 35.245.244.238: icmp_seq=24 ttl=55 time=60.2 ms
[2024-05-29 12:14:10.203237] 46 bytes from 35.245.244.238: icmp_seq=25 ttl=55 time=48.6 ms
[2024-05-29 12:14:10.411978] 46 bytes from 35.245.244.238: icmp_seq=26 ttl=55 time=58.1 ms
[2024-05-29 12:14:10.613405] 46 bytes from 35.245.244.238: icmp_seq=27 ttl=55 time=57.4 ms
[2024-05-29 12:14:10.813029] 46 bytes from 35.245.244.238: icmp_seq=28 ttl=55 time=56.0 ms
[2024-05-29 12:14:11.012257] 46 bytes from 35.245.244.238: icmp_seq=29 ttl=55 time=55.4 ms
[2024-05-29 12:14:11.213570] 46 bytes from 35.245.244.238: icmp_seq=30 ttl=55 time=54.4 ms
[2024-05-29 12:14:11.412159] 46 bytes from 35.245.244.238: icmp_seq=31 ttl=55 time=52.9 ms
[2024-05-29 12:14:11.621454] 46 bytes from 35.245.244.238: icmp_seq=32 ttl=55 time=59.3 ms
[2024-05-29 12:14:11.812959] 46 bytes from 35.245.244.238: icmp_seq=33 ttl=55 time=48.9 ms
[2024-05-29 12:14:12.013022] 46 bytes from 35.245.244.238: icmp_seq=34 ttl=55 time=48.3 ms
[2024-05-29 12:14:12.213039] 46 bytes from 35.245.244.238: icmp_seq=35 ttl=55 time=48.9 ms
[2024-05-29 12:14:12.422036] 46 bytes from 35.245.244.238: icmp_seq=36 ttl=55 time=57.2 ms
[2024-05-29 12:14:12.631395] 46 bytes from 35.245.244.238: icmp_seq=37 ttl=55 time=64.6 ms
[2024-05-29 12:14:12.822928] 46 bytes from 35.245.244.238: icmp_seq=38 ttl=55 time=55.9 ms
[2024-05-29 12:14:13.022064] 46 bytes from 35.245.244.238: icmp_seq=39 ttl=55 time=54.8 ms
[2024-05-29 12:14:13.223045] 46 bytes from 35.245.244.238: icmp_seq=40 ttl=55 time=54.6 ms
[2024-05-29 12:14:13.421866] 46 bytes from 35.245.244.238: icmp_seq=41 ttl=55 time=53.6 ms
[2024-05-29 12:14:13.623110] 46 bytes from 35.245.244.238: icmp_seq=42 ttl=55 time=52.4 ms
[2024-05-29 12:14:13.822839] 46 bytes from 35.245.244.238: icmp_seq=43 ttl=55 time=51.5 ms
[2024-05-29 12:14:14.022945] 46 bytes from 35.245.244.238: icmp_seq=44 ttl=55 time=50.8 ms
[2024-05-29 12:14:14.233414] 46 bytes from 35.245.244.238: icmp_seq=45 ttl=55 time=60.9 ms
[2024-05-29 12:14:14.421884] 46 bytes from 35.245.244.238: icmp_seq=46 ttl=55 time=49.2 ms
[2024-05-29 12:14:14.622423] 46 bytes from 35.245.244.238: icmp_seq=47 ttl=55 time=48.4 ms
[2024-05-29 12:14:14.834891] 46 bytes from 35.245.244.238: icmp_seq=48 ttl=55 time=60.9 ms
[2024-05-29 12:14:15.032446] 46 bytes from 35.245.244.238: icmp_seq=49 ttl=55 time=57.5 ms
[2024-05-29 12:14:15.235314] 46 bytes from 35.245.244.238: icmp_seq=50 ttl=55 time=60.5 ms
[2024-05-29 12:14:15.432115] 46 bytes from 35.245.244.238: icmp_seq=51 ttl=55 time=56.9 ms
[2024-05-29 12:14:15.632189] 46 bytes from 35.245.244.238: icmp_seq=52 ttl=55 time=56.2 ms
[2024-05-29 12:14:15.832249] 46 bytes from 35.245.244.238: icmp_seq=53 ttl=55 time=54.1 ms
[2024-05-29 12:14:16.032135] 46 bytes from 35.245.244.238: icmp_seq=54 ttl=55 time=53.2 ms
[2024-05-29 12:14:16.233091] 46 bytes from 35.245.244.238: icmp_seq=55 ttl=55 time=52.1 ms
[2024-05-29 12:14:16.442036] 46 bytes from 35.245.244.238: icmp_seq=56 ttl=55 time=60.3 ms
[2024-05-29 12:14:16.631947] 46 bytes from 35.245.244.238: icmp_seq=57 ttl=55 time=49.1 ms
[2024-05-29 12:14:16.843379] 46 bytes from 35.245.244.238: icmp_seq=58 ttl=55 time=58.5 ms
[2024-05-29 12:14:17.042156] 46 bytes from 35.245.244.238: icmp_seq=59 ttl=55 time=55.9 ms
[2024-05-29 12:14:17.242062] 46 bytes from 35.245.244.238: icmp_seq=60 ttl=55 time=55.8 ms
[2024-05-29 12:14:17.442214] 46 bytes from 35.245.244.238: icmp_seq=61 ttl=55 time=53.9 ms
[2024-05-29 12:14:17.643344] 46 bytes from 35.245.244.238: icmp_seq=62 ttl=55 time=53.0 ms
[2024-05-29 12:14:17.842922] 46 bytes from 35.245.244.238: icmp_seq=63 ttl=55 time=50.9 ms
[2024-05-29 12:14:18.052081] 46 bytes from 35.245.244.238: icmp_seq=64 ttl=55 time=60.5 ms
