Start time: 1716839566249
[2024-05-27 15:52:46.316153] PING 35.245.244.238 (35.245.244.238) 38(66) bytes of data.
[2024-05-27 15:52:46.316479] 46 bytes from 35.245.244.238: icmp_seq=1 ttl=58 time=41.8 ms
[2024-05-27 15:52:46.511969] 46 bytes from 35.245.244.238: icmp_seq=2 ttl=58 time=36.8 ms
[2024-05-27 15:52:46.713111] 46 bytes from 35.245.244.238: icmp_seq=3 ttl=58 time=36.5 ms
[2024-05-27 15:52:46.917628] 46 bytes from 35.245.244.238: icmp_seq=4 ttl=58 time=39.6 ms
[2024-05-27 15:52:47.117553] 46 bytes from 35.245.244.238: icmp_seq=5 ttl=58 time=37.5 ms
[2024-05-27 15:52:47.323040] 46 bytes from 35.245.244.238: icmp_seq=6 ttl=58 time=42.1 ms
[2024-05-27 15:52:47.517320] 46 bytes from 35.245.244.238: icmp_seq=7 ttl=58 time=35.2 ms
[2024-05-27 15:52:47.718941] 46 bytes from 35.245.244.238: icmp_seq=8 ttl=58 time=35.6 ms
[2024-05-27 15:52:47.919592] 46 bytes from 35.245.244.238: icmp_seq=9 ttl=58 time=34.9 ms
[2024-05-27 15:52:48.126176] 46 bytes from 35.245.244.238: icmp_seq=10 ttl=58 time=39.1 ms
[2024-05-27 15:52:48.328406] 46 bytes from 35.245.244.238: icmp_seq=11 ttl=58 time=42.1 ms
[2024-05-27 15:52:48.527522] 46 bytes from 35.245.244.238: icmp_seq=12 ttl=58 time=40.2 ms
[2024-05-27 15:52:48.724606] 46 bytes from 35.245.244.238: icmp_seq=13 ttl=58 time=36.4 ms
[2024-05-27 15:52:48.928412] 46 bytes from 35.245.244.238: icmp_seq=14 ttl=58 time=39.1 ms
[2024-05-27 15:52:49.136226] 46 bytes from 35.245.244.238: icmp_seq=15 ttl=58 time=44.9 ms
[2024-05-27 15:52:49.639921] 46 bytes from 35.245.244.238: icmp_seq=17 ttl=58 time=137 ms
[2024-05-27 15:52:49.749311] 46 bytes from 35.245.244.238: icmp_seq=18 ttl=58 time=44.7 ms
[2024-05-27 15:52:49.943077] 46 bytes from 35.245.244.238: icmp_seq=19 ttl=58 time=38.1 ms
[2024-05-27 15:52:50.144645] 46 bytes from 35.245.244.238: icmp_seq=20 ttl=58 time=38.0 ms
[2024-05-27 15:52:50.344144] 46 bytes from 35.245.244.238: icmp_seq=21 ttl=58 time=37.9 ms
[2024-05-27 15:52:50.547887] 46 bytes from 35.245.244.238: icmp_seq=22 ttl=58 time=39.2 ms
[2024-05-27 15:52:50.773019] 46 bytes from 35.245.244.238: icmp_seq=23 ttl=58 time=62.0 ms
[2024-05-27 15:52:50.979384] 46 bytes from 35.245.244.238: icmp_seq=24 ttl=58 time=67.7 ms
[2024-05-27 15:52:51.190069] 46 bytes from 35.245.244.238: icmp_seq=25 ttl=58 time=76.6 ms
[2024-05-27 15:52:51.349515] 46 bytes from 35.245.244.238: icmp_seq=26 ttl=58 time=35.8 ms
[2024-05-27 15:52:51.594592] 46 bytes from 35.245.244.238: icmp_seq=27 ttl=58 time=81.0 ms
[2024-05-27 15:52:51.752276] 46 bytes from 35.245.244.238: icmp_seq=28 ttl=58 time=37.5 ms
[2024-05-27 15:52:52.011542] 46 bytes from 35.245.244.238: icmp_seq=29 ttl=58 time=96.7 ms
[2024-05-27 15:52:52.162580] 46 bytes from 35.245.244.238: icmp_seq=30 ttl=58 time=46.1 ms
[2024-05-27 15:52:52.355269] 46 bytes from 35.245.244.238: icmp_seq=31 ttl=58 time=38.0 ms
[2024-05-27 15:52:52.558189] 46 bytes from 35.245.244.238: icmp_seq=32 ttl=58 time=39.0 ms
[2024-05-27 15:52:52.756629] 46 bytes from 35.245.244.238: icmp_seq=33 ttl=58 time=35.5 ms
[2024-05-27 15:52:52.964610] 46 bytes from 35.245.244.238: icmp_seq=34 ttl=58 time=42.7 ms
[2024-05-27 15:52:53.157365] 46 bytes from 35.245.244.238: icmp_seq=35 ttl=58 time=34.1 ms
[2024-05-27 15:52:53.360186] 46 bytes from 35.245.244.238: icmp_seq=36 ttl=58 time=36.5 ms
[2024-05-27 15:52:53.563531] 46 bytes from 35.245.244.238: icmp_seq=37 ttl=58 time=39.7 ms
[2024-05-27 15:52:53.772180] 46 bytes from 35.245.244.238: icmp_seq=38 ttl=58 time=46.5 ms
[2024-05-27 15:52:53.966005] 46 bytes from 35.245.244.238: icmp_seq=39 ttl=58 time=36.8 ms
[2024-05-27 15:52:54.166152] 46 bytes from 35.245.244.238: icmp_seq=40 ttl=58 time=36.9 ms
[2024-05-27 15:52:54.363628] 46 bytes from 35.245.244.238: icmp_seq=41 ttl=58 time=34.6 ms
[2024-05-27 15:52:54.566850] 46 bytes from 35.245.244.238: icmp_seq=42 ttl=58 time=36.9 ms
[2024-05-27 15:52:54.772453] 46 bytes from 35.245.244.238: icmp_seq=43 ttl=58 time=40.9 ms
[2024-05-27 15:52:54.969875] 46 bytes from 35.245.244.238: icmp_seq=44 ttl=58 time=38.3 ms
