time,throughput_mbps,pkt_drop,pkt_total,loss
2024-05-28T14:17:09.975529,14.7,580,1235,47
2024-05-28T14:17:09.975578,3.22,0,144,0
2024-05-28T14:17:09.975628,0.45,0,20,0
2024-05-28T14:17:09.975675,0.02,78,79,99
2024-05-28T14:17:09.975728,0.02,81,82,99
2024-05-28T14:17:09.975775,0.04,80,82,98
2024-05-28T14:17:09.975821,0.04,80,82,98
2024-05-28T14:17:09.975869,0.04,75,77,97
2024-05-28T14:17:09.975921,0.00,0,0,0
2024-05-28T14:17:09.975966,0.00,0,0,0
2024-05-28T14:17:09.976010,0.52,1305,1328,98
2024-05-28T14:17:09.976056,0.31,221,235,94
2024-05-28T14:17:09.976101,0.36,62969,62985,1e+02
2024-05-28T14:17:09.976146,0.43,117,136,86
2024-05-28T14:17:09.976189,0.72,104,136,76
2024-05-28T14:17:09.976234,0.72,-32,0,0
2024-05-28T14:17:09.976279,0.88,231,270,86
2024-05-28T14:17:09.976325,1.05,80,127,63
2024-05-28T14:17:09.976371,3.56,27,186,15
2024-05-28T14:17:09.976417,8.38,-247,127,-1.9e+02
2024-05-28T14:17:09.976463,7.48,-334,0,0
2024-05-28T14:17:09.976507,5.22,-233,0,0
2024-05-28T14:17:09.976554,4.66,-208,0,0
2024-05-28T14:17:09.976602,2.35,-105,0,0
2024-05-28T14:17:09.976648,2.11,-94,0,0
2024-05-28T14:17:09.976695,3.16,-141,0,0
2024-05-28T14:17:09.976741,1.68,-75,0,0
2024-05-28T14:17:09.976785,2.40,-107,0,0
2024-05-28T14:17:09.976830,2.13,-95,0,0
2024-05-28T14:17:09.976875,3.56,-159,0,0
2024-05-28T14:17:09.976922,2.69,-120,0,0
2024-05-28T14:17:09.976968,3.36,-150,0,0
2024-05-28T14:17:09.977013,4.59,-205,0,0
2024-05-28T14:17:09.977057,6.74,-301,0,0
2024-05-28T14:17:09.977102,7.03,-314,0,0
2024-05-28T14:17:09.977175,7.64,-341,0,0
2024-05-28T14:17:09.977222,15.2,-677,0,0
2024-05-28T14:17:09.977267,18.7,-836,0,0
2024-05-28T14:17:09.977312,25.3,-1131,0,0
2024-05-28T14:17:09.977355,30.5,-1361,0,0
2024-05-28T14:17:09.977398,28.0,-1252,0,0
2024-05-28T14:17:09.977440,28.0,1399,2649,53
2024-05-28T14:17:09.977484,21.3,2259,3210,70
2024-05-28T14:17:09.977527,18.6,2033,2863,71
2024-05-28T14:17:09.977571,22.4,1521,2519,60
2024-05-28T14:17:09.977718,17.6,0,787,0
2024-05-28T14:17:09.977781,11.9,0,531,0
2024-05-28T14:17:09.977830,16.9,0,753,0
2024-05-28T14:17:36.474748,10.0,0,447,0
2024-05-28T14:17:36.475229,10.5,0,467,0
2024-05-28T14:17:36.475380,6.77,0,302,0
2024-05-28T14:17:36.475499,6.83,0,305,0
2024-05-28T14:17:36.475609,7.12,0,318,0
2024-05-28T14:17:36.475724,7.48,0,334,0
2024-05-28T14:17:36.475832,5.22,0,233,0
2024-05-28T14:17:36.475937,2.02,0,90,0
2024-05-28T14:17:36.476044,2.35,0,105,0
2024-05-28T14:17:36.476149,1.79,0,80,0
2024-05-28T14:17:36.476253,1.64,0,73,0
2024-05-28T14:17:36.476358,0.96,0,43,0
2024-05-28T14:17:36.476463,1.61,0,72,0
2024-05-28T14:17:36.476566,1.10,0,49,0
2024-05-28T14:17:36.476670,1.75,0,78,0
2024-05-28T14:17:36.476776,1.99,0,89,0
2024-05-28T14:17:36.476883,1.52,0,68,0
2024-05-28T14:17:36.476986,2.73,0,122,0
2024-05-28T14:17:36.477094,1.77,0,79,0
2024-05-28T14:17:36.477197,1.50,0,67,0
2024-05-28T14:17:36.477298,2.26,0,101,0
2024-05-28T14:17:36.477401,3.20,0,143,0
2024-05-28T14:17:36.477506,2.73,0,122,0
2024-05-28T14:17:36.477608,2.80,0,125,0
2024-05-28T14:17:36.477821,2.91,0,130,0
2024-05-28T14:17:36.477974,2.49,0,111,0
2024-05-28T14:17:36.478086,2.20,0,98,0
2024-05-28T14:17:36.478194,1.61,0,72,0
2024-05-28T14:17:36.478296,0.98,0,44,0
2024-05-28T14:17:36.478396,0.07,0,3,0
2024-05-28T14:17:36.478498,0.02,0,1,0
2024-05-28T14:17:36.478600,0.11,0,5,0
2024-05-28T14:17:36.478706,0.45,0,20,0
2024-05-28T14:17:36.478812,0.07,0,3,0
2024-05-28T14:17:36.478910,0.27,0,12,0
2024-05-28T14:17:36.479010,0.13,0,6,0
2024-05-28T14:17:36.479113,0.27,0,12,0
2024-05-28T14:17:36.479213,0.04,0,2,0
2024-05-28T14:17:36.479315,0.09,0,4,0
2024-05-28T14:17:36.479415,0.25,0,11,0
2024-05-28T14:17:36.479519,0.49,0,22,0
2024-05-28T14:17:36.479621,0.72,0,32,0
2024-05-28T14:17:36.479721,0.76,0,34,0
2024-05-28T14:17:36.479823,0.38,0,17,0
2024-05-28T14:17:36.479927,0.45,0,20,0
2024-05-28T14:17:36.480027,1.41,0,63,0
2024-05-28T14:17:36.480126,1.95,0,87,0
2024-05-28T14:17:36.480229,1.88,0,84,0
2024-05-28T14:17:36.480329,2.53,0,113,0
2024-05-28T14:17:36.480429,2.55,0,114,0
2024-05-28T14:17:36.480529,3.16,0,141,0
2024-05-28T14:17:36.480630,3.11,0,139,0
2024-05-28T14:17:36.480730,2.69,0,120,0
2024-05-28T14:18:01.474722,2.96,0,132,0
2024-05-28T14:18:01.475157,3.18,0,142,0
2024-05-28T14:18:01.475295,2.73,0,122,0
2024-05-28T14:18:01.475409,1.03,18744,18790,1e+02
2024-05-28T14:18:01.475521,1.05,10672,10719,1e+02
2024-05-28T14:18:01.475625,1.37,16011,16072,1e+02
2024-05-28T14:18:01.475729,1.21,14234,14288,1e+02
2024-05-28T14:18:01.475831,1.21,16017,16071,1e+02
2024-05-28T14:18:01.475932,1.25,16018,16074,1e+02
2024-05-28T14:18:01.476032,1.19,8873,8926,99
2024-05-28T14:18:01.476177,1.17,10663,10715,1e+02
2024-05-28T14:18:01.476283,1.70,9296,9372,99
2024-05-28T14:18:01.476387,1.66,10206,10280,99
2024-05-28T14:18:01.476489,2.51,3490,3602,97
2024-05-28T14:18:01.476588,1.46,1718,1783,96
2024-05-28T14:18:01.476689,1.56,1736,1806,96
2024-05-28T14:18:01.476788,1.19,1716,1769,97
2024-05-28T14:18:01.476887,1.10,1714,1763,97
2024-05-28T14:18:01.476987,0.96,3512,3555,99
2024-05-28T14:18:01.477091,0.96,5305,5348,99
2024-05-28T14:18:01.477193,0.76,1754,1788,98
