time,throughput_mbps,pkt_drop,pkt_total,loss
2024-05-27T15:49:07.094169,52.2,6676,9006,74
2024-05-27T15:49:07.094235,49.2,27486,29683,93
2024-05-27T15:49:07.094301,51.0,22495,24772,91
2024-05-27T15:49:07.094367,45.6,18589,20623,90
2024-05-27T15:49:07.094433,46.0,21032,23087,91
2024-05-27T15:49:07.094498,49.8,20132,22355,90
2024-05-27T15:49:07.094563,44.2,20123,22096,91
2024-05-27T15:49:07.094630,56.2,19528,22036,89
2024-05-27T15:49:07.094700,49.1,20612,22802,90
2024-05-27T15:49:07.094767,63.2,19539,22360,87
2024-05-27T15:49:07.094832,62.5,19625,22416,88
2024-05-27T15:49:07.094897,57.8,19113,21691,88
2024-05-27T15:49:07.094962,61.4,20398,23140,88
2024-05-27T15:49:07.095026,52.7,19420,21774,89
2024-05-27T15:49:07.095091,59.7,19735,22398,88
2024-05-27T15:49:07.095156,54.4,20486,22916,89
2024-05-27T15:49:07.095222,59.6,19551,22210,88
2024-05-27T15:49:07.095287,53.5,19860,22249,89
2024-05-27T15:49:07.095351,50.3,19989,22236,90
2024-05-27T15:49:07.095416,58.1,20241,22834,89
2024-05-27T15:49:07.095479,55.3,19314,21782,89
2024-05-27T15:49:07.095543,58.0,18486,21079,88
2024-05-27T15:49:07.095608,76.5,20258,23668,86
2024-05-27T15:49:07.095672,73.2,18989,22255,85
2024-05-27T15:49:07.095741,59.4,18986,21637,88
2024-05-27T15:49:07.095805,38.4,11293,13007,87
2024-05-27T15:49:07.095869,49.2,29467,31665,93
2024-05-27T15:49:07.095935,62.6,19605,22399,88
2024-05-27T15:49:07.095999,70.5,19760,22908,86
2024-05-27T15:49:07.096061,62.7,19457,22254,87
2024-05-27T15:49:07.096124,71.5,19391,22583,86
2024-05-27T15:49:07.096186,65.7,19256,22187,87
2024-05-27T15:49:07.096250,78.4,18466,21964,84
2024-05-27T15:49:07.096346,73.8,19303,22598,85
2024-05-27T15:49:07.096413,70.3,18734,21873,86
2024-05-27T15:49:07.096478,67.3,20065,23071,87
2024-05-27T15:49:07.096544,49.4,20208,22415,90
2024-05-27T15:49:07.096609,32.0,20206,21634,93
2024-05-27T15:49:07.096762,27.3,20464,21682,94
2024-05-27T15:49:07.096835,29.0,22090,23384,94
2024-05-27T15:49:07.096903,27.2,21294,22510,95
2024-05-27T15:49:07.096967,19.8,21668,22551,96
2024-05-27T15:49:07.097034,21.8,18687,19660,95
2024-05-27T15:49:07.097097,7.77,1230,1577,78
2024-05-27T15:49:07.097162,39.0,28921,30664,94
2024-05-27T15:49:31.593089,32.0,35330,36757,96
2024-05-27T15:49:31.593489,29.9,20510,21846,94
2024-05-27T15:49:31.593625,30.1,20917,22259,94
2024-05-27T15:49:31.593737,38.3,21317,23027,93
2024-05-27T15:49:31.593845,37.5,20123,21799,92
2024-05-27T15:49:31.593947,31.8,20543,21962,94
2024-05-27T15:49:31.594049,40.8,20682,22504,92
2024-05-27T15:49:31.594149,44.1,20655,22622,91
2024-05-27T15:49:31.594247,41.1,21065,22899,92
2024-05-27T15:49:31.594346,39.4,20145,21903,92
2024-05-27T15:49:31.594444,41.3,18985,20830,91
2024-05-27T15:49:31.594542,38.2,22441,24146,93
2024-05-27T15:49:31.594640,39.9,20451,22230,92
2024-05-27T15:49:31.594738,36.4,20513,22138,93
2024-05-27T15:49:31.594840,39.6,20788,22556,92
2024-05-27T15:49:31.594939,37.9,20715,22407,92
2024-05-27T15:49:31.595039,40.7,20198,22016,92
2024-05-27T15:49:31.595141,42.9,20357,22272,91
2024-05-27T15:49:31.595241,41.3,19505,21347,91
2024-05-27T15:49:31.595339,44.6,21972,23963,92
2024-05-27T15:49:31.595439,45.4,19835,21860,91
2024-05-27T15:49:31.595541,44.3,20346,22325,91
2024-05-27T15:49:31.595640,40.5,20609,22418,92
2024-05-27T15:49:31.595738,54.3,19989,22411,89
2024-05-27T15:49:31.595838,56.3,19681,22196,89
2024-05-27T15:49:31.595987,50.7,20548,22811,90
2024-05-27T15:49:31.596089,58.1,19289,21883,88
2024-05-27T15:49:31.596189,53.7,19544,21941,89
2024-05-27T15:49:31.596287,55.1,19877,22336,89
2024-05-27T15:49:31.596384,46.9,20350,22443,91
2024-05-27T15:49:31.596484,41.9,20507,22376,92
2024-05-27T15:49:31.596581,42.4,21100,22994,92
2024-05-27T15:49:31.596757,39.4,19799,21558,92
2024-05-27T15:49:31.596874,40.0,20143,21930,92
2024-05-27T15:49:31.596978,37.2,21288,22950,93
2024-05-27T15:49:31.597078,45.7,20632,22672,91
2024-05-27T15:49:31.597177,41.8,19258,21123,91
2024-05-27T15:49:31.597274,40.3,21263,23061,92
2024-05-27T15:49:31.597371,49.0,20140,22327,90
2024-05-27T15:49:31.597469,43.9,20050,22008,91
2024-05-27T15:49:31.597569,52.4,19974,22313,90
2024-05-27T15:49:31.597667,54.3,19463,21888,89
2024-05-27T15:49:31.597765,47.3,21551,23662,91
2024-05-27T15:49:31.597863,45.7,19780,21821,91
2024-05-27T15:49:31.597962,43.8,19984,21941,91
2024-05-27T15:49:31.598060,42.9,20676,22593,92
2024-05-27T15:49:31.598158,44.1,19496,21466,91
2024-05-27T15:49:31.598257,46.7,21245,23331,91
2024-05-27T15:49:31.598354,49.9,20325,22551,90
2024-05-27T15:49:56.092479,51.9,18257,20577,89
2024-05-27T15:49:56.092943,51.3,21518,23807,90
2024-05-27T15:49:56.093077,52.5,19200,21542,89
2024-05-27T15:49:56.093184,55.4,20840,23311,89
2024-05-27T15:49:56.093287,59.1,18532,21172,88
2024-05-27T15:49:56.093389,61.5,20244,22989,88
2024-05-27T15:49:56.093488,56.0,20443,22941,89
2024-05-27T15:49:56.093587,51.1,19594,21877,90
2024-05-27T15:49:56.093685,40.5,20419,22228,92
2024-05-27T15:49:56.093784,50.1,20138,22374,90
2024-05-27T15:49:56.093884,60.1,19725,22408,88
2024-05-27T15:49:56.093983,46.3,19628,21694,90
2024-05-27T15:49:56.094110,46.1,20709,22765,91
2024-05-27T15:49:56.094210,41.3,20343,22186,92
2024-05-27T15:49:56.094307,44.9,20487,22489,91
2024-05-27T15:49:56.094408,42.0,20404,22277,92
2024-05-27T15:49:56.094507,40.5,20123,21931,92
2024-05-27T15:49:56.094604,36.9,21262,22908,93
2024-05-27T15:49:56.094704,35.0,20787,22348,93
2024-05-27T15:49:56.094802,27.4,20131,21355,94
2024-05-27T15:49:56.094903,25.9,22138,23296,95
2024-05-27T15:49:56.095000,27.6,20909,22141,94
2024-05-27T15:49:56.095096,28.9,21286,22577,94
2024-05-27T15:49:56.095195,24.6,19900,20996,95
2024-05-27T15:49:56.095294,27.3,22542,23763,95
2024-05-27T15:49:56.095389,25.3,21034,22166,95
2024-05-27T15:49:56.095494,22.8,21312,22328,95
2024-05-27T15:49:56.095592,24.4,20511,21601,95
2024-05-27T15:49:56.095691,19.0,21833,22681,96
2024-05-27T15:49:56.095789,20.3,21149,22055,96
2024-05-27T15:49:56.095886,22.3,21816,22810,96
2024-05-27T15:49:56.095985,22.5,21316,22320,96
2024-05-27T15:49:56.096083,26.3,21019,22194,95
2024-05-27T15:49:56.096182,21.2,21601,22547,96
2024-05-27T15:49:56.096279,23.8,20990,22051,95
2024-05-27T15:49:56.096376,26.0,21395,22554,95
2024-05-27T15:49:56.096471,28.0,20747,21999,94
2024-05-27T15:49:56.096567,31.6,21320,22732,94
2024-05-27T15:49:56.096835,36.4,20513,22137,93
2024-05-27T15:49:56.096952,40.5,20812,22622,92
2024-05-27T15:49:56.097055,38.3,20565,22277,92
2024-05-27T15:49:56.097151,44.9,20334,22339,91
2024-05-27T15:49:56.097247,46.2,20026,22090,91
2024-05-27T15:49:56.097344,42.9,19816,21733,91
2024-05-27T15:49:56.097438,39.4,20025,21782,92
2024-05-27T15:49:56.097536,44.4,21686,23669,92
2024-05-27T15:49:56.097631,43.3,20345,22279,91
2024-05-27T15:49:56.097730,43.0,19512,21434,91
2024-05-27T15:49:56.097839,41.5,20336,22186,92
2024-05-27T15:50:20.593789,48.5,20719,22886,91
2024-05-27T15:50:20.594259,46.5,20666,22744,91
2024-05-27T15:50:20.594392,49.9,19782,22011,90
2024-05-27T15:50:20.594499,48.3,20508,22666,90
2024-05-27T15:50:20.594604,49.7,20377,22596,90
2024-05-27T15:50:20.594704,47.3,19821,21933,90
2024-05-27T15:50:20.594801,51.1,20066,22349,90
2024-05-27T15:50:20.594900,55.6,19541,22023,89
2024-05-27T15:50:20.594998,58.3,19965,22568,88
2024-05-27T15:50:20.595094,54.1,19791,22208,89
2024-05-27T15:50:20.595191,54.2,19659,22078,89
2024-05-27T15:50:20.595287,43.5,20667,22609,91
2024-05-27T15:50:20.595382,45.4,20100,22128,91
2024-05-27T15:50:20.595477,42.3,20448,22338,92
2024-05-27T15:50:20.595573,54.8,20011,22455,89
2024-05-27T15:50:20.595667,51.5,18711,21010,89
2024-05-27T15:50:20.595762,53.5,21679,24066,90
2024-05-27T15:50:20.595858,52.6,19444,21792,89
2024-05-27T15:50:20.595955,46.9,20440,22535,91
2024-05-27T15:50:20.596051,50.2,20091,22330,90
2024-05-27T15:50:20.596149,44.1,20310,22279,91
2024-05-27T15:50:20.596243,44.6,20418,22410,91
2024-05-27T15:50:20.596341,44.4,20325,22305,91
2024-05-27T15:50:20.596435,46.7,19601,21688,90
2024-05-27T15:50:20.596533,48.1,20602,22749,91
