time,rtt_ms,operator
2024-05-27T16:13:24.538119-04:00,38.8,starlink
2024-05-27T16:13:24.735287-04:00,32.9,starlink
2024-05-27T16:13:24.939318-04:00,36.4,starlink
2024-05-27T16:13:25.139596-04:00,35.5,starlink
2024-05-27T16:13:25.338868-04:00,35.9,starlink
2024-05-27T16:13:25.537757-04:00,34.3,starlink
2024-05-27T16:13:25.740188-04:00,33.1,starlink
2024-05-27T16:13:25.950504-04:00,41.6,starlink
2024-05-27T16:13:26.143960-04:00,33.7,starlink
2024-05-27T16:13:26.346990-04:00,34.7,starlink
2024-05-27T16:13:26.550898-04:00,38.2,starlink
2024-05-27T16:13:26.766410-04:00,52.7,starlink
2024-05-27T16:13:26.972339-04:00,58.0,starlink
2024-05-27T16:13:27.813200-04:00,72.9,starlink
2024-05-27T16:13:27.989225-04:00,48.0,starlink
2024-05-27T16:13:28.184594-04:00,41.7,starlink
2024-05-27T16:13:28.396014-04:00,51.4,starlink
2024-05-27T16:13:28.598581-04:00,49.3,starlink
2024-05-27T16:13:28.800140-04:00,47.7,starlink
2024-05-27T16:13:28.988977-04:00,33.5,starlink
2024-05-27T16:13:29.210329-04:00,54.3,starlink
2024-05-27T16:13:29.393679-04:00,36.8,starlink
2024-05-27T16:13:29.593555-04:00,33.1,starlink
2024-05-27T16:13:29.796402-04:00,35.6,starlink
2024-05-27T16:13:29.997051-04:00,34.2,starlink
2024-05-27T16:13:30.195572-04:00,33.0,starlink
2024-05-27T16:13:30.395485-04:00,32.3,starlink
2024-05-27T16:13:30.607328-04:00,40.2,starlink
2024-05-27T16:13:30.799976-04:00,34.2,starlink
2024-05-27T16:13:31.001071-04:00,33.4,starlink
2024-05-27T16:13:31.199044-04:00,32.1,starlink
2024-05-27T16:13:31.408809-04:00,39.8,starlink
2024-05-27T16:13:31.605507-04:00,34.8,starlink
2024-05-27T16:13:31.808984-04:00,35.1,starlink
2024-05-27T16:13:32.018011-04:00,40.8,starlink
2024-05-27T16:13:32.217375-04:00,40.3,starlink
2024-05-27T16:13:32.408192-04:00,32.2,starlink
2024-05-27T16:13:32.616874-04:00,37.6,starlink
2024-05-27T16:13:32.829456-04:00,47.3,starlink
2024-05-27T16:13:33.016304-04:00,33.8,starlink
2024-05-27T16:13:33.219179-04:00,36.0,starlink
2024-05-27T16:13:33.421140-04:00,36.4,starlink
2024-05-27T16:13:33.622508-04:00,35.2,starlink
2024-05-27T16:13:33.848089-04:00,58.1,starlink
2024-05-27T16:13:34.038576-04:00,44.6,starlink
2024-05-27T16:13:34.232767-04:00,37.6,starlink
2024-05-27T16:13:34.440961-04:00,46.6,starlink
2024-05-27T16:13:34.633694-04:00,36.7,starlink
2024-05-27T16:13:34.836221-04:00,37.3,starlink
2024-05-27T16:13:35.037775-04:00,35.2,starlink
2024-05-27T16:13:35.238685-04:00,34.6,starlink
2024-05-27T16:13:35.438723-04:00,34.8,starlink
2024-05-27T16:13:35.640889-04:00,35.4,starlink
2024-05-27T16:13:35.843244-04:00,35.6,starlink
2024-05-27T16:13:36.062651-04:00,51.9,starlink
2024-05-27T16:13:36.253389-04:00,40.1,starlink
2024-05-27T16:13:36.452051-04:00,36.8,starlink
2024-05-27T16:13:36.652927-04:00,36.2,starlink
2024-05-27T16:13:36.852060-04:00,34.6,starlink
2024-05-27T16:13:37.055997-04:00,35.7,starlink
2024-05-27T16:13:37.265415-04:00,44.3,starlink
2024-05-27T16:13:37.456578-04:00,34.4,starlink
2024-05-27T16:13:37.662391-04:00,38.2,starlink
2024-05-27T16:13:37.860612-04:00,36.6,starlink
2024-05-27T16:13:38.063983-04:00,39.4,starlink
2024-05-27T16:13:38.261954-04:00,34.3,starlink
2024-05-27T16:13:38.461409-04:00,31.4,starlink
2024-05-27T16:13:38.671829-04:00,42.9,starlink
2024-05-27T16:13:38.865895-04:00,35.1,starlink
