time,throughput_mbps,pkt_drop,pkt_total,loss
2024-05-27T15:34:47.938129,86.7,9985,13857,72
2024-05-27T15:34:47.938169,77.1,15107,18550,81
2024-05-27T15:34:47.938209,76.0,19948,23342,85
2024-05-27T15:34:47.938249,71.8,14709,17917,82
2024-05-27T15:34:47.938288,79.5,21730,25280,86
2024-05-27T15:34:47.938327,86.5,20514,24375,84
2024-05-27T15:34:47.938366,87.7,17782,21697,82
2024-05-27T15:34:47.938404,88.9,20596,24564,84
2024-05-27T15:34:47.938444,82.0,15288,18948,81
2024-05-27T15:34:47.938482,84.0,17746,21498,83
2024-05-27T15:34:47.938521,82.4,20250,23928,85
2024-05-27T15:34:47.938560,75.8,17588,20974,84
2024-05-27T15:34:47.938598,78.9,19212,22733,85
2024-05-27T15:34:47.938636,90.7,20276,24325,83
2024-05-27T15:34:47.938674,91.4,18551,22631,82
2024-05-27T15:34:47.938713,91.2,19771,23842,83
2024-05-27T15:34:47.938751,85.5,18054,21878,83
2024-05-27T15:34:47.938790,97.8,18846,23205,81
2024-05-27T15:34:47.938829,103,17756,22341,79
2024-05-27T15:34:47.938870,96.6,17951,22264,81
2024-05-27T15:34:47.938908,105,15784,20474,77
2024-05-27T15:34:47.938947,97.1,20644,24978,83
2024-05-27T15:34:47.938985,104,18481,23116,80
2024-05-27T15:34:47.939024,108,17712,22540,79
2024-05-27T15:34:47.939063,111,18275,23241,79
2024-05-27T15:34:47.939102,104,18032,22689,79
2024-05-27T15:34:47.939139,110,16241,21168,77
2024-05-27T15:34:47.939177,100,16641,21126,79
2024-05-27T15:34:47.939215,106,18297,23033,79
2024-05-27T15:34:47.939252,110,17358,22284,78
2024-05-27T15:34:47.939288,89.2,14532,18513,78
2024-05-27T15:34:47.939326,80.4,17264,20855,83
2024-05-27T15:34:47.939363,67.0,14950,17943,83
2024-05-27T15:34:47.939432,64.6,18101,20984,86
2024-05-27T15:34:47.939473,66.1,19168,22117,87
2024-05-27T15:34:47.939510,58.0,16738,19329,87
2024-05-27T15:34:47.939547,59.9,18345,21019,87
2024-05-27T15:34:47.939583,43.6,13322,15270,87
2024-05-27T15:34:47.939620,58.4,20786,23391,89
