Start time: 1716920816446
[2024-05-28 14:26:58.392589] nuttcp-t: v8.1.4: socket
[2024-05-28 14:26:58.393266] nuttcp-t: buflen=65536, nstream=1, port=5003 tcp -> 35.245.244.238
[2024-05-28 14:26:58.393327] nuttcp-t: time limit = 120.00 seconds
[2024-05-28 14:26:58.393365] nuttcp-t: connect to 35.245.244.238 with mss=1408, RTT=49.945 ms af=inet
[2024-05-28 14:26:58.393399] nuttcp-t: send window size = 1048576, receive window size = 1048576
[2024-05-28 14:26:58.393434] nuttcp-t: available send window = 786432, available receive window = 786432
[2024-05-28 14:26:58.393467] nuttcp-t: initial congestion window = 13 KB (10 packets)
[2024-05-28 14:26:58.393501] nuttcp-r: v8.1.4: socket
[2024-05-28 14:26:58.393534] nuttcp-r: buflen=65536, nstream=1, port=5003 tcp
[2024-05-28 14:26:58.393577] nuttcp-r: interval reporting every 0.50 seconds
[2024-05-28 14:26:58.393615] nuttcp-r: accept from 98.97.21.1 with af=inet
[2024-05-28 14:26:58.393648] nuttcp-r: send window size = 450000000, receive window size = 450000000
[2024-05-28 14:26:58.393683] nuttcp-r: available send window = 225000000, available receive window = 225000000
[2024-05-28 14:26:58.393719]     0.6250 MB /   0.50 sec =   10.4845 Mbps    13 retrans    134 KB-cwnd
[2024-05-28 14:26:59.021638]     1.1875 MB /   0.50 sec =   19.9230 Mbps     3 retrans     71 KB-cwnd
[2024-05-28 14:26:59.512341]     0.5625 MB /   0.50 sec =    9.4364 Mbps     0 retrans     75 KB-cwnd
[2024-05-28 14:27:00.028841]     0.6250 MB /   0.50 sec =   10.4866 Mbps     1 retrans     61 KB-cwnd
[2024-05-28 14:27:00.617233]     0.4375 MB /   0.50 sec =    7.3399 Mbps     0 retrans     67 KB-cwnd
[2024-05-28 14:27:01.152249]     0.5000 MB /   0.50 sec =    8.3886 Mbps     0 retrans     71 KB-cwnd
[2024-05-28 14:27:01.663422]     0.5000 MB /   0.50 sec =    8.3887 Mbps     0 retrans     83 KB-cwnd
[2024-05-28 14:27:02.127768]     0.5000 MB /   0.50 sec =    8.3885 Mbps     1 retrans     83 KB-cwnd
[2024-05-28 14:27:02.580211]     0.6875 MB /   0.50 sec =   11.5348 Mbps     0 retrans     88 KB-cwnd
[2024-05-28 14:27:03.050133]     0.6250 MB /   0.50 sec =   10.4853 Mbps     1 retrans     72 KB-cwnd
[2024-05-28 14:27:03.578407]     0.5625 MB /   0.50 sec =    9.4367 Mbps     0 retrans     77 KB-cwnd
