time,throughput_mbps,pkt_drop,pkt_total,loss
2024-05-28T11:48:38.145231,1.8814,0,84,0.00
2024-05-28T11:48:38.698137,1.8591,0,83,0.00
2024-05-28T11:48:39.253379,1.4784,0,66,0.00
2024-05-28T11:48:39.809109,1.6127,0,72,0.00
2024-05-28T11:48:40.365055,1.5232,0,68,0.00
2024-05-28T11:48:40.575953,2.2173,0,99,0.00
2024-05-28T11:48:41.536329,1.9266,0,86,0.00
2024-05-28T11:48:42.038658,1.9488,0,87,0.00
2024-05-28T11:48:42.194786,1.2767,0,57,0.00
2024-05-28T11:48:42.646655,1.9938,0,89,0.00
2024-05-28T11:48:43.201068,2.1055,0,94,0.00
2024-05-28T11:48:43.757549,2.3744,0,106,0.00
2024-05-28T11:48:44.312075,1.7920,0,80,0.00
2024-05-28T11:48:44.866438,1.9264,0,86,0.00
2024-05-28T11:48:45.074013,2.0384,0,91,0.00
2024-05-28T11:48:45.685732,2.9121,0,130,0.00
2024-05-28T11:48:46.485666,3.7408,0,167,0.00
2024-05-28T11:48:46.646964,2.9342,0,131,0.00
2024-05-28T11:48:47.153392,2.1729,0,97,0.00
2024-05-28T11:48:47.815376,2.1056,0,94,0.00
2024-05-28T11:48:48.319474,1.6127,0,72,0.00
2024-05-28T11:48:48.826291,1.4561,0,65,0.00
2024-05-28T11:48:49.379163,1.6352,0,73,0.00
2024-05-28T11:48:49.936199,1.4336,0,64,0.00
2024-05-28T11:48:50.439701,1.6352,0,73,0.00
2024-05-28T11:48:50.942153,1.7025,0,76,0.00
2024-05-28T11:48:51.158871,1.8144,0,81,0.00
2024-05-28T11:48:51.610360,2.5982,0,116,0.00
2024-05-28T11:48:52.272581,2.5091,0,112,0.00
2024-05-28T11:48:52.826619,1.7471,0,78,0.00
2024-05-28T11:48:53.382394,1.7024,0,76,0.00
2024-05-28T11:48:53.540081,2.1056,0,94,0.00
2024-05-28T11:48:54.496504,2.0384,0,91,0.00
2024-05-28T11:48:54.650462,2.4638,0,110,0.00
2024-05-28T11:48:55.398077,2.8001,0,125,0.00
2024-05-28T11:48:55.908092,1.8815,0,84,0.00
2024-05-28T11:48:56.115081,1.9489,0,87,0.00
2024-05-28T11:48:56.570399,1.9934,0,89,0.00
2024-05-28T11:48:57.076080,1.6353,0,73,0.00
2024-05-28T11:48:57.630301,1.3664,0,61,0.00
2024-05-28T11:48:58.183627,0.9408,0,42,0.00
2024-05-28T11:48:59.090120,1.0303,0,46,0.00
2024-05-28T11:48:59.090732,1.7025,0,76,0.00
2024-05-28T11:48:59.587542,1.4336,0,64,0.00
2024-05-28T11:49:00.138160,0.9408,0,42,0.00
2024-05-28T11:49:00.751323,0.9632,0,43,0.00
2024-05-28T11:49:01.707793,0.8736,0,39,0.00
2024-05-28T11:49:01.708281,1.0080,0,45,0.00
2024-05-28T11:49:02.212675,0.7168,0,32,0.00
2024-05-28T11:49:03.116094,1.1648,0,52,0.00
2024-05-28T11:49:03.118236,0.8064,0,36,0.00
2024-05-28T11:49:03.665802,1.3889,0,62,0.00
2024-05-28T11:49:04.224625,0.5824,0,26,0.00
2024-05-28T11:49:05.074448,1.3216,0,59,0.00
2024-05-28T11:49:05.074869,1.1200,0,50,0.00
2024-05-28T11:49:05.730779,1.7024,0,76,0.00
2024-05-28T11:49:06.291718,1.1872,0,53,0.00
2024-05-28T11:49:06.798651,1.2096,0,54,0.00
2024-05-28T11:49:07.250196,1.4336,0,64,0.00
2024-05-28T11:49:07.807858,2.3072,0,103,0.00
2024-05-28T11:49:08.329253,1.4560,0,65,0.00
2024-05-28T11:49:08.937647,0.9855,0,44,0.00
2024-05-28T11:49:09.390365,0.8961,0,40,0.00
2024-05-28T11:49:09.950969,2.0608,0,92,0.00
2024-05-28T11:49:10.499623,1.9488,0,87,0.00
2024-05-28T11:49:11.058791,1.1872,0,53,0.00
2024-05-28T11:49:11.059429,1.0080,0,45,0.00
2024-05-28T11:49:12.066230,1.3440,0,60,0.00
2024-05-28T11:49:12.066804,1.0752,0,48,0.00
2024-05-28T11:49:12.573798,1.4336,0,64,0.00
2024-05-28T11:49:13.127414,1.0528,0,47,0.00
2024-05-28T11:49:13.683983,0.9632,0,43,0.00
2024-05-28T11:49:14.234649,1.0528,0,47,0.00
2024-05-28T11:49:14.686096,1.7024,0,76,0.00
2024-05-28T11:49:15.186780,1.6352,0,73,0.00
2024-05-28T11:49:15.791443,0.8064,0,36,0.00
2024-05-28T11:49:16.347265,1.4784,0,66,0.00
2024-05-28T11:49:17.300386,1.2768,0,57,0.00
2024-05-28T11:49:17.300877,0.9408,0,42,0.00
2024-05-28T11:49:17.807178,1.2320,0,55,0.00
2024-05-28T11:49:18.361667,1.7697,0,79,0.00
2024-05-28T11:49:18.870347,1.1648,0,52,0.00
2024-05-28T11:49:19.374168,2.1730,0,97,0.00
2024-05-28T11:49:19.929450,1.8591,0,83,0.00
2024-05-28T11:49:20.487711,1.9713,0,88,0.00
2024-05-28T11:49:20.989360,1.4783,0,66,0.00
2024-05-28T11:49:21.488738,1.5905,0,71,0.00
2024-05-28T11:49:21.698683,1.7024,0,76,0.00
2024-05-28T11:49:22.166629,2.5088,0,112,0.00
2024-05-28T11:49:22.665910,1.9264,0,86,0.00
2024-05-28T11:49:23.174656,1.3216,0,59,0.00
2024-05-28T11:49:23.679321,1.3441,0,60,0.00
2024-05-28T11:49:24.179519,2.0832,0,93,0.00
2024-05-28T11:49:24.730812,1.0752,0,48,0.00
2024-05-28T11:49:25.237249,1.4112,0,63,0.00
2024-05-28T11:49:26.298302,1.6352,0,73,0.00
2024-05-28T11:49:26.298673,1.3888,0,62,0.00
2024-05-28T11:49:26.852820,2.7105,0,121,0.00
2024-05-28T11:49:27.406763,2.1056,0,94,0.00
2024-05-28T11:49:27.914945,1.8815,0,84,0.00
2024-05-28T11:49:28.118983,1.8817,0,84,0.00
2024-05-28T11:49:28.674116,2.0608,0,92,0.00
2024-05-28T11:49:29.074251,2.3072,0,103,0.00
2024-05-28T11:49:29.577665,1.9264,0,86,0.00
2024-05-28T11:49:30.237838,2.0608,0,92,0.00
2024-05-28T11:49:30.795942,1.6128,0,72,0.00
2024-05-28T11:49:31.307211,2.6880,0,120,0.00
2024-05-28T11:49:32.019105,2.5984,0,116,0.00
2024-05-28T11:49:32.521693,1.3440,0,60,0.00
2024-05-28T11:49:33.027370,1.5680,0,70,0.00
2024-05-28T11:49:33.580423,1.5903,0,71,0.00
2024-05-28T11:49:33.581097,2.0609,0,92,0.00
2024-05-28T11:49:34.085450,1.5008,0,67,0.00
2024-05-28T11:49:34.642243,1.7696,0,79,0.00
2024-05-28T11:49:35.302687,1.9936,0,89,0.00
2024-05-28T11:49:35.861311,1.8816,0,84,0.00
2024-05-28T11:49:36.470051,1.8369,0,82,0.00
2024-05-28T11:49:36.973311,1.7919,0,80,0.00
2024-05-28T11:49:37.484761,1.4112,0,63,0.00
2024-05-28T11:49:37.642240,1.5233,0,68,0.00
2024-05-28T11:49:38.147076,1.5903,0,71,0.00
2024-05-28T11:49:39.000508,0.7840,0,35,0.00
2024-05-28T11:49:39.206708,1.5457,0,69,0.00
2024-05-28T11:49:39.710998,1.7023,0,76,0.00
2024-05-28T11:49:40.164269,1.6801,0,75,0.00
2024-05-28T11:49:40.720261,1.2768,0,57,0.00
2024-05-28T11:49:41.287130,1.4112,0,63,0.00
2024-05-28T11:49:41.788535,1.4784,0,66,0.00
2024-05-28T11:49:42.397707,1.9487,0,87,0.00
2024-05-28T11:49:42.907252,1.6800,0,75,0.00
2024-05-28T11:49:43.412003,1.4561,0,65,0.00
2024-05-28T11:49:43.623120,1.9040,0,85,0.00
2024-05-28T11:49:44.126195,1.9264,0,86,0.00
2024-05-28T11:49:44.781561,1.9936,0,89,0.00
2024-05-28T11:49:45.337176,1.7472,0,78,0.00
2024-05-28T11:49:45.897696,1.6800,0,75,0.00
2024-05-28T11:49:46.055412,2.0160,0,90,0.00
2024-05-28T11:49:46.564147,1.2768,0,57,0.00
2024-05-28T11:49:47.063487,1.2768,0,57,0.00
2024-05-28T11:49:47.666977,2.1056,0,94,0.00
2024-05-28T11:49:48.117605,2.2848,0,102,0.00
2024-05-28T11:49:48.835453,1.9040,0,85,0.00
2024-05-28T11:49:49.335771,1.3888,0,62,0.00
2024-05-28T11:49:49.792766,1.4561,0,65,0.00
2024-05-28T11:49:50.344258,1.5455,0,69,0.00
2024-05-28T11:49:50.954339,1.9040,0,85,0.00
2024-05-28T11:49:51.403727,1.8815,0,84,0.00
2024-05-28T11:49:51.958992,1.7472,0,78,0.00
2024-05-28T11:49:52.167583,1.7472,0,78,0.00
2024-05-28T11:49:52.618518,2.3072,0,103,0.00
2024-05-28T11:49:53.126512,2.1728,0,97,0.00
2024-05-28T11:49:54.080526,2.9344,0,131,0.00
2024-05-28T11:49:54.080770,2.6432,0,118,0.00
2024-05-28T11:49:54.637970,1.9712,0,88,0.00
2024-05-28T11:49:55.192115,2.3744,0,106,0.00
2024-05-28T11:49:55.694813,2.0832,0,93,0.00
2024-05-28T11:49:56.297298,2.1280,0,95,0.00
2024-05-28T11:49:56.909670,2.2624,0,101,0.00
2024-05-28T11:49:57.114050,2.6209,0,117,0.00
2024-05-28T11:49:57.668561,2.6430,0,118,0.00
2024-05-28T11:49:58.173595,1.8818,0,84,0.00
2024-05-28T11:49:58.727452,1.9487,0,87,0.00
2024-05-28T11:49:59.233871,1.9936,0,89,0.00
2024-05-28T11:49:59.788320,1.7247,0,77,0.00
2024-05-28T11:50:00.154804,2.8446,0,127,0.00
2024-05-28T11:50:00.554123,2.4864,0,111,0.00
2024-05-28T11:50:01.266492,1.2993,0,58,0.00
2024-05-28T11:50:01.718324,1.9713,0,88,0.00
2024-05-28T11:50:02.377640,1.9263,0,86,0.00
2024-05-28T11:50:02.884863,1.5457,0,69,0.00
2024-05-28T11:50:03.094664,2.0608,0,92,0.00
2024-05-28T11:50:03.702575,2.7329,0,122,0.00
2024-05-28T11:50:04.155885,2.4192,0,108,0.00
2024-05-28T11:50:04.813876,2.3295,0,104,0.00
2024-05-28T11:50:05.317796,1.4112,0,63,0.00
2024-05-28T11:50:05.821032,1.7920,0,80,0.00
2024-05-28T11:50:06.530672,1.9040,0,85,0.00
2024-05-28T11:50:06.982963,1.4337,0,64,0.00
2024-05-28T11:50:07.143431,2.1280,0,95,0.00
2024-05-28T11:50:07.642563,1.9935,0,89,0.00
2024-05-28T11:50:08.146388,1.1424,0,51,0.00
2024-05-28T11:50:08.702357,1.3440,0,60,0.00
2024-05-28T11:50:09.255092,0.9856,0,44,0.00
2024-05-28T11:50:10.207982,0.7168,0,32,0.00
2024-05-28T11:50:10.208446,0.8960,0,40,0.00
2024-05-28T11:50:11.164489,0.8512,0,38,0.00
2024-05-28T11:50:11.165034,0.9856,0,44,0.00
2024-05-28T11:50:11.663540,1.2544,0,56,0.00
2024-05-28T11:50:12.218299,1.5008,0,67,0.00
2024-05-28T11:50:12.774167,1.6127,0,72,0.00
2024-05-28T11:50:13.490484,1.9714,0,88,0.00
2024-05-28T11:50:13.998965,1.5008,0,67,0.00
2024-05-28T11:50:14.455437,1.2544,0,56,0.00
2024-05-28T11:50:14.958812,1.6128,0,72,0.00
2024-05-28T11:50:15.462503,1.2990,0,58,0.00
2024-05-28T11:50:15.963550,1.3441,0,60,0.00
2024-05-28T11:50:16.523904,1.6128,0,72,0.00
2024-05-28T11:50:16.974236,1.1424,0,51,0.00
2024-05-28T11:50:17.934338,1.4336,0,64,0.00
2024-05-28T11:50:17.934996,0.5824,0,26,0.00
2024-05-28T11:50:18.493991,0.8288,0,37,0.00
2024-05-28T11:50:18.999820,0.8736,0,39,0.00
2024-05-28T11:50:19.603912,1.5232,0,68,0.00
2024-05-28T11:50:19.604354,0.8288,0,37,0.00
2024-05-28T11:50:20.506568,0.6944,0,31,0.00
2024-05-28T11:50:21.410794,1.0080,0,45,0.00
2024-05-28T11:50:21.411292,0.9408,0,42,0.00
2024-05-28T11:50:22.015832,0.9408,0,42,0.00
2024-05-28T11:50:22.516231,0.8960,0,40,0.00
2024-05-28T11:50:23.470695,1.1200,0,50,0.00
2024-05-28T11:50:23.471240,0.6272,0,28,0.00
2024-05-28T11:50:24.875112,0.5824,0,26,0.00
2024-05-28T11:50:24.875483,0.7392,0,33,0.00
2024-05-28T11:50:24.875616,0.4928,0,22,0.00
2024-05-28T11:50:25.483419,0.8737,0,39,0.00
2024-05-28T11:50:26.445285,0.6944,0,31,0.00
2024-05-28T11:50:26.445687,1.0529,0,47,0.00
2024-05-28T11:50:27.001436,1.4783,0,66,0.00
2024-05-28T11:50:27.499465,1.5008,0,67,0.00
2024-05-28T11:50:28.061311,1.3440,0,60,0.00
2024-05-28T11:50:28.061777,1.6575,0,74,0.00
2024-05-28T11:50:28.621549,1.6801,0,75,0.00
2024-05-28T11:50:29.175220,1.9712,0,88,0.00
2024-05-28T11:50:29.842448,1.5232,0,68,0.00
2024-05-28T11:50:30.050750,1.9936,0,89,0.00
2024-05-28T11:50:30.964085,1.2544,0,56,0.00
2024-05-28T11:50:31.515566,0.8512,0,38,0.00
2024-05-28T11:50:32.014568,0.9408,0,42,0.00
