time,throughput_mbps,pkt_drop,pkt_total,loss
2024-05-29T12:02:21.080335,95.1,18390,22637,81
2024-05-29T12:02:21.080408,363,6343,22547,28
2024-05-29T12:02:21.080545,30.4,20722,22079,94
2024-05-29T12:02:21.080616,213,12994,22515,58
2024-05-29T12:02:21.081034,311,8480,22367,38
2024-05-29T12:02:21.081413,328,7675,22319,34
2024-05-29T12:02:21.081542,319,8005,22252,36
2024-05-29T12:02:21.081619,329,7691,22372,34
2024-05-29T12:02:21.081689,289,9366,22274,42
2024-05-29T12:02:21.081757,278,9870,22293,44
2024-05-29T12:02:21.081828,322,8013,22383,36
2024-05-29T12:02:21.081899,367,5964,22343,27
2024-05-29T12:02:21.081969,421,3468,22266,16
2024-05-29T12:02:21.082037,432,3018,22315,14
2024-05-29T12:02:21.082108,399,4635,22441,21
2024-05-29T12:02:21.082179,466,1531,22331,6.9
2024-05-29T12:02:21.082248,435,2714,22141,12
2024-05-29T12:02:21.082317,256,3805,15274,25
2024-05-29T12:02:21.082387,0.00,0,0,0
2024-05-29T12:02:21.082454,216,42116,51761,81
2024-05-29T12:02:21.083250,406,4210,22325,19
2024-05-29T12:02:21.083352,317,8114,22256,36
2024-05-29T12:02:21.083420,391,4920,22386,22
2024-05-29T12:02:21.083526,398,4575,22335,20
2024-05-29T12:02:21.083594,391,4729,22180,21
2024-05-29T12:02:21.083706,396,4747,22415,21
2024-05-29T12:02:21.083775,423,3528,22403,16
2024-05-29T12:02:21.083924,444,2435,22231,11
2024-05-29T12:02:21.084048,445,2481,22367,11
2024-05-29T12:02:21.084174,220,12516,22319,56
2024-05-29T12:02:21.084298,284,9743,22419,43
2024-05-29T12:02:21.084428,433,2922,22243,13
2024-05-29T12:02:21.084598,358,6330,22303,28
2024-05-29T12:02:21.084842,413,3889,22330,17
2024-05-29T12:02:21.085054,458,1868,22332,8.4
2024-05-29T12:02:21.085136,485,1001,22671,4.4
2024-05-29T12:02:21.085213,377,5119,21956,23
2024-05-29T12:02:21.085289,362,6151,22312,28
2024-05-29T12:02:21.085365,382,5253,22298,24
2024-05-29T12:02:21.085439,403,4385,22359,20
2024-05-29T12:02:21.085519,369,5836,22332,26
2024-05-29T12:02:21.085666,297,9041,22298,41
2024-05-29T12:02:21.085742,380,5397,22375,24
2024-05-29T12:02:21.085819,454,2009,22273,9
2024-05-29T12:02:21.085901,435,2929,22328,13
2024-05-29T12:02:21.085983,502,805,23213,3.5
2024-05-29T12:02:45.578851,470,934,21940,4.3
2024-05-29T12:02:45.579332,445,1929,21801,8.8
2024-05-29T12:02:45.579448,329,7465,22291,33
2024-05-29T12:02:45.579539,370,5935,22321,27
2024-05-29T12:02:45.579623,381,5322,22337,24
2024-05-29T12:02:45.579702,292,9320,22348,42
2024-05-29T12:02:45.579779,383,5207,22291,23
2024-05-29T12:02:45.579857,400,4476,22353,20
2024-05-29T12:02:45.579934,322,7896,22257,35
2024-05-29T12:02:45.580013,322,7990,22354,36
