time,throughput_mbps,pkt_drop,pkt_total,loss
2024-05-28T11:36:21.201653,18.7463,10894,11731,92.87
2024-05-28T11:36:21.699378,17.5167,13419,14201,94.49
2024-05-28T11:36:22.198924,18.9058,13024,13868,93.91
2024-05-28T11:36:22.713724,17.8301,12771,13567,94.13
2024-05-28T11:36:23.198672,16.8674,12430,13183,94.29
2024-05-28T11:36:23.700621,21.1235,12654,13597,93.06
2024-05-28T11:36:24.206838,16.8223,12698,13449,94.42
2024-05-28T11:36:24.702441,22.0862,12370,13356,92.62
2024-05-28T11:36:25.204128,22.9827,12312,13338,92.31
2024-05-28T11:36:25.705482,25.1548,11971,13094,91.42
2024-05-28T11:36:26.198844,22.2656,12693,13687,92.74
2024-05-28T11:36:26.706147,18.1665,10062,10873,92.54
2024-05-28T11:36:27.199411,39.6263,12993,14762,88.02
2024-05-28T11:36:27.702553,44.6631,12239,14233,85.99
2024-05-28T11:36:28.198712,43.8388,11413,13370,85.36
2024-05-28T11:36:28.698408,40.9667,11654,13483,86.43
2024-05-28T11:36:29.198699,45.2250,11167,13186,84.69
2024-05-28T11:36:29.697938,46.3260,11149,13217,84.35
2024-05-28T11:36:30.204231,46.6147,11721,13802,84.92
2024-05-28T11:36:30.698125,44.6207,11419,13411,85.15
2024-05-28T11:36:31.199358,45.0681,11079,13091,84.63
2024-05-28T11:36:31.698618,47.3551,11543,13657,84.52
2024-05-28T11:36:32.201008,44.9794,11413,13421,85.04
2024-05-28T11:36:32.704413,45.5811,10966,13001,84.35
2024-05-28T11:36:33.199645,43.8176,11656,13612,85.63
2024-05-28T11:36:33.697906,45.4937,11360,13391,84.83
2024-05-28T11:36:34.198415,46.2127,11333,13396,84.60
2024-05-28T11:36:34.702893,46.0517,11450,13506,84.78
2024-05-28T11:36:35.198561,46.1693,11238,13299,84.50
2024-05-28T11:36:35.698719,46.2108,11364,13427,84.64
2024-05-28T11:36:36.198777,45.8510,11384,13431,84.76
2024-05-28T11:36:36.699662,45.6085,11464,13500,84.92
2024-05-28T11:36:37.203736,43.4787,11272,13213,85.31
2024-05-28T11:36:37.703227,46.1658,11449,13510,84.74
2024-05-28T11:36:38.198854,45.2703,11182,13203,84.69
