Start time: 1716823272452
[2024-05-27 11:21:14.571617] nuttcp-t: v8.1.4: socket
[2024-05-27 11:21:14.573155] nuttcp-t: buflen=65536, nstream=1, port=5002 tcp -> 35.245.244.238
[2024-05-27 11:21:14.573310] nuttcp-t: time limit = 120.00 seconds
[2024-05-27 11:21:14.573425] nuttcp-t: connect to 35.245.244.238 with mss=1358, RTT=90.755 ms af=inet
[2024-05-27 11:21:14.573533] nuttcp-t: send window size = 2097152, receive window size = 6291456
[2024-05-27 11:21:14.573639] nuttcp-t: available send window = 1572864, available receive window = 4718592
[2024-05-27 11:21:14.573746] nuttcp-t: initial congestion window = 13 KB (10 packets)
[2024-05-27 11:21:14.573850] nuttcp-r: v8.1.4: socket
[2024-05-27 11:21:14.573953] nuttcp-r: buflen=65536, nstream=1, port=5002 tcp
[2024-05-27 11:21:14.574058] nuttcp-r: interval reporting every 0.50 seconds
[2024-05-27 11:21:14.574160] nuttcp-r: accept from 12.74.59.34 with af=inet
[2024-05-27 11:21:14.574262] nuttcp-r: send window size = 450000000, receive window size = 450000000
[2024-05-27 11:21:14.574381] nuttcp-r: available send window = 225000000, available receive window = 225000000
[2024-05-27 11:21:14.574508]     0.1250 MB /   0.50 sec =    2.0969 Mbps     5 retrans    115 KB-cwnd
[2024-05-27 11:21:14.574613]     0.1250 MB /   0.50 sec =    2.0972 Mbps     0 retrans    115 KB-cwnd
[2024-05-27 11:21:14.574714]     0.3750 MB /   0.50 sec =    6.2913 Mbps     0 retrans    115 KB-cwnd
[2024-05-27 11:21:15.485999]     0.2500 MB /   0.50 sec =    4.1944 Mbps     0 retrans    285 KB-cwnd
[2024-05-27 11:21:15.486438]     0.3750 MB /   0.50 sec =    6.2916 Mbps     0 retrans    285 KB-cwnd
[2024-05-27 11:21:15.907263]     0.5000 MB /   0.50 sec =    8.3884 Mbps     0 retrans    373 KB-cwnd
[2024-05-27 11:21:16.689331]     0.6875 MB /   0.50 sec =   11.5334 Mbps     0 retrans    550 KB-cwnd
[2024-05-27 11:21:17.433450]     0.6250 MB /   0.50 sec =   10.4866 Mbps     0 retrans    653 KB-cwnd
[2024-05-27 11:21:17.433829]     0.5625 MB /   0.50 sec =    9.4322 Mbps     0 retrans    653 KB-cwnd
[2024-05-27 11:21:18.131493]     0.5000 MB /   0.50 sec =    8.3930 Mbps     0 retrans    766 KB-cwnd
[2024-05-27 11:21:18.795694]     0.6875 MB /   0.50 sec =   11.5343 Mbps     0 retrans    832 KB-cwnd
