Start time: 1716839569105
[2024-05-27 15:52:49.214990] PING 35.245.244.238 (35.245.244.238) 38(66) bytes of data.
[2024-05-27 15:52:49.215361] 46 bytes from 35.245.244.238: icmp_seq=1 ttl=56 time=60.3 ms
[2024-05-27 15:52:49.411049] 46 bytes from 35.245.244.238: icmp_seq=2 ttl=56 time=55.1 ms
[2024-05-27 15:52:49.613407] 46 bytes from 35.245.244.238: icmp_seq=3 ttl=56 time=54.1 ms
[2024-05-27 15:52:49.813345] 46 bytes from 35.245.244.238: icmp_seq=4 ttl=56 time=52.1 ms
[2024-05-27 15:52:50.012373] 46 bytes from 35.245.244.238: icmp_seq=5 ttl=56 time=50.3 ms
[2024-05-27 15:52:50.211565] 46 bytes from 35.245.244.238: icmp_seq=6 ttl=56 time=51.0 ms
[2024-05-27 15:52:50.411884] 46 bytes from 35.245.244.238: icmp_seq=7 ttl=56 time=50.6 ms
[2024-05-27 15:52:50.621905] 46 bytes from 35.245.244.238: icmp_seq=8 ttl=56 time=59.3 ms
[2024-05-27 15:52:50.812373] 46 bytes from 35.245.244.238: icmp_seq=9 ttl=56 time=48.2 ms
[2024-05-27 15:52:51.012639] 46 bytes from 35.245.244.238: icmp_seq=10 ttl=56 time=47.8 ms
[2024-05-27 15:52:51.211621] 46 bytes from 35.245.244.238: icmp_seq=11 ttl=56 time=47.4 ms
[2024-05-27 15:52:51.422818] 46 bytes from 35.245.244.238: icmp_seq=12 ttl=56 time=56.5 ms
[2024-05-27 15:52:51.622841] 46 bytes from 35.245.244.238: icmp_seq=13 ttl=56 time=54.1 ms
[2024-05-27 15:52:51.822833] 46 bytes from 35.245.244.238: icmp_seq=14 ttl=56 time=52.3 ms
[2024-05-27 15:52:52.021870] 46 bytes from 35.245.244.238: icmp_seq=15 ttl=56 time=49.2 ms
[2024-05-27 15:52:52.220656] 46 bytes from 35.245.244.238: icmp_seq=16 ttl=56 time=49.1 ms
[2024-05-27 15:52:52.432977] 46 bytes from 35.245.244.238: icmp_seq=17 ttl=56 time=59.5 ms
[2024-05-27 15:52:52.621147] 46 bytes from 35.245.244.238: icmp_seq=18 ttl=56 time=47.4 ms
[2024-05-27 15:52:52.829877] 46 bytes from 35.245.244.238: icmp_seq=19 ttl=56 time=55.1 ms
[2024-05-27 15:52:53.032766] 46 bytes from 35.245.244.238: icmp_seq=20 ttl=56 time=55.2 ms
[2024-05-27 15:52:53.232775] 46 bytes from 35.245.244.238: icmp_seq=21 ttl=56 time=56.7 ms
[2024-05-27 15:52:53.432817] 46 bytes from 35.245.244.238: icmp_seq=22 ttl=56 time=54.8 ms
[2024-05-27 15:52:53.622116] 46 bytes from 35.245.244.238: icmp_seq=23 ttl=56 time=42.6 ms
[2024-05-27 15:52:53.831967] 46 bytes from 35.245.244.238: icmp_seq=24 ttl=56 time=51.7 ms
[2024-05-27 15:52:54.032902] 46 bytes from 35.245.244.238: icmp_seq=25 ttl=56 time=50.2 ms
