Start time: 1716824660670
[2024-05-27 11:44:20.746403] PING 35.245.244.238 (35.245.244.238) 38(66) bytes of data.
[2024-05-27 11:44:20.747044] 46 bytes from 35.245.244.238: icmp_seq=1 ttl=58 time=36.4 ms
[2024-05-27 11:44:20.952834] 46 bytes from 35.245.244.238: icmp_seq=2 ttl=58 time=41.7 ms
[2024-05-27 11:44:21.791620] 46 bytes from 35.245.244.238: icmp_seq=5 ttl=58 time=268 ms
[2024-05-27 11:44:21.795713] 46 bytes from 35.245.244.238: icmp_seq=6 ttl=58 time=65.6 ms
[2024-05-27 11:44:21.972985] 46 bytes from 35.245.244.238: icmp_seq=7 ttl=58 time=40.2 ms
[2024-05-27 11:44:22.176175] 46 bytes from 35.245.244.238: icmp_seq=8 ttl=58 time=42.6 ms
[2024-05-27 11:44:22.387004] 46 bytes from 35.245.244.238: icmp_seq=9 ttl=58 time=51.8 ms
[2024-05-27 11:44:22.576742] 46 bytes from 35.245.244.238: icmp_seq=10 ttl=58 time=41.1 ms
[2024-05-27 11:44:22.778798] 46 bytes from 35.245.244.238: icmp_seq=11 ttl=58 time=42.9 ms
[2024-05-27 11:44:22.983877] 46 bytes from 35.245.244.238: icmp_seq=12 ttl=58 time=44.5 ms
[2024-05-27 11:44:23.186624] 46 bytes from 35.245.244.238: icmp_seq=13 ttl=58 time=46.4 ms
[2024-05-27 11:44:23.383080] 46 bytes from 35.245.244.238: icmp_seq=14 ttl=58 time=41.1 ms
[2024-05-27 11:44:23.586654] 46 bytes from 35.245.244.238: icmp_seq=15 ttl=58 time=43.8 ms
[2024-05-27 11:44:23.788119] 46 bytes from 35.245.244.238: icmp_seq=16 ttl=58 time=44.0 ms
[2024-05-27 11:44:23.985016] 46 bytes from 35.245.244.238: icmp_seq=17 ttl=58 time=39.1 ms
[2024-05-27 11:44:24.187305] 46 bytes from 35.245.244.238: icmp_seq=18 ttl=58 time=41.7 ms
[2024-05-27 11:44:24.395736] 46 bytes from 35.245.244.238: icmp_seq=19 ttl=58 time=48.3 ms
[2024-05-27 11:44:24.590664] 46 bytes from 35.245.244.238: icmp_seq=20 ttl=58 time=42.3 ms
[2024-05-27 11:44:24.795303] 46 bytes from 35.245.244.238: icmp_seq=21 ttl=58 time=45.0 ms
[2024-05-27 11:44:24.990282] 46 bytes from 35.245.244.238: icmp_seq=22 ttl=58 time=39.4 ms
[2024-05-27 11:44:25.200239] 46 bytes from 35.245.244.238: icmp_seq=23 ttl=58 time=48.2 ms
[2024-05-27 11:44:25.402899] 46 bytes from 35.245.244.238: icmp_seq=24 ttl=58 time=48.5 ms
[2024-05-27 11:44:25.606398] 46 bytes from 35.245.244.238: icmp_seq=25 ttl=58 time=50.6 ms
[2024-05-27 11:44:25.800542] 46 bytes from 35.245.244.238: icmp_seq=26 ttl=58 time=44.3 ms
[2024-05-27 11:44:26.001032] 46 bytes from 35.245.244.238: icmp_seq=27 ttl=58 time=43.3 ms
[2024-05-27 11:44:26.201992] 46 bytes from 35.245.244.238: icmp_seq=28 ttl=58 time=45.6 ms
[2024-05-27 11:44:26.399495] 46 bytes from 35.245.244.238: icmp_seq=29 ttl=58 time=41.7 ms
[2024-05-27 11:44:26.803805] 46 bytes from 35.245.244.238: icmp_seq=31 ttl=58 time=37.4 ms
[2024-05-27 11:44:27.001527] 46 bytes from 35.245.244.238: icmp_seq=32 ttl=58 time=34.1 ms
[2024-05-27 11:44:27.203298] 46 bytes from 35.245.244.238: icmp_seq=33 ttl=58 time=36.2 ms
[2024-05-27 11:44:27.411253] 46 bytes from 35.245.244.238: icmp_seq=34 ttl=58 time=43.2 ms
[2024-05-27 11:44:27.604924] 46 bytes from 35.245.244.238: icmp_seq=35 ttl=58 time=36.0 ms
[2024-05-27 11:44:27.801481] 46 bytes from 35.245.244.238: icmp_seq=36 ttl=58 time=31.9 ms
[2024-05-27 11:44:28.004987] 46 bytes from 35.245.244.238: icmp_seq=37 ttl=58 time=34.5 ms
[2024-05-27 11:44:28.200647] 46 bytes from 35.245.244.238: icmp_seq=38 ttl=58 time=30.1 ms
[2024-05-27 11:44:28.403345] 46 bytes from 35.245.244.238: icmp_seq=39 ttl=58 time=32.1 ms
[2024-05-27 11:44:28.600397] 46 bytes from 35.245.244.238: icmp_seq=40 ttl=58 time=28.7 ms
[2024-05-27 11:44:28.804828] 46 bytes from 35.245.244.238: icmp_seq=41 ttl=58 time=31.2 ms
[2024-05-27 11:44:29.012708] 46 bytes from 35.245.244.238: icmp_seq=42 ttl=58 time=39.2 ms
[2024-05-27 11:44:29.203036] 46 bytes from 35.245.244.238: icmp_seq=43 ttl=58 time=29.8 ms
[2024-05-27 11:44:29.413801] 46 bytes from 35.245.244.238: icmp_seq=44 ttl=58 time=38.3 ms
[2024-05-27 11:44:29.622962] 46 bytes from 35.245.244.238: icmp_seq=45 ttl=58 time=43.7 ms
[2024-05-27 11:44:29.814307] 46 bytes from 35.245.244.238: icmp_seq=46 ttl=58 time=35.0 ms
[2024-05-27 11:44:30.010529] 46 bytes from 35.245.244.238: icmp_seq=47 ttl=58 time=31.5 ms
[2024-05-27 11:44:30.233808] 46 bytes from 35.245.244.238: icmp_seq=48 ttl=58 time=54.0 ms
[2024-05-27 11:44:30.440428] 46 bytes from 35.245.244.238: icmp_seq=49 ttl=58 time=59.4 ms
[2024-05-27 11:44:30.645517] 46 bytes from 35.245.244.238: icmp_seq=50 ttl=58 time=64.3 ms
[2024-05-27 11:44:30.849607] 46 bytes from 35.245.244.238: icmp_seq=51 ttl=58 time=69.5 ms
[2024-05-27 11:44:31.055990] 46 bytes from 35.245.244.238: icmp_seq=52 ttl=58 time=74.2 ms
[2024-05-27 11:44:31.222061] 46 bytes from 35.245.244.238: icmp_seq=53 ttl=58 time=40.0 ms
[2024-05-27 11:44:31.426067] 46 bytes from 35.245.244.238: icmp_seq=54 ttl=58 time=43.3 ms
[2024-05-27 11:44:31.634778] 46 bytes from 35.245.244.238: icmp_seq=55 ttl=58 time=48.0 ms
[2024-05-27 11:44:31.837551] 46 bytes from 35.245.244.238: icmp_seq=56 ttl=58 time=49.6 ms
[2024-05-27 11:44:32.045867] 46 bytes from 35.245.244.238: icmp_seq=57 ttl=58 time=55.6 ms
[2024-05-27 11:44:32.250234] 46 bytes from 35.245.244.238: icmp_seq=58 ttl=58 time=60.5 ms
[2024-05-27 11:44:32.457678] 46 bytes from 35.245.244.238: icmp_seq=59 ttl=58 time=66.9 ms
[2024-05-27 11:44:32.661389] 46 bytes from 35.245.244.238: icmp_seq=60 ttl=58 time=69.0 ms
[2024-05-27 11:44:32.868873] 46 bytes from 35.245.244.238: icmp_seq=61 ttl=58 time=74.7 ms
[2024-05-27 11:44:33.033602] 46 bytes from 35.245.244.238: icmp_seq=62 ttl=58 time=39.1 ms
[2024-05-27 11:44:33.527930] 46 bytes from 35.245.244.238: icmp_seq=63 ttl=58 time=333 ms
[2024-05-27 11:44:33.539104] 46 bytes from 35.245.244.238: icmp_seq=64 ttl=58 time=136 ms
[2024-05-27 11:44:35.932594] 46 bytes from 35.245.244.238: icmp_seq=76 ttl=58 time=47.7 ms
[2024-05-27 11:44:36.161878] 46 bytes from 35.245.244.238: icmp_seq=77 ttl=58 time=75.1 ms
[2024-05-27 11:44:36.409024] 46 bytes from 35.245.244.238: icmp_seq=78 ttl=58 time=121 ms
[2024-05-27 11:44:36.573021] 46 bytes from 35.245.244.238: icmp_seq=79 ttl=58 time=85.0 ms
[2024-05-27 11:44:36.741732] 46 bytes from 35.245.244.238: icmp_seq=80 ttl=58 time=52.9 ms
[2024-05-27 11:44:36.983818] 46 bytes from 35.245.244.238: icmp_seq=81 ttl=58 time=92.3 ms
[2024-05-27 11:44:37.153633] 46 bytes from 35.245.244.238: icmp_seq=82 ttl=58 time=58.8 ms
[2024-05-27 11:44:37.360425] 46 bytes from 35.245.244.238: icmp_seq=83 ttl=58 time=66.2 ms
[2024-05-27 11:44:37.563745] 46 bytes from 35.245.244.238: icmp_seq=84 ttl=58 time=67.6 ms
[2024-05-27 11:44:37.767457] 46 bytes from 35.245.244.238: icmp_seq=85 ttl=58 time=68.7 ms
[2024-05-27 11:44:37.976019] 46 bytes from 35.245.244.238: icmp_seq=86 ttl=58 time=75.7 ms
[2024-05-27 11:44:38.213499] 46 bytes from 35.245.244.238: icmp_seq=87 ttl=58 time=113 ms
[2024-05-27 11:44:38.353698] 46 bytes from 35.245.244.238: icmp_seq=88 ttl=58 time=52.0 ms
[2024-05-27 11:44:38.561364] 46 bytes from 35.245.244.238: icmp_seq=89 ttl=58 time=59.3 ms
[2024-05-27 11:44:38.805677] 46 bytes from 35.245.244.238: icmp_seq=90 ttl=58 time=101 ms
[2024-05-27 11:44:38.990595] 46 bytes from 35.245.244.238: icmp_seq=91 ttl=58 time=84.7 ms
[2024-05-27 11:44:39.157269] 46 bytes from 35.245.244.238: icmp_seq=92 ttl=58 time=52.2 ms
[2024-05-27 11:44:39.401966] 46 bytes from 35.245.244.238: icmp_seq=93 ttl=58 time=94.6 ms
[2024-05-27 11:44:39.564928] 46 bytes from 35.245.244.238: icmp_seq=94 ttl=58 time=57.1 ms
[2024-05-27 11:44:39.759589] 46 bytes from 35.245.244.238: icmp_seq=95 ttl=58 time=50.3 ms
[2024-05-27 11:44:39.965570] 46 bytes from 35.245.244.238: icmp_seq=96 ttl=58 time=56.1 ms
[2024-05-27 11:44:40.165607] 46 bytes from 35.245.244.238: icmp_seq=97 ttl=58 time=56.5 ms
[2024-05-27 11:44:40.363915] 46 bytes from 35.245.244.238: icmp_seq=98 ttl=58 time=53.5 ms
