Start time: 1716843598570
[2024-05-27 17:00:30.850628] Connecting to host 35.245.244.238, port 5203
[2024-05-27 17:00:30.851656] [  5] local 192.168.1.22 port 44231 connected to 35.245.244.238 port 5203
[2024-05-27 17:00:30.851781] [ ID] Interval           Transfer     Bitrate         Total Datagrams
[2024-05-27 17:00:30.851868] [  5]   0.00-0.50   sec  19.9 MBytes   334 Mbits/sec  14920  
[2024-05-27 17:00:30.851951] [  5]   0.50-1.00   sec  18.9 MBytes   318 Mbits/sec  14180  
[2024-05-27 17:00:30.852027] [  5]   1.00-1.50   sec  19.1 MBytes   321 Mbits/sec  14330  
[2024-05-27 17:00:30.852102] [  5]   1.50-2.00   sec  18.7 MBytes   313 Mbits/sec  13980  
[2024-05-27 17:00:30.852177] [  5]   2.00-2.50   sec  16.0 MBytes   269 Mbits/sec  11990  
[2024-05-27 17:00:30.852252] [  5]   2.50-3.00   sec  18.4 MBytes   308 Mbits/sec  13750  
[2024-05-27 17:00:30.852329] [  5]   3.00-3.50   sec  17.5 MBytes   293 Mbits/sec  13090  
[2024-05-27 17:00:30.852403] [  5]   3.50-4.00   sec  17.7 MBytes   297 Mbits/sec  13260  
[2024-05-27 17:00:30.852479] [  5]   4.00-4.50   sec  17.2 MBytes   288 Mbits/sec  12850  
[2024-05-27 17:00:30.852559] [  5]   4.50-5.00   sec  17.5 MBytes   293 Mbits/sec  13080  
[2024-05-27 17:00:30.852638] [  5]   5.00-5.50   sec  18.2 MBytes   305 Mbits/sec  13630  
[2024-05-27 17:00:30.852720] [  5]   5.50-6.00   sec  17.3 MBytes   291 Mbits/sec  12980  
[2024-05-27 17:00:30.852794] [  5]   6.00-6.50   sec  17.8 MBytes   299 Mbits/sec  13340  
[2024-05-27 17:00:30.852871] [  5]   6.50-7.00   sec  17.5 MBytes   293 Mbits/sec  13090  
[2024-05-27 17:00:30.852949] [  5]   7.00-7.50   sec  16.6 MBytes   278 Mbits/sec  12430  
[2024-05-27 17:00:30.853025] [  5]   7.50-8.00   sec  18.4 MBytes   308 Mbits/sec  13750  
[2024-05-27 17:00:30.853101] [  5]   8.00-8.50   sec  18.0 MBytes   301 Mbits/sec  13460  
[2024-05-27 17:00:30.853178] [  5]   8.50-9.00   sec  18.3 MBytes   308 Mbits/sec  13740  
[2024-05-27 17:00:30.853253] [  5]   9.00-9.50   sec  18.7 MBytes   313 Mbits/sec  13970  
[2024-05-27 17:00:30.853330] [  5]   9.50-10.00  sec  16.5 MBytes   276 Mbits/sec  12330  
[2024-05-27 17:00:30.853413] [  5]  10.00-10.50  sec  18.5 MBytes   310 Mbits/sec  13840  
[2024-05-27 17:00:30.853984] [  5]  10.50-11.00  sec  17.7 MBytes   297 Mbits/sec  13260  
[2024-05-27 17:00:30.854157] [  5]  11.00-11.50  sec  18.7 MBytes   313 Mbits/sec  13980  
[2024-05-27 17:00:30.854254] [  5]  11.50-12.00  sec  17.6 MBytes   295 Mbits/sec  13190  
[2024-05-27 17:00:30.854337] [  5]  12.00-12.50  sec  18.1 MBytes   303 Mbits/sec  13550  
[2024-05-27 17:00:30.854420] [  5]  12.50-13.00  sec  18.6 MBytes   313 Mbits/sec  13950  
[2024-05-27 17:00:30.854499] [  5]  13.00-13.50  sec  18.9 MBytes   317 Mbits/sec  14160  
[2024-05-27 17:00:30.854579] [  5]  13.50-14.00  sec  17.5 MBytes   293 Mbits/sec  13090  
[2024-05-27 17:00:30.854653] [  5]  14.00-14.50  sec  16.9 MBytes   283 Mbits/sec  12650  
[2024-05-27 17:00:30.854731] [  5]  14.50-15.00  sec  17.7 MBytes   297 Mbits/sec  13260  
[2024-05-27 17:00:30.854809] [  5]  15.00-15.50  sec  17.3 MBytes   291 Mbits/sec  12990  
[2024-05-27 17:00:30.854887] [  5]  15.50-16.00  sec  18.3 MBytes   308 Mbits/sec  13740  
[2024-05-27 17:00:30.854962] [  5]  16.00-16.50  sec  17.2 MBytes   289 Mbits/sec  12890  
[2024-05-27 17:00:30.855041] [  5]  16.50-17.00  sec  17.6 MBytes   295 Mbits/sec  13150  
[2024-05-27 17:00:30.855117] [  5]  17.00-17.50  sec  17.7 MBytes   297 Mbits/sec  13240  
[2024-05-27 17:00:30.855195] [  5]  17.50-18.00  sec  17.5 MBytes   294 Mbits/sec  13120  
[2024-05-27 17:00:30.855269] [  5]  18.00-18.50  sec  19.0 MBytes   319 Mbits/sec  14230  
[2024-05-27 17:00:30.855344] [  5]  18.50-19.00  sec  18.6 MBytes   312 Mbits/sec  13920  
[2024-05-27 17:00:30.855418] [  5]  19.00-19.50  sec  17.6 MBytes   295 Mbits/sec  13160  
[2024-05-27 17:00:30.855492] [  5]  19.50-20.00  sec  19.0 MBytes   319 Mbits/sec  14220  
[2024-05-27 17:00:30.855566] [  5]  20.00-20.50  sec  17.2 MBytes   289 Mbits/sec  12890  
[2024-05-27 17:00:30.855640] [  5]  20.50-21.00  sec  18.1 MBytes   303 Mbits/sec  13520  
[2024-05-27 17:00:30.855758] [  5]  21.00-21.50  sec  17.7 MBytes   297 Mbits/sec  13240  
[2024-05-27 17:00:30.855838] [  5]  21.50-22.00  sec  17.2 MBytes   288 Mbits/sec  12860  
[2024-05-27 17:00:30.855912] [  5]  22.00-22.50  sec  17.8 MBytes   299 Mbits/sec  13360  
[2024-05-27 17:00:30.855984] [  5]  22.50-23.00  sec  17.4 MBytes   292 Mbits/sec  13030  
[2024-05-27 17:00:30.856059] [  5]  23.00-23.50  sec  18.1 MBytes   303 Mbits/sec  13530  
[2024-05-27 17:00:30.856134] [  5]  23.50-24.00  sec  17.8 MBytes   299 Mbits/sec  13340  
[2024-05-27 17:00:30.856209] [  5]  24.00-24.50  sec  17.7 MBytes   297 Mbits/sec  13240  
[2024-05-27 17:00:30.856282] [  5]  24.50-25.00  sec  17.7 MBytes   296 Mbits/sec  13220  
[2024-05-27 17:00:30.856355] [  5]  25.00-25.50  sec  16.7 MBytes   280 Mbits/sec  12490  
[2024-05-27 17:00:30.856427] [  5]  25.50-26.00  sec  17.7 MBytes   296 Mbits/sec  13230  
[2024-05-27 17:00:30.856500] [  5]  26.00-26.50  sec  18.3 MBytes   306 Mbits/sec  13670  
[2024-05-27 17:00:30.856571] [  5]  26.50-27.00  sec  18.3 MBytes   307 Mbits/sec  13710  
[2024-05-27 17:00:30.856642] [  5]  27.00-27.50  sec  17.4 MBytes   291 Mbits/sec  13000  
[2024-05-27 17:00:30.856721] [  5]  27.50-28.00  sec  16.8 MBytes   282 Mbits/sec  12580  
[2024-05-27 17:00:30.856793] [  5]  28.00-28.50  sec  18.2 MBytes   305 Mbits/sec  13610  
[2024-05-27 17:00:30.856866] [  5]  28.50-29.00  sec  17.8 MBytes   299 Mbits/sec  13330  
[2024-05-27 17:00:30.856940] [  5]  29.00-29.50  sec  17.0 MBytes   285 Mbits/sec  12720  
[2024-05-27 17:00:30.857015] [  5]  29.50-30.00  sec  18.7 MBytes   314 Mbits/sec  14030  
[2024-05-27 17:00:30.857089] [  5]  30.00-30.50  sec  17.5 MBytes   293 Mbits/sec  13070  
[2024-05-27 17:00:30.857163] [  5]  30.50-31.00  sec  17.2 MBytes   289 Mbits/sec  12910  
[2024-05-27 17:00:30.857240] [  5]  31.00-31.50  sec  17.8 MBytes   298 Mbits/sec  13300  
[2024-05-27 17:01:03.850750] [  5]  31.50-32.00  sec  17.3 MBytes   290 Mbits/sec  12930  
[2024-05-27 17:01:03.851188] [  5]  32.00-32.50  sec  18.9 MBytes   317 Mbits/sec  14140  
[2024-05-27 17:01:03.851321] [  5]  32.50-33.00  sec  17.9 MBytes   300 Mbits/sec  13380  
[2024-05-27 17:01:03.851482] [  5]  33.00-33.50  sec  18.5 MBytes   311 Mbits/sec  13880  
[2024-05-27 17:01:03.851632] [  5]  33.50-34.00  sec  16.7 MBytes   281 Mbits/sec  12530  
[2024-05-27 17:01:03.851772] [  5]  34.00-34.50  sec  17.8 MBytes   299 Mbits/sec  13360  
[2024-05-27 17:01:03.851895] [  5]  34.50-35.00  sec  18.2 MBytes   306 Mbits/sec  13640  
[2024-05-27 17:01:03.852097] [  5]  35.00-35.50  sec  17.5 MBytes   294 Mbits/sec  13130  
[2024-05-27 17:01:03.852350] [  5]  35.50-36.00  sec  18.2 MBytes   305 Mbits/sec  13630  
[2024-05-27 17:01:03.852477] [  5]  36.00-36.50  sec  18.3 MBytes   307 Mbits/sec  13720  
[2024-05-27 17:01:03.852707] [  5]  36.50-37.00  sec  18.0 MBytes   301 Mbits/sec  13450  
[2024-05-27 17:01:03.852780] [  5]  37.00-37.50  sec  17.9 MBytes   301 Mbits/sec  13440  
[2024-05-27 17:01:03.852853] [  5]  37.50-38.00  sec  18.5 MBytes   310 Mbits/sec  13840  
[2024-05-27 17:01:03.852926] [  5]  38.00-38.50  sec  17.8 MBytes   298 Mbits/sec  13300  
[2024-05-27 17:01:03.852999] [  5]  38.50-39.00  sec  17.6 MBytes   295 Mbits/sec  13170  
[2024-05-27 17:01:03.853073] [  5]  39.00-39.50  sec  17.9 MBytes   300 Mbits/sec  13410  
[2024-05-27 17:01:03.853241] [  5]  39.50-40.00  sec  18.9 MBytes   317 Mbits/sec  14150  
[2024-05-27 17:01:03.853314] [  5]  40.00-40.50  sec  17.4 MBytes   293 Mbits/sec  13060  
[2024-05-27 17:01:03.853386] [  5]  40.50-41.00  sec  16.4 MBytes   274 Mbits/sec  12250  
[2024-05-27 17:01:03.853520] [  5]  41.00-41.50  sec  17.8 MBytes   298 Mbits/sec  13320  
[2024-05-27 17:01:03.853607] [  5]  41.50-42.00  sec  18.3 MBytes   307 Mbits/sec  13690  
[2024-05-27 17:01:03.853685] [  5]  42.00-42.50  sec  17.8 MBytes   299 Mbits/sec  13350  
[2024-05-27 17:01:03.853761] [  5]  42.50-43.00  sec  17.8 MBytes   299 Mbits/sec  13360  
[2024-05-27 17:01:03.854227] [  5]  43.00-43.50  sec  17.0 MBytes   285 Mbits/sec  12700  
[2024-05-27 17:01:03.854354] [  5]  43.50-44.00  sec  17.9 MBytes   301 Mbits/sec  13420  
[2024-05-27 17:01:03.854434] [  5]  44.00-44.50  sec  18.3 MBytes   307 Mbits/sec  13710  
[2024-05-27 17:01:03.854528] [  5]  44.50-45.00  sec  17.5 MBytes   293 Mbits/sec  13090  
[2024-05-27 17:01:03.854600] [  5]  45.00-45.50  sec  18.9 MBytes   316 Mbits/sec  14120  
[2024-05-27 17:01:03.854687] [  5]  45.50-46.00  sec  17.1 MBytes   287 Mbits/sec  12830  
[2024-05-27 17:01:03.854758] [  5]  46.00-46.50  sec  18.1 MBytes   303 Mbits/sec  13520  
[2024-05-27 17:01:03.854862] [  5]  46.50-47.00  sec  17.8 MBytes   298 Mbits/sec  13320  
[2024-05-27 17:01:03.855086] [  5]  47.00-47.50  sec  16.1 MBytes   271 Mbits/sec  12090  
[2024-05-27 17:01:03.855156] [  5]  47.50-48.00  sec  18.7 MBytes   314 Mbits/sec  14040  
[2024-05-27 17:01:03.855407] [  5]  48.00-48.50  sec  17.7 MBytes   297 Mbits/sec  13250  
[2024-05-27 17:01:03.855723] [  5]  48.50-49.00  sec  17.9 MBytes   301 Mbits/sec  13420  
[2024-05-27 17:01:03.855922] [  5]  49.00-49.50  sec  17.1 MBytes   287 Mbits/sec  12820  
[2024-05-27 17:01:03.856107] [  5]  49.50-50.00  sec  17.5 MBytes   293 Mbits/sec  13070  
[2024-05-27 17:01:03.856334] [  5]  50.00-50.50  sec  18.9 MBytes   317 Mbits/sec  14160  
[2024-05-27 17:01:03.856597] [  5]  50.50-51.00  sec  16.8 MBytes   282 Mbits/sec  12610  
[2024-05-27 17:01:03.856670] [  5]  51.00-51.50  sec  17.8 MBytes   298 Mbits/sec  13310  
