Start time: 1716849853202
[2024-05-27 18:44:46.733656] Connecting to host 35.245.244.238, port 5202
[2024-05-27 18:44:46.734246] [  5] local 10.96.167.85 port 56002 connected to 35.245.244.238 port 5202
[2024-05-27 18:44:46.734291] [ ID] Interval           Transfer     Bitrate         Total Datagrams
[2024-05-27 18:44:46.734327] [  5]   0.00-0.50   sec   574 KBytes  9.40 Mbits/sec  420  
[2024-05-27 18:44:46.734358] [  5]   0.50-1.00   sec  54.7 KBytes   896 Kbits/sec  40  
[2024-05-27 18:44:46.734389] [  5]   1.00-1.50   sec  41.0 KBytes   672 Kbits/sec  30  
[2024-05-27 18:44:46.734420] [  5]   1.50-2.00   sec   410 KBytes  6.72 Mbits/sec  300  
[2024-05-27 18:44:46.734449] [  5]   2.00-2.50   sec   109 KBytes  1.79 Mbits/sec  80  
[2024-05-27 18:44:46.734479] [  5]   2.50-3.00   sec  95.7 KBytes  1.57 Mbits/sec  70  
[2024-05-27 18:44:46.734508] [  5]   3.00-3.50   sec   301 KBytes  4.93 Mbits/sec  220  
[2024-05-27 18:44:46.734537] [  5]   3.50-4.00   sec  95.7 KBytes  1.57 Mbits/sec  70  
[2024-05-27 18:44:46.734567] [  5]   4.00-4.50   sec  95.7 KBytes  1.57 Mbits/sec  70  
[2024-05-27 18:44:46.734597] [  5]   4.50-5.00   sec   314 KBytes  5.15 Mbits/sec  230  
[2024-05-27 18:44:46.734626] [  5]   5.00-5.50   sec  82.0 KBytes  1.34 Mbits/sec  60  
[2024-05-27 18:44:46.734655] [  5]   5.50-6.00   sec  68.4 KBytes  1.12 Mbits/sec  50  
[2024-05-27 18:44:46.734686] [  5]   6.00-6.50   sec   342 KBytes  5.60 Mbits/sec  250  
[2024-05-27 18:44:46.734715] [  5]   6.50-7.00   sec   123 KBytes  2.02 Mbits/sec  90  
[2024-05-27 18:44:46.734744] [  5]   7.00-7.50   sec  95.7 KBytes  1.57 Mbits/sec  70  
[2024-05-27 18:44:46.734774] [  5]   7.50-8.00   sec   246 KBytes  4.03 Mbits/sec  180  
[2024-05-27 18:44:46.734803] [  5]   8.00-8.50   sec  82.0 KBytes  1.34 Mbits/sec  60  
[2024-05-27 18:44:46.734833] [  5]   8.50-9.00   sec  82.0 KBytes  1.34 Mbits/sec  60  
[2024-05-27 18:44:46.734863] [  5]   9.00-9.50   sec   137 KBytes  2.24 Mbits/sec  100  
[2024-05-27 18:44:46.734892] [  5]   9.50-10.00  sec   287 KBytes  4.71 Mbits/sec  210  
[2024-05-27 18:44:46.734922] [  5]  10.00-10.50  sec  82.0 KBytes  1.34 Mbits/sec  60  
[2024-05-27 18:44:46.734950] [  5]  10.50-11.00  sec   123 KBytes  2.02 Mbits/sec  90  
[2024-05-27 18:44:46.734979] [  5]  11.00-11.50  sec   273 KBytes  4.48 Mbits/sec  200  
[2024-05-27 18:44:46.735008] [  5]  11.50-12.00  sec  95.7 KBytes  1.57 Mbits/sec  70  
[2024-05-27 18:44:46.735037] [  5]  12.00-12.50  sec   137 KBytes  2.24 Mbits/sec  100  
[2024-05-27 18:44:46.735066] [  5]  12.50-13.00  sec   273 KBytes  4.48 Mbits/sec  200  
[2024-05-27 18:44:46.735095] [  5]  13.00-13.50  sec  82.0 KBytes  1.34 Mbits/sec  60  
[2024-05-27 18:44:46.735125] [  5]  13.50-14.00  sec   123 KBytes  2.02 Mbits/sec  90  
[2024-05-27 18:44:46.735155] [  5]  14.00-14.50  sec   260 KBytes  4.26 Mbits/sec  190  
