time,rtt_ms,operator
2024-05-27T15:59:20.858239-04:00,110,att
2024-05-27T15:59:21.030177-04:00,83.6,att
2024-05-27T15:59:21.240639-04:00,93.1,att
2024-05-27T15:59:21.439373-04:00,90.0,att
2024-05-27T15:59:21.647606-04:00,97.3,att
2024-05-27T15:59:21.838915-04:00,88.0,att
2024-05-27T15:59:22.038923-04:00,86.3,att
2024-05-27T15:59:22.239233-04:00,86.4,att
2024-05-27T15:59:22.448325-04:00,94.1,att
2024-05-27T15:59:22.641728-04:00,86.4,att
2024-05-27T15:59:22.837990-04:00,83.5,att
2024-05-27T15:59:23.038809-04:00,81.2,att
2024-05-27T15:59:23.239229-04:00,81.5,att
2024-05-27T15:59:23.449940-04:00,90.5,att
2024-05-27T15:59:23.649407-04:00,89.6,att
2024-05-27T15:59:23.850921-04:00,89.6,att
2024-05-27T15:59:24.049259-04:00,86.7,att
2024-05-27T15:59:24.250198-04:00,87.1,att
2024-05-27T15:59:24.450071-04:00,86.4,att
2024-05-27T15:59:24.650294-04:00,84.6,att
2024-05-27T15:59:24.866036-04:00,100,att
2024-05-27T15:59:25.049721-04:00,81.6,att
2024-05-27T15:59:25.249805-04:00,81.8,att
2024-05-27T15:59:25.459202-04:00,89.9,att
2024-05-27T15:59:25.660051-04:00,91.3,att
2024-05-27T15:59:25.857789-04:00,88.1,att
2024-05-27T15:59:26.066689-04:00,95.3,att
2024-05-27T15:59:26.260385-04:00,89.0,att
2024-05-27T15:59:26.460889-04:00,88.4,att
2024-05-27T15:59:26.658810-04:00,84.8,att
2024-05-27T15:59:26.870188-04:00,95.9,att
2024-05-27T15:59:27.067988-04:00,91.4,att
2024-05-27T15:59:27.270501-04:00,94.6,att
2024-05-27T15:59:27.459046-04:00,81.3,att
2024-05-27T15:59:27.660914-04:00,82.5,att
2024-05-27T15:59:27.870001-04:00,90.7,att
2024-05-27T15:59:28.070876-04:00,88.4,att
2024-05-27T15:59:28.271299-04:00,88.7,att
2024-05-27T15:59:28.469853-04:00,87.6,att
2024-05-27T15:59:28.671058-04:00,85.9,att
2024-05-27T15:59:28.870925-04:00,86.4,att
2024-05-27T15:59:29.070851-04:00,83.5,att
2024-05-27T15:59:29.278001-04:00,91.8,att
2024-05-27T15:59:29.471262-04:00,82.7,att
2024-05-27T15:59:29.679797-04:00,90.3,att
2024-05-27T15:59:29.880156-04:00,90.0,att
2024-05-27T15:59:30.077984-04:00,85.4,att
2024-05-27T15:59:30.278723-04:00,84.6,att
2024-05-27T15:59:30.479422-04:00,83.9,att
2024-05-27T15:59:30.678948-04:00,81.0,att
2024-05-27T15:59:30.886950-04:00,88.7,att
2024-05-27T15:59:31.091196-04:00,90.2,att
2024-05-27T15:59:31.289739-04:00,88.3,att
2024-05-27T15:59:31.489933-04:00,87.0,att
2024-05-27T15:59:31.691987-04:00,87.7,att
2024-05-27T15:59:31.905910-04:00,100,att
2024-05-27T15:59:32.098032-04:00,90.5,att
2024-05-27T15:59:32.298909-04:00,89.1,att
2024-05-27T15:59:32.507737-04:00,97.6,att
2024-05-27T15:59:32.698948-04:00,87.9,att
2024-05-27T15:59:32.897887-04:00,84.5,att
2024-05-27T15:59:33.099003-04:00,82.8,att
2024-05-27T15:59:33.309703-04:00,93.3,att
2024-05-27T15:59:33.511933-04:00,92.6,att
2024-05-27T15:59:33.715785-04:00,95.1,att
2024-05-27T15:59:33.910025-04:00,88.3,att
2024-05-27T15:59:34.110976-04:00,86.6,att
2024-05-27T15:59:34.319039-04:00,92.6,att
2024-05-27T15:59:34.511253-04:00,83.4,att
2024-05-27T15:59:34.719974-04:00,89.2,att
2024-05-27T15:59:34.925930-04:00,94.6,att
2024-05-27T15:59:35.126308-04:00,92.6,att
2024-05-27T15:59:35.318608-04:00,83.4,att
2024-05-27T15:59:35.530011-04:00,93.2,att
2024-05-27T15:59:35.725786-04:00,88.4,att
2024-05-27T15:59:35.935959-04:00,97.4,att
2024-05-27T15:59:36.129745-04:00,88.5,att
2024-05-27T15:59:36.329032-04:00,86.9,att
2024-05-27T15:59:36.537542-04:00,93.1,att
2024-05-27T15:59:36.738652-04:00,92.2,att
2024-05-27T15:59:36.928807-04:00,81.9,att
2024-05-27T15:59:37.138532-04:00,89.5,att
2024-05-27T15:59:37.329245-04:00,79.0,att
2024-05-27T15:59:37.540117-04:00,87.0,att
2024-05-27T15:59:37.738204-04:00,84.2,att
2024-05-27T15:59:37.949987-04:00,94.4,att
2024-05-27T15:59:38.138902-04:00,81.4,att
2024-05-27T15:59:38.351701-04:00,90.5,att
2024-05-27T15:59:38.550015-04:00,88.6,att
2024-05-27T15:59:38.751990-04:00,87.6,att
2024-05-27T15:59:38.956846-04:00,91.5,att
2024-05-27T15:59:39.158074-04:00,91.7,att
2024-05-27T15:59:39.358195-04:00,89.7,att
2024-05-27T15:59:39.558912-04:00,88.2,att
2024-05-27T15:59:39.758813-04:00,86.6,att
2024-05-27T15:59:39.957872-04:00,84.8,att
2024-05-27T15:59:40.168780-04:00,93.4,att
2024-05-27T15:59:40.370081-04:00,91.0,att
2024-05-27T15:59:40.569865-04:00,91.3,att
2024-05-27T15:59:40.770242-04:00,89.8,att
2024-05-27T15:59:40.968962-04:00,89.3,att
2024-05-27T15:59:41.169264-04:00,87.3,att
2024-05-27T15:59:41.369255-04:00,85.3,att
2024-05-27T15:59:41.587534-04:00,100,att
2024-05-27T15:59:41.769101-04:00,81.1,att
2024-05-27T15:59:41.979620-04:00,91.5,att
2024-05-27T15:59:42.179334-04:00,87.9,att
2024-05-27T15:59:42.381047-04:00,86.8,att
2024-05-27T15:59:42.579766-04:00,84.4,att
2024-05-27T15:59:42.779989-04:00,82.8,att
2024-05-27T15:59:42.989768-04:00,91.5,att
2024-05-27T15:59:43.191065-04:00,91.0,att
2024-05-27T15:59:43.395301-04:00,93.5,att
2024-05-27T15:59:43.591076-04:00,87.3,att
