time,rtt_ms,operator
2024-05-29T13:01:51.018551-04:00,73.5,verizon
2024-05-29T13:01:51.218530-04:00,71.2,verizon
2024-05-29T13:01:51.415403-04:00,66.2,verizon
2024-05-29T13:01:51.618522-04:00,67.8,verizon
2024-05-29T13:01:51.815317-04:00,63.1,verizon
2024-05-29T13:01:52.007090-04:00,55.5,verizon
2024-05-29T13:01:52.194897-04:00,42.1,verizon
2024-05-29T13:01:52.407869-04:00,53.3,verizon
2024-05-29T13:01:52.614929-04:00,58.4,verizon
2024-05-29T13:01:52.814731-04:00,57.1,verizon
2024-05-29T13:01:53.093877-04:00,136,verizon
2024-05-29T13:01:53.214302-04:00,56.1,verizon
2024-05-29T13:01:53.414754-04:00,53.6,verizon
2024-05-29T13:01:53.616204-04:00,53.9,verizon
2024-05-29T13:01:53.813690-04:00,50.3,verizon
2024-05-29T13:01:54.026690-04:00,61.8,verizon
2024-05-29T13:01:54.217974-04:00,53.9,verizon
2024-05-29T13:01:54.430659-04:00,65.5,verizon
2024-05-29T13:01:54.626919-04:00,59.5,verizon
2024-05-29T13:01:54.834024-04:00,65.6,verizon
2024-05-29T13:01:55.031600-04:00,62.3,verizon
2024-05-29T13:01:55.252910-04:00,83.7,verizon
2024-05-29T13:01:55.444928-04:00,73.2,verizon
2024-05-29T13:01:55.635273-04:00,62.2,verizon
2024-05-29T13:01:56.729063-04:00,954,verizon
2024-05-29T13:01:56.729566-04:00,745,verizon
2024-05-29T13:01:56.866814-04:00,674,verizon
2024-05-29T13:01:56.867349-04:00,467,verizon
2024-05-29T13:01:56.910935-04:00,304,verizon
2024-05-29T13:01:56.912416-04:00,104,verizon
2024-05-29T13:01:57.071699-04:00,62.3,verizon
2024-05-29T13:01:57.262885-04:00,51.4,verizon
2024-05-29T13:01:57.462957-04:00,50.6,verizon
2024-05-29T13:01:57.678794-04:00,65.4,verizon
2024-05-29T13:01:57.878772-04:00,63.6,verizon
2024-05-29T13:01:58.071881-04:00,55.8,verizon
2024-05-29T13:01:58.261991-04:00,43.2,verizon
