time,rtt_ms,operator
2024-05-27T15:17:13.256620-04:00,118,att
2024-05-27T15:17:13.427582-04:00,89.1,att
2024-05-27T15:17:13.622681-04:00,83.4,att
2024-05-27T15:17:13.843785-04:00,103,att
2024-05-27T15:17:14.034760-04:00,93.4,att
2024-05-27T15:17:14.235777-04:00,94.3,att
2024-05-27T15:17:14.434947-04:00,92.3,att
2024-05-27T15:17:14.635025-04:00,91.3,att
2024-05-27T15:17:14.834664-04:00,90.0,att
2024-05-27T15:17:15.034960-04:00,89.5,att
2024-05-27T15:17:15.235806-04:00,90.2,att
2024-05-27T15:17:15.435054-04:00,88.4,att
2024-05-27T15:17:15.628927-04:00,80.9,att
2024-05-27T15:17:15.834633-04:00,86.1,att
2024-05-27T15:17:16.035430-04:00,86.1,att
2024-05-27T15:17:16.236697-04:00,87.5,att
2024-05-27T15:17:16.436291-04:00,87.1,att
2024-05-27T15:17:16.645923-04:00,95.8,att
2024-05-27T15:17:16.844920-04:00,94.3,att
2024-05-27T15:17:17.045660-04:00,94.0,att
2024-05-27T15:17:17.252710-04:00,101,att
2024-05-27T15:17:17.446691-04:00,94.1,att
2024-05-27T15:17:17.644796-04:00,91.3,att
2024-05-27T15:17:17.846872-04:00,92.5,att
2024-05-27T15:17:18.044612-04:00,90.1,att
2024-05-27T15:17:18.245417-04:00,90.9,att
2024-05-27T15:17:18.444930-04:00,89.8,att
2024-05-27T15:17:18.645873-04:00,90.1,att
2024-05-27T15:17:18.848497-04:00,92.0,att
2024-05-27T15:17:19.054756-04:00,97.4,att
2024-05-27T15:17:19.254489-04:00,97.2,att
2024-05-27T15:17:19.445864-04:00,87.5,att
2024-05-27T15:17:19.645543-04:00,87.1,att
2024-05-27T15:17:19.844608-04:00,85.4,att
2024-05-27T15:17:20.056489-04:00,96.2,att
2024-05-27T15:17:20.254604-04:00,94.4,att
2024-05-27T15:17:20.454753-04:00,93.5,att
2024-05-27T15:17:20.655853-04:00,93.2,att
2024-05-27T15:17:20.856581-04:00,93.1,att
2024-05-27T15:17:21.054867-04:00,90.5,att
2024-05-27T15:17:21.255583-04:00,92.1,att
2024-05-27T15:17:21.449209-04:00,84.7,att
2024-05-27T15:17:21.664649-04:00,99.8,att
2024-05-27T15:17:21.855127-04:00,89.5,att
2024-05-27T15:17:22.064891-04:00,99.0,att
2024-05-27T15:17:22.255222-04:00,89.6,att
2024-05-27T15:17:22.457299-04:00,91.2,att
2024-05-27T15:17:22.662825-04:00,95.8,att
2024-05-27T15:17:22.871790-04:00,104,att
2024-05-27T15:17:23.054831-04:00,86.4,att
2024-05-27T15:17:23.262683-04:00,94.2,att
2024-05-27T15:17:23.456002-04:00,86.5,att
2024-05-27T15:17:23.654848-04:00,85.2,att
2024-05-27T15:17:23.865882-04:00,95.4,att
2024-05-27T15:17:24.065612-04:00,94.1,att
2024-05-27T15:17:24.264996-04:00,93.6,att
2024-05-27T15:17:24.465017-04:00,93.3,att
2024-05-27T15:17:24.665145-04:00,92.2,att
2024-05-27T15:17:24.856747-04:00,82.9,att
2024-05-27T15:17:25.064776-04:00,90.3,att
2024-05-27T15:17:25.273769-04:00,99.3,att
2024-05-27T15:17:25.475857-04:00,100,att
2024-05-27T15:17:25.665771-04:00,89.3,att
2024-05-27T15:17:25.864930-04:00,87.4,att
2024-05-27T15:17:26.064915-04:00,86.1,att
2024-05-27T15:17:26.264614-04:00,86.0,att
2024-05-27T15:17:26.464962-04:00,85.6,att
2024-05-27T15:17:26.664599-04:00,85.0,att
2024-05-27T15:17:26.875192-04:00,94.9,att
2024-05-27T15:17:27.074733-04:00,93.8,att
2024-05-27T15:17:27.274580-04:00,94.1,att
2024-05-27T15:17:27.474644-04:00,93.4,att
2024-05-27T15:17:27.682919-04:00,100,att
2024-05-27T15:17:27.896731-04:00,114,att
2024-05-27T15:17:28.077847-04:00,94.4,att
2024-05-27T15:17:28.275892-04:00,92.3,att
2024-05-27T15:17:28.475995-04:00,91.4,att
2024-05-27T15:17:28.675836-04:00,90.2,att
2024-05-27T15:17:28.875978-04:00,89.4,att
2024-05-27T15:17:29.084915-04:00,97.2,att
2024-05-27T15:17:29.285477-04:00,98.0,att
2024-05-27T15:17:29.487021-04:00,98.8,att
2024-05-27T15:17:29.675793-04:00,87.2,att
2024-05-27T15:17:29.874616-04:00,85.1,att
2024-05-27T15:17:30.086805-04:00,96.4,att
2024-05-27T15:17:30.284751-04:00,94.3,att
2024-05-27T15:17:30.474896-04:00,83.3,att
2024-05-27T15:17:30.685724-04:00,93.2,att
2024-05-27T15:17:30.893230-04:00,99.5,att
2024-05-27T15:17:31.084883-04:00,91.0,att
2024-05-27T15:17:31.292632-04:00,99.1,att
2024-05-27T15:17:31.485504-04:00,91.3,att
2024-05-27T15:17:31.686772-04:00,91.5,att
2024-05-27T15:17:31.885729-04:00,89.3,att
2024-05-27T15:17:32.103759-04:00,106,att
2024-05-27T15:17:32.296963-04:00,99.4,att
2024-05-27T15:17:32.485950-04:00,87.3,att
2024-05-27T15:17:32.685593-04:00,86.1,att
2024-05-27T15:17:32.895932-04:00,95.6,att
2024-05-27T15:17:33.094834-04:00,94.2,att
2024-05-27T15:17:33.294965-04:00,93.4,att
2024-05-27T15:17:33.496783-04:00,94.2,att
2024-05-27T15:17:33.696111-04:00,92.6,att
2024-05-27T15:17:33.896544-04:00,92.8,att
2024-05-27T15:17:34.095131-04:00,90.8,att
2024-05-27T15:17:34.296552-04:00,91.8,att
2024-05-27T15:17:34.495901-04:00,90.6,att
2024-05-27T15:17:34.695446-04:00,89.9,att
2024-05-27T15:17:34.894981-04:00,88.7,att
2024-05-27T15:17:35.096447-04:00,89.9,att
2024-05-27T15:17:35.313714-04:00,106,att
2024-05-27T15:17:35.487645-04:00,80.3,att
2024-05-27T15:17:35.688370-04:00,79.6,att
2024-05-27T15:17:35.894517-04:00,85.6,att
2024-05-27T15:17:36.104986-04:00,94.6,att
2024-05-27T15:17:36.304747-04:00,94.1,att
2024-05-27T15:17:36.514551-04:00,102,att
2024-05-27T15:17:36.713482-04:00,101,att
2024-05-27T15:17:36.904905-04:00,91.5,att
2024-05-27T15:17:37.105582-04:00,92.2,att
2024-05-27T15:17:37.305783-04:00,91.4,att
2024-05-27T15:17:37.506577-04:00,91.3,att
2024-05-27T15:17:37.706094-04:00,89.5,att
2024-05-27T15:17:37.912398-04:00,95.9,att
2024-05-27T15:17:38.114933-04:00,97.8,att
2024-05-27T15:17:38.323364-04:00,105,att
2024-05-27T15:17:38.504955-04:00,86.7,att
2024-05-27T15:17:38.706705-04:00,88.1,att
