Start time: 1716833961309
[2024-05-27 14:19:21.450622] PING 35.245.244.238 (35.245.244.238) 38(66) bytes of data.
[2024-05-27 14:19:21.451343] 46 bytes from 35.245.244.238: icmp_seq=1 ttl=54 time=105 ms
[2024-05-27 14:19:21.831701] 46 bytes from 35.245.244.238: icmp_seq=2 ttl=54 time=285 ms
[2024-05-27 14:19:21.854310] 46 bytes from 35.245.244.238: icmp_seq=3 ttl=54 time=99.5 ms
[2024-05-27 14:19:22.274358] 46 bytes from 35.245.244.238: icmp_seq=4 ttl=54 time=318 ms
[2024-05-27 14:19:22.275369] 46 bytes from 35.245.244.238: icmp_seq=5 ttl=54 time=120 ms
[2024-05-27 14:19:22.749700] 46 bytes from 35.245.244.238: icmp_seq=6 ttl=54 time=393 ms
[2024-05-27 14:19:22.756195] 46 bytes from 35.245.244.238: icmp_seq=7 ttl=54 time=190 ms
[2024-05-27 14:19:22.924636] 46 bytes from 35.245.244.238: icmp_seq=8 ttl=54 time=158 ms
[2024-05-27 14:19:23.355348] 46 bytes from 35.245.244.238: icmp_seq=9 ttl=54 time=389 ms
[2024-05-27 14:19:23.355541] 46 bytes from 35.245.244.238: icmp_seq=10 ttl=54 time=182 ms
[2024-05-27 14:19:23.744850] 46 bytes from 35.245.244.238: icmp_seq=11 ttl=54 time=370 ms
[2024-05-27 14:19:23.745341] 46 bytes from 35.245.244.238: icmp_seq=12 ttl=54 time=163 ms
[2024-05-27 14:19:24.066869] 46 bytes from 35.245.244.238: icmp_seq=13 ttl=54 time=283 ms
[2024-05-27 14:19:24.309455] 46 bytes from 35.245.244.238: icmp_seq=14 ttl=54 time=325 ms
[2024-05-27 14:19:24.447035] 46 bytes from 35.245.244.238: icmp_seq=15 ttl=54 time=262 ms
[2024-05-27 14:19:24.888442] 46 bytes from 35.245.244.238: icmp_seq=16 ttl=54 time=503 ms
[2024-05-27 14:19:24.888602] 46 bytes from 35.245.244.238: icmp_seq=17 ttl=54 time=303 ms
[2024-05-27 14:19:24.888645] 46 bytes from 35.245.244.238: icmp_seq=18 ttl=54 time=95.3 ms
[2024-05-27 14:19:25.349223] 46 bytes from 35.245.244.238: icmp_seq=19 ttl=54 time=355 ms
[2024-05-27 14:19:25.350125] 46 bytes from 35.245.244.238: icmp_seq=20 ttl=54 time=148 ms
[2024-05-27 14:19:26.703506] 46 bytes from 35.245.244.238: icmp_seq=21 ttl=54 time=1300 ms
[2024-05-27 14:19:26.714317] 46 bytes from 35.245.244.238: icmp_seq=22 ttl=54 time=1105 ms
[2024-05-27 14:19:26.717148] 46 bytes from 35.245.244.238: icmp_seq=23 ttl=54 time=900 ms
[2024-05-27 14:19:26.740472] 46 bytes from 35.245.244.238: icmp_seq=24 ttl=54 time=714 ms
[2024-05-27 14:19:26.830151] 46 bytes from 35.245.244.238: icmp_seq=25 ttl=54 time=594 ms
[2024-05-27 14:19:26.830465] 46 bytes from 35.245.244.238: icmp_seq=26 ttl=54 time=386 ms
[2024-05-27 14:19:26.830522] 46 bytes from 35.245.244.238: icmp_seq=27 ttl=54 time=180 ms
[2024-05-27 14:19:27.678657] 46 bytes from 35.245.244.238: icmp_seq=28 ttl=54 time=828 ms
[2024-05-27 14:19:27.927595] 46 bytes from 35.245.244.238: icmp_seq=29 ttl=54 time=869 ms
[2024-05-27 14:19:27.992302] 46 bytes from 35.245.244.238: icmp_seq=30 ttl=54 time=726 ms
[2024-05-27 14:19:27.992421] 46 bytes from 35.245.244.238: icmp_seq=31 ttl=54 time=518 ms
[2024-05-27 14:19:27.992448] 46 bytes from 35.245.244.238: icmp_seq=32 ttl=54 time=313 ms
[2024-05-27 14:19:27.992477] 46 bytes from 35.245.244.238: icmp_seq=33 ttl=54 time=112 ms
[2024-05-27 14:19:28.660180] 46 bytes from 35.245.244.238: icmp_seq=34 ttl=54 time=578 ms
[2024-05-27 14:19:28.660427] 46 bytes from 35.245.244.238: icmp_seq=35 ttl=54 time=371 ms
[2024-05-27 14:19:28.937316] 46 bytes from 35.245.244.238: icmp_seq=36 ttl=54 time=440 ms
[2024-05-27 14:19:28.937602] 46 bytes from 35.245.244.238: icmp_seq=37 ttl=54 time=239 ms
[2024-05-27 14:19:29.689270] 46 bytes from 35.245.244.238: icmp_seq=38 ttl=54 time=783 ms
[2024-05-27 14:19:30.007269] 46 bytes from 35.245.244.238: icmp_seq=39 ttl=54 time=901 ms
[2024-05-27 14:19:30.007419] 46 bytes from 35.245.244.238: icmp_seq=40 ttl=54 time=693 ms
[2024-05-27 14:19:30.007451] 46 bytes from 35.245.244.238: icmp_seq=41 ttl=54 time=486 ms
[2024-05-27 14:19:30.228150] 46 bytes from 35.245.244.238: icmp_seq=42 ttl=54 time=506 ms
