Start time: 1716833824897
[2024-05-27 14:17:38.473917] Connecting to host 35.245.244.238, port 5202
[2024-05-27 14:17:38.475734] [  5] local 10.132.149.59 port 56483 connected to 35.245.244.238 port 5202
[2024-05-27 14:17:38.475863] [ ID] Interval           Transfer     Bitrate         Total Datagrams
[2024-05-27 14:17:38.475964] [  5]   0.00-0.50   sec  1.11 MBytes  18.6 Mbits/sec  830  
[2024-05-27 14:17:38.476061] [  5]   0.50-1.00   sec   766 KBytes  12.5 Mbits/sec  560  
[2024-05-27 14:17:38.476152] [  5]   1.00-1.50   sec   670 KBytes  11.0 Mbits/sec  490  
[2024-05-27 14:17:38.476246] [  5]   1.50-2.00   sec   533 KBytes  8.74 Mbits/sec  390  
[2024-05-27 14:17:38.476337] [  5]   2.00-2.50   sec   574 KBytes  9.41 Mbits/sec  420  
[2024-05-27 14:17:38.476421] [  5]   2.50-3.00   sec   602 KBytes  9.85 Mbits/sec  440  
[2024-05-27 14:17:38.476506] [  5]   3.00-3.50   sec   438 KBytes  7.17 Mbits/sec  320  
[2024-05-27 14:17:38.476596] [  5]   3.50-4.00   sec   301 KBytes  4.92 Mbits/sec  220  
[2024-05-27 14:17:38.476681] [  5]   4.00-4.50   sec   342 KBytes  5.61 Mbits/sec  250  
[2024-05-27 14:17:38.476766] [  5]   4.50-5.00   sec   520 KBytes  8.51 Mbits/sec  380  
[2024-05-27 14:17:38.476850] [  5]   5.00-5.50   sec   561 KBytes  9.18 Mbits/sec  410  
[2024-05-27 14:17:38.476936] [  5]   5.50-6.00   sec   369 KBytes  6.05 Mbits/sec  270  
[2024-05-27 14:17:38.477021] [  5]   6.00-6.50   sec   342 KBytes  5.60 Mbits/sec  250  
[2024-05-27 14:17:38.477106] [  5]   6.50-7.00   sec   246 KBytes  4.02 Mbits/sec  180  
[2024-05-27 14:17:38.477193] [  5]   7.00-7.50   sec   260 KBytes  4.27 Mbits/sec  190  
[2024-05-27 14:17:38.477280] [  5]   7.50-8.00   sec   383 KBytes  6.26 Mbits/sec  280  
[2024-05-27 14:17:38.477365] [  5]   8.00-8.50   sec   465 KBytes  7.63 Mbits/sec  340  
[2024-05-27 14:17:38.477450] [  5]   8.50-9.00   sec   301 KBytes  4.93 Mbits/sec  220  
[2024-05-27 14:17:38.477534] [  5]   9.00-9.50   sec   328 KBytes  5.37 Mbits/sec  240  
[2024-05-27 14:17:38.477618] [  5]   9.50-10.00  sec  95.7 KBytes  1.56 Mbits/sec  70  
[2024-05-27 14:17:38.477703] [  5]  10.00-10.50  sec   301 KBytes  4.95 Mbits/sec  220  
[2024-05-27 14:17:38.477786] [  5]  10.50-11.00  sec   301 KBytes  4.93 Mbits/sec  220  
[2024-05-27 14:17:38.477871] [  5]  11.00-11.50  sec   232 KBytes  3.81 Mbits/sec  170  
[2024-05-27 14:17:38.477954] [  5]  11.50-12.00  sec  82.0 KBytes  1.34 Mbits/sec  60  
[2024-05-27 14:17:38.478039] [  5]  12.00-12.50  sec   205 KBytes  3.36 Mbits/sec  150  
[2024-05-27 14:17:38.478124] [  5]  12.50-13.00  sec   438 KBytes  7.18 Mbits/sec  320  
[2024-05-27 14:17:38.478214] [  5]  13.00-13.50  sec   574 KBytes  9.41 Mbits/sec  420  
[2024-05-27 14:17:38.478301] [  5]  13.50-14.00  sec  68.4 KBytes  1.12 Mbits/sec  50  
[2024-05-27 14:17:38.478386] [  5]  14.00-14.50  sec   561 KBytes  9.19 Mbits/sec  410  
[2024-05-27 14:17:38.478470] [  5]  14.50-15.00  sec   191 KBytes  3.13 Mbits/sec  140  
[2024-05-27 14:17:38.478554] [  5]  15.00-15.50  sec   232 KBytes  3.81 Mbits/sec  170  
[2024-05-27 14:17:38.478637] [  5]  15.50-16.00  sec   205 KBytes  3.37 Mbits/sec  150  
[2024-05-27 14:17:38.478792] [  5]  16.00-16.50  sec   123 KBytes  2.02 Mbits/sec  90  
[2024-05-27 14:17:38.478905] [  5]  16.50-17.00  sec  95.7 KBytes  1.56 Mbits/sec  70  
[2024-05-27 14:17:38.479015] [  5]  17.00-17.50  sec   232 KBytes  3.82 Mbits/sec  170  
[2024-05-27 14:17:38.479118] [  5]  17.50-18.00  sec   137 KBytes  2.24 Mbits/sec  100  
[2024-05-27 14:17:38.479220] [  5]  18.00-18.50  sec   178 KBytes  2.92 Mbits/sec  130  
