time,rtt_ms,operator
2024-05-28T19:51:45.069748-04:00,46.2,starlink
2024-05-28T19:51:45.274358-04:00,51.0,starlink
2024-05-28T19:51:45.479812-04:00,56.0,starlink
2024-05-28T19:51:45.684640-04:00,60.1,starlink
2024-05-28T19:51:45.892126-04:00,67.1,starlink
2024-05-28T19:51:46.100837-04:00,75.2,starlink
2024-05-28T19:51:46.305672-04:00,79.5,starlink
2024-05-28T19:51:46.511256-04:00,84.2,starlink
2024-05-28T19:51:46.678096-04:00,50.4,starlink
2024-05-28T19:51:46.886040-04:00,57.3,starlink
2024-05-28T19:51:47.086659-04:00,57.2,starlink
2024-05-28T19:51:47.292211-04:00,62.2,starlink
2024-05-28T19:51:47.538600-04:00,107,starlink
2024-05-28T19:51:47.704592-04:00,73.7,starlink
2024-05-28T19:51:47.911080-04:00,78.9,starlink
2024-05-28T19:51:48.072552-04:00,40.2,starlink
2024-05-28T19:51:48.292006-04:00,58.7,starlink
2024-05-28T19:51:48.472297-04:00,39.1,starlink
2024-05-28T19:51:48.678067-04:00,44.3,starlink
2024-05-28T19:51:48.872755-04:00,38.0,starlink
2024-05-28T19:51:49.072819-04:00,37.5,starlink
2024-05-28T19:51:49.272486-04:00,36.2,starlink
2024-05-28T19:51:49.478416-04:00,41.3,starlink
2024-05-28T19:51:49.687250-04:00,44.9,starlink
2024-05-28T19:51:49.894208-04:00,49.4,starlink
2024-05-28T19:51:50.098347-04:00,54.5,starlink
2024-05-28T19:51:50.291820-04:00,45.7,starlink
2024-05-28T19:51:50.491479-04:00,45.1,starlink
2024-05-28T19:51:50.698618-04:00,49.6,starlink
2024-05-28T19:51:50.893287-04:00,40.9,starlink
2024-05-28T19:51:51.112709-04:00,57.9,starlink
2024-05-28T19:51:51.319270-04:00,64.3,starlink
2024-05-28T19:51:51.522993-04:00,65.1,starlink
2024-05-28T19:51:51.728667-04:00,69.5,starlink
2024-05-28T19:51:51.935662-04:00,76.4,starlink
2024-05-28T19:51:52.185056-04:00,122,starlink
2024-05-28T19:51:52.311555-04:00,46.6,starlink
2024-05-28T19:51:52.517360-04:00,51.4,starlink
2024-05-28T19:51:52.718363-04:00,48.3,starlink
