time,throughput_mbps,pkt_drop,pkt_total,loss
2024-05-28T14:42:25.944315,1.5453,0,69,0.00
2024-05-28T14:42:26.389739,1.6352,0,73,0.00
2024-05-28T14:42:26.885649,1.9712,0,88,0.00
2024-05-28T14:42:27.443545,1.8592,116,199,58.29
2024-05-28T14:42:28.058099,1.7247,17,94,18.09
2024-05-28T14:42:28.669822,1.9266,0,86,0.00
2024-05-28T14:42:28.829217,1.6576,114,188,60.64
2024-05-28T14:42:29.785762,2.5312,0,113,0.00
2024-05-28T14:42:29.786327,1.8144,0,81,0.00
2024-05-28T14:42:30.340727,1.9040,59,144,40.97
2024-05-28T14:42:30.948684,2.1952,19,117,16.24
2024-05-28T14:42:31.453174,1.5232,19,87,21.84
2024-05-28T14:42:32.064437,1.7248,4,81,4.94
2024-05-28T14:42:32.615463,1.2544,121,177,68.36
2024-05-28T14:42:33.127970,1.5457,23,92,25.00
2024-05-28T14:42:33.685839,1.2096,40,94,42.55
2024-05-28T14:42:33.844815,0.7168,110,142,77.46
2024-05-28T14:42:34.297230,0.9184,68,109,62.39
2024-05-28T14:42:34.908181,0.9631,5,48,10.42
2024-05-28T14:42:35.308846,1.0304,68,114,59.65
2024-05-28T14:42:35.969832,1.0976,128,177,72.32
2024-05-28T14:42:36.423449,0.8736,17,56,30.36
2024-05-28T14:42:36.923617,0.6944,75,106,70.75
2024-05-28T14:42:37.536673,0.7616,157,191,82.20
2024-05-28T14:42:38.187557,0.5600,46,71,64.79
2024-05-28T14:42:38.642670,0.4704,67,88,76.14
2024-05-28T14:42:39.155087,0.4480,138,158,87.34
2024-05-28T14:42:39.709795,0.4704,70,91,76.92
2024-05-28T14:42:40.259176,0.6272,23,51,45.10
2024-05-28T14:42:40.773198,0.3360,70,85,82.35
2024-05-28T14:42:41.275529,0.1568,0,7,0.00
2024-05-28T14:42:41.433900,0.2688,228,240,95.00
2024-05-28T14:42:41.831468,0.2912,83,96,86.46
2024-05-28T14:42:42.338173,0.4480,188,208,90.38
2024-05-28T14:42:42.893163,0.4704,50,71,70.42
2024-05-28T14:42:43.403754,0.4032,76,94,80.85
2024-05-28T14:42:44.017624,0.4928,163,185,88.11
2024-05-28T14:42:44.522184,0.6272,58,86,67.44
2024-05-28T14:42:45.078991,0.5824,81,107,75.70
2024-05-28T14:42:45.584574,0.5152,134,157,85.35
2024-05-28T14:42:46.082892,0.4928,5,27,18.52
2024-05-28T14:42:46.641274,0.7168,137,169,81.07
2024-05-28T14:42:47.150928,0.4480,4,24,16.67
2024-05-28T14:42:47.355954,0.3808,199,216,92.13
2024-05-28T14:42:48.213562,0.2016,0,9,0.00
2024-05-28T14:42:48.428102,0.1792,118,126,93.65
2024-05-28T14:42:48.880950,0.2016,162,171,94.74
2024-05-28T14:42:49.385211,0.2240,86,96,89.58
2024-05-28T14:42:49.890444,0.1792,90,98,91.84
2024-05-28T14:42:50.393759,0.2016,162,171,94.74
2024-05-28T14:42:51.013305,0.4032,82,100,82.00
2024-05-28T14:42:51.520850,0.2016,84,93,90.32
2024-05-28T14:42:52.024959,0.2912,133,146,91.10
2024-05-28T14:42:52.634449,0.3584,111,127,87.40
2024-05-28T14:42:53.091551,0.2464,0,11,0.00
2024-05-28T14:42:53.697006,0.2464,74,85,87.06
2024-05-28T14:42:54.202982,0.2240,165,175,94.29
2024-05-28T14:42:54.707953,0.2016,92,101,91.09
2024-05-28T14:42:54.869213,0.2016,189,198,95.45
2024-05-28T14:42:55.325201,0.2016,60,69,86.96
2024-05-28T14:42:55.954411,0.1344,0,6,0.00
2024-05-28T14:42:56.355624,0.1344,176,182,96.70
2024-05-28T14:42:57.017339,0.1120,0,5,0.00
2024-05-28T14:42:58.080996,0.1344,250,256,97.66
2024-05-28T14:42:58.081387,0.0896,0,4,0.00
2024-05-28T14:42:58.481264,0.0896,0,4,0.00
2024-05-28T14:42:59.540267,0.0896,272,276,98.55
2024-05-28T14:42:59.540488,0.1120,0,5,0.00
2024-05-28T14:43:02.341525,0.0896,166,170,97.65
2024-05-28T14:43:02.341913,0.0672,0,3,0.00
2024-05-28T14:43:02.342041,0.0896,0,4,0.00
2024-05-28T14:43:02.342152,0.0448,0,2,0.00
2024-05-28T14:43:02.342259,0.0448,344,346,99.42
2024-05-28T14:43:04.044187,0.0448,285,287,99.30
2024-05-28T14:43:04.044413,0.0224,14,15,93.33
2024-05-28T14:43:04.044458,0.0224,0,1,0.00
2024-05-28T14:43:16.105936,0.0224,0,1,0.00
2024-05-28T14:43:16.106408,0.0448,0,2,0.00
2024-05-28T14:43:16.106551,0.0224,0,1,0.00
2024-05-28T14:43:16.106665,0.0224,0,1,0.00
2024-05-28T14:43:16.106772,0.0224,0,1,0.00
2024-05-28T14:43:16.106876,0.0000,0,0,0.00
2024-05-28T14:43:16.106976,0.0000,0,0,0.00
2024-05-28T14:43:16.107083,0.0000,0,0,0.00
2024-05-28T14:43:16.107183,0.0000,0,0,0.00
2024-05-28T14:43:16.107289,0.0224,0,1,0.00
2024-05-28T14:43:16.107505,0.0224,0,1,0.00
2024-05-28T14:43:16.107622,0.0224,0,1,0.00
2024-05-28T14:43:16.107733,0.0000,0,0,0.00
2024-05-28T14:43:16.107833,0.0000,0,0,0.00
2024-05-28T14:43:16.107933,0.0000,0,0,0.00
2024-05-28T14:43:16.108037,0.0000,0,0,0.00
2024-05-28T14:43:16.108140,0.0000,0,0,0.00
2024-05-28T14:43:16.108241,0.0000,0,0,0.00
2024-05-28T14:43:16.108342,0.0000,0,0,0.00
2024-05-28T14:43:16.108444,0.0000,0,0,0.00
2024-05-28T14:43:16.108546,0.0000,0,0,0.00
2024-05-28T14:43:16.108649,0.0000,0,0,0.00
2024-05-28T14:43:16.108750,0.0224,1683,1684,99.94
2024-05-28T14:43:16.108857,0.0448,0,2,0.00
2024-05-28T14:43:16.108962,0.1568,1483,1490,99.53
2024-05-28T14:43:18.300362,0.0896,0,4,0.00
2024-05-28T14:43:18.300847,0.0896,0,4,0.00
2024-05-28T14:43:18.300987,0.0448,0,2,0.00
2024-05-28T14:43:18.301135,0.0672,0,3,0.00
2024-05-28T14:43:18.906103,0.0896,367,371,98.92
2024-05-28T14:43:19.569476,0.1120,238,243,97.94
2024-05-28T14:43:19.569897,0.1344,0,6,0.00
2024-05-28T14:43:20.986806,0.0896,197,201,98.01
2024-05-28T14:43:20.987430,0.1344,0,6,0.00
2024-05-28T14:43:21.591933,0.1792,221,229,96.51
2024-05-28T14:43:22.099027,0.1792,136,144,94.44
2024-05-28T14:43:22.099630,0.1568,127,134,94.78
2024-05-28T14:43:22.601648,0.1568,13,20,65.00
