time,throughput_mbps,pkt_drop,pkt_total,loss
2024-05-28T20:09:28.312725,84.9,15035,18827,80
2024-05-28T20:09:28.312755,84.6,18544,22320,83
2024-05-28T20:09:28.312782,79.1,17543,21083,83
2024-05-28T20:09:28.312808,77.6,20280,23737,85
2024-05-28T20:09:28.312835,75.3,17281,20664,84
2024-05-28T20:09:28.312860,86.0,19891,23705,84
2024-05-28T20:09:28.312885,84.8,18499,22283,83
2024-05-28T20:09:28.312910,78.9,18835,22358,84
2024-05-28T20:09:28.312937,83.7,18597,22333,83
2024-05-28T20:09:28.312961,72.7,19473,22720,86
2024-05-28T20:09:28.312986,66.1,18120,21073,86
2024-05-28T20:09:28.313011,61.0,20662,23381,88
2024-05-28T20:09:28.313038,18.3,11141,11960,93
2024-05-28T20:09:28.313063,51.6,30740,33045,93
2024-05-28T20:09:28.313086,33.6,20879,22379,93
2024-05-28T20:09:28.313111,30.6,20583,21951,94
2024-05-28T20:09:28.313137,29.3,21343,22650,94
2024-05-28T20:09:28.313162,28.0,20843,22092,94
2024-05-28T20:09:28.313186,17.9,14984,15784,95
2024-05-28T20:09:28.313210,18.5,1032,1859,56
2024-05-28T20:09:28.313235,35.1,47909,49475,97
2024-05-28T20:09:28.313260,38.3,20358,22066,92
2024-05-28T20:09:28.313284,46.2,20352,22415,91
2024-05-28T20:09:28.313310,48.5,20372,22536,90
2024-05-28T20:09:28.313335,16.5,13062,13800,95
2024-05-28T20:09:28.313364,43.3,3167,5102,62
2024-05-28T20:09:28.313388,35.1,2399,3967,60
2024-05-28T20:09:28.313414,28.5,31607,32880,96
2024-05-28T20:09:28.313438,19.3,7068,7932,89
2024-05-28T20:09:28.313464,0.00,0,0,0
2024-05-28T20:09:28.313490,13.4,72330,72928,99
2024-05-28T20:09:28.313515,26.3,1922,3094,62
2024-05-28T20:09:28.313539,23.1,1583,2613,61
2024-05-28T20:09:28.313589,19.6,27686,28561,97
2024-05-28T20:09:28.313622,19.5,5114,5984,85
2024-05-28T20:09:28.313648,24.1,20001,21077,95
2024-05-28T20:09:28.313673,24.5,20780,21874,95
2024-05-28T20:09:28.313698,15.8,17171,17878,96
2024-05-28T20:09:28.313723,22.2,25938,26929,96
2024-05-28T20:09:28.313748,29.2,25577,26879,95
2024-05-28T20:09:28.313773,28.6,56554,57832,98
2024-05-28T20:09:28.313797,25.2,3152,4275,74
2024-05-28T20:09:28.313821,23.1,16076,17108,94
2024-05-28T20:09:28.313845,25.0,16000,17117,93
2024-05-28T20:09:28.313870,28.2,21951,23209,95
2024-05-28T20:09:28.313894,20.9,20147,21079,96
2024-05-28T20:09:52.811575,18.9,16593,17439,95
2024-05-28T20:09:52.811872,34.5,27228,28769,95
2024-05-28T20:09:52.811933,19.2,16910,17769,95
2024-05-28T20:09:52.811979,17.0,16796,17553,96
2024-05-28T20:09:52.812024,21.0,22382,23320,96
2024-05-28T20:09:52.812064,23.0,13696,14727,93
2024-05-28T20:09:52.812105,24.0,23003,24070,96
2024-05-28T20:09:52.812145,21.2,26222,27168,97
2024-05-28T20:09:52.812185,16.8,17609,18358,96
