time,rtt_ms,operator
2024-05-27T16:13:33.896490-04:00,73.7,att
2024-05-27T16:13:34.091296-04:00,67.5,att
2024-05-27T16:13:34.308893-04:00,83.1,att
2024-05-27T16:13:34.512769-04:00,85.3,att
2024-05-27T16:13:34.707635-04:00,78.1,att
2024-05-27T16:13:34.912586-04:00,83.3,att
2024-05-27T16:13:35.108255-04:00,76.8,att
2024-05-27T16:13:35.326363-04:00,95.3,att
2024-05-27T16:13:35.507672-04:00,74.3,att
2024-05-27T16:13:35.726795-04:00,93.0,att
2024-05-27T16:13:35.917614-04:00,82.5,att
2024-05-27T16:13:36.127732-04:00,91.3,att
2024-05-27T16:13:36.318769-04:00,80.1,att
2024-05-27T16:13:36.527094-04:00,87.3,att
2024-05-27T16:13:36.727154-04:00,85.3,att
2024-05-27T16:13:36.927304-04:00,83.8,att
2024-05-27T16:13:37.126483-04:00,82.2,att
2024-05-27T16:13:37.327450-04:00,81.9,att
2024-05-27T16:13:37.527659-04:00,80.3,att
2024-05-27T16:13:37.728048-04:00,79.1,att
2024-05-27T16:13:37.937787-04:00,87.1,att
2024-05-27T16:13:38.126375-04:00,73.9,att
2024-05-27T16:13:38.338490-04:00,83.1,att
2024-05-27T16:13:38.537644-04:00,81.2,att
2024-05-27T16:13:38.737337-04:00,80.3,att
2024-05-27T16:13:38.937331-04:00,79.8,att
2024-05-27T16:13:39.152457-04:00,93.5,att
2024-05-27T16:13:39.348422-04:00,86.2,att
2024-05-27T16:13:39.537697-04:00,73.7,att
2024-05-27T16:13:39.746291-04:00,82.9,att
2024-05-27T16:13:39.951372-04:00,86.0,att
2024-05-27T16:13:40.147478-04:00,78.6,att
2024-05-27T16:13:40.352486-04:00,82.7,att
2024-05-27T16:13:40.557051-04:00,85.3,att
2024-05-27T16:13:40.752645-04:00,79.0,att
2024-05-27T16:13:40.947421-04:00,74.2,att
2024-05-27T16:13:41.166067-04:00,91.5,att
2024-05-27T16:13:41.357583-04:00,79.4,att
2024-05-27T16:13:41.567663-04:00,88.7,att
2024-05-27T16:13:41.758624-04:00,77.6,att
2024-05-27T16:13:41.966276-04:00,84.2,att
2024-05-27T16:13:42.167873-04:00,84.2,att
2024-05-27T16:13:42.368029-04:00,82.0,att
2024-05-27T16:13:42.567413-04:00,81.0,att
2024-05-27T16:13:42.774648-04:00,88.4,att
2024-05-27T16:13:42.966400-04:00,78.6,att
2024-05-27T16:13:43.167721-04:00,77.4,att
2024-05-27T16:13:43.376618-04:00,85.2,att
2024-05-27T16:13:43.566994-04:00,73.1,att
2024-05-27T16:13:43.777782-04:00,83.2,att
2024-05-27T16:13:43.977184-04:00,82.7,att
2024-05-27T16:13:44.179143-04:00,82.6,att
2024-05-27T16:13:44.378061-04:00,80.6,att
2024-05-27T16:13:44.566165-04:00,68.5,att
2024-05-27T16:13:44.777407-04:00,77.7,att
2024-05-27T16:13:44.987338-04:00,86.6,att
2024-05-27T16:13:45.185936-04:00,82.8,att
2024-05-27T16:13:45.387408-04:00,82.0,att
2024-05-27T16:13:45.587603-04:00,80.7,att
2024-05-27T16:13:45.788236-04:00,80.2,att
2024-05-27T16:13:45.986096-04:00,77.5,att
2024-05-27T16:13:46.199113-04:00,87.3,att
2024-05-27T16:13:46.395170-04:00,82.0,att
2024-05-27T16:13:46.605340-04:00,90.8,att
2024-05-27T16:13:46.799734-04:00,83.6,att
2024-05-27T16:13:47.006201-04:00,89.9,att
2024-05-27T16:13:47.199225-04:00,80.3,att
2024-05-27T16:13:47.398475-04:00,78.8,att
2024-05-27T16:13:47.597129-04:00,76.4,att
2024-05-27T16:13:47.808343-04:00,85.9,att
2024-05-27T16:13:47.997185-04:00,74.3,att
2024-05-27T16:13:48.206226-04:00,81.5,att
2024-05-27T16:13:48.407328-04:00,80.7,att
2024-05-27T16:13:48.609544-04:00,80.7,att
2024-05-27T16:13:48.806187-04:00,76.3,att
2024-05-27T16:13:49.016171-04:00,84.8,att
2024-05-27T16:13:49.209930-04:00,76.7,att
2024-05-27T16:13:49.408446-04:00,75.1,att
2024-05-27T16:13:49.607278-04:00,73.5,att
2024-05-27T16:13:49.818507-04:00,83.7,att
2024-05-27T16:13:50.017083-04:00,81.1,att
2024-05-27T16:13:50.218213-04:00,81.0,att
2024-05-27T16:13:50.418587-04:00,80.8,att
2024-05-27T16:13:50.617966-04:00,79.7,att
2024-05-27T16:13:50.818237-04:00,78.4,att
2024-05-27T16:13:51.010010-04:00,70.4,att
2024-05-27T16:13:51.217266-04:00,76.6,att
2024-05-27T16:13:51.427636-04:00,85.7,att
2024-05-27T16:13:51.617491-04:00,74.7,att
