time,rtt_ms,operator
2024-05-28T11:18:09.216453-04:00,66.4,verizon
2024-05-28T11:18:09.598433-04:00,246,verizon
2024-05-28T11:18:09.794742-04:00,234,verizon
2024-05-28T11:18:10.170051-04:00,409,verizon
2024-05-28T11:18:10.224558-04:00,260,verizon
2024-05-28T11:18:10.225224-04:00,54.2,verizon
2024-05-28T11:18:10.555417-04:00,183,verizon
2024-05-28T11:18:10.841959-04:00,269,verizon
2024-05-28T11:18:10.842746-04:00,62.4,verizon
2024-05-28T11:18:11.097093-04:00,114,verizon
2024-05-28T11:18:11.331846-04:00,149,verizon
2024-05-28T11:18:11.703782-04:00,320,verizon
2024-05-28T11:18:11.704457-04:00,111,verizon
2024-05-28T11:18:12.092509-04:00,299,verizon
2024-05-28T11:18:12.093893-04:00,94.7,verizon
2024-05-28T11:18:12.326786-04:00,126,verizon
2024-05-28T11:18:12.535230-04:00,131,verizon
2024-05-28T11:18:12.945540-04:00,340,verizon
2024-05-28T11:18:12.946366-04:00,134,verizon
2024-05-28T11:18:13.183801-04:00,168,verizon
2024-05-28T11:18:13.376629-04:00,160,verizon
2024-05-28T11:18:13.527602-04:00,108,verizon
2024-05-28T11:18:13.995704-04:00,375,verizon
2024-05-28T11:18:13.996387-04:00,166,verizon
2024-05-28T11:18:14.365596-04:00,335,verizon
2024-05-28T11:18:14.367239-04:00,127,verizon
2024-05-28T11:18:14.709966-04:00,267,verizon
2024-05-28T11:18:14.710623-04:00,63.6,verizon
2024-05-28T11:18:15.018149-04:00,171,verizon
2024-05-28T11:18:15.421885-04:00,375,verizon
2024-05-28T11:18:15.423429-04:00,167,verizon
2024-05-28T11:18:15.696878-04:00,238,verizon
2024-05-28T11:18:15.966874-04:00,309,verizon
2024-05-28T11:18:15.968239-04:00,110,verizon
2024-05-28T11:18:16.177778-04:00,116,verizon
2024-05-28T11:18:16.536880-04:00,275,verizon
2024-05-28T11:18:16.537411-04:00,69.4,verizon
2024-05-28T11:18:16.816772-04:00,145,verizon
2024-05-28T11:18:17.042876-04:00,170,verizon
2024-05-28T11:18:17.303452-04:00,230,verizon
2024-05-28T11:18:17.376298-04:00,95.0,verizon
2024-05-28T11:18:17.558795-04:00,77.2,verizon
2024-05-28T11:18:17.818655-04:00,135,verizon
2024-05-28T11:18:17.997432-04:00,112,verizon
2024-05-28T11:18:18.294894-04:00,210,verizon
2024-05-28T11:18:18.463675-04:00,170,verizon
2024-05-28T11:18:18.672493-04:00,178,verizon
2024-05-28T11:18:18.809783-04:00,114,verizon
2024-05-28T11:18:19.005966-04:00,110,verizon
2024-05-28T11:18:19.270502-04:00,174,verizon
2024-05-28T11:18:19.501474-04:00,205,verizon
2024-05-28T11:18:19.696423-04:00,194,verizon
2024-05-28T11:18:19.967221-04:00,263,verizon
2024-05-28T11:18:19.967775-04:00,63.4,verizon
2024-05-28T11:18:20.173360-04:00,68.1,verizon
2024-05-28T11:18:20.391484-04:00,85.8,verizon
2024-05-28T11:18:20.636693-04:00,130,verizon
2024-05-28T11:18:20.878217-04:00,170,verizon
2024-05-28T11:18:21.062929-04:00,155,verizon
2024-05-28T11:18:21.264536-04:00,156,verizon
2024-05-28T11:18:21.512523-04:00,204,verizon
2024-05-28T11:18:21.687251-04:00,173,verizon
2024-05-28T11:18:21.917585-04:00,203,verizon
2024-05-28T11:18:22.074882-04:00,155,verizon
2024-05-28T11:18:22.294049-04:00,174,verizon
2024-05-28T11:18:22.469799-04:00,148,verizon
2024-05-28T11:18:22.595921-04:00,72.8,verizon
2024-05-28T11:18:22.781788-04:00,58.5,verizon
2024-05-28T11:18:23.035954-04:00,111,verizon
2024-05-28T11:18:23.272862-04:00,146,verizon
2024-05-28T11:18:23.602067-04:00,274,verizon
2024-05-28T11:18:23.657645-04:00,120,verizon
2024-05-28T11:18:23.941762-04:00,204,verizon
2024-05-28T11:18:24.187732-04:00,245,verizon
2024-05-28T11:18:24.367358-04:00,215,verizon
2024-05-28T11:18:24.485670-04:00,133,verizon
2024-05-28T11:18:24.819646-04:00,264,verizon
2024-05-28T11:18:24.820369-04:00,56.8,verizon
2024-05-28T11:18:25.155732-04:00,190,verizon
2024-05-28T11:18:25.373502-04:00,209,verizon
2024-05-28T11:18:25.740058-04:00,366,verizon
2024-05-28T11:18:25.740569-04:00,166,verizon
2024-05-28T11:18:25.913743-04:00,137,verizon
2024-05-28T11:18:26.145859-04:00,169,verizon
2024-05-28T11:18:26.938105-04:00,760,verizon
2024-05-28T11:18:27.069642-04:00,684,verizon
2024-05-28T11:18:27.070383-04:00,476,verizon
2024-05-28T11:18:27.070639-04:00,269,verizon
2024-05-28T11:18:27.071046-04:00,69.4,verizon
2024-05-28T11:18:27.570652-04:00,370,verizon
2024-05-28T11:18:27.572182-04:00,163,verizon
2024-05-28T11:18:28.048125-04:00,437,verizon
2024-05-28T11:18:28.048670-04:00,228,verizon
2024-05-28T11:18:28.272540-04:00,243,verizon
2024-05-28T11:18:28.360129-04:00,128,verizon
2024-05-28T11:18:29.121794-04:00,689,verizon
2024-05-28T11:18:29.122436-04:00,481,verizon
2024-05-28T11:18:29.122734-04:00,273,verizon
2024-05-28T11:18:29.122979-04:00,65.8,verizon
2024-05-28T11:18:29.658817-04:00,400,verizon
2024-05-28T11:18:29.660350-04:00,202,verizon
2024-05-28T11:18:30.265494-04:00,607,verizon
2024-05-28T11:18:30.267376-04:00,408,verizon
2024-05-28T11:18:30.267664-04:00,200,verizon
2024-05-28T11:18:30.508977-04:00,240,verizon
2024-05-28T11:18:30.737452-04:00,260,verizon
2024-05-28T11:18:30.737653-04:00,60.2,verizon
