time,throughput_mbps,pkt_drop,pkt_total,loss
2024-05-28T19:10:19.148835,27.0999,10440,11650,89.61
2024-05-28T19:10:19.650837,23.6523,12726,13782,92.34
2024-05-28T19:10:20.148763,25.0442,7787,8905,87.45
2024-05-28T19:10:20.646452,24.3057,14299,15384,92.95
2024-05-28T19:10:21.151851,19.7110,13838,14718,94.02
2024-05-28T19:10:21.642637,11.6486,14822,15342,96.61
2024-05-28T19:10:22.149970,26.0261,12279,13441,91.35
2024-05-28T19:10:22.646227,23.2984,12292,13332,92.20
2024-05-28T19:10:23.147404,20.2036,12700,13602,93.37
2024-05-28T19:10:23.646600,20.6974,12148,13072,92.93
2024-05-28T19:10:24.149937,28.8080,12361,13647,90.58
2024-05-28T19:10:24.651144,29.2969,11617,12925,89.88
2024-05-28T19:10:25.146394,26.2560,12442,13614,91.39
2024-05-28T19:10:25.646656,26.4979,12298,13481,91.22
2024-05-28T19:10:26.145716,29.0981,12203,13502,90.38
2024-05-28T19:10:26.644601,24.9093,9883,10995,89.89
2024-05-28T19:10:27.143768,21.1449,11954,12898,92.68
2024-05-28T19:10:27.644238,27.1043,13374,14584,91.70
2024-05-28T19:10:28.143507,24.8630,13390,14500,92.34
2024-05-28T19:10:28.655475,25.4026,12650,13784,91.77
2024-05-28T19:10:29.150908,24.5280,11742,12837,91.47
2024-05-28T19:10:29.644479,24.7968,12895,14002,92.09
2024-05-28T19:10:30.144007,27.7542,12087,13326,90.70
2024-05-28T19:10:30.644705,27.3505,12187,13408,90.89
2024-05-28T19:10:31.144431,27.1704,12253,13466,90.99
2024-05-28T19:10:31.643740,25.2447,12058,13185,91.45
2024-05-28T19:10:32.144296,24.5499,12532,13628,91.96
2024-05-28T19:10:32.651315,24.1461,12044,13122,91.78
2024-05-28T19:10:33.145354,22.2659,12382,13376,92.57
2024-05-28T19:10:33.644215,25.4925,12300,13438,91.53
2024-05-28T19:10:34.145798,23.4527,12407,13454,92.22
2024-05-28T19:10:34.644271,23.6530,12250,13306,92.06
2024-05-28T19:10:35.144641,24.2601,12609,13692,92.09
2024-05-28T19:10:35.644404,25.3349,12220,13351,91.53
2024-05-28T19:10:36.144572,25.4020,11921,13055,91.31
2024-05-28T19:10:36.644467,26.2301,12398,13569,91.37
2024-05-28T19:10:37.143922,24.1905,12511,13591,92.05
2024-05-28T19:10:37.644406,23.2298,12190,13227,92.16
2024-05-28T19:10:38.151767,24.3046,12395,13480,91.95
2024-05-28T19:10:38.645114,24.3495,12168,13255,91.80
2024-05-28T19:10:39.151291,24.2588,12497,13580,92.03
2024-05-28T19:10:39.644462,24.7039,12216,13319,91.72
2024-05-28T19:10:40.150167,26.2092,12062,13232,91.16
2024-05-28T19:10:40.644055,26.9253,12307,13509,91.10
2024-05-28T19:10:41.144204,24.5967,11752,12850,91.46
2024-05-28T19:10:41.662744,21.8383,10916,11891,91.80
2024-05-28T19:10:42.149686,21.3476,12070,13023,92.68
2024-05-28T19:10:42.652441,27.4853,13605,14832,91.73
2024-05-28T19:10:43.146424,30.5291,13327,14690,90.72
2024-05-28T19:10:43.646971,28.3383,12004,13269,90.47
2024-05-28T19:10:44.146466,30.4431,12198,13557,89.98
2024-05-28T19:10:44.653577,30.1467,9557,10903,87.65
2024-05-28T19:10:45.147812,32.5705,11981,13435,89.18
2024-05-28T19:10:45.646081,35.9073,8417,10020,84.00
2024-05-28T19:10:46.148446,26.1403,11424,12591,90.73
2024-05-28T19:10:47.138019,29.5023,9651,10968,87.99
2024-05-28T19:10:47.183071,0.3808,8077,8094,99.79
