time,rtt_ms,operator
2024-05-27T18:39:50.167355-04:00,60.3,verizon
2024-05-27T18:39:50.364693-04:00,57.3,verizon
2024-05-27T18:39:50.566015-04:00,57.4,verizon
2024-05-27T18:39:50.764504-04:00,55.9,verizon
2024-05-27T18:39:50.965689-04:00,56.5,verizon
2024-05-27T18:39:51.188709-04:00,78.2,verizon
2024-05-27T18:39:51.365563-04:00,54.2,verizon
2024-05-27T18:39:51.574699-04:00,62.4,verizon
2024-05-27T18:39:51.772957-04:00,59.3,verizon
2024-05-27T18:39:51.964540-04:00,50.0,verizon
2024-05-27T18:39:52.183413-04:00,68.3,verizon
2024-05-27T18:39:52.374474-04:00,58.4,verizon
2024-05-27T18:39:52.668704-04:00,151,verizon
2024-05-27T18:39:52.778675-04:00,60.3,verizon
2024-05-27T18:39:53.042900-04:00,123,verizon
2024-05-27T18:39:53.171811-04:00,52.5,verizon
2024-05-27T18:39:53.371864-04:00,51.3,verizon
2024-05-27T18:39:53.571967-04:00,50.4,verizon
2024-05-27T18:39:53.781580-04:00,58.9,verizon
2024-05-27T18:39:53.971714-04:00,48.4,verizon
2024-05-27T18:39:54.182476-04:00,58.0,verizon
2024-05-27T18:39:54.382444-04:00,57.4,verizon
2024-05-27T18:39:54.597668-04:00,71.4,verizon
2024-05-27T18:39:54.781446-04:00,54.1,verizon
2024-05-27T18:39:54.990647-04:00,62.4,verizon
2024-05-27T18:39:55.194261-04:00,65.1,verizon
2024-05-27T18:39:55.408383-04:00,78.3,verizon
2024-05-27T18:39:55.600548-04:00,69.6,verizon
2024-05-27T18:39:55.807591-04:00,75.3,verizon
2024-05-27T18:39:56.003649-04:00,70.3,verizon
2024-05-27T18:39:56.199471-04:00,66.2,verizon
2024-05-27T18:39:56.399320-04:00,65.3,verizon
2024-05-27T18:39:56.607666-04:00,72.6,verizon
2024-05-27T18:39:56.799442-04:00,64.1,verizon
2024-05-27T18:39:56.999614-04:00,63.3,verizon
2024-05-27T18:39:57.220682-04:00,83.3,verizon
2024-05-27T18:39:57.399517-04:00,61.1,verizon
2024-05-27T18:39:57.602424-04:00,63.3,verizon
2024-05-27T18:39:57.810530-04:00,70.4,verizon
2024-05-27T18:39:58.010368-04:00,69.2,verizon
2024-05-27T18:39:58.210245-04:00,69.4,verizon
2024-05-27T18:39:58.409353-04:00,67.5,verizon
2024-05-27T18:39:58.617517-04:00,74.5,verizon
2024-05-27T18:39:58.809496-04:00,65.3,verizon
2024-05-27T18:39:59.009684-04:00,64.5,verizon
2024-05-27T18:39:59.199496-04:00,54.1,verizon
2024-05-27T18:39:59.412638-04:00,66.5,verizon
2024-05-27T18:39:59.609719-04:00,62.3,verizon
2024-05-27T18:39:59.799961-04:00,51.4,verizon
2024-05-27T18:40:00.009845-04:00,60.1,verizon
2024-05-27T18:40:00.209584-04:00,59.9,verizon
2024-05-27T18:40:00.409723-04:00,59.4,verizon
2024-05-27T18:40:00.609719-04:00,58.2,verizon
2024-05-27T18:40:00.810157-04:00,57.2,verizon
2024-05-27T18:40:01.009757-04:00,56.8,verizon
2024-05-27T18:40:01.217666-04:00,65.2,verizon
2024-05-27T18:40:01.417671-04:00,64.3,verizon
2024-05-27T18:40:01.609653-04:00,55.2,verizon
2024-05-27T18:40:01.819729-04:00,64.3,verizon
2024-05-27T18:40:02.009894-04:00,53.5,verizon
2024-05-27T18:40:02.209633-04:00,52.9,verizon
2024-05-27T18:40:02.509521-04:00,152,verizon
2024-05-27T18:40:02.609665-04:00,51.4,verizon
2024-05-27T18:40:02.809912-04:00,50.4,verizon
2024-05-27T18:40:03.019893-04:00,59.2,verizon
2024-05-27T18:40:03.219850-04:00,59.2,verizon
2024-05-27T18:40:03.419875-04:00,58.3,verizon
2024-05-27T18:40:03.628734-04:00,66.0,verizon
