Start time: 1716827863418
[2024-05-27 12:37:43.527856] PING 35.245.244.238 (35.245.244.238) 38(66) bytes of data.
[2024-05-27 12:37:43.528737] 46 bytes from 35.245.244.238: icmp_seq=1 ttl=58 time=59.2 ms
[2024-05-27 12:37:43.734901] 46 bytes from 35.245.244.238: icmp_seq=2 ttl=58 time=61.6 ms
[2024-05-27 12:37:43.921952] 46 bytes from 35.245.244.238: icmp_seq=3 ttl=58 time=49.0 ms
[2024-05-27 12:37:44.124821] 46 bytes from 35.245.244.238: icmp_seq=4 ttl=58 time=50.5 ms
[2024-05-27 12:37:44.335556] 46 bytes from 35.245.244.238: icmp_seq=5 ttl=58 time=60.9 ms
[2024-05-27 12:37:44.531280] 46 bytes from 35.245.244.238: icmp_seq=6 ttl=58 time=56.0 ms
[2024-05-27 12:37:44.741746] 46 bytes from 35.245.244.238: icmp_seq=7 ttl=58 time=62.6 ms
[2024-05-27 12:37:44.941943] 46 bytes from 35.245.244.238: icmp_seq=8 ttl=58 time=62.1 ms
[2024-05-27 12:37:45.126295] 46 bytes from 35.245.244.238: icmp_seq=9 ttl=58 time=46.9 ms
[2024-05-27 12:37:45.350038] 46 bytes from 35.245.244.238: icmp_seq=10 ttl=58 time=68.0 ms
[2024-05-27 12:37:45.561538] 46 bytes from 35.245.244.238: icmp_seq=11 ttl=58 time=78.2 ms
[2024-05-27 12:37:45.740868] 46 bytes from 35.245.244.238: icmp_seq=12 ttl=58 time=57.6 ms
[2024-05-27 12:37:45.945913] 46 bytes from 35.245.244.238: icmp_seq=13 ttl=58 time=61.3 ms
[2024-05-27 12:37:46.126534] 46 bytes from 35.245.244.238: icmp_seq=14 ttl=58 time=43.0 ms
[2024-05-27 12:37:46.353668] 46 bytes from 35.245.244.238: icmp_seq=15 ttl=58 time=68.2 ms
[2024-05-27 12:37:46.559942] 46 bytes from 35.245.244.238: icmp_seq=16 ttl=58 time=73.5 ms
[2024-05-27 12:37:46.749540] 46 bytes from 35.245.244.238: icmp_seq=17 ttl=58 time=62.5 ms
[2024-05-27 12:37:46.947194] 46 bytes from 35.245.244.238: icmp_seq=18 ttl=58 time=58.9 ms
[2024-05-27 12:37:47.147999] 46 bytes from 35.245.244.238: icmp_seq=19 ttl=58 time=60.3 ms
[2024-05-27 12:37:47.355301] 46 bytes from 35.245.244.238: icmp_seq=20 ttl=58 time=65.7 ms
[2024-05-27 12:37:47.555525] 46 bytes from 35.245.244.238: icmp_seq=21 ttl=58 time=67.1 ms
[2024-05-27 12:37:47.760097] 46 bytes from 35.245.244.238: icmp_seq=22 ttl=58 time=69.5 ms
[2024-05-27 12:37:47.948291] 46 bytes from 35.245.244.238: icmp_seq=23 ttl=58 time=57.4 ms
