time,rtt_ms,operator
2024-05-27T14:04:38.829395-04:00,114,att
2024-05-27T14:04:38.993063-04:00,77.5,att
2024-05-27T14:04:39.198119-04:00,80.4,att
2024-05-27T14:04:39.421335-04:00,102,att
2024-05-27T14:04:39.630543-04:00,110,att
2024-05-27T14:04:39.808984-04:00,89.1,att
2024-05-27T14:04:40.007231-04:00,85.9,att
2024-05-27T14:04:40.206037-04:00,86.3,att
2024-05-27T14:04:40.418241-04:00,97.5,att
2024-05-27T14:04:40.610167-04:00,88.4,att
2024-05-27T14:04:40.810149-04:00,87.5,att
2024-05-27T14:04:41.018306-04:00,94.4,att
2024-05-27T14:04:41.211173-04:00,87.3,att
2024-05-27T14:04:41.444493-04:00,119,att
2024-05-27T14:04:41.610524-04:00,84.1,att
2024-05-27T14:04:41.811004-04:00,84.1,att
2024-05-27T14:04:42.029109-04:00,101,att
2024-05-27T14:04:42.230318-04:00,102,att
2024-05-27T14:04:42.430122-04:00,101,att
2024-05-27T14:04:42.647344-04:00,116,att
2024-05-27T14:04:42.830271-04:00,100,att
2024-05-27T14:04:43.020034-04:00,89.3,att
2024-05-27T14:04:43.229891-04:00,99.4,att
2024-05-27T14:04:43.420103-04:00,88.6,att
2024-05-27T14:04:43.629460-04:00,96.1,att
2024-05-27T14:04:43.835988-04:00,102,att
2024-05-27T14:04:44.040368-04:00,105,att
2024-05-27T14:04:44.219957-04:00,86.2,att
2024-05-27T14:04:44.433098-04:00,98.4,att
2024-05-27T14:04:44.640613-04:00,103,att
2024-05-27T14:04:44.846330-04:00,110,att
2024-05-27T14:04:45.037945-04:00,100,att
2024-05-27T14:04:45.233158-04:00,94.4,att
2024-05-27T14:04:45.429901-04:00,90.4,att
2024-05-27T14:04:45.631181-04:00,89.2,att
2024-05-27T14:04:45.829961-04:00,88.4,att
2024-05-27T14:04:46.040150-04:00,97.1,att
2024-05-27T14:04:46.230313-04:00,87.4,att
2024-05-27T14:04:46.438423-04:00,95.0,att
2024-05-27T14:04:46.640027-04:00,96.4,att
2024-05-27T14:04:46.838189-04:00,93.4,att
2024-05-27T14:04:47.047659-04:00,101,att
2024-05-27T14:04:47.240626-04:00,94.9,att
2024-05-27T14:04:47.430430-04:00,84.0,att
2024-05-27T14:04:47.638108-04:00,91.1,att
2024-05-27T14:04:47.843005-04:00,95.4,att
2024-05-27T14:04:48.040992-04:00,91.9,att
2024-05-27T14:04:48.240868-04:00,92.8,att
2024-05-27T14:04:48.440379-04:00,91.5,att
2024-05-27T14:04:48.642473-04:00,91.0,att
2024-05-27T14:04:48.856290-04:00,105,att
2024-05-27T14:04:49.047922-04:00,96.3,att
2024-05-27T14:04:49.249048-04:00,97.1,att
2024-05-27T14:04:49.447492-04:00,94.7,att
2024-05-27T14:04:49.799487-04:00,246,att
2024-05-27T14:04:49.877459-04:00,115,att
2024-05-27T14:04:50.050469-04:00,88.1,att
2024-05-27T14:04:50.250177-04:00,88.1,att
2024-05-27T14:04:50.450002-04:00,87.4,att
2024-05-27T14:04:50.653366-04:00,88.4,att
2024-05-27T14:04:50.861652-04:00,96.5,att
2024-05-27T14:04:51.050612-04:00,83.9,att
2024-05-27T14:04:51.254285-04:00,87.9,att
2024-05-27T14:04:51.449929-04:00,83.2,att
2024-05-27T14:04:51.660188-04:00,91.1,att
2024-05-27T14:04:51.870814-04:00,99.4,att
2024-05-27T14:04:52.054191-04:00,80.6,att
2024-05-27T14:04:52.274121-04:00,100,att
2024-05-27T14:04:52.470498-04:00,95.5,att
2024-05-27T14:04:52.693960-04:00,119,att
2024-05-27T14:04:52.869315-04:00,93.5,att
2024-05-27T14:04:53.069054-04:00,93.1,att
2024-05-27T14:04:53.261916-04:00,85.3,att
2024-05-27T14:04:53.472049-04:00,94.7,att
2024-05-27T14:04:53.670156-04:00,91.6,att
2024-05-27T14:04:53.870025-04:00,90.5,att
2024-05-27T14:04:54.079433-04:00,97.0,att
2024-05-27T14:04:54.269866-04:00,88.0,att
2024-05-27T14:04:54.478486-04:00,95.4,att
2024-05-27T14:04:54.672944-04:00,89.5,att
2024-05-27T14:04:54.878365-04:00,93.7,att
2024-05-27T14:04:55.071015-04:00,86.2,att
2024-05-27T14:04:55.290382-04:00,105,att
2024-05-27T14:04:55.488087-04:00,103,att
2024-05-27T14:04:55.679398-04:00,93.2,att
