time,rtt_ms,operator
2024-05-28T18:44:15.458875-04:00,96.3,verizon
2024-05-28T18:44:15.615152-04:00,52.1,verizon
2024-05-28T18:44:15.824644-04:00,60.0,verizon
2024-05-28T18:44:16.024871-04:00,59.4,verizon
2024-05-28T18:44:16.232826-04:00,66.3,verizon
2024-05-28T18:44:16.423464-04:00,56.2,verizon
2024-05-28T18:44:16.624617-04:00,55.3,verizon
2024-05-28T18:44:16.826330-04:00,56.1,verizon
2024-05-28T18:44:17.023863-04:00,52.5,verizon
2024-05-28T18:44:17.232521-04:00,59.8,verizon
2024-05-28T18:44:17.423399-04:00,51.1,verizon
2024-05-28T18:44:17.634800-04:00,60.7,verizon
2024-05-28T18:44:17.834610-04:00,60.1,verizon
2024-05-28T18:44:18.034455-04:00,59.5,verizon
2024-05-28T18:44:18.234789-04:00,60.8,verizon
2024-05-28T18:44:18.433615-04:00,58.1,verizon
2024-05-28T18:44:18.634655-04:00,56.2,verizon
2024-05-28T18:44:18.835271-04:00,55.5,verizon
2024-05-28T18:44:19.045300-04:00,63.6,verizon
2024-05-28T18:44:19.235145-04:00,52.7,verizon
2024-05-28T18:44:19.443325-04:00,59.9,verizon
2024-05-28T18:44:19.644608-04:00,57.6,verizon
2024-05-28T18:44:19.844936-04:00,56.2,verizon
2024-05-28T18:44:20.044850-04:00,54.3,verizon
2024-05-28T18:44:20.254558-04:00,63.4,verizon
2024-05-28T18:44:20.443301-04:00,52.0,verizon
2024-05-28T18:44:20.682940-04:00,89.7,verizon
2024-05-28T18:44:20.854508-04:00,60.3,verizon
2024-05-28T18:44:21.054441-04:00,59.4,verizon
2024-05-28T18:44:21.254447-04:00,58.8,verizon
2024-05-28T18:44:21.453435-04:00,57.7,verizon
2024-05-28T18:44:21.655643-04:00,55.9,verizon
2024-05-28T18:44:21.855245-04:00,55.4,verizon
2024-05-28T18:44:22.054796-04:00,54.2,verizon
2024-05-28T18:44:22.254546-04:00,54.5,verizon
2024-05-28T18:44:22.493513-04:00,93.6,verizon
2024-05-28T18:44:22.713854-04:00,112,verizon
2024-05-28T18:44:22.864551-04:00,60.5,verizon
2024-05-28T18:44:23.072619-04:00,67.7,verizon
2024-05-28T18:44:23.264513-04:00,57.6,verizon
2024-05-28T18:44:23.463607-04:00,55.7,verizon
2024-05-28T18:44:23.694265-04:00,84.3,verizon
2024-05-28T18:44:23.864175-04:00,53.4,verizon
2024-05-28T18:44:24.074529-04:00,62.7,verizon
2024-05-28T18:44:24.264598-04:00,52.3,verizon
2024-05-28T18:44:24.473506-04:00,60.2,verizon
2024-05-28T18:44:24.674695-04:00,59.4,verizon
2024-05-28T18:44:24.873435-04:00,56.1,verizon
2024-05-28T18:44:25.074794-04:00,55.6,verizon
2024-05-28T18:44:25.274351-04:00,54.8,verizon
2024-05-28T18:44:25.481428-04:00,61.8,verizon
2024-05-28T18:44:25.673418-04:00,52.6,verizon
2024-05-28T18:44:25.903694-04:00,80.9,verizon
2024-05-28T18:44:26.084058-04:00,60.6,verizon
2024-05-28T18:44:26.284547-04:00,60.1,verizon
2024-05-28T18:44:26.491327-04:00,65.2,verizon
2024-05-28T18:44:26.684576-04:00,55.9,verizon
2024-05-28T18:44:26.884298-04:00,54.2,verizon
2024-05-28T18:44:27.094000-04:00,63.5,verizon
2024-05-28T18:44:27.301756-04:00,71.0,verizon
2024-05-28T18:44:27.483588-04:00,52.1,verizon
2024-05-28T18:44:27.702468-04:00,68.2,verizon
2024-05-28T18:44:27.893697-04:00,58.5,verizon
2024-05-28T18:44:28.102389-04:00,65.2,verizon
2024-05-28T18:44:28.299631-04:00,61.5,verizon
2024-05-28T18:44:28.495463-04:00,57.6,verizon
2024-05-28T18:44:28.703739-04:00,63.5,verizon
2024-05-28T18:44:28.894485-04:00,52.4,verizon
2024-05-28T18:44:29.094738-04:00,52.6,verizon
2024-05-28T18:44:29.303878-04:00,60.3,verizon
2024-05-28T18:44:29.503455-04:00,58.0,verizon
2024-05-28T18:44:29.704164-04:00,56.4,verizon
2024-05-28T18:44:29.904565-04:00,54.8,verizon
2024-05-28T18:44:30.104491-04:00,54.1,verizon
2024-05-28T18:44:30.322904-04:00,71.5,verizon
2024-05-28T18:44:30.513666-04:00,62.8,verizon
2024-05-28T18:44:30.743259-04:00,90.2,verizon
2024-05-28T18:44:30.915557-04:00,61.5,verizon
2024-05-28T18:44:31.114716-04:00,59.5,verizon
2024-05-28T18:44:31.314313-04:00,58.2,verizon
2024-05-28T18:44:31.521298-04:00,64.9,verizon
2024-05-28T18:44:31.714378-04:00,55.0,verizon
2024-05-28T18:44:31.940564-04:00,78.9,verizon
2024-05-28T18:44:32.115515-04:00,52.5,verizon
2024-05-28T18:44:32.324576-04:00,59.9,verizon
2024-05-28T18:44:32.524412-04:00,59.2,verizon
2024-05-28T18:44:32.723609-04:00,57.1,verizon
2024-05-28T18:44:32.925614-04:00,57.1,verizon
2024-05-28T18:44:33.124214-04:00,55.3,verizon
2024-05-28T18:44:33.324555-04:00,54.3,verizon
2024-05-28T18:44:33.519330-04:00,48.0,verizon
2024-05-28T18:44:33.724559-04:00,51.5,verizon
2024-05-28T18:44:33.944522-04:00,70.1,verizon
2024-05-28T18:44:34.142739-04:00,66.8,verizon
2024-05-28T18:44:34.333226-04:00,58.2,verizon
2024-05-28T18:44:34.535536-04:00,59.2,verizon
2024-05-28T18:44:34.734322-04:00,55.3,verizon
2024-05-28T18:44:34.933759-04:00,55.0,verizon
2024-05-28T18:44:35.144617-04:00,63.0,verizon
2024-05-28T18:44:35.334372-04:00,51.4,verizon
2024-05-28T18:44:35.543481-04:00,60.3,verizon
2024-05-28T18:44:35.744373-04:00,59.1,verizon
2024-05-28T18:44:35.944085-04:00,57.4,verizon
2024-05-28T18:44:36.144385-04:00,55.8,verizon
2024-05-28T18:44:36.352686-04:00,63.4,verizon
2024-05-28T18:44:36.553332-04:00,63.3,verizon
2024-05-28T18:44:36.752164-04:00,59.3,verizon
2024-05-28T18:44:36.954424-04:00,60.0,verizon
2024-05-28T18:44:37.154410-04:00,59.4,verizon
2024-05-28T18:44:37.354402-04:00,58.7,verizon
2024-05-28T18:44:37.553380-04:00,57.6,verizon
2024-05-28T18:44:37.756443-04:00,58.8,verizon
2024-05-28T18:44:37.954615-04:00,55.4,verizon
2024-05-28T18:44:38.179969-04:00,79.6,verizon
2024-05-28T18:44:38.362550-04:00,60.8,verizon
2024-05-28T18:44:38.563785-04:00,61.0,verizon
2024-05-28T18:44:38.764461-04:00,59.4,verizon
2024-05-28T18:44:38.964803-04:00,57.9,verizon
2024-05-28T18:44:39.164440-04:00,57.3,verizon
2024-05-28T18:44:39.372717-04:00,64.5,verizon
2024-05-28T18:44:39.563295-04:00,54.1,verizon
2024-05-28T18:44:39.840272-04:00,128,verizon
2024-05-28T18:44:39.994248-04:00,80.9,verizon
2024-05-28T18:44:40.174433-04:00,59.9,verizon
2024-05-28T18:44:40.376023-04:00,61.5,verizon
2024-05-28T18:44:40.573296-04:00,58.7,verizon
2024-05-28T18:44:40.774500-04:00,57.7,verizon
2024-05-28T18:44:40.974413-04:00,55.7,verizon
2024-05-28T18:44:41.174603-04:00,53.8,verizon
2024-05-28T18:44:41.374676-04:00,52.6,verizon
2024-05-28T18:44:41.573268-04:00,52.1,verizon
2024-05-28T18:44:41.775385-04:00,52.3,verizon
2024-05-28T18:44:41.984211-04:00,59.4,verizon
2024-05-28T18:44:42.188291-04:00,61.5,verizon
2024-05-28T18:44:42.385414-04:00,56.3,verizon
2024-05-28T18:44:42.583267-04:00,54.5,verizon
2024-05-28T18:44:42.784372-04:00,53.9,verizon
2024-05-28T18:44:42.991309-04:00,60.5,verizon
2024-05-28T18:44:43.194366-04:00,60.8,verizon
