time,throughput_mbps,pkt_drop,pkt_total,loss
2024-05-28T14:55:13.438825,42.3,442005,443895,1e+02
2024-05-28T14:55:13.438935,33.2,-1483,0,0
2024-05-28T14:55:13.439041,52.2,-2331,0,0
2024-05-28T14:55:13.439147,54.5,-2434,0,0
2024-05-28T14:55:13.439252,53.1,-2371,0,0
2024-05-28T14:55:13.439354,30.0,-1338,0,0
2024-05-28T14:55:13.439455,34.8,-1553,0,0
2024-05-28T14:55:13.439557,27.1,-1209,0,0
2024-05-28T14:55:13.439661,15.4,-689,0,0
2024-05-28T14:55:13.439761,11.8,-525,0,0
2024-05-28T14:55:13.439860,20.4,-910,0,0
2024-05-28T14:55:13.439960,19.6,-873,0,0
2024-05-28T14:55:13.440060,14.3,-638,0,0
2024-05-28T14:55:13.440162,18.4,-820,0,0
2024-05-28T14:55:13.440261,7.06,-315,0,0
2024-05-28T14:55:13.440363,7.30,-326,0,0
2024-05-28T14:55:13.440462,4.56,-204,0,0
2024-05-28T14:55:13.440570,14.2,-632,0,0
2024-05-28T14:55:13.440668,13.5,-603,0,0
2024-05-28T14:55:13.440767,16.2,-725,0,0
2024-05-28T14:55:13.440869,23.6,-1052,0,0
2024-05-28T14:55:13.440968,6.96,-311,0,0
2024-05-28T14:55:13.441074,0.00,0,0,0
2024-05-28T14:55:13.441174,0.16,-7,0,0
2024-05-28T14:55:13.441273,2.15,-96,0,0
2024-05-28T14:55:13.441371,23.1,137591,138622,99
2024-05-28T14:55:13.441468,37.3,-1664,0,0
2024-05-28T14:55:13.441567,41.1,-1836,0,0
2024-05-28T14:55:13.441746,43.2,-62,1871,-3.3
2024-05-28T14:55:13.441856,44.4,323,2298,14
2024-05-28T14:55:13.441958,33.5,0,1496,0
2024-05-28T14:55:13.442061,24.8,49,1154,4.2
2024-05-28T14:55:13.442164,11.6,48,568,8.5
2024-05-28T14:55:13.442260,11.9,49,581,8.4
2024-05-28T14:55:13.442359,18.2,22,835,2.6
2024-05-28T14:55:13.442498,10.4,197,661,30
2024-05-28T14:55:13.442601,14.3,0,636,0
2024-05-28T14:55:13.442698,33.0,0,1472,0
2024-05-28T14:55:13.442800,36.4,0,1624,0
2024-05-28T14:55:13.442898,33.1,192,1669,12
2024-05-28T14:55:13.442996,28.7,218,1503,15
2024-05-28T14:55:13.443094,25.1,281,1399,20
2024-05-28T14:55:13.443197,51.4,9990,12285,81
2024-05-28T14:55:13.443298,21.5,16231,17191,94
2024-05-28T14:55:13.443397,18.7,8222,9057,91
2024-05-28T14:55:13.443496,13.7,4466,5076,88
2024-05-28T14:55:13.443594,12.0,7299,7835,93
2024-05-28T14:55:13.443693,21.5,10757,11713,92
2024-05-28T14:55:38.438278,10.1,4407,4859,91
2024-05-28T14:55:38.438673,8.55,1850,2232,83
2024-05-28T14:55:38.438854,6.07,1971,2242,88
2024-05-28T14:55:38.438962,7.60,7340,7679,96
2024-05-28T14:55:38.439063,3.74,0,167,0
2024-05-28T14:55:38.439163,4.75,2178,2390,91
2024-05-28T14:55:38.439262,3.09,2065,2203,94
2024-05-28T14:55:38.439355,0.00,0,0,0
2024-05-28T14:55:38.439448,0.60,2,29,6.9
2024-05-28T14:55:38.439543,0.00,0,0,0
2024-05-28T14:55:38.439638,0.85,13,51,25
2024-05-28T14:55:38.439732,0.00,0,0,0
2024-05-28T14:55:38.439827,0.00,0,0,0
2024-05-28T14:55:38.439924,0.00,0,0,0
2024-05-28T14:55:38.440018,0.00,0,0,0
2024-05-28T14:55:38.440114,3.64,0,162,0
2024-05-28T14:55:38.440207,26.7,13020,14210,92
2024-05-28T14:55:38.440304,10.4,13717,14184,97
2024-05-28T14:55:38.440401,15.0,6628,7296,91
2024-05-28T14:55:38.440497,10.3,4446,4908,91
2024-05-28T14:55:38.440593,10.7,8687,9166,95
2024-05-28T14:55:38.440690,16.4,25336,26070,97
2024-05-28T14:55:38.440784,16.7,34864,35611,98
2024-05-28T14:55:38.440879,22.4,21011,22013,95
2024-05-28T14:55:38.441007,16.1,30823,31540,98
2024-05-28T14:55:38.441112,21.5,17750,18711,95
2024-05-28T14:55:38.441206,21.0,11256,12192,92
2024-05-28T14:55:38.441302,18.0,11209,12012,93
2024-05-28T14:55:38.441397,24.7,15363,16465,93
2024-05-28T14:55:38.441491,24.0,15027,16100,93
2024-05-28T14:55:38.441585,14.1,6093,6720,91
2024-05-28T14:55:38.441771,13.5,7189,7791,92
2024-05-28T14:55:38.441877,17.9,16811,17612,95
2024-05-28T14:55:38.441979,8.20,4278,4645,92
