time,throughput_mbps,pkt_drop,pkt_total,loss
2024-05-28T17:35:17.564530,8.2638,0,369,0.00
2024-05-28T17:35:18.059132,6.6303,0,296,0.00
2024-05-28T17:35:18.616498,5.1972,0,232,0.00
2024-05-28T17:35:18.920166,3.1136,0,139,0.00
2024-05-28T17:35:19.374859,4.6145,0,206,0.00
2024-05-28T17:35:19.872168,8.4446,0,377,0.00
2024-05-28T17:35:20.425570,7.2800,0,325,0.00
2024-05-28T17:35:20.874825,10.6178,0,474,0.00
2024-05-28T17:35:21.475933,8.0642,0,360,0.00
2024-05-28T17:35:21.927657,5.3310,0,238,0.00
2024-05-28T17:35:22.587404,2.1056,6,100,6.00
2024-05-28T17:35:23.039364,1.6576,0,74,0.00
2024-05-28T17:35:24.295774,2.2849,75,177,42.37
2024-05-28T17:35:24.296441,1.8591,29,112,25.89
2024-05-28T17:35:24.994919,0.2912,53,66,80.30
2024-05-28T17:35:24.995466,0.9856,103,147,70.07
2024-05-28T17:35:25.974601,0.6048,56,83,67.47
2024-05-28T17:35:25.975225,0.7168,58,90,64.44
2024-05-28T17:35:26.704485,0.7840,51,86,59.30
2024-05-28T17:35:27.211050,2.0829,96,189,50.79
2024-05-28T17:35:27.765924,1.6803,45,120,37.50
2024-05-28T17:35:27.919359,1.2096,18,72,25.00
2024-05-28T17:35:29.302872,2.3520,63,168,37.50
2024-05-28T17:35:29.303333,1.2096,20,74,27.03
2024-05-28T17:35:29.459102,0.3584,54,70,77.14
2024-05-28T17:35:29.984499,1.0528,53,100,53.00
2024-05-28T17:35:30.523325,1.0304,158,204,77.45
2024-05-28T17:35:31.055074,0.3808,15,32,46.88
2024-05-28T17:35:31.559500,0.5600,102,127,80.31
2024-05-28T17:35:32.578765,0.1344,0,6,0.00
2024-05-28T17:35:33.132254,0.0448,0,2,0.00
2024-05-28T17:35:33.132847,0.0672,0,3,0.00
2024-05-28T17:35:34.192623,0.0448,354,356,99.44
2024-05-28T17:35:34.193163,0.0448,0,2,0.00
2024-05-28T17:35:36.277263,0.0224,0,1,0.00
2024-05-28T17:35:36.277733,0.0448,0,2,0.00
2024-05-28T17:35:36.277867,0.0224,0,1,0.00
2024-05-28T17:35:36.277978,0.0448,0,2,0.00
2024-05-28T17:35:37.340004,0.0448,0,2,0.00
2024-05-28T17:35:37.340228,0.0224,706,707,99.86
2024-05-28T17:35:40.466792,0.0224,0,1,0.00
2024-05-28T17:35:40.467483,0.0224,0,1,0.00
2024-05-28T17:35:40.467729,0.0448,0,2,0.00
2024-05-28T17:35:40.467930,0.0224,0,1,0.00
2024-05-28T17:35:40.468126,0.0448,0,2,0.00
2024-05-28T17:35:40.468307,0.0224,0,1,0.00
2024-05-28T17:35:40.468485,0.0224,0,1,0.00
2024-05-28T17:35:42.029140,0.0224,925,926,99.89
2024-05-28T17:35:42.029447,0.0224,15,16,93.75
2024-05-28T17:35:44.319530,0.0448,0,2,0.00
2024-05-28T17:35:44.320016,0.0224,0,1,0.00
2024-05-28T17:35:44.320156,0.0448,0,2,0.00
2024-05-28T17:35:44.320270,0.0448,0,2,0.00
2024-05-28T17:35:44.320374,0.0448,0,2,0.00
2024-05-28T17:35:45.777156,0.0224,0,1,0.00
2024-05-28T17:35:45.777748,0.0224,986,987,99.90
2024-05-28T17:35:45.777959,0.0448,0,2,0.00
2024-05-28T17:35:48.962012,0.0224,0,1,0.00
2024-05-28T17:35:48.962888,0.0224,0,1,0.00
2024-05-28T17:35:48.963176,0.0448,0,2,0.00
2024-05-28T17:35:48.963383,0.0224,0,1,0.00
2024-05-28T17:35:48.963574,0.0224,0,1,0.00
2024-05-28T17:35:48.963770,0.0224,0,1,0.00
2024-05-28T17:35:52.918760,0.0224,0,1,0.00
2024-05-28T17:35:52.919220,0.0000,0,0,0.00
2024-05-28T17:35:52.919351,0.0000,0,0,0.00
2024-05-28T17:35:52.919488,0.0000,0,0,0.00
2024-05-28T17:35:52.919596,0.0000,0,0,0.00
2024-05-28T17:35:52.919699,0.0000,0,0,0.00
2024-05-28T17:35:54.424478,0.0448,1491,1493,99.87
2024-05-28T17:35:54.424959,0.0448,0,2,0.00
2024-05-28T17:35:54.425095,0.0448,0,2,0.00
2024-05-28T17:35:54.425208,0.0672,0,3,0.00
2024-05-28T17:35:54.425312,0.0448,0,2,0.00
2024-05-28T17:35:57.438375,0.0448,352,354,99.44
2024-05-28T17:35:57.438851,0.0448,0,2,0.00
2024-05-28T17:35:57.438992,0.0672,0,3,0.00
2024-05-28T17:35:57.439104,0.0672,0,3,0.00
2024-05-28T17:35:57.439227,0.0448,679,681,99.71
2024-05-28T17:36:02.680952,0.0672,0,3,0.00
2024-05-28T17:36:02.681474,0.0448,0,2,0.00
2024-05-28T17:36:02.681715,0.0224,0,1,0.00
2024-05-28T17:36:02.681922,0.0224,0,1,0.00
2024-05-28T17:36:02.682111,0.0448,0,2,0.00
2024-05-28T17:36:02.682287,0.0224,0,1,0.00
2024-05-28T17:36:02.682605,0.0000,0,0,0.00
2024-05-28T17:36:02.682821,0.0224,689,690,99.86
2024-05-28T17:36:02.683002,0.1120,305,310,98.39
2024-05-28T17:36:02.683207,0.6272,84,112,75.00
2024-05-28T17:36:02.683458,0.6048,0,27,0.00
2024-05-28T17:36:02.683702,0.4256,223,242,92.15
2024-05-28T17:36:03.283225,0.6272,71,99,71.72
2024-05-28T17:36:03.631602,0.8736,0,39,0.00
2024-05-28T17:36:04.295841,1.0752,149,197,75.63
2024-05-28T17:36:04.855283,0.6272,35,63,55.56
2024-05-28T17:36:05.257016,0.2688,63,75,84.00
2024-05-28T17:36:05.867304,0.1568,19,26,73.08
2024-05-28T17:36:06.579376,0.2016,236,245,96.33
2024-05-28T17:36:06.579969,0.4704,90,111,81.08
2024-05-28T17:36:06.920810,1.0080,4,49,8.16
2024-05-28T17:36:07.533259,0.6048,181,208,87.02
2024-05-28T17:36:08.535725,0.1120,0,5,0.00
2024-05-28T17:36:08.536092,0.2240,123,133,92.48
2024-05-28T17:36:09.269126,0.1120,0,5,0.00
2024-05-28T17:36:10.247319,0.0672,239,242,98.76
2024-05-28T17:36:10.247851,0.0672,0,3,0.00
2024-05-28T17:36:10.775249,0.2464,310,321,96.57
2024-05-28T17:36:11.599944,0.0896,0,4,0.00
2024-05-28T17:36:11.600379,0.0672,0,3,0.00
2024-05-28T17:36:12.466946,0.0672,124,127,97.64
2024-05-28T17:36:12.467461,0.0672,0,3,0.00
2024-05-28T17:36:13.105800,0.0672,326,329,99.09
2024-05-28T17:36:13.956301,0.1120,31,36,86.11
2024-05-28T17:36:13.956896,0.1120,258,263,98.10
2024-05-28T17:36:15.167219,0.1344,0,6,0.00
2024-05-28T17:36:15.167813,0.1344,0,6,0.00
2024-05-28T17:36:15.672314,0.1792,287,295,97.29
2024-05-28T17:36:16.172065,0.2240,52,62,83.87
2024-05-28T17:36:16.785162,0.2016,86,95,90.53
2024-05-28T17:36:17.293017,0.2240,156,166,93.98
2024-05-28T17:36:17.795718,0.1568,91,98,92.86
2024-05-28T17:36:17.950888,0.1568,0,7,0.00
2024-05-28T17:36:18.404919,0.1120,263,268,98.13
2024-05-28T17:36:19.410285,0.1344,0,6,0.00
2024-05-28T17:36:19.972018,0.1120,172,177,97.18
2024-05-28T17:36:19.972634,0.1344,0,6,0.00
2024-05-28T17:36:21.243256,0.0896,170,174,97.70
2024-05-28T17:36:21.243819,0.1344,0,6,0.00
