Start time: 1716825456121
[2024-05-27 11:57:36.204911] PING 35.245.244.238 (35.245.244.238) 38(66) bytes of data.
[2024-05-27 11:57:36.205489] 46 bytes from 35.245.244.238: icmp_seq=1 ttl=58 time=40.9 ms
[2024-05-27 11:57:36.406905] 46 bytes from 35.245.244.238: icmp_seq=2 ttl=58 time=39.3 ms
[2024-05-27 11:57:36.607578] 46 bytes from 35.245.244.238: icmp_seq=3 ttl=58 time=38.8 ms
[2024-05-27 11:57:36.816566] 46 bytes from 35.245.244.238: icmp_seq=4 ttl=58 time=46.8 ms
[2024-05-27 11:57:37.008139] 46 bytes from 35.245.244.238: icmp_seq=5 ttl=58 time=36.6 ms
[2024-05-27 11:57:37.221828] 46 bytes from 35.245.244.238: icmp_seq=6 ttl=58 time=50.1 ms
[2024-05-27 11:57:37.419675] 46 bytes from 35.245.244.238: icmp_seq=7 ttl=58 time=45.8 ms
[2024-05-27 11:57:37.611167] 46 bytes from 35.245.244.238: icmp_seq=8 ttl=58 time=37.1 ms
[2024-05-27 11:57:37.825749] 46 bytes from 35.245.244.238: icmp_seq=9 ttl=58 time=49.8 ms
[2024-05-27 11:57:38.021481] 46 bytes from 35.245.244.238: icmp_seq=10 ttl=58 time=45.2 ms
[2024-05-27 11:57:38.221840] 46 bytes from 35.245.244.238: icmp_seq=11 ttl=58 time=44.7 ms
[2024-05-27 11:57:38.416581] 46 bytes from 35.245.244.238: icmp_seq=12 ttl=58 time=37.9 ms
[2024-05-27 11:57:38.619716] 46 bytes from 35.245.244.238: icmp_seq=13 ttl=58 time=39.9 ms
[2024-05-27 11:57:38.817882] 46 bytes from 35.245.244.238: icmp_seq=14 ttl=58 time=35.0 ms
[2024-05-27 11:57:39.020474] 46 bytes from 35.245.244.238: icmp_seq=15 ttl=58 time=36.6 ms
[2024-05-27 11:57:39.231649] 46 bytes from 35.245.244.238: icmp_seq=16 ttl=58 time=48.7 ms
[2024-05-27 11:57:39.420907] 46 bytes from 35.245.244.238: icmp_seq=17 ttl=58 time=35.4 ms
[2024-05-27 11:57:39.632101] 46 bytes from 35.245.244.238: icmp_seq=18 ttl=58 time=44.5 ms
[2024-05-27 11:57:39.836410] 46 bytes from 35.245.244.238: icmp_seq=19 ttl=58 time=47.6 ms
[2024-05-27 11:57:40.045463] 46 bytes from 35.245.244.238: icmp_seq=20 ttl=58 time=55.1 ms
[2024-05-27 11:57:40.236381] 46 bytes from 35.245.244.238: icmp_seq=21 ttl=58 time=44.6 ms
[2024-05-27 11:57:40.432668] 46 bytes from 35.245.244.238: icmp_seq=22 ttl=58 time=40.5 ms
[2024-05-27 11:57:40.641530] 46 bytes from 35.245.244.238: icmp_seq=23 ttl=58 time=47.6 ms
[2024-05-27 11:57:40.839094] 46 bytes from 35.245.244.238: icmp_seq=24 ttl=58 time=44.7 ms
[2024-05-27 11:57:41.040910] 46 bytes from 35.245.244.238: icmp_seq=25 ttl=58 time=44.3 ms
[2024-05-27 11:57:41.242309] 46 bytes from 35.245.244.238: icmp_seq=26 ttl=58 time=45.5 ms
[2024-05-27 11:57:41.436588] 46 bytes from 35.245.244.238: icmp_seq=27 ttl=58 time=38.5 ms
[2024-05-27 11:57:41.639840] 46 bytes from 35.245.244.238: icmp_seq=28 ttl=58 time=40.1 ms
[2024-05-27 11:57:41.847488] 46 bytes from 35.245.244.238: icmp_seq=29 ttl=58 time=47.2 ms
[2024-05-27 11:57:42.048194] 46 bytes from 35.245.244.238: icmp_seq=30 ttl=58 time=46.2 ms
[2024-05-27 11:57:42.241783] 46 bytes from 35.245.244.238: icmp_seq=31 ttl=58 time=39.7 ms
[2024-05-27 11:57:42.448908] 46 bytes from 35.245.244.238: icmp_seq=32 ttl=58 time=46.0 ms
[2024-05-27 11:57:42.642149] 46 bytes from 35.245.244.238: icmp_seq=33 ttl=58 time=38.6 ms
[2024-05-27 11:57:42.852937] 46 bytes from 35.245.244.238: icmp_seq=34 ttl=58 time=46.9 ms
[2024-05-27 11:57:43.042471] 46 bytes from 35.245.244.238: icmp_seq=35 ttl=58 time=36.6 ms
[2024-05-27 11:57:43.252691] 46 bytes from 35.245.244.238: icmp_seq=36 ttl=58 time=44.6 ms
[2024-05-27 11:57:43.458006] 46 bytes from 35.245.244.238: icmp_seq=37 ttl=58 time=50.4 ms
[2024-05-27 11:57:43.869803] 46 bytes from 35.245.244.238: icmp_seq=39 ttl=58 time=51.2 ms
[2024-05-27 11:57:44.062240] 46 bytes from 35.245.244.238: icmp_seq=40 ttl=58 time=43.6 ms
[2024-05-27 11:57:44.268968] 46 bytes from 35.245.244.238: icmp_seq=41 ttl=58 time=49.8 ms
[2024-05-27 11:57:44.461719] 46 bytes from 35.245.244.238: icmp_seq=42 ttl=58 time=40.2 ms
[2024-05-27 11:57:44.875432] 46 bytes from 35.245.244.238: icmp_seq=44 ttl=58 time=40.7 ms
[2024-05-27 11:57:45.082225] 46 bytes from 35.245.244.238: icmp_seq=45 ttl=58 time=47.0 ms
[2024-05-27 11:57:45.279527] 46 bytes from 35.245.244.238: icmp_seq=46 ttl=58 time=42.4 ms
[2024-05-27 11:57:45.481079] 46 bytes from 35.245.244.238: icmp_seq=47 ttl=58 time=42.3 ms
[2024-05-27 11:57:45.691248] 46 bytes from 35.245.244.238: icmp_seq=48 ttl=58 time=47.6 ms
[2024-05-27 11:57:46.120184] 46 bytes from 35.245.244.238: icmp_seq=50 ttl=58 time=68.1 ms
[2024-05-27 11:57:46.292866] 46 bytes from 35.245.244.238: icmp_seq=51 ttl=58 time=40.8 ms
[2024-05-27 11:57:46.514250] 46 bytes from 35.245.244.238: icmp_seq=52 ttl=58 time=60.2 ms
[2024-05-27 11:57:46.760458] 46 bytes from 35.245.244.238: icmp_seq=53 ttl=58 time=107 ms
[2024-05-27 11:57:46.968815] 46 bytes from 35.245.244.238: icmp_seq=54 ttl=58 time=114 ms
[2024-05-27 11:57:47.129895] 46 bytes from 35.245.244.238: icmp_seq=55 ttl=58 time=75.8 ms
[2024-05-27 11:57:47.336130] 46 bytes from 35.245.244.238: icmp_seq=56 ttl=58 time=81.5 ms
[2024-05-27 11:57:47.506083] 46 bytes from 35.245.244.238: icmp_seq=57 ttl=58 time=49.3 ms
[2024-05-27 11:57:47.707569] 46 bytes from 35.245.244.238: icmp_seq=58 ttl=58 time=47.2 ms
[2024-05-27 11:57:47.920338] 46 bytes from 35.245.244.238: icmp_seq=59 ttl=58 time=58.7 ms
[2024-05-27 11:57:48.122679] 46 bytes from 35.245.244.238: icmp_seq=60 ttl=58 time=58.4 ms
[2024-05-27 11:57:48.332335] 46 bytes from 35.245.244.238: icmp_seq=61 ttl=58 time=66.7 ms
[2024-05-27 11:57:48.536657] 46 bytes from 35.245.244.238: icmp_seq=62 ttl=58 time=70.5 ms
[2024-05-27 11:57:48.739074] 46 bytes from 35.245.244.238: icmp_seq=63 ttl=58 time=72.3 ms
[2024-05-27 11:57:48.944185] 46 bytes from 35.245.244.238: icmp_seq=64 ttl=58 time=76.6 ms
[2024-05-27 11:57:49.147639] 46 bytes from 35.245.244.238: icmp_seq=65 ttl=58 time=79.7 ms
[2024-05-27 11:57:49.317481] 46 bytes from 35.245.244.238: icmp_seq=66 ttl=58 time=47.2 ms
[2024-05-27 11:57:49.521858] 46 bytes from 35.245.244.238: icmp_seq=67 ttl=58 time=50.7 ms
[2024-05-27 11:57:49.730963] 46 bytes from 35.245.244.238: icmp_seq=68 ttl=58 time=55.0 ms
[2024-05-27 11:57:49.920353] 46 bytes from 35.245.244.238: icmp_seq=69 ttl=58 time=42.6 ms
[2024-05-27 11:57:50.124251] 46 bytes from 35.245.244.238: icmp_seq=70 ttl=58 time=47.1 ms
[2024-05-27 11:57:50.324048] 46 bytes from 35.245.244.238: icmp_seq=71 ttl=58 time=42.7 ms
