time,throughput_mbps,pkt_drop,pkt_total,loss
2024-05-27T16:29:13.496736,66.1,676044,678994,1e+02
2024-05-27T16:29:13.496777,67.0,-2992,0,0
2024-05-27T16:29:13.496816,61.5,-2746,0,0
2024-05-27T16:29:13.496855,58.7,-2619,0,0
2024-05-27T16:29:13.496896,57.1,-2547,0,0
2024-05-27T16:29:13.496934,65.4,-2919,0,0
2024-05-27T16:29:13.497042,54.0,-2409,0,0
2024-05-27T16:29:13.497080,55.4,-2473,0,0
2024-05-27T16:29:13.497119,76.3,-3404,0,0
2024-05-27T16:29:13.497158,80.2,-3579,0,0
2024-05-27T16:29:13.497252,79.3,-3538,0,0
2024-05-27T16:29:13.497290,61.3,-2736,0,0
2024-05-27T16:29:13.497327,61.7,-2753,0,0
2024-05-27T16:29:13.497365,66.3,-2958,0,0
2024-05-27T16:29:13.497404,77.0,-3436,0,0
2024-05-27T16:29:13.497445,62.4,-2785,0,0
2024-05-27T16:29:13.497483,65.5,-2924,0,0
2024-05-27T16:29:13.497523,73.7,-3291,0,0
2024-05-27T16:29:13.497561,71.5,-3194,0,0
2024-05-27T16:29:13.497598,75.2,-3357,0,0
2024-05-27T16:29:13.497635,80.3,-3587,0,0
2024-05-27T16:29:13.497672,78.0,-3483,0,0
2024-05-27T16:29:13.497710,82.8,-3697,0,0
2024-05-27T16:29:13.497750,76.7,-3426,0,0
2024-05-27T16:29:13.497787,76.5,-3414,0,0
2024-05-27T16:29:13.497824,78.7,-3513,0,0
2024-05-27T16:29:13.497863,67.7,-3024,0,0
2024-05-27T16:29:13.497901,72.8,-3250,0,0
2024-05-27T16:29:13.497939,72.0,-3213,0,0
2024-05-27T16:29:13.497976,63.7,-2844,0,0
2024-05-27T16:29:13.498013,49.3,7112,9314,76
2024-05-27T16:29:13.498049,56.9,12845,15387,83
2024-05-27T16:29:13.498087,60.5,15443,18143,85
2024-05-27T16:29:13.498124,68.6,15208,18269,83
2024-05-27T16:29:13.498190,62.7,18658,21459,87
2024-05-27T16:29:13.498232,63.6,15903,18741,85
2024-05-27T16:29:13.498269,69.4,18863,21963,86
2024-05-27T16:29:13.498305,65.2,15218,18127,84
2024-05-27T16:29:13.498342,58.8,23569,26195,90
2024-05-27T16:29:13.498380,44.9,15961,17967,89
2024-05-27T16:29:13.498417,51.6,17668,19970,88
2024-05-27T16:29:13.498454,42.8,13930,15841,88
2024-05-27T16:29:13.498492,46.5,13426,15504,87
2024-05-27T16:29:13.498529,48.6,13944,16115,87
2024-05-27T16:29:13.498567,53.5,17397,19785,88
2024-05-27T16:29:13.498605,59.5,17787,20445,87
2024-05-27T16:29:13.498642,63.6,20200,23041,88
2024-05-27T16:29:37.995616,45.3,12144,14166,86
2024-05-27T16:29:37.996103,66.2,27736,30690,90
2024-05-27T16:29:37.996242,56.4,24311,26829,91
2024-05-27T16:29:37.996354,60.2,26371,29059,91
2024-05-27T16:29:37.996458,58.6,24272,26889,90
2024-05-27T16:29:37.996557,56.3,24601,27117,91
2024-05-27T16:29:37.996655,56.1,20344,22847,89
2024-05-27T16:29:37.996753,56.9,17705,20245,87
2024-05-27T16:29:37.996849,38.8,11548,13280,87
2024-05-27T16:29:37.996945,42.4,13776,15670,88
2024-05-27T16:29:37.997042,43.4,16834,18773,90
2024-05-27T16:29:37.997139,46.0,12028,14080,85
2024-05-27T16:29:37.997236,57.9,19581,22164,88
2024-05-27T16:29:37.997332,58.6,19615,22229,88
2024-05-27T16:29:37.997429,51.9,17480,19798,88
2024-05-27T16:29:37.997524,38.6,14461,16183,89
2024-05-27T16:29:37.997621,40.7,13880,15698,88
2024-05-27T16:29:37.997716,48.4,17805,19964,89
2024-05-27T16:29:37.997812,55.3,18149,20620,88
2024-05-27T16:29:37.997908,47.3,25633,27745,92
2024-05-27T16:29:37.998005,54.5,24227,26658,91
2024-05-27T16:29:37.998103,50.3,21428,23674,91
2024-05-27T16:29:37.998199,48.2,20233,22384,90
2024-05-27T16:29:37.998298,51.4,15950,18243,87
2024-05-27T16:29:37.998431,49.5,17544,19755,89
2024-05-27T16:29:37.998532,47.9,18133,20272,89
2024-05-27T16:29:37.998631,48.3,24220,26378,92
2024-05-27T16:29:37.998727,53.0,24149,26514,91
2024-05-27T16:29:37.998823,55.1,22426,24884,90
2024-05-27T16:29:37.998919,46.9,17796,19888,89
2024-05-27T16:29:37.999016,51.2,20786,23071,90
2024-05-27T16:29:37.999113,48.7,18371,20546,89
2024-05-27T16:29:37.999209,42.8,16253,18164,89
2024-05-27T16:29:37.999305,45.2,18655,20673,90
2024-05-27T16:29:37.999400,45.6,18648,20684,90
2024-05-27T16:29:37.999498,41.6,16506,18364,90
2024-05-27T16:29:37.999595,36.3,20513,22134,93
2024-05-27T16:29:37.999812,52.9,21084,23444,90
2024-05-27T16:29:37.999919,46.5,18119,20197,90
2024-05-27T16:29:38.000019,46.2,17056,19117,89
2024-05-27T16:29:38.000117,43.4,17347,19286,90
2024-05-27T16:29:38.000214,41.0,16374,18205,90
2024-05-27T16:29:38.000310,36.8,15388,17031,90
2024-05-27T16:29:38.000407,41.8,17001,18866,90
2024-05-27T16:29:38.000504,46.4,20566,22638,91
2024-05-27T16:29:38.000603,44.0,19929,21893,91
2024-05-27T16:29:38.000698,43.6,20309,22257,91
2024-05-27T16:29:38.000797,33.4,19144,20633,93
2024-05-27T16:29:38.000895,42.2,19568,21451,91
2024-05-27T16:30:02.495948,39.8,14148,15924,89
2024-05-27T16:30:02.496343,35.8,15462,17060,91
2024-05-27T16:30:02.496474,30.3,12170,13522,90
2024-05-27T16:30:02.496584,33.1,16219,17695,92
2024-05-27T16:30:02.496687,30.0,12110,13451,90
2024-05-27T16:30:02.496785,31.8,15520,16938,92
2024-05-27T16:30:02.496882,31.7,15487,16900,92
2024-05-27T16:30:02.496980,31.0,15906,17288,92
2024-05-27T16:30:02.497078,35.5,18761,20344,92
2024-05-27T16:30:02.497187,31.5,14113,15518,91
2024-05-27T16:30:02.497281,31.2,14865,16259,91
