Start time: 1716827398747
[2024-05-27 12:29:59.607063] nuttcp-t: v8.1.4: socket
[2024-05-27 12:29:59.607663] nuttcp-t: buflen=65536, nstream=1, port=5002 tcp -> 35.245.244.238
[2024-05-27 12:29:59.607710] nuttcp-t: time limit = 120.00 seconds
[2024-05-27 12:29:59.607738] nuttcp-t: connect to 35.245.244.238 with mss=1358, RTT=30.526 ms af=inet
[2024-05-27 12:29:59.607764] nuttcp-t: send window size = 2097152, receive window size = 6291456
[2024-05-27 12:29:59.607793] nuttcp-t: available send window = 1572864, available receive window = 4718592
[2024-05-27 12:29:59.607820] nuttcp-t: initial congestion window = 13 KB (10 packets)
[2024-05-27 12:29:59.607844] nuttcp-r: v8.1.4: socket
[2024-05-27 12:29:59.607869] nuttcp-r: buflen=65536, nstream=1, port=5002 tcp
[2024-05-27 12:29:59.607894] nuttcp-r: interval reporting every 0.50 seconds
[2024-05-27 12:29:59.607918] nuttcp-r: accept from 12.74.59.34 with af=inet
[2024-05-27 12:29:59.607942] nuttcp-r: send window size = 450000000, receive window size = 450000000
[2024-05-27 12:29:59.607967] nuttcp-r: available send window = 225000000, available receive window = 225000000
[2024-05-27 12:29:59.607998]     0.4375 MB /   0.50 sec =    7.3390 Mbps     0 retrans    571 KB-cwnd
[2024-05-27 12:30:00.405627]     0.1875 MB /   0.50 sec =    3.1456 Mbps     0 retrans    804 KB-cwnd
[2024-05-27 12:30:07.304342]     0.1250 MB /   0.50 sec =    2.0971 Mbps   426 retrans    558 KB-cwnd
[2024-05-27 12:30:07.304731]     0.0000 MB /   0.50 sec =    0.0000 Mbps     0 retrans    558 KB-cwnd
[2024-05-27 12:30:07.304859]     0.0000 MB /   0.50 sec =    0.0000 Mbps     0 retrans    558 KB-cwnd
[2024-05-27 12:30:07.304947]     0.0625 MB /   0.50 sec =    1.0486 Mbps     0 retrans    558 KB-cwnd
[2024-05-27 12:30:07.305028]     0.0625 MB /   0.50 sec =    1.0486 Mbps     0 retrans    558 KB-cwnd
[2024-05-27 12:30:07.305108]     0.1875 MB /   0.50 sec =    3.1458 Mbps     0 retrans    558 KB-cwnd
[2024-05-27 12:30:07.305187]     0.3125 MB /   0.50 sec =    5.2431 Mbps     0 retrans    558 KB-cwnd
[2024-05-27 12:30:07.305264]     0.1250 MB /   0.50 sec =    2.0969 Mbps     0 retrans    558 KB-cwnd
[2024-05-27 12:30:07.305339]     0.1875 MB /   0.50 sec =    3.1460 Mbps     0 retrans    558 KB-cwnd
[2024-05-27 12:30:07.305417]     0.0625 MB /   0.50 sec =    1.0485 Mbps     0 retrans    558 KB-cwnd
[2024-05-27 12:30:07.305495]     0.0000 MB /   0.50 sec =    0.0000 Mbps     0 retrans    558 KB-cwnd
[2024-05-27 12:30:07.305575]     0.0000 MB /   0.50 sec =    0.0000 Mbps     0 retrans    558 KB-cwnd
[2024-05-27 12:30:07.305654]     0.1250 MB /   0.50 sec =    2.0972 Mbps     0 retrans    558 KB-cwnd
[2024-05-27 12:30:07.305733]     0.4375 MB /   0.50 sec =    7.3397 Mbps     0 retrans    558 KB-cwnd
[2024-05-27 12:30:14.283466]     0.1875 MB /   0.50 sec =    3.1455 Mbps   144 retrans    373 KB-cwnd
[2024-05-27 12:30:14.283816]     0.2500 MB /   0.50 sec =    4.1947 Mbps     0 retrans    373 KB-cwnd
[2024-05-27 12:30:14.283917]     0.3750 MB /   0.50 sec =    6.2919 Mbps     0 retrans    373 KB-cwnd
