time,rtt_ms,operator
2024-05-27T14:12:38.637989-04:00,89.7,starlink
2024-05-27T14:12:38.802409-04:00,53.6,starlink
2024-05-27T14:12:39.010435-04:00,59.9,starlink
2024-05-27T14:12:39.213744-04:00,62.4,starlink
2024-05-27T14:12:39.419663-04:00,67.4,starlink
2024-05-27T14:12:39.623099-04:00,72.0,starlink
2024-05-27T14:12:39.829527-04:00,76.6,starlink
2024-05-27T14:12:39.995081-04:00,40.1,starlink
2024-05-27T14:12:40.206953-04:00,48.9,starlink
2024-05-27T14:12:40.409472-04:00,51.9,starlink
2024-05-27T14:12:40.610802-04:00,51.6,starlink
2024-05-27T14:12:40.815735-04:00,54.1,starlink
2024-05-27T14:12:40.998656-04:00,36.9,starlink
2024-05-27T14:12:41.231409-04:00,67.5,starlink
2024-05-27T14:12:41.409839-04:00,44.3,starlink
2024-05-27T14:12:41.809436-04:00,35.5,starlink
2024-05-27T14:12:42.010887-04:00,35.6,starlink
2024-05-27T14:12:42.231171-04:00,54.8,starlink
2024-05-27T14:12:42.418619-04:00,42.1,starlink
2024-05-27T14:12:42.618695-04:00,41.7,starlink
2024-05-27T14:12:42.823294-04:00,43.7,starlink
2024-05-27T14:12:43.026070-04:00,42.3,starlink
2024-05-27T14:12:43.227132-04:00,43.5,starlink
2024-05-27T14:12:43.428199-04:00,40.1,starlink
2024-05-27T14:12:43.626289-04:00,37.8,starlink
2024-05-27T14:12:43.835280-04:00,45.4,starlink
2024-05-27T14:12:44.027448-04:00,36.2,starlink
2024-05-27T14:12:44.235684-04:00,44.6,starlink
2024-05-27T14:12:44.448885-04:00,56.3,starlink
2024-05-27T14:12:44.629987-04:00,37.5,starlink
2024-05-27T14:12:44.859601-04:00,64.2,starlink
2024-05-27T14:12:45.041441-04:00,44.0,starlink
2024-05-27T14:12:45.295813-04:00,97.7,starlink
2024-05-27T14:12:45.437273-04:00,37.2,starlink
2024-05-27T14:12:45.642237-04:00,40.8,starlink
2024-05-27T14:12:45.839671-04:00,36.7,starlink
2024-05-27T14:12:46.037598-04:00,35.2,starlink
2024-05-27T14:12:46.245776-04:00,40.1,starlink
2024-05-27T14:12:46.441317-04:00,35.6,starlink
2024-05-27T14:12:46.655871-04:00,45.1,starlink
2024-05-27T14:12:46.848146-04:00,37.4,starlink
2024-05-27T14:12:47.046593-04:00,36.7,starlink
2024-05-27T14:12:47.245279-04:00,35.2,starlink
2024-05-27T14:12:47.454885-04:00,43.2,starlink
2024-05-27T14:12:47.658899-04:00,45.5,starlink
2024-05-27T14:12:47.852011-04:00,38.4,starlink
2024-05-27T14:12:48.050965-04:00,36.3,starlink
2024-05-27T14:12:48.251146-04:00,35.3,starlink
2024-05-27T14:12:48.459285-04:00,42.1,starlink
2024-05-27T14:12:48.654993-04:00,37.6,starlink
2024-05-27T14:12:48.860363-04:00,41.1,starlink
2024-05-27T14:12:49.061646-04:00,41.3,starlink
2024-05-27T14:12:49.263839-04:00,41.6,starlink
2024-05-27T14:12:49.462886-04:00,40.4,starlink
2024-05-27T14:12:49.674241-04:00,49.3,starlink
2024-05-27T14:12:49.880662-04:00,53.5,starlink
2024-05-27T14:12:50.502079-04:00,56.6,starlink
2024-05-27T14:12:50.705131-04:00,59.5,starlink
2024-05-27T14:12:50.911339-04:00,62.1,starlink
2024-05-27T14:12:51.115966-04:00,66.3,starlink
2024-05-27T14:12:51.324962-04:00,73.1,starlink
2024-05-27T14:12:51.528820-04:00,77.1,starlink
2024-05-27T14:12:51.696022-04:00,42.9,starlink
2024-05-27T14:12:51.897316-04:00,45.0,starlink
2024-05-27T14:12:52.103954-04:00,49.0,starlink
2024-05-27T14:12:52.307969-04:00,51.9,starlink
2024-05-27T14:12:52.514054-04:00,56.2,starlink
2024-05-27T14:12:53.119218-04:00,39.5,starlink
2024-05-27T14:12:53.318709-04:00,38.7,starlink
2024-05-27T14:12:53.522957-04:00,40.5,starlink
2024-05-27T14:12:53.719290-04:00,36.4,starlink
2024-05-27T14:12:53.924654-04:00,39.4,starlink
2024-05-27T14:12:54.123224-04:00,36.5,starlink
2024-05-27T14:12:54.323825-04:00,36.5,starlink
2024-05-27T14:12:54.526721-04:00,39.2,starlink
2024-05-27T14:12:54.729560-04:00,42.3,starlink
2024-05-27T14:12:54.929936-04:00,41.4,starlink
2024-05-27T14:12:55.129923-04:00,39.0,starlink
2024-05-27T14:12:55.333110-04:00,41.0,starlink
2024-05-27T14:12:55.533964-04:00,39.2,starlink
2024-05-27T14:12:55.759699-04:00,62.2,starlink
2024-05-27T14:12:55.967154-04:00,67.6,starlink
2024-05-27T14:12:56.172659-04:00,72.3,starlink
2024-05-27T14:12:56.376434-04:00,77.0,starlink
2024-05-27T14:12:56.543172-04:00,41.9,starlink
2024-05-27T14:12:56.831186-04:00,127,starlink
2024-05-27T14:12:56.954202-04:00,48.6,starlink
2024-05-27T14:12:57.159109-04:00,54.0,starlink
2024-05-27T14:12:57.365868-04:00,59.0,starlink
2024-05-27T14:12:57.574395-04:00,67.1,starlink
2024-05-27T14:12:57.778612-04:00,70.3,starlink
2024-05-27T14:12:57.981107-04:00,71.2,starlink
2024-05-27T14:12:58.187727-04:00,75.3,starlink
2024-05-27T14:12:58.351315-04:00,38.6,starlink
2024-05-27T14:12:58.557776-04:00,42.3,starlink
2024-05-27T14:12:58.753039-04:00,37.0,starlink
2024-05-27T14:12:58.950329-04:00,34.8,starlink
2024-05-27T14:12:59.161420-04:00,41.1,starlink
2024-05-27T14:12:59.356393-04:00,36.7,starlink
2024-05-27T14:12:59.561756-04:00,37.7,starlink
2024-05-27T14:12:59.759434-04:00,35.0,starlink
2024-05-27T14:12:59.971079-04:00,44.3,starlink
2024-05-27T14:13:00.167637-04:00,40.9,starlink
2024-05-27T14:13:00.360672-04:00,32.1,starlink
2024-05-27T14:13:00.599910-04:00,69.8,starlink
2024-05-27T14:13:00.771661-04:00,38.4,starlink
2024-05-27T14:13:00.969429-04:00,34.3,starlink
2024-05-27T14:13:01.169149-04:00,32.9,starlink
2024-05-27T14:13:01.366904-04:00,30.1,starlink
2024-05-27T14:13:01.583414-04:00,42.1,starlink
2024-05-27T14:13:01.814712-04:00,73.5,starlink
2024-05-27T14:13:02.019119-04:00,77.9,starlink
2024-05-27T14:13:02.184364-04:00,42.3,starlink
2024-05-27T14:13:02.388651-04:00,45.5,starlink
2024-05-27T14:13:02.597083-04:00,49.8,starlink
2024-05-27T14:13:02.802062-04:00,53.6,starlink
2024-05-27T14:13:03.008390-04:00,58.7,starlink
2024-05-27T14:13:03.214605-04:00,65.5,starlink
2024-05-27T14:13:03.418642-04:00,70.6,starlink
2024-05-27T14:13:03.624036-04:00,74.0,starlink
2024-05-27T14:13:03.836337-04:00,84.2,starlink
2024-05-27T14:13:03.995712-04:00,43.2,starlink
2024-05-27T14:13:04.202426-04:00,48.5,starlink
2024-05-27T14:13:04.407973-04:00,51.7,starlink
2024-05-27T14:13:04.612240-04:00,54.0,starlink
2024-05-27T14:13:04.803584-04:00,44.3,starlink
2024-05-27T14:13:05.001525-04:00,40.4,starlink
2024-05-27T14:13:05.197224-04:00,34.4,starlink
2024-05-27T14:13:05.394556-04:00,30.2,starlink
2024-05-27T14:13:05.602792-04:00,35.4,starlink
2024-05-27T14:13:05.799050-04:00,31.7,starlink
2024-05-27T14:13:06.004875-04:00,35.5,starlink
2024-05-27T14:13:06.201550-04:00,32.9,starlink
2024-05-27T14:13:06.403456-04:00,34.0,starlink
2024-05-27T14:13:06.606679-04:00,36.6,starlink
2024-05-27T14:13:06.802240-04:00,30.8,starlink
2024-05-27T14:13:07.004382-04:00,31.9,starlink
2024-05-27T14:13:07.206259-04:00,32.7,starlink
2024-05-27T14:13:07.412520-04:00,36.3,starlink
