time,throughput_mbps,pkt_drop,pkt_total,loss
2024-05-27T16:02:02.041705,157,8236,15244,54
2024-05-27T16:02:02.041751,153,12596,19410,65
2024-05-27T16:02:02.041831,136,15162,21240,71
2024-05-27T16:02:02.041873,160,15198,22322,68
2024-05-27T16:02:02.041917,149,14547,21223,69
2024-05-27T16:02:02.041959,175,16038,23839,67
2024-05-27T16:02:02.042001,147,16147,22697,71
2024-05-27T16:02:02.042044,145,16571,23048,72
2024-05-27T16:02:02.042086,178,14041,21988,64
2024-05-27T16:02:02.042129,175,13597,21395,64
2024-05-27T16:02:02.042171,163,13288,20563,65
2024-05-27T16:02:02.042213,151,16813,23553,71
2024-05-27T16:02:02.042256,174,15446,23204,67
2024-05-27T16:02:02.042298,174,14893,22676,66
2024-05-27T16:02:02.042341,156,14171,21125,67
2024-05-27T16:02:02.042383,150,15139,21845,69
2024-05-27T16:02:02.042426,154,15737,22622,70
2024-05-27T16:02:02.042468,150,16943,23640,72
2024-05-27T16:02:02.042509,129,15185,20949,72
2024-05-27T16:02:02.042550,164,17046,24383,70
2024-05-27T16:02:02.042595,170,13822,21418,65
2024-05-27T16:02:02.042637,139,15285,21484,71
2024-05-27T16:02:02.042679,123,15097,20572,73
2024-05-27T16:02:02.042720,145,15460,21946,70
2024-05-27T16:02:02.042761,144,14817,21243,70
2024-05-27T16:02:02.042803,135,17386,23406,74
2024-05-27T16:02:02.042844,141,16530,22826,72
2024-05-27T16:02:02.042885,138,15728,21901,72
2024-05-27T16:02:02.042927,133,15327,21257,72
2024-05-27T16:02:02.042969,159,17257,24364,71
2024-05-27T16:02:02.043010,170,16406,23993,68
2024-05-27T16:02:02.043052,156,16827,23797,71
2024-05-27T16:02:02.043094,151,12638,19374,65
2024-05-27T16:02:02.043156,168,16261,23737,69
2024-05-27T16:02:02.043202,182,15450,23559,66
2024-05-27T16:02:02.043247,178,15227,23151,66
2024-05-27T16:02:02.043293,187,14247,22581,63
2024-05-27T16:02:02.043339,202,15642,24656,63
2024-05-27T16:02:02.043383,204,15663,24768,63
2024-05-27T16:02:02.043429,177,14219,22138,64
2024-05-27T16:02:02.043473,192,14784,23346,63
2024-05-27T16:02:02.043517,178,13584,21519,63
2024-05-27T16:02:02.043562,170,13397,20990,64
2024-05-27T16:02:02.043607,152,12015,18823,64
2024-05-27T16:02:02.043652,156,12067,19011,63
2024-05-27T16:02:26.541037,158,15712,22782,69
2024-05-27T16:02:26.541500,174,14730,22479,66
2024-05-27T16:02:26.541613,175,14556,22368,65
2024-05-27T16:02:26.541700,170,15133,22719,67
2024-05-27T16:02:26.541781,172,14402,22090,65
2024-05-27T16:02:26.541862,160,15223,22347,68
2024-05-27T16:02:26.541938,161,14141,21350,66
2024-05-27T16:02:26.542019,158,14043,21083,67
2024-05-27T16:02:26.542097,143,15090,21462,70
2024-05-27T16:02:26.542174,145,17390,23849,73
2024-05-27T16:02:26.542254,130,14796,20602,72
2024-05-27T16:02:26.542332,121,15872,21274,75
2024-05-27T16:02:26.542409,105,15323,19992,77
2024-05-27T16:02:26.542484,88.5,14327,18277,78
2024-05-27T16:02:26.542559,76.3,14329,17737,81
2024-05-27T16:02:26.542638,76.8,20445,23872,86
2024-05-27T16:02:26.542713,63.7,12659,15502,82
2024-05-27T16:02:26.542787,67.6,21131,24146,88
2024-05-27T16:02:26.542864,62.1,17943,20721,87
2024-05-27T16:02:26.542939,63.8,18677,21522,87
2024-05-27T16:02:26.543016,63.6,19180,22017,87
2024-05-27T16:02:26.543093,62.5,19622,22413,88
2024-05-27T16:02:26.543169,68.0,21860,24894,88
2024-05-27T16:02:26.543246,63.9,20131,22985,88
2024-05-27T16:02:26.543369,61.7,15961,18712,85
2024-05-27T16:02:26.543451,50.9,15790,18063,87
2024-05-27T16:02:26.543529,36.9,11709,13354,88
2024-05-27T16:02:26.543604,38.8,13803,15536,89
2024-05-27T16:02:26.543680,50.6,28051,30311,93
