Start time: 1717001970051
[2024-05-29 12:59:30.889846] nuttcp-t: v8.1.4: socket
[2024-05-29 12:59:30.890898] nuttcp-t: buflen=65536, nstream=1, port=5003 tcp -> 35.245.244.238
[2024-05-29 12:59:30.891009] nuttcp-t: time limit = 120.00 seconds
[2024-05-29 12:59:30.891091] nuttcp-t: connect to 35.245.244.238 with mss=1408, RTT=38.083 ms af=inet
[2024-05-29 12:59:30.891174] nuttcp-t: send window size = 1048576, receive window size = 1048576
[2024-05-29 12:59:30.891250] nuttcp-t: available send window = 786432, available receive window = 786432
[2024-05-29 12:59:30.891324] nuttcp-t: initial congestion window = 13 KB (10 packets)
[2024-05-29 12:59:30.891398] nuttcp-r: v8.1.4: socket
[2024-05-29 12:59:30.891575] nuttcp-r: buflen=65536, nstream=1, port=5003 tcp
[2024-05-29 12:59:30.891654] nuttcp-r: interval reporting every 0.50 seconds
[2024-05-29 12:59:30.891728] nuttcp-r: accept from 98.97.21.16 with af=inet
[2024-05-29 12:59:30.891801] nuttcp-r: send window size = 450000000, receive window size = 450000000
[2024-05-29 12:59:30.891872] nuttcp-r: available send window = 225000000, available receive window = 225000000
[2024-05-29 12:59:30.891950]     0.3125 MB /   0.50 sec =    5.2421 Mbps    10 retrans    137 KB-cwnd
[2024-05-29 12:59:31.470381]     0.6250 MB /   0.50 sec =   10.4865 Mbps    17 retrans     57 KB-cwnd
[2024-05-29 12:59:32.197359]     0.3125 MB /   0.50 sec =    5.2427 Mbps     8 retrans     30 KB-cwnd
[2024-05-29 12:59:32.870723]     0.3125 MB /   0.50 sec =    5.2426 Mbps     0 retrans     35 KB-cwnd
[2024-05-29 12:59:32.871253]     0.2500 MB /   0.50 sec =    4.1943 Mbps     0 retrans     35 KB-cwnd
[2024-05-29 12:59:34.337586]     0.4375 MB /   0.50 sec =    7.3406 Mbps    29 retrans     42 KB-cwnd
[2024-05-29 12:59:34.338109]     0.1875 MB /   0.50 sec =    3.1455 Mbps     0 retrans     42 KB-cwnd
[2024-05-29 12:59:34.830779]     0.1250 MB /   0.50 sec =    2.0973 Mbps     0 retrans     48 KB-cwnd
[2024-05-29 12:59:35.287611]     0.4375 MB /   0.50 sec =    7.3395 Mbps     0 retrans     52 KB-cwnd
[2024-05-29 12:59:35.667166]     0.4375 MB /   0.50 sec =    7.3405 Mbps     0 retrans     56 KB-cwnd
[2024-05-29 12:59:36.007351]     0.5000 MB /   0.50 sec =    8.3886 Mbps     2 retrans     90 KB-cwnd
[2024-05-29 12:59:36.540678]     0.6875 MB /   0.50 sec =   11.5346 Mbps     0 retrans     79 KB-cwnd
[2024-05-29 12:59:37.041056]     0.6875 MB /   0.50 sec =   11.5340 Mbps     0 retrans     85 KB-cwnd
[2024-05-29 12:59:37.536809]     0.7500 MB /   0.50 sec =   12.5816 Mbps     0 retrans     89 KB-cwnd
[2024-05-29 12:59:38.009866]     0.8125 MB /   0.50 sec =   13.6333 Mbps     1 retrans     89 KB-cwnd
[2024-05-29 12:59:38.519222]     0.7500 MB /   0.50 sec =   12.5833 Mbps     1 retrans     74 KB-cwnd
[2024-05-29 12:59:39.047767]     0.6875 MB /   0.50 sec =   11.5337 Mbps     0 retrans     79 KB-cwnd
[2024-05-29 12:59:39.638583]     0.6875 MB /   0.50 sec =   11.5339 Mbps     1 retrans     74 KB-cwnd
[2024-05-29 12:59:39.906579]     0.6875 MB /   0.50 sec =   11.5346 Mbps     0 retrans     78 KB-cwnd
[2024-05-29 12:59:40.477350]     0.6250 MB /   0.50 sec =   10.4860 Mbps     0 retrans     82 KB-cwnd
[2024-05-29 12:59:40.972039]     0.7500 MB /   0.50 sec =   12.5827 Mbps     0 retrans     88 KB-cwnd
[2024-05-29 12:59:41.464221]     0.8125 MB /   0.50 sec =   13.6314 Mbps     2 retrans     96 KB-cwnd
[2024-05-29 12:59:42.061864]     0.7500 MB /   0.50 sec =   12.5833 Mbps     2 retrans     79 KB-cwnd
[2024-05-29 12:59:42.468864]     0.5000 MB /   0.50 sec =    8.3884 Mbps     0 retrans     85 KB-cwnd
