time,rtt_ms,operator
2024-05-28T21:00:19.147179-04:00,46.4,starlink
2024-05-28T21:00:19.341824-04:00,39.1,starlink
2024-05-28T21:00:19.583004-04:00,80.8,starlink
2024-05-28T21:00:19.753119-04:00,48.4,starlink
2024-05-28T21:00:19.947083-04:00,43.8,starlink
2024-05-28T21:00:20.142142-04:00,38.3,starlink
2024-05-28T21:00:20.345928-04:00,38.0,starlink
2024-05-28T21:00:20.750880-04:00,42.9,starlink
2024-05-28T21:00:20.953790-04:00,42.4,starlink
2024-05-28T21:00:21.550658-04:00,37.6,starlink
2024-05-28T21:00:21.755250-04:00,41.2,starlink
2024-05-28T21:00:21.958022-04:00,41.9,starlink
2024-05-28T21:00:22.371873-04:00,45.9,starlink
2024-05-28T21:00:22.577251-04:00,47.6,starlink
2024-05-28T21:00:22.782925-04:00,51.7,starlink
2024-05-28T21:00:22.986195-04:00,55.2,starlink
2024-05-28T21:00:23.194354-04:00,62.4,starlink
2024-05-28T21:00:23.400265-04:00,67.3,starlink
2024-05-28T21:00:23.604770-04:00,71.3,starlink
2024-05-28T21:00:23.823972-04:00,88.9,starlink
2024-05-28T21:00:23.984009-04:00,45.6,starlink
2024-05-28T21:00:24.188534-04:00,49.8,starlink
2024-05-28T21:00:24.398753-04:00,59.6,starlink
2024-05-28T21:00:24.604498-04:00,62.0,starlink
2024-05-28T21:00:24.814805-04:00,71.4,starlink
2024-05-28T21:00:25.018057-04:00,70.9,starlink
2024-05-28T21:00:25.223615-04:00,75.6,starlink
2024-05-28T21:00:25.420158-04:00,71.4,starlink
2024-05-28T21:00:25.981090-04:00,220,starlink
2024-05-28T21:00:26.025772-04:00,55.7,starlink
2024-05-28T21:00:26.204717-04:00,34.2,starlink
2024-05-28T21:00:26.419814-04:00,44.4,starlink
2024-05-28T21:00:26.617903-04:00,40.9,starlink
2024-05-28T21:00:26.811366-04:00,34.8,starlink
2024-05-28T21:00:27.023990-04:00,45.0,starlink
2024-05-28T21:00:27.212448-04:00,32.6,starlink
2024-05-28T21:00:27.426223-04:00,45.2,starlink
2024-05-28T21:00:27.614545-04:00,32.7,starlink
2024-05-28T21:00:27.829142-04:00,47.6,starlink
2024-05-28T21:00:28.016068-04:00,34.2,starlink
2024-05-28T21:00:28.222330-04:00,38.1,starlink
2024-05-28T21:00:28.428711-04:00,43.3,starlink
2024-05-28T21:00:28.637631-04:00,48.1,starlink
2024-05-28T21:00:28.881443-04:00,89.4,starlink
2024-05-28T21:00:29.064519-04:00,71.8,starlink
2024-05-28T21:00:29.261343-04:00,68.1,starlink
2024-05-28T21:00:29.471591-04:00,76.7,starlink
2024-05-28T21:00:29.636022-04:00,39.8,starlink
2024-05-28T21:00:29.841642-04:00,45.5,starlink
2024-05-28T21:00:30.049254-04:00,52.4,starlink
2024-05-28T21:00:30.252365-04:00,56.4,starlink
2024-05-28T21:00:30.458663-04:00,61.6,starlink
