time,throughput_mbps,retrans,cwnd_kb
2024-05-29T15:41:18.344442,4.1937,7,232
2024-05-29T15:41:19.030029,28.3130,43,45
2024-05-29T15:41:19.734482,9.4367,2,39
2024-05-29T15:41:20.475262,7.3400,2,37
2024-05-29T15:41:20.475902,7.3400,0,37
2024-05-29T15:41:21.470517,6.2917,6,20
2024-05-29T15:41:21.470762,5.2429,0,20
2024-05-29T15:41:58.998055,2.0971,33,1
2024-05-29T15:41:58.998576,2.0972,0,1
2024-05-29T15:41:58.998724,1.0486,0,1
2024-05-29T15:41:58.998852,1.0486,0,1
2024-05-29T15:41:58.999069,0.0000,0,1
2024-05-29T15:41:58.999208,2.0971,0,1
2024-05-29T15:41:58.999330,1.0486,0,1
2024-05-29T15:41:58.999627,0.0000,0,1
2024-05-29T15:41:58.999750,0.0000,0,1
2024-05-29T15:41:58.999860,0.0000,0,1
2024-05-29T15:41:58.999971,0.0000,0,1
2024-05-29T15:41:59.000079,0.0000,0,1
2024-05-29T15:41:59.000192,0.0000,0,1
2024-05-29T15:41:59.000303,0.0000,0,1
2024-05-29T15:41:59.000407,0.0000,0,1
2024-05-29T15:41:59.000513,0.0000,0,1
2024-05-29T15:41:59.000614,0.0000,0,1
2024-05-29T15:41:59.000715,0.0000,0,1
2024-05-29T15:41:59.000819,0.0000,0,1
