Start time: 1716843618453
[2024-05-27 17:00:53.753906] Connecting to host 35.245.244.238, port 5201
[2024-05-27 17:00:53.754670] [  5] local 100.126.163.120 port 47248 connected to 35.245.244.238 port 5201
[2024-05-27 17:00:53.754729] [ ID] Interval           Transfer     Bitrate         Total Datagrams
[2024-05-27 17:00:53.754766] [  5]   0.00-0.50   sec   588 KBytes  9.62 Mbits/sec  430  
[2024-05-27 17:00:53.754798] [  5]   0.50-1.00   sec  68.4 KBytes  1.12 Mbits/sec  50  
[2024-05-27 17:00:53.754828] [  5]   1.00-1.50   sec   150 KBytes  2.47 Mbits/sec  110  
[2024-05-27 17:00:53.754858] [  5]   1.50-2.00   sec   123 KBytes  2.02 Mbits/sec  90  
[2024-05-27 17:00:53.754889] [  5]   2.00-2.50   sec  82.0 KBytes  1.34 Mbits/sec  60  
[2024-05-27 17:00:53.754919] [  5]   2.50-3.00   sec   109 KBytes  1.79 Mbits/sec  80  
[2024-05-27 17:00:53.754948] [  5]   3.00-3.50   sec  82.0 KBytes  1.34 Mbits/sec  60  
[2024-05-27 17:00:53.754978] [  5]   3.50-4.00   sec  95.7 KBytes  1.57 Mbits/sec  70  
[2024-05-27 17:00:53.755008] [  5]   4.00-4.50   sec  95.7 KBytes  1.57 Mbits/sec  70  
[2024-05-27 17:00:53.755036] [  5]   4.50-5.00   sec  41.0 KBytes   672 Kbits/sec  30  
[2024-05-27 17:00:53.755064] [  5]   5.00-5.50   sec  68.4 KBytes  1.12 Mbits/sec  50  
[2024-05-27 17:00:53.755097] [  5]   5.50-6.00   sec  95.7 KBytes  1.57 Mbits/sec  70  
[2024-05-27 17:00:53.755125] [  5]   6.00-6.50   sec  95.7 KBytes  1.57 Mbits/sec  70  
[2024-05-27 17:00:53.755155] [  5]   6.50-7.00   sec   109 KBytes  1.79 Mbits/sec  80  
[2024-05-27 17:00:53.755184] [  5]   7.00-7.50   sec  41.0 KBytes   672 Kbits/sec  30  
[2024-05-27 17:00:53.755212] [  5]   7.50-8.00   sec  68.4 KBytes  1.12 Mbits/sec  50  
[2024-05-27 17:00:53.755245] [  5]   8.00-8.50   sec  41.0 KBytes   672 Kbits/sec  30  
[2024-05-27 17:00:53.755274] [  5]   8.50-9.00   sec  0.00 Bytes  0.00 bits/sec  0  
[2024-05-27 17:00:53.755304] [  5]   9.00-9.50   sec  0.00 Bytes  0.00 bits/sec  0  
[2024-05-27 17:00:53.755336] [  5]   9.50-10.00  sec  27.3 KBytes   448 Kbits/sec  20  
[2024-05-27 17:00:53.755365] [  5]  10.00-10.50  sec  13.7 KBytes   224 Kbits/sec  10  
[2024-05-27 17:00:53.755395] [  5]  10.50-11.00  sec  54.7 KBytes   897 Kbits/sec  40  
[2024-05-27 17:00:53.755426] [  5]  11.00-11.50  sec  13.7 KBytes   224 Kbits/sec  10  
[2024-05-27 17:00:53.755456] [  5]  11.50-12.00  sec  41.0 KBytes   672 Kbits/sec  30  
[2024-05-27 17:00:53.755484] [  5]  12.00-12.50  sec   109 KBytes  1.79 Mbits/sec  80  
[2024-05-27 17:00:53.755515] [  5]  12.50-13.00  sec  95.7 KBytes  1.57 Mbits/sec  70  
[2024-05-27 17:00:53.755544] [  5]  13.00-13.50  sec   109 KBytes  1.79 Mbits/sec  80  
[2024-05-27 17:00:53.755576] [  5]  13.50-14.00  sec  82.0 KBytes  1.34 Mbits/sec  60  
[2024-05-27 17:00:53.755606] [  5]  14.00-14.50  sec  82.0 KBytes  1.34 Mbits/sec  60  
[2024-05-27 17:00:53.755635] [  5]  14.50-15.00  sec  95.7 KBytes  1.57 Mbits/sec  70  
[2024-05-27 17:00:53.755864] [  5]  15.00-15.50  sec  95.7 KBytes  1.57 Mbits/sec  70  
[2024-05-27 17:00:53.755957] [  5]  15.50-16.00  sec   109 KBytes  1.79 Mbits/sec  80  
[2024-05-27 17:00:53.756034] [  5]  16.00-16.50  sec  95.7 KBytes  1.57 Mbits/sec  70  
[2024-05-27 17:00:53.756112] [  5]  16.50-17.00  sec  82.0 KBytes  1.34 Mbits/sec  60  
[2024-05-27 17:00:53.756185] [  5]  17.00-17.50  sec  68.4 KBytes  1.12 Mbits/sec  50  
