Start time: 1716841094915
[2024-05-27 16:18:48.493844] Connecting to host 35.245.244.238, port 5202
[2024-05-27 16:18:48.494691] [  5] local 10.96.167.85 port 45043 connected to 35.245.244.238 port 5202
[2024-05-27 16:18:48.494758] [ ID] Interval           Transfer     Bitrate         Total Datagrams
[2024-05-27 16:18:48.494812] [  5]   0.00-0.50   sec   574 KBytes  9.40 Mbits/sec  420  
[2024-05-27 16:18:48.494861] [  5]   0.50-1.00   sec  41.0 KBytes   672 Kbits/sec  30  
[2024-05-27 16:18:48.494908] [  5]   1.00-1.50   sec  27.3 KBytes   448 Kbits/sec  20  
[2024-05-27 16:18:48.494954] [  5]   1.50-2.00   sec   438 KBytes  7.17 Mbits/sec  320  
[2024-05-27 16:18:48.494999] [  5]   2.00-2.50   sec  68.4 KBytes  1.12 Mbits/sec  50  
[2024-05-27 16:18:48.495043] [  5]   2.50-3.00   sec  95.7 KBytes  1.57 Mbits/sec  70  
[2024-05-27 16:18:48.495090] [  5]   3.00-3.50   sec   314 KBytes  5.15 Mbits/sec  230  
[2024-05-27 16:18:48.495135] [  5]   3.50-4.00   sec  82.0 KBytes  1.34 Mbits/sec  60  
[2024-05-27 16:18:48.495179] [  5]   4.00-4.50   sec  82.0 KBytes  1.34 Mbits/sec  60  
[2024-05-27 16:18:48.495226] [  5]   4.50-5.00   sec   342 KBytes  5.60 Mbits/sec  250  
[2024-05-27 16:18:48.495270] [  5]   5.00-5.50   sec   123 KBytes  2.02 Mbits/sec  90  
[2024-05-27 16:18:48.495321] [  5]   5.50-6.00   sec  95.7 KBytes  1.57 Mbits/sec  70  
[2024-05-27 16:18:48.495366] [  5]   6.00-6.50   sec   287 KBytes  4.70 Mbits/sec  210  
[2024-05-27 16:18:48.495410] [  5]   6.50-7.00   sec   109 KBytes  1.79 Mbits/sec  80  
[2024-05-27 16:18:48.495454] [  5]   7.00-7.50   sec  68.4 KBytes  1.12 Mbits/sec  50  
[2024-05-27 16:18:48.495498] [  5]   7.50-8.00   sec   273 KBytes  4.48 Mbits/sec  200  
[2024-05-27 16:18:48.495544] [  5]   8.00-8.50   sec  68.4 KBytes  1.12 Mbits/sec  50  
[2024-05-27 16:18:48.495609] [  5]   8.50-9.00   sec   109 KBytes  1.79 Mbits/sec  80  
[2024-05-27 16:18:48.495652] [  5]   9.00-9.50   sec   109 KBytes  1.79 Mbits/sec  80  
[2024-05-27 16:18:48.495695] [  5]   9.50-10.00  sec   287 KBytes  4.70 Mbits/sec  210  
[2024-05-27 16:18:48.495738] [  5]  10.00-10.50  sec   109 KBytes  1.79 Mbits/sec  80  
[2024-05-27 16:18:48.495781] [  5]  10.50-11.00  sec   123 KBytes  2.02 Mbits/sec  90  
[2024-05-27 16:18:48.495827] [  5]  11.00-11.50  sec   301 KBytes  4.93 Mbits/sec  220  
[2024-05-27 16:18:48.495869] [  5]  11.50-12.00  sec  68.4 KBytes  1.12 Mbits/sec  50  
[2024-05-27 16:18:48.495911] [  5]  12.00-12.50  sec   137 KBytes  2.24 Mbits/sec  100  
[2024-05-27 16:18:48.495954] [  5]  12.50-13.00  sec   287 KBytes  4.70 Mbits/sec  210  
[2024-05-27 16:18:48.495997] [  5]  13.00-13.50  sec   109 KBytes  1.79 Mbits/sec  80  
[2024-05-27 16:18:48.496039] [  5]  13.50-14.00  sec  95.7 KBytes  1.57 Mbits/sec  70  
[2024-05-27 16:18:48.496081] [  5]  14.00-14.50  sec  54.7 KBytes   895 Kbits/sec  40  
[2024-05-27 16:18:48.496124] [  5]  14.50-15.00  sec   273 KBytes  4.48 Mbits/sec  200  
[2024-05-27 16:18:48.496167] [  5]  15.00-15.50  sec   109 KBytes  1.79 Mbits/sec  80  
[2024-05-27 16:18:48.496210] [  5]  15.50-16.00  sec   150 KBytes  2.46 Mbits/sec  110  
[2024-05-27 16:18:48.496254] [  5]  16.00-16.50  sec   260 KBytes  4.26 Mbits/sec  190  
[2024-05-27 16:18:48.496298] [  5]  16.50-17.00  sec  82.0 KBytes  1.34 Mbits/sec  60  
[2024-05-27 16:18:48.496342] [  5]  17.00-17.50  sec   164 KBytes  2.69 Mbits/sec  120  
[2024-05-27 16:18:48.496384] [  5]  17.50-18.00  sec   246 KBytes  4.03 Mbits/sec  180  
[2024-05-27 16:18:48.496428] [  5]  18.00-18.50  sec   109 KBytes  1.79 Mbits/sec  80  
[2024-05-27 16:18:48.496472] [  5]  18.50-19.00  sec   137 KBytes  2.24 Mbits/sec  100  
[2024-05-27 16:18:48.496516] [  5]  19.00-19.50  sec   232 KBytes  3.81 Mbits/sec  170  
[2024-05-27 16:18:48.496558] [  5]  19.50-20.00  sec  68.4 KBytes  1.12 Mbits/sec  50  
[2024-05-27 16:18:48.496599] [  5]  20.00-20.50  sec  68.4 KBytes  1.12 Mbits/sec  50  
[2024-05-27 16:18:48.496644] [  5]  20.50-21.00  sec   137 KBytes  2.24 Mbits/sec  100  
[2024-05-27 16:18:48.496734] [  5]  21.00-21.50  sec   260 KBytes  4.26 Mbits/sec  190  
[2024-05-27 16:18:48.496808] [  5]  21.50-22.00  sec   123 KBytes  2.02 Mbits/sec  90  
[2024-05-27 16:18:48.496856] [  5]  22.00-22.50  sec   109 KBytes  1.79 Mbits/sec  80  
[2024-05-27 16:18:48.496900] [  5]  22.50-23.00  sec   260 KBytes  4.26 Mbits/sec  190  
[2024-05-27 16:18:48.496943] [  5]  23.00-23.50  sec   137 KBytes  2.24 Mbits/sec  100  
[2024-05-27 16:18:48.496985] [  5]  23.50-24.00  sec   123 KBytes  2.02 Mbits/sec  90  
[2024-05-27 16:18:48.497028] [  5]  24.00-24.50  sec   246 KBytes  4.03 Mbits/sec  180  
[2024-05-27 16:18:48.497070] [  5]  24.50-25.00  sec   123 KBytes  2.02 Mbits/sec  90  
[2024-05-27 16:18:48.497113] [  5]  25.00-25.50  sec   137 KBytes  2.24 Mbits/sec  100  
[2024-05-27 16:18:48.497155] [  5]  25.50-26.00  sec   232 KBytes  3.81 Mbits/sec  170  
[2024-05-27 16:18:48.497198] [  5]  26.00-26.50  sec   123 KBytes  2.02 Mbits/sec  90  
[2024-05-27 16:18:48.497241] [  5]  26.50-27.00  sec   109 KBytes  1.79 Mbits/sec  80  
[2024-05-27 16:18:48.497283] [  5]  27.00-27.50  sec  54.7 KBytes   895 Kbits/sec  40  
[2024-05-27 16:18:48.497325] [  5]  27.50-28.00  sec   232 KBytes  3.81 Mbits/sec  170  
[2024-05-27 16:18:48.497370] [  5]  28.00-28.50  sec   123 KBytes  2.02 Mbits/sec  90  
[2024-05-27 16:18:48.497421] [  5]  28.50-29.00  sec   137 KBytes  2.24 Mbits/sec  100  
[2024-05-27 16:18:48.497482] [  5]  29.00-29.50  sec   246 KBytes  4.03 Mbits/sec  180  
[2024-05-27 16:18:48.497543] [  5]  29.50-30.00  sec   109 KBytes  1.79 Mbits/sec  80  
[2024-05-27 16:18:48.497584] [  5]  30.00-30.50  sec   150 KBytes  2.46 Mbits/sec  110  
[2024-05-27 16:18:48.497625] [  5]  30.50-31.00  sec   246 KBytes  4.03 Mbits/sec  180  
[2024-05-27 16:18:48.497667] [  5]  31.00-31.50  sec  95.7 KBytes  1.57 Mbits/sec  70  
[2024-05-27 16:18:48.497709] [  5]  31.50-32.00  sec   164 KBytes  2.69 Mbits/sec  120  
[2024-05-27 16:18:48.497753] [  5]  32.00-32.50  sec  0.00 Bytes  0.00 bits/sec  0  
[2024-05-27 16:19:22.993821] [  5]  32.50-33.00  sec   287 KBytes  4.71 Mbits/sec  210  
[2024-05-27 16:19:22.994200] [  5]  33.00-33.50  sec  41.0 KBytes   671 Kbits/sec  30  
[2024-05-27 16:19:22.994333] [  5]  33.50-34.00  sec   178 KBytes  2.91 Mbits/sec  130  
[2024-05-27 16:19:22.994442] [  5]  34.00-34.50  sec  68.4 KBytes  1.12 Mbits/sec  50  
