time,throughput_mbps,retrans,cwnd_kb
2024-05-27T17:33:13.039938,3.1454,0,13
2024-05-27T17:33:13.540275,12.5718,0,13
2024-05-27T17:33:14.039806,9.4445,0,13
2024-05-27T17:33:14.539738,12.5829,0,13
2024-05-27T17:33:15.039826,10.4857,0,13
2024-05-27T17:33:15.539325,8.3893,0,13
2024-05-27T17:33:16.039412,8.3892,0,13
2024-05-27T17:33:16.539330,8.3880,0,13
2024-05-27T17:33:17.039373,6.2908,0,13
2024-05-27T17:33:17.539502,4.1947,0,13
2024-05-27T17:33:18.039357,5.2426,0,13
2024-05-27T17:33:18.539253,6.2921,0,13
2024-05-27T17:33:19.039287,4.1941,0,13
2024-05-27T17:33:19.539310,3.1458,0,13
2024-05-27T17:33:20.039265,3.1458,0,13
2024-05-27T17:33:20.539317,2.0971,0,13
2024-05-27T17:33:21.039322,1.0486,0,13
2024-05-27T17:33:21.539433,2.0972,0,13
2024-05-27T17:33:22.039282,1.0486,0,13
2024-05-27T17:33:22.539311,2.0971,0,13
2024-05-27T17:33:23.039537,1.0485,0,13
2024-05-27T17:33:23.539763,0.0000,0,13
2024-05-27T17:33:24.039286,2.0988,0,13
2024-05-27T17:33:24.539353,2.0970,0,13
2024-05-27T17:33:25.039350,2.0971,0,13
2024-05-27T17:33:25.539304,2.0974,0,13
2024-05-27T17:33:26.039282,3.1457,0,13
2024-05-27T17:33:26.539285,3.1458,0,13
2024-05-27T17:33:27.039455,3.1448,0,13
2024-05-27T17:33:27.539283,2.0977,0,13
2024-05-27T17:33:28.039454,3.1456,0,13
2024-05-27T17:33:28.539443,2.0973,0,13
2024-05-27T17:33:29.039821,2.0954,0,13
2024-05-27T17:33:29.539290,3.1482,0,13
2024-05-27T17:33:30.039294,3.1457,0,13
2024-05-27T17:33:30.539510,3.1453,0,13
2024-05-27T17:33:31.039302,3.1461,0,13
2024-05-27T17:33:31.539337,4.1942,0,13
2024-05-27T17:33:32.039293,3.1459,0,13
2024-05-27T17:33:32.539313,4.1943,0,13
2024-05-27T17:33:33.039423,4.1947,0,13
2024-05-27T17:33:33.539293,5.2424,0,13
2024-05-27T17:33:34.039298,5.2429,0,13
2024-05-27T17:33:34.539326,4.1942,0,13
2024-05-27T17:33:35.039279,5.2432,0,13
2024-05-27T17:33:35.539309,7.3400,0,13
2024-05-27T17:33:36.039281,8.3887,0,13
2024-05-27T17:33:36.539253,9.4373,0,13
2024-05-27T17:33:37.039269,10.4857,0,13
2024-05-27T17:33:37.539310,11.5335,0,13
2024-05-27T17:33:38.039273,11.5350,0,13
2024-05-27T17:33:38.539309,12.5827,0,13
2024-05-27T17:33:39.039314,11.5344,0,13
2024-05-27T17:33:39.539277,9.4373,0,13
2024-05-27T17:33:40.039442,9.4372,0,13
2024-05-27T17:33:40.539278,9.4371,0,13
2024-05-27T17:33:41.039264,10.4859,0,13
2024-05-27T17:33:41.539305,8.3884,0,13
2024-05-27T17:33:42.039269,8.3888,0,13
2024-05-27T17:33:42.539280,12.5830,0,13
2024-05-27T17:33:43.039302,12.5825,0,13
2024-05-27T17:33:43.539294,9.4373,0,13
2024-05-27T17:33:44.039279,9.4373,0,13
2024-05-27T17:33:44.539370,11.5326,0,13
2024-05-27T17:33:45.039343,11.5345,0,13
2024-05-27T17:33:45.539277,16.7793,0,13
2024-05-27T17:33:46.039334,11.5332,0,13
2024-05-27T17:33:46.539539,11.5359,0,13
2024-05-27T17:33:47.040799,6.2732,0,13
2024-05-27T17:33:47.539348,9.4632,0,13
2024-05-27T17:33:48.039271,7.3410,0,13
2024-05-27T17:33:48.539296,6.2913,0,13
2024-05-27T17:33:49.039453,8.3889,0,13
2024-05-27T17:33:49.539538,7.3403,0,13
2024-05-27T17:33:50.039396,7.3401,0,13
2024-05-27T17:33:50.539302,9.4366,0,13
2024-05-27T17:33:51.039241,10.4861,0,13
2024-05-27T17:33:51.539287,11.5339,0,13
2024-05-27T17:33:52.039783,9.4365,0,13
2024-05-27T17:33:52.539844,12.5726,0,13
2024-05-27T17:33:53.039298,11.5444,0,13
2024-05-27T17:33:53.539295,10.4860,0,13
2024-05-27T17:33:54.039334,10.4846,0,13
2024-05-27T17:33:54.539291,10.4868,0,13
2024-05-27T17:33:55.039274,8.3888,0,13
2024-05-27T17:33:55.539339,9.4360,0,13
2024-05-27T17:33:56.039277,13.6332,0,13
2024-05-27T17:33:56.539216,14.6800,0,13
2024-05-27T17:33:57.039729,15.7155,0,13
2024-05-27T17:33:57.539380,12.5916,0,13
2024-05-27T17:33:58.039287,14.6820,0,13
2024-05-27T17:33:58.539264,11.5346,0,13
2024-05-27T17:33:59.039557,8.3874,0,13
2024-05-27T17:33:59.539288,8.3898,0,13
2024-05-27T17:34:00.039278,8.3885,0,13
2024-05-27T17:34:00.539502,8.3890,0,13
2024-05-27T17:34:01.039252,5.2427,0,13
2024-05-27T17:34:01.539274,7.3400,0,13
2024-05-27T17:34:02.039274,11.5344,0,13
2024-05-27T17:34:02.539270,8.3885,0,13
2024-05-27T17:34:03.039274,10.4858,0,13
2024-05-27T17:34:03.539298,8.3884,0,13
2024-05-27T17:34:04.039266,10.4861,0,13
2024-05-27T17:34:04.539304,7.3399,0,13
2024-05-27T17:34:05.039288,7.3403,0,13
2024-05-27T17:34:05.539365,4.1944,0,13
2024-05-27T17:34:06.039351,3.1452,0,13
2024-05-27T17:34:06.539575,3.1461,0,13
2024-05-27T17:34:07.039441,2.0966,0,13
2024-05-27T17:34:07.539360,3.1462,0,13
2024-05-27T17:34:08.039368,1.0486,0,13
2024-05-27T17:34:08.539279,2.0974,0,13
2024-05-27T17:34:09.039371,3.1453,0,13
2024-05-27T17:34:09.539300,4.1949,0,13
2024-05-27T17:34:10.039275,4.1943,0,13
2024-05-27T17:34:10.539293,5.2429,0,13
2024-05-27T17:34:11.039537,4.1942,0,13
2024-05-27T17:34:11.539730,5.2406,0,13
2024-05-27T17:34:12.039288,5.2453,0,13
2024-05-27T17:34:12.539299,4.1943,0,13
2024-05-27T17:34:13.039275,3.1457,0,13
2024-05-27T17:34:13.539283,2.0972,0,13
2024-05-27T17:34:14.039281,3.1458,0,13
2024-05-27T17:34:14.539294,1.0485,0,13
2024-05-27T17:34:15.039509,3.1448,0,13
2024-05-27T17:34:15.539636,4.1942,0,13
2024-05-27T17:34:16.039734,3.1444,0,13
2024-05-27T17:34:16.539324,3.1480,0,13
2024-05-27T17:34:17.039302,1.0486,0,13
2024-05-27T17:34:17.539287,3.1458,0,13
2024-05-27T17:34:18.040333,2.0931,0,13
2024-05-27T17:34:18.539312,1.0506,0,13
2024-05-27T17:34:19.039308,2.0972,0,13
2024-05-27T17:34:19.539394,2.0969,0,13
2024-05-27T17:34:20.039281,2.0975,0,13
2024-05-27T17:34:20.540519,2.0923,0,13
2024-05-27T17:34:21.039272,1.0511,0,13
2024-05-27T17:34:21.539341,2.0969,0,13
2024-05-27T17:34:22.039429,1.0485,0,13
2024-05-27T17:34:22.539295,1.0488,0,13
2024-05-27T17:34:23.039285,3.1458,0,13
2024-05-27T17:34:23.539590,3.1452,0,13
2024-05-27T17:34:24.039315,3.1462,0,13
2024-05-27T17:34:24.539287,2.0972,0,13
2024-05-27T17:34:25.039359,2.0969,0,13
2024-05-27T17:34:25.539655,2.0972,0,13
2024-05-27T17:34:26.039318,3.1460,0,13
2024-05-27T17:34:26.539317,2.0972,0,13
2024-05-27T17:34:27.039383,3.1453,0,13
2024-05-27T17:34:27.539310,3.1459,0,13
2024-05-27T17:34:28.039282,4.1948,0,13
2024-05-27T17:34:28.539307,2.0971,0,13
2024-05-27T17:34:29.039331,3.1460,0,13
2024-05-27T17:34:29.539265,3.1456,0,13
2024-05-27T17:34:30.039301,2.0971,0,13
2024-05-27T17:34:30.539436,3.1457,0,13
2024-05-27T17:34:31.039325,2.0971,0,13
2024-05-27T17:34:31.539580,2.0973,0,13
2024-05-27T17:34:32.040185,3.1415,0,13
2024-05-27T17:34:32.539788,4.1976,0,13
2024-05-27T17:34:33.039496,2.0983,0,13
2024-05-27T17:34:33.539233,2.0972,0,13
2024-05-27T17:34:34.039242,2.0973,0,13
2024-05-27T17:34:34.539447,1.0486,0,13
2024-05-27T17:34:35.039845,1.0477,0,13
2024-05-27T17:34:35.539852,0.0000,0,13
2024-05-27T17:34:36.039910,2.0972,0,13
2024-05-27T17:34:36.539772,3.1464,0,13
2024-05-27T17:34:37.039240,3.1472,0,13
2024-05-27T17:34:37.539521,2.0972,0,13
2024-05-27T17:34:38.039748,2.0960,0,13
2024-05-27T17:34:38.539491,1.0491,0,13
2024-05-27T17:34:39.039507,2.0972,0,13
2024-05-27T17:34:39.539295,1.0485,0,13
2024-05-27T17:34:40.039474,1.0483,0,13
2024-05-27T17:34:40.539238,1.0488,0,13
2024-05-27T17:34:41.039410,1.0484,0,13
2024-05-27T17:34:41.539289,1.0488,0,13
2024-05-27T17:34:42.039515,1.0485,0,13
2024-05-27T17:34:42.539430,0.0000,0,13
2024-05-27T17:34:43.040057,1.0471,0,13
2024-05-27T17:34:43.539261,1.0500,0,13
2024-05-27T17:34:44.040494,0.0000,0,13
2024-05-27T17:34:44.539893,1.0499,0,13
2024-05-27T17:34:45.039302,1.0496,0,13
2024-05-27T17:34:45.539312,2.0971,0,13
2024-05-27T17:34:46.039349,1.0485,0,13
2024-05-27T17:34:46.539380,2.0971,0,13
2024-05-27T17:34:47.039288,1.0487,0,13
2024-05-27T17:34:47.539337,1.0485,0,13
2024-05-27T17:34:48.039280,2.0971,0,13
