time,rtt_ms,operator
2024-05-27T14:36:05.449030-04:00,36.6,starlink
2024-05-27T14:36:05.643960-04:00,32.1,starlink
2024-05-27T14:36:05.845698-04:00,31.1,starlink
2024-05-27T14:36:06.048297-04:00,33.0,starlink
2024-05-27T14:36:06.253145-04:00,33.0,starlink
2024-05-27T14:36:06.451424-04:00,32.0,starlink
2024-05-27T14:36:06.655136-04:00,35.1,starlink
2024-05-27T14:36:06.857498-04:00,35.3,starlink
2024-05-27T14:36:07.061575-04:00,36.8,starlink
2024-05-27T14:36:07.264115-04:00,40.1,starlink
2024-05-27T14:36:07.463635-04:00,34.3,starlink
2024-05-27T14:36:07.666147-04:00,36.0,starlink
2024-05-27T14:36:07.864599-04:00,33.9,starlink
2024-05-27T14:36:08.068436-04:00,37.4,starlink
2024-05-27T14:36:08.272680-04:00,40.5,starlink
2024-05-27T14:36:08.473135-04:00,38.3,starlink
2024-05-27T14:36:08.669885-04:00,33.9,starlink
2024-05-27T14:36:08.875094-04:00,35.6,starlink
2024-05-27T14:36:09.080724-04:00,39.2,starlink
2024-05-27T14:36:09.275837-04:00,31.6,starlink
2024-05-27T14:36:09.479436-04:00,34.9,starlink
2024-05-27T14:36:09.679516-04:00,34.6,starlink
2024-05-27T14:36:09.879896-04:00,33.7,starlink
2024-05-27T14:36:10.107431-04:00,59.9,starlink
2024-05-27T14:36:10.315248-04:00,65.7,starlink
2024-05-27T14:36:10.519956-04:00,70.2,starlink
2024-05-27T14:36:10.725339-04:00,74.4,starlink
2024-05-27T14:36:10.891586-04:00,40.3,starlink
2024-05-27T14:36:11.096818-04:00,43.8,starlink
2024-05-27T14:36:11.300886-04:00,48.4,starlink
2024-05-27T14:36:11.507539-04:00,53.2,starlink
2024-05-27T14:36:11.715237-04:00,59.0,starlink
2024-05-27T14:36:11.917723-04:00,59.5,starlink
2024-05-27T14:36:12.125264-04:00,65.1,starlink
2024-05-27T14:36:12.331686-04:00,70.9,starlink
2024-05-27T14:36:12.538119-04:00,74.8,starlink
2024-05-27T14:36:12.704450-04:00,40.1,starlink
2024-05-27T14:36:12.909486-04:00,46.2,starlink
2024-05-27T14:36:13.110902-04:00,44.4,starlink
2024-05-27T14:36:13.306216-04:00,41.1,starlink
2024-05-27T14:36:13.511672-04:00,43.4,starlink
2024-05-27T14:36:13.711771-04:00,42.5,starlink
2024-05-27T14:36:13.911552-04:00,40.8,starlink
2024-05-27T14:36:14.116750-04:00,43.3,starlink
2024-05-27T14:36:14.313176-04:00,38.8,starlink
2024-05-27T14:36:14.524484-04:00,48.4,starlink
2024-05-27T14:36:14.717590-04:00,42.4,starlink
2024-05-27T14:36:14.917353-04:00,41.8,starlink
2024-05-27T14:36:15.123551-04:00,46.0,starlink
2024-05-27T14:36:15.325159-04:00,46.8,starlink
2024-05-27T14:36:15.522605-04:00,42.5,starlink
2024-05-27T14:36:15.733111-04:00,50.3,starlink
2024-05-27T14:36:15.927286-04:00,42.0,starlink
2024-05-27T14:36:16.155546-04:00,70.2,starlink
2024-05-27T14:36:16.359953-04:00,73.3,starlink
2024-05-27T14:36:16.567426-04:00,80.2,starlink
2024-05-27T14:36:16.730810-04:00,42.3,starlink
2024-05-27T14:36:16.940496-04:00,48.6,starlink
2024-05-27T14:36:17.142605-04:00,49.6,starlink
2024-05-27T14:36:17.348341-04:00,52.8,starlink
2024-05-27T14:36:17.551850-04:00,55.7,starlink
2024-05-27T14:36:17.759083-04:00,58.8,starlink
2024-05-27T14:36:17.964898-04:00,63.8,starlink
2024-05-27T14:36:18.170427-04:00,68.2,starlink
2024-05-27T14:36:18.378238-04:00,72.5,starlink
2024-05-27T14:36:18.582865-04:00,76.2,starlink
2024-05-27T14:36:18.787200-04:00,79.8,starlink
2024-05-27T14:36:18.952256-04:00,42.0,starlink
2024-05-27T14:36:19.163835-04:00,54.4,starlink
2024-05-27T14:36:19.355074-04:00,44.0,starlink
2024-05-27T14:36:19.569332-04:00,56.9,starlink
2024-05-27T14:36:19.759752-04:00,44.7,starlink
2024-05-27T14:36:19.963102-04:00,46.8,starlink
2024-05-27T14:36:20.166079-04:00,49.1,starlink
