time,throughput_mbps,retrans,cwnd_kb
2024-05-29T15:55:31.111992,8.3877,0,602
2024-05-29T15:55:32.033262,41.9446,1,1910
2024-05-29T15:55:32.521174,49.2816,0,1910
2024-05-29T15:55:32.996865,46.1372,0,1910
2024-05-29T15:55:33.416360,49.2828,0,1910
2024-05-29T15:55:33.882606,51.3809,0,1910
2024-05-29T15:55:34.354509,50.3333,0,1910
2024-05-29T15:55:34.861257,42.9888,0,1910
2024-05-29T15:55:35.388567,42.9914,0,1910
2024-05-29T15:55:35.916690,41.9425,0,1910
2024-05-29T15:55:36.398004,46.1349,0,1910
2024-05-29T15:55:36.863403,47.1869,0,1910
2024-05-29T15:55:37.346569,45.0927,0,1910
2024-05-29T15:55:37.752667,52.4284,0,1910
2024-05-29T15:55:38.164657,55.5731,0,1910
2024-05-29T15:55:38.964541,53.4784,0,1910
2024-05-29T15:55:39.363992,58.7219,0,1910
2024-05-29T15:55:39.757135,54.5255,0,1910
2024-05-29T15:55:40.160672,56.6230,0,1910
2024-05-29T15:55:40.956419,53.4774,3,1990
2024-05-29T15:55:41.320547,60.8179,0,1990
2024-05-29T15:55:41.723550,56.6246,0,1990
2024-05-29T15:55:42.126934,56.6213,0,1990
2024-05-29T15:55:42.964539,52.4281,0,1990
2024-05-29T15:55:43.393099,53.4786,0,1665
2024-05-29T15:55:43.808177,52.4302,0,1722
2024-05-29T15:55:44.218792,54.5241,0,1722
2024-05-29T15:55:44.644622,53.4801,0,1722
2024-05-29T15:55:45.504606,50.3284,0,1722
2024-05-29T15:55:45.949164,54.5261,1,1383
2024-05-29T15:55:46.352429,51.3805,0,1474
2024-05-29T15:55:46.773424,55.5715,0,1474
2024-05-29T15:55:47.211324,50.3337,0,1474
2024-05-29T15:55:47.677244,49.2793,0,1474
2024-05-29T15:55:48.172377,44.0398,0,1474
2024-05-29T15:55:48.612643,51.3835,0,1474
2024-05-29T15:55:49.138902,42.9917,0,1474
2024-05-29T15:55:50.047461,49.2833,0,1474
2024-05-29T15:55:50.611727,49.2841,0,1507
2024-05-29T15:55:50.612266,35.6499,0,1507
2024-05-29T15:55:51.133537,46.1386,125,1348
2024-05-29T15:55:51.661758,45.0888,0,1369
2024-05-29T15:55:52.259038,44.0394,147,970
2024-05-29T15:55:52.801842,35.6525,0,1081
2024-05-29T15:55:53.379542,46.1369,0,1087
2024-05-29T15:55:54.051769,47.1854,39,873
2024-05-29T15:55:54.808775,38.7979,103,775
2024-05-29T15:55:54.809316,24.1172,0,775
2024-05-29T15:55:55.418999,34.6029,0,816
2024-05-29T15:55:55.969298,44.0419,0,824
2024-05-29T15:55:56.725160,38.7969,53,904
2024-05-29T15:55:56.725558,30.4083,0,904
2024-05-29T15:55:57.344828,35.6519,0,1122
2024-05-29T15:55:57.889104,41.9407,25,911
2024-05-29T15:55:58.475901,45.0913,0,1006
2024-05-29T15:55:58.989838,40.8935,0,1013
2024-05-29T15:55:59.517128,40.8936,0,1018
2024-05-29T15:56:00.061298,39.8452,39,1071
2024-05-29T15:56:00.553430,44.0468,0,1106
2024-05-29T15:56:01.111319,45.0837,0,1111
2024-05-29T15:56:01.111837,42.9936,0,1111
2024-05-29T15:56:02.041185,50.3290,0,1391
2024-05-29T15:56:02.554755,45.0889,1,1260
2024-05-29T15:56:03.098501,47.1867,0,1532
2024-05-29T15:56:03.582977,40.8936,0,1532
2024-05-29T15:56:04.020429,46.1385,0,1532
2024-05-29T15:56:04.460661,49.2841,0,1532
2024-05-29T15:56:04.990543,51.3813,0,1532
2024-05-29T15:56:05.459684,45.0878,0,1532
2024-05-29T15:56:06.112773,48.2346,157,1229
2024-05-29T15:56:06.113295,18.8737,0,1229
2024-05-29T15:56:06.967250,67.1128,0,1373
2024-05-29T15:56:07.414643,51.3773,0,1373
2024-05-29T15:56:07.858672,50.3326,0,1373
2024-05-29T15:56:08.333443,50.3303,0,1373
2024-05-29T15:56:08.868914,44.0403,0,1378
2024-05-29T15:56:09.577792,41.9432,51,1108
2024-05-29T15:56:10.119798,49.2828,0,1231
2024-05-29T15:56:10.120338,40.8938,0,1231
2024-05-29T15:56:10.662806,44.0419,0,1231
2024-05-29T15:56:11.156991,41.9425,0,1234
2024-05-29T15:56:11.711074,40.8951,0,1235
2024-05-29T15:56:12.245105,45.0884,0,1239
2024-05-29T15:56:12.846638,39.8477,0,1240
2024-05-29T15:56:13.671887,34.6020,85,1001
2024-05-29T15:56:13.672412,16.7761,0,1001
2024-05-29T15:56:14.175727,53.4812,0,1235
2024-05-29T15:56:14.767871,41.9420,0,1239
2024-05-29T15:56:15.313388,37.7492,0,1242
2024-05-29T15:56:15.832427,42.9920,0,1242
2024-05-29T15:56:16.388828,39.8472,0,1246
2024-05-29T15:56:16.930973,46.1358,0,1392
2024-05-29T15:56:17.497761,44.0408,0,1550
2024-05-29T15:56:18.006809,38.7956,0,1550
2024-05-29T15:56:18.546626,44.0399,0,1550
2024-05-29T15:56:19.034936,44.0419,1,1285
2024-05-29T15:56:19.539384,47.1876,0,1403
2024-05-29T15:56:20.013242,45.0861,0,1403
2024-05-29T15:56:20.537156,48.2352,0,1427
2024-05-29T15:56:21.074664,47.1852,0,1540
2024-05-29T15:56:21.494769,46.1366,51,1278
2024-05-29T15:56:21.940565,47.1868,0,1365
2024-05-29T15:56:22.440793,48.2352,0,1365
2024-05-29T15:56:22.949005,41.9426,0,1365
2024-05-29T15:56:23.411408,48.2363,0,1365
2024-05-29T15:56:23.866820,48.2338,0,1365
2024-05-29T15:56:24.325798,47.1861,0,1365
2024-05-29T15:56:24.742877,54.5278,0,1365
2024-05-29T15:56:25.183192,49.2810,0,1365
2024-05-29T15:56:25.659310,51.3768,0,1365
2024-05-29T15:56:26.501115,49.2856,0,1365
2024-05-29T15:56:26.930716,53.4758,0,1365
2024-05-29T15:56:27.384265,51.3779,0,1365
2024-05-29T15:56:27.791211,50.3365,0,1365
2024-05-29T15:56:28.206776,55.5719,0,1365
2024-05-29T15:56:28.611315,55.5778,0,1365
2024-05-29T15:56:29.562739,48.2319,0,1365
2024-05-29T15:56:30.042774,47.1845,0,1365
2024-05-29T15:56:30.476530,47.1852,0,1365
2024-05-29T15:56:30.918911,51.3842,0,1365
2024-05-29T15:56:31.370560,49.2844,0,1365
2024-05-29T15:56:31.821808,52.4279,0,1365
2024-05-29T15:56:32.228907,51.3795,0,1365
2024-05-29T15:56:32.640709,55.5748,0,1365
2024-05-29T15:56:33.549409,52.4278,1,1095
2024-05-29T15:56:33.934690,50.3310,0,1216
2024-05-29T15:56:34.374659,55.5735,0,974
2024-05-29T15:56:34.778572,53.4788,0,1085
2024-05-29T15:56:35.207236,52.4306,0,1091
2024-05-29T15:56:35.615436,54.5230,0,1096
2024-05-29T15:56:36.407329,58.7233,0,1367
2024-05-29T15:56:36.831249,55.5701,0,1367
2024-05-29T15:56:37.258772,52.4314,0,1367
2024-05-29T15:56:37.660503,54.5290,0,1367
2024-05-29T15:56:38.465271,56.6222,0,1367
2024-05-29T15:56:38.881215,54.5240,0,1367
2024-05-29T15:56:39.266174,55.5751,0,1367
2024-05-29T15:56:39.662868,56.6206,0,1367
2024-05-29T15:56:40.496455,53.4794,0,1367
2024-05-29T15:56:40.948205,53.4763,0,1367
2024-05-29T15:56:41.398579,49.2877,0,1367
2024-05-29T15:56:41.833067,50.3275,0,1367
2024-05-29T15:56:42.292464,48.2344,0,1367
2024-05-29T15:56:42.708648,53.4786,0,1367
2024-05-29T15:56:43.234531,42.9921,0,1367
2024-05-29T15:56:43.698594,49.2821,0,1367
2024-05-29T15:56:44.112468,52.4304,0,1367
2024-05-29T15:56:45.151116,48.2343,0,1367
2024-05-29T15:56:45.151322,38.7935,0,1367
2024-05-29T15:56:45.825435,33.5575,0,1367
2024-05-29T15:56:46.248447,45.0877,0,1367
2024-05-29T15:56:46.670801,51.3763,0,1367
2024-05-29T15:56:47.653604,54.5310,1,1096
2024-05-29T15:56:47.654242,35.6501,0,1096
2024-05-29T15:56:48.205705,54.5258,0,1246
2024-05-29T15:56:48.698916,49.2875,0,1338
2024-05-29T15:56:49.144482,47.1861,0,1338
2024-05-29T15:56:50.014049,49.2796,0,1338
2024-05-29T15:56:50.430542,54.5224,0,1338
2024-05-29T15:56:50.842564,53.4835,0,1338
2024-05-29T15:56:51.427717,49.2844,0,1338
2024-05-29T15:56:51.893380,39.8436,0,1338
2024-05-29T15:56:52.313242,48.2332,0,1338
2024-05-29T15:56:52.722931,55.5768,0,1338
2024-05-29T15:56:53.144707,52.4269,0,1338
2024-05-29T15:56:54.047041,55.5769,0,1338
2024-05-29T15:56:54.572706,45.0896,0,1338
2024-05-29T15:56:55.089837,42.9909,0,1338
2024-05-29T15:56:55.489747,44.0401,0,1338
2024-05-29T15:56:55.886611,55.5742,0,1338
2024-05-29T15:56:56.296375,55.5729,0,1338
2024-05-29T15:56:56.706497,55.5753,0,1338
2024-05-29T15:56:57.174365,48.2371,0,1338
2024-05-29T15:56:57.646848,46.1351,0,1338
2024-05-29T15:56:58.586910,50.3304,0,1338
2024-05-29T15:56:59.006692,47.1835,0,1338
2024-05-29T15:56:59.444676,52.4337,0,1338
2024-05-29T15:56:59.860693,52.4308,0,1357
2024-05-29T15:57:00.365226,47.1811,0,1361
2024-05-29T15:57:00.813252,50.3348,0,1363
2024-05-29T15:57:01.212707,51.3790,0,1363
