Start time: 1716832909129
[2024-05-27 14:02:21.397605] Connecting to host 35.245.244.238, port 5203
[2024-05-27 14:02:21.398429] [  5] local 192.168.1.21 port 49656 connected to 35.245.244.238 port 5203
[2024-05-27 14:02:21.398491] [ ID] Interval           Transfer     Bitrate         Total Datagrams
[2024-05-27 14:02:21.398527] [  5]   0.00-0.50   sec  18.9 MBytes   318 Mbits/sec  14190  
[2024-05-27 14:02:21.398560] [  5]   0.50-1.00   sec  18.7 MBytes   314 Mbits/sec  14010  
[2024-05-27 14:02:21.398597] [  5]   1.00-1.50   sec  16.9 MBytes   283 Mbits/sec  12650  
[2024-05-27 14:02:21.398629] [  5]   1.50-2.00   sec  17.9 MBytes   300 Mbits/sec  13370  
[2024-05-27 14:02:21.398663] [  5]   2.00-2.50   sec  18.0 MBytes   302 Mbits/sec  13480  
[2024-05-27 14:02:21.398692] [  5]   2.50-3.00   sec  17.6 MBytes   295 Mbits/sec  13170  
[2024-05-27 14:02:21.398722] [  5]   3.00-3.50   sec  17.0 MBytes   285 Mbits/sec  12730  
[2024-05-27 14:02:21.398752] [  5]   3.50-4.00   sec  16.5 MBytes   277 Mbits/sec  12380  
[2024-05-27 14:02:21.398784] [  5]   4.00-4.50   sec  18.3 MBytes   307 Mbits/sec  13700  
[2024-05-27 14:02:21.398814] [  5]   4.50-5.00   sec  17.6 MBytes   295 Mbits/sec  13170  
[2024-05-27 14:02:21.398845] [  5]   5.00-5.50   sec  18.2 MBytes   305 Mbits/sec  13660  
[2024-05-27 14:02:21.398875] [  5]   5.50-6.00   sec  16.9 MBytes   284 Mbits/sec  12650  
[2024-05-27 14:02:21.398905] [  5]   6.00-6.50   sec  16.4 MBytes   275 Mbits/sec  12260  
[2024-05-27 14:02:21.398937] [  5]   6.50-7.00   sec  17.5 MBytes   294 Mbits/sec  13120  
[2024-05-27 14:02:21.398969] [  5]   7.00-7.50   sec  17.2 MBytes   289 Mbits/sec  12900  
[2024-05-27 14:02:21.399000] [  5]   7.50-8.00   sec  17.9 MBytes   301 Mbits/sec  13420  
[2024-05-27 14:02:21.399029] [  5]   8.00-8.50   sec  19.4 MBytes   325 Mbits/sec  14510  
[2024-05-27 14:02:21.399060] [  5]   8.50-9.00   sec  15.6 MBytes   262 Mbits/sec  11710  
[2024-05-27 14:02:21.399092] [  5]   9.00-9.50   sec  17.0 MBytes   285 Mbits/sec  12710  
[2024-05-27 14:02:21.399122] [  5]   9.50-10.00  sec  15.6 MBytes   263 Mbits/sec  11720  
[2024-05-27 14:02:21.399152] [  5]  10.00-10.50  sec  16.9 MBytes   284 Mbits/sec  12670  
[2024-05-27 14:02:21.399182] [  5]  10.50-11.00  sec  16.8 MBytes   282 Mbits/sec  12580  
[2024-05-27 14:02:21.399214] [  5]  11.00-11.50  sec  16.5 MBytes   276 Mbits/sec  12330  
[2024-05-27 14:02:21.399246] [  5]  11.50-12.00  sec  17.4 MBytes   291 Mbits/sec  13000  
[2024-05-27 14:02:21.399279] [  5]  12.00-12.50  sec  17.7 MBytes   297 Mbits/sec  13240  
[2024-05-27 14:02:21.399308] [  5]  12.50-13.00  sec  17.1 MBytes   287 Mbits/sec  12790  
[2024-05-27 14:02:21.399335] [  5]  13.00-13.50  sec  17.7 MBytes   298 Mbits/sec  13290  
[2024-05-27 14:02:21.399362] [  5]  13.50-14.00  sec  16.0 MBytes   268 Mbits/sec  11950  
[2024-05-27 14:02:21.399395] [  5]  14.00-14.50  sec  17.0 MBytes   286 Mbits/sec  12760  
[2024-05-27 14:02:21.399426] [  5]  14.50-15.00  sec  15.8 MBytes   265 Mbits/sec  11830  
[2024-05-27 14:02:21.399460] [  5]  15.00-15.50  sec  16.6 MBytes   278 Mbits/sec  12420  
[2024-05-27 14:02:21.399488] [  5]  15.50-16.00  sec  18.0 MBytes   301 Mbits/sec  13450  
[2024-05-27 14:02:21.399519] [  5]  16.00-16.50  sec  17.1 MBytes   286 Mbits/sec  12780  
[2024-05-27 14:02:21.399548] [  5]  16.50-17.00  sec  16.6 MBytes   279 Mbits/sec  12470  
[2024-05-27 14:02:21.399576] [  5]  17.00-17.50  sec  17.6 MBytes   296 Mbits/sec  13200  
[2024-05-27 14:02:21.399610] [  5]  17.50-18.00  sec  16.6 MBytes   278 Mbits/sec  12400  
[2024-05-27 14:02:21.399640] [  5]  18.00-18.50  sec  17.3 MBytes   290 Mbits/sec  12950  
[2024-05-27 14:02:21.399670] [  5]  18.50-19.00  sec  17.4 MBytes   292 Mbits/sec  13040  
[2024-05-27 14:02:21.399707] [  5]  19.00-19.50  sec  17.3 MBytes   290 Mbits/sec  12950  
[2024-05-27 14:02:21.399736] [  5]  19.50-20.00  sec  18.5 MBytes   311 Mbits/sec  13890  
[2024-05-27 14:02:21.399766] [  5]  20.00-20.50  sec  16.4 MBytes   276 Mbits/sec  12320  
[2024-05-27 14:02:21.399797] [  5]  20.50-21.00  sec  17.1 MBytes   287 Mbits/sec  12800  
[2024-05-27 14:02:21.399849] [  5]  21.00-21.50  sec  17.2 MBytes   288 Mbits/sec  12880  
[2024-05-27 14:02:21.399883] [  5]  21.50-22.00  sec  17.4 MBytes   292 Mbits/sec  13030  
[2024-05-27 14:02:21.399912] [  5]  22.00-22.50  sec  17.8 MBytes   299 Mbits/sec  13340  
