Time Bucket (America/New_York),Not Named-Plug (kWatts)
05/22/2024 07:26:18,0.0000
05/22/2024 07:26:19,0.0000
05/22/2024 07:26:20,0.0000
05/22/2024 07:26:21,0.0000
05/22/2024 07:26:22,0.0000
05/22/2024 07:26:23,0.0000
05/22/2024 07:26:24,0.0000
05/22/2024 07:26:25,0.0000
05/22/2024 07:26:26,0.0000
05/22/2024 07:26:27,0.0000
05/22/2024 07:26:28,0.0000
05/22/2024 07:26:29,0.0000
05/22/2024 07:26:30,0.0000
05/22/2024 07:26:31,0.0000
05/22/2024 07:26:32,0.0000
05/22/2024 07:26:33,0.0000
05/22/2024 07:26:34,0.0000
05/22/2024 07:26:35,0.0000
05/22/2024 07:26:36,0.0000
05/22/2024 07:26:37,0.0000
05/22/2024 07:26:38,0.0000
05/22/2024 07:26:39,0.0000
05/22/2024 07:26:40,0.0000
05/22/2024 07:26:41,0.0000
05/22/2024 07:26:42,0.0000
05/22/2024 07:26:43,0.0000
05/22/2024 07:26:44,0.0000
05/22/2024 07:26:45,0.0000
05/22/2024 07:26:46,0.0000
05/22/2024 07:26:47,0.0000
05/22/2024 07:26:48,0.0000
05/22/2024 07:26:49,0.0000
05/22/2024 07:26:50,0.0000
05/22/2024 07:26:51,0.0000
05/22/2024 07:26:52,0.0000
05/22/2024 07:26:53,0.0000
05/22/2024 07:26:54,0.0000
05/22/2024 07:26:55,0.0000
05/22/2024 07:26:56,0.0000
05/22/2024 07:26:57,0.0000
05/22/2024 07:26:58,0.0000
05/22/2024 07:26:59,0.0000
05/22/2024 07:27:00,0.0000
05/22/2024 07:27:01,0.0000
05/22/2024 07:27:02,0.0000
05/22/2024 07:27:03,0.0000
05/22/2024 07:27:04,0.0000
05/22/2024 07:27:05,0.0000
05/22/2024 07:27:06,0.0000
05/22/2024 07:27:07,0.0000
05/22/2024 07:27:08,0.0000
05/22/2024 07:27:09,0.0000
05/22/2024 07:27:10,0.0000
05/22/2024 07:27:11,0.0000
05/22/2024 07:27:12,0.0000
05/22/2024 07:27:13,0.0000
05/22/2024 07:27:14,0.0000
05/22/2024 07:27:15,0.0000
05/22/2024 07:27:16,0.0000
05/22/2024 07:27:17,0.0000
05/22/2024 07:27:18,0.0000
05/22/2024 07:27:19,0.0000
05/22/2024 07:27:20,0.0000
05/22/2024 07:27:21,0.0000
05/22/2024 07:27:22,0.0000
05/22/2024 07:27:23,0.0000
05/22/2024 07:27:24,0.0000
05/22/2024 07:27:25,0.0000
05/22/2024 07:27:26,0.0000
05/22/2024 07:27:27,0.0000
05/22/2024 07:27:28,0.0000
05/22/2024 07:27:29,0.0000
05/22/2024 07:27:30,0.0000
05/22/2024 07:27:31,0.0000
05/22/2024 07:27:32,0.0000
05/22/2024 07:27:33,0.0000
05/22/2024 07:27:34,0.0000
05/22/2024 07:27:35,0.0000
05/22/2024 07:27:36,0.0000
05/22/2024 07:27:37,0.0000
05/22/2024 07:27:38,0.0000
05/22/2024 07:27:39,0.0000
05/22/2024 07:27:40,0.0000
05/22/2024 07:27:41,0.0000
05/22/2024 07:27:42,0.0000
05/22/2024 07:27:43,0.0000
05/22/2024 07:27:44,0.0000
05/22/2024 07:27:45,0.0000
05/22/2024 07:27:46,0.0000
05/22/2024 07:27:47,0.0000
05/22/2024 07:27:48,0.0000
05/22/2024 07:27:49,0.0000
05/22/2024 07:27:50,0.0000
05/22/2024 07:27:51,0.0000
05/22/2024 07:27:52,0.0000
05/22/2024 07:27:53,0.0000
05/22/2024 07:27:54,0.0000
05/22/2024 07:27:55,0.0000
05/22/2024 07:27:56,0.0000
05/22/2024 07:27:57,0.0000
05/22/2024 07:27:58,0.0000
05/22/2024 07:27:59,0.0000
05/22/2024 07:28:00,0.0000
05/22/2024 07:28:01,0.0000
05/22/2024 07:28:02,0.0000
05/22/2024 07:28:03,0.0000
05/22/2024 07:28:04,0.0000
05/22/2024 07:28:05,0.0000
05/22/2024 07:28:06,0.0000
05/22/2024 07:28:07,0.0000
05/22/2024 07:28:08,0.0000
05/22/2024 07:28:09,0.0000
05/22/2024 07:28:10,0.0000
05/22/2024 07:28:11,0.0000
05/22/2024 07:28:12,0.0000
05/22/2024 07:28:13,0.0000
05/22/2024 07:28:14,0.0000
05/22/2024 07:28:15,0.0000
05/22/2024 07:28:16,0.0000
05/22/2024 07:28:17,0.0000
05/22/2024 07:28:18,0.0000
05/22/2024 07:28:19,0.0000
05/22/2024 07:28:20,0.0000
05/22/2024 07:28:21,0.0000
05/22/2024 07:28:22,0.0000
05/22/2024 07:28:23,0.0000
05/22/2024 07:28:24,0.0000
05/22/2024 07:28:25,0.0000
05/22/2024 07:28:26,0.0000
05/22/2024 07:28:27,0.0000
05/22/2024 07:28:28,0.0000
05/22/2024 07:28:29,0.0000
05/22/2024 07:28:30,0.0000
05/22/2024 07:28:31,0.0000
05/22/2024 07:28:32,0.0000
05/22/2024 07:28:33,0.0000
05/22/2024 07:28:34,0.0000
05/22/2024 07:28:35,0.0000
05/22/2024 07:28:36,0.0000
05/22/2024 07:28:37,0.0000
05/22/2024 07:28:38,0.0000
05/22/2024 07:28:39,0.0000
05/22/2024 07:28:40,0.0000
05/22/2024 07:28:41,0.0000
05/22/2024 07:28:42,0.0000
05/22/2024 07:28:43,0.0000
05/22/2024 07:28:44,0.0000
05/22/2024 07:28:45,0.0000
05/22/2024 07:28:46,0.0000
05/22/2024 07:28:47,0.0000
05/22/2024 07:28:48,0.0000
05/22/2024 07:28:49,0.0000
05/22/2024 07:28:50,0.0000
05/22/2024 07:28:51,0.0000
05/22/2024 07:28:52,0.0000
05/22/2024 07:28:53,0.0000
05/22/2024 07:28:54,0.0000
05/22/2024 07:28:55,0.0000
05/22/2024 07:28:56,0.0000
05/22/2024 07:28:57,0.0000
05/22/2024 07:28:58,0.0000
05/22/2024 07:28:59,0.0000
05/22/2024 07:29:00,0.0000
05/22/2024 07:29:01,0.0000
05/22/2024 07:29:02,0.0000
05/22/2024 07:29:03,0.0000
05/22/2024 07:29:04,0.0000
05/22/2024 07:29:05,0.0000
05/22/2024 07:29:06,0.0000
05/22/2024 07:29:07,0.0000
05/22/2024 07:29:08,0.0000
05/22/2024 07:29:09,0.0000
05/22/2024 07:29:10,0.0000
05/22/2024 07:29:11,0.0000
05/22/2024 07:29:12,0.0000
05/22/2024 07:29:13,0.0000
05/22/2024 07:29:14,0.0000
05/22/2024 07:29:15,0.0000
05/22/2024 07:29:16,0.0000
05/22/2024 07:29:17,0.0000
05/22/2024 07:29:18,0.0000
05/22/2024 07:29:19,0.0000
05/22/2024 07:29:20,0.0000
05/22/2024 07:29:21,0.0000
05/22/2024 07:29:22,0.0000
05/22/2024 07:29:23,0.0000
05/22/2024 07:29:24,0.0000
05/22/2024 07:29:25,0.0000
05/22/2024 07:29:26,0.0000
05/22/2024 07:29:27,0.0000
05/22/2024 07:29:28,0.0000
05/22/2024 07:29:29,0.0000
05/22/2024 07:29:30,0.0000
05/22/2024 07:29:31,0.0000
05/22/2024 07:29:32,0.0000
05/22/2024 07:29:33,0.0000
05/22/2024 07:29:34,0.0000
05/22/2024 07:29:35,0.0000
05/22/2024 07:29:36,0.0000
05/22/2024 07:29:37,0.0000
05/22/2024 07:29:38,0.0000
05/22/2024 07:29:39,0.0000
05/22/2024 07:29:40,0.0000
05/22/2024 07:29:41,0.0000
05/22/2024 07:29:42,0.0000
05/22/2024 07:29:43,0.0000
05/22/2024 07:29:44,0.0000
05/22/2024 07:29:45,0.0000
05/22/2024 07:29:46,0.0000
05/22/2024 07:29:47,0.0000
05/22/2024 07:29:48,0.0000
05/22/2024 07:29:49,0.0000
05/22/2024 07:29:50,0.0000
05/22/2024 07:29:51,0.0000
05/22/2024 07:29:52,0.0000
05/22/2024 07:29:53,0.0000
05/22/2024 07:29:54,0.0000
05/22/2024 07:29:55,0.0000
05/22/2024 07:29:56,0.0000
05/22/2024 07:29:57,0.0000
05/22/2024 07:29:58,0.0000
05/22/2024 07:29:59,0.0000
05/22/2024 07:30:00,0.0000
05/22/2024 07:30:01,0.0000
05/22/2024 07:30:02,0.0000
05/22/2024 07:30:03,0.0000
05/22/2024 07:30:04,0.0000
05/22/2024 07:30:05,0.0000
05/22/2024 07:30:06,0.0000
05/22/2024 07:30:07,0.0000
05/22/2024 07:30:08,0.0000
05/22/2024 07:30:09,0.0000
05/22/2024 07:30:10,0.0000
05/22/2024 07:30:11,0.0000
05/22/2024 07:30:12,0.0000
05/22/2024 07:30:13,0.0000
05/22/2024 07:30:14,0.0000
05/22/2024 07:30:15,0.0000
05/22/2024 07:30:16,0.0000
05/22/2024 07:30:17,0.0000
05/22/2024 07:30:18,0.0000
05/22/2024 07:30:19,0.0000
05/22/2024 07:30:20,0.0000
05/22/2024 07:30:21,0.0000
05/22/2024 07:30:22,0.0000
05/22/2024 07:30:23,0.0000
05/22/2024 07:30:24,0.0000
05/22/2024 07:30:25,0.0000
05/22/2024 07:30:26,0.0000
05/22/2024 07:30:27,0.0000
05/22/2024 07:30:28,0.0000
05/22/2024 07:30:29,0.0000
05/22/2024 07:30:30,0.0000
05/22/2024 07:30:31,0.0000
05/22/2024 07:30:32,0.0000
05/22/2024 07:30:33,0.0000
05/22/2024 07:30:34,0.0000
05/22/2024 07:30:35,0.0000
05/22/2024 07:30:36,0.0000
05/22/2024 07:30:37,0.0000
05/22/2024 07:30:38,0.0000
05/22/2024 07:30:39,0.0000
05/22/2024 07:30:40,0.0000
05/22/2024 07:30:41,0.0000
05/22/2024 07:30:42,0.0000
05/22/2024 07:30:43,0.0000
05/22/2024 07:30:44,0.0000
05/22/2024 07:30:45,0.0000
05/22/2024 07:30:46,0.0000
05/22/2024 07:30:47,0.0000
05/22/2024 07:30:48,0.0000
05/22/2024 07:30:49,0.0000
05/22/2024 07:30:50,0.0000
05/22/2024 07:30:51,0.0000
05/22/2024 07:30:52,0.0000
05/22/2024 07:30:53,0.0000
05/22/2024 07:30:54,0.0000
05/22/2024 07:30:55,0.0000
05/22/2024 07:30:56,0.0000
05/22/2024 07:30:57,0.0000
05/22/2024 07:30:58,0.0000
05/22/2024 07:30:59,0.0000
05/22/2024 07:31:00,0.0000
05/22/2024 07:31:01,0.0000
05/22/2024 07:31:02,0.0000
05/22/2024 07:31:03,0.0000
05/22/2024 07:31:04,0.0000
05/22/2024 07:31:05,0.0000
05/22/2024 07:31:06,0.0000
05/22/2024 07:31:07,0.0000
05/22/2024 07:31:08,0.0000
05/22/2024 07:31:09,0.0000
05/22/2024 07:31:10,0.0000
05/22/2024 07:31:11,0.0000
05/22/2024 07:31:12,0.0000
05/22/2024 07:31:13,0.0000
05/22/2024 07:31:14,0.0000
05/22/2024 07:31:15,0.0000
05/22/2024 07:31:16,0.0000
05/22/2024 07:31:17,0.0000
05/22/2024 07:31:18,0.0000
05/22/2024 07:31:19,0.0000
05/22/2024 07:31:20,0.0000
05/22/2024 07:31:21,0.0000
05/22/2024 07:31:22,0.0000
05/22/2024 07:31:23,0.0000
05/22/2024 07:31:24,0.0000
05/22/2024 07:31:25,0.0000
05/22/2024 07:31:26,0.0000
05/22/2024 07:31:27,0.0000
05/22/2024 07:31:28,0.0000
05/22/2024 07:31:29,0.0000
05/22/2024 07:31:30,0.0000
05/22/2024 07:31:31,0.0000
05/22/2024 07:31:32,0.0000
05/22/2024 07:31:33,0.0000
05/22/2024 07:31:34,0.0000
05/22/2024 07:31:35,0.0000
05/22/2024 07:31:36,0.0000
05/22/2024 07:31:37,0.0000
05/22/2024 07:31:38,0.0000
05/22/2024 07:31:39,0.0000
05/22/2024 07:31:40,0.0000
05/22/2024 07:31:41,0.0000
05/22/2024 07:31:42,0.0000
05/22/2024 07:31:43,0.0000
05/22/2024 07:31:44,0.0000
05/22/2024 07:31:45,0.0000
05/22/2024 07:31:46,0.0000
05/22/2024 07:31:47,0.0000
05/22/2024 07:31:48,0.0000
05/22/2024 07:31:49,0.0000
05/22/2024 07:31:50,0.0000
05/22/2024 07:31:51,0.0000
05/22/2024 07:31:52,0.0000
05/22/2024 07:31:53,0.0000
05/22/2024 07:31:54,0.0000
05/22/2024 07:31:55,0.0000
05/22/2024 07:31:56,0.0000
05/22/2024 07:31:57,0.0000
05/22/2024 07:31:58,0.0000
05/22/2024 07:31:59,0.0000
05/22/2024 07:32:00,0.0000
05/22/2024 07:32:01,0.0000
05/22/2024 07:32:02,0.0000
05/22/2024 07:32:03,0.0000
05/22/2024 07:32:04,0.0000
05/22/2024 07:32:05,0.0000
05/22/2024 07:32:06,0.0000
05/22/2024 07:32:07,0.0000
05/22/2024 07:32:08,0.0000
05/22/2024 07:32:09,0.0000
05/22/2024 07:32:10,0.0000
05/22/2024 07:32:11,0.0000
05/22/2024 07:32:12,0.0000
05/22/2024 07:32:13,0.0000
05/22/2024 07:32:14,0.0000
05/22/2024 07:32:15,0.0000
05/22/2024 07:32:16,0.0000
05/22/2024 07:32:17,0.0000
05/22/2024 07:32:18,0.0000
05/22/2024 07:32:19,0.0000
05/22/2024 07:32:20,0.0000
05/22/2024 07:32:21,0.0000
05/22/2024 07:32:22,0.0000
05/22/2024 07:32:23,0.0000
05/22/2024 07:32:24,0.0000
05/22/2024 07:32:25,0.0000
05/22/2024 07:32:26,0.0000
05/22/2024 07:32:27,0.0000
05/22/2024 07:32:28,0.0000
05/22/2024 07:32:29,0.0000
05/22/2024 07:32:30,0.0000
05/22/2024 07:32:31,0.0000
05/22/2024 07:32:32,0.0000
05/22/2024 07:32:33,0.0000
05/22/2024 07:32:34,0.0000
05/22/2024 07:32:35,0.0000
05/22/2024 07:32:36,0.0000
05/22/2024 07:32:37,0.0000
05/22/2024 07:32:38,0.0000
05/22/2024 07:32:39,0.0000
05/22/2024 07:32:40,0.0000
05/22/2024 07:32:41,0.0000
05/22/2024 07:32:42,0.0000
05/22/2024 07:32:43,0.0000
05/22/2024 07:32:44,0.0000
05/22/2024 07:32:45,0.0000
05/22/2024 07:32:46,0.0000
05/22/2024 07:32:47,0.0000
05/22/2024 07:32:48,0.0000
05/22/2024 07:32:49,0.0000
05/22/2024 07:32:50,0.0000
05/22/2024 07:32:51,0.0000
05/22/2024 07:32:52,0.0000
05/22/2024 07:32:53,0.0000
05/22/2024 07:32:54,0.0000
05/22/2024 07:32:55,0.0000
05/22/2024 07:32:56,0.0000
05/22/2024 07:32:57,0.0000
05/22/2024 07:32:58,0.0000
05/22/2024 07:32:59,0.0000
05/22/2024 07:33:00,0.0000
05/22/2024 07:33:01,0.0000
05/22/2024 07:33:02,0.0000
05/22/2024 07:33:03,0.0000
05/22/2024 07:33:04,0.0000
05/22/2024 07:33:05,0.0000
05/22/2024 07:33:06,0.0000
05/22/2024 07:33:07,0.0000
05/22/2024 07:33:08,0.0000
05/22/2024 07:33:09,0.0000
05/22/2024 07:33:10,0.0000
05/22/2024 07:33:11,0.0000
05/22/2024 07:33:12,0.0000
05/22/2024 07:33:13,0.0000
05/22/2024 07:33:14,0.0000
05/22/2024 07:33:15,0.0000
05/22/2024 07:33:16,0.0000
05/22/2024 07:33:17,0.0000
05/22/2024 07:33:18,0.0000
05/22/2024 07:33:19,0.0000
05/22/2024 07:33:20,0.0000
05/22/2024 07:33:21,0.0000
05/22/2024 07:33:22,0.0000
05/22/2024 07:33:23,0.0000
05/22/2024 07:33:24,0.0000
05/22/2024 07:33:25,0.0000
05/22/2024 07:33:26,0.0000
05/22/2024 07:33:27,0.0000
05/22/2024 07:33:28,0.0000
05/22/2024 07:33:29,0.0000
05/22/2024 07:33:30,0.0000
05/22/2024 07:33:31,0.0000
05/22/2024 07:33:32,0.0000
05/22/2024 07:33:33,0.0000
05/22/2024 07:33:34,0.0000
05/22/2024 07:33:35,0.0000
05/22/2024 07:33:36,0.0000
05/22/2024 07:33:37,0.0000
05/22/2024 07:33:38,0.0000
05/22/2024 07:33:39,0.0000
05/22/2024 07:33:40,0.0000
05/22/2024 07:33:41,0.0000
05/22/2024 07:33:42,0.0000
05/22/2024 07:33:43,0.0000
05/22/2024 07:33:44,0.0000
05/22/2024 07:33:45,0.0000
05/22/2024 07:33:46,0.0000
05/22/2024 07:33:47,0.0000
05/22/2024 07:33:48,0.0000
05/22/2024 07:33:49,0.0000
05/22/2024 07:33:50,0.0000
05/22/2024 07:33:51,0.0000
05/22/2024 07:33:52,0.0000
05/22/2024 07:33:53,0.0000
05/22/2024 07:33:54,0.0000
05/22/2024 07:33:55,0.0000
05/22/2024 07:33:56,0.0000
05/22/2024 07:33:57,0.0000
05/22/2024 07:33:58,0.0000
05/22/2024 07:33:59,0.0000
05/22/2024 07:34:00,0.0000
05/22/2024 07:34:01,0.0000
05/22/2024 07:34:02,0.0000
05/22/2024 07:34:03,0.0000
05/22/2024 07:34:04,0.0000
05/22/2024 07:34:05,0.0000
05/22/2024 07:34:06,0.0000
05/22/2024 07:34:07,0.0000
05/22/2024 07:34:08,0.0000
05/22/2024 07:34:09,0.0000
05/22/2024 07:34:10,0.0000
05/22/2024 07:34:11,0.0000
05/22/2024 07:34:12,0.0000
05/22/2024 07:34:13,0.0000
05/22/2024 07:34:14,0.0000
05/22/2024 07:34:15,0.0000
05/22/2024 07:34:16,0.0000
05/22/2024 07:34:17,0.0000
05/22/2024 07:34:18,0.0000
05/22/2024 07:34:19,0.0000
05/22/2024 07:34:20,0.0000
05/22/2024 07:34:21,0.0000
05/22/2024 07:34:22,0.0000
05/22/2024 07:34:23,0.0000
05/22/2024 07:34:24,0.0000
05/22/2024 07:34:25,0.0000
05/22/2024 07:34:26,0.0000
05/22/2024 07:34:27,0.0000
05/22/2024 07:34:28,0.0000
05/22/2024 07:34:29,0.0000
05/22/2024 07:34:30,0.0000
05/22/2024 07:34:31,0.0000
05/22/2024 07:34:32,0.0000
05/22/2024 07:34:33,0.0000
05/22/2024 07:34:34,0.0000
05/22/2024 07:34:35,0.0000
05/22/2024 07:34:36,0.0000
05/22/2024 07:34:37,0.0000
05/22/2024 07:34:38,0.0000
05/22/2024 07:34:39,0.0000
05/22/2024 07:34:40,0.0000
05/22/2024 07:34:41,0.0000
05/22/2024 07:34:42,0.0000
05/22/2024 07:34:43,0.0000
05/22/2024 07:34:44,0.0000
05/22/2024 07:34:45,0.0000
05/22/2024 07:34:46,0.0000
05/22/2024 07:34:47,0.0000
05/22/2024 07:34:48,0.0000
05/22/2024 07:34:49,0.0000
05/22/2024 07:34:50,0.0000
05/22/2024 07:34:51,0.0000
05/22/2024 07:34:52,0.0000
05/22/2024 07:34:53,0.0000
05/22/2024 07:34:54,0.0000
05/22/2024 07:34:55,0.0000
05/22/2024 07:34:56,0.0000
05/22/2024 07:34:57,0.0000
05/22/2024 07:34:58,0.0000
05/22/2024 07:34:59,0.0000
05/22/2024 07:35:00,0.0000
05/22/2024 07:35:01,0.0000
05/22/2024 07:35:02,0.0000
05/22/2024 07:35:03,0.0000
05/22/2024 07:35:04,0.0000
05/22/2024 07:35:05,0.0000
05/22/2024 07:35:06,0.0000
05/22/2024 07:35:07,0.0000
05/22/2024 07:35:08,0.0000
05/22/2024 07:35:09,0.0000
05/22/2024 07:35:10,0.0000
05/22/2024 07:35:11,0.0000
05/22/2024 07:35:12,0.0000
05/22/2024 07:35:13,0.0000
05/22/2024 07:35:14,0.0000
05/22/2024 07:35:15,0.0000
05/22/2024 07:35:16,0.0000
05/22/2024 07:35:17,0.0000
05/22/2024 07:35:18,0.0000
05/22/2024 07:35:19,0.0000
05/22/2024 07:35:20,0.0000
05/22/2024 07:35:21,0.0000
05/22/2024 07:35:22,0.0000
05/22/2024 07:35:23,0.0000
05/22/2024 07:35:24,0.0000
05/22/2024 07:35:25,0.0000
05/22/2024 07:35:26,0.0000
05/22/2024 07:35:27,0.0000
05/22/2024 07:35:28,0.0000
05/22/2024 07:35:29,0.0000
05/22/2024 07:35:30,0.0000
05/22/2024 07:35:31,0.0000
05/22/2024 07:35:32,0.0000
05/22/2024 07:35:33,0.0000
05/22/2024 07:35:34,0.0000
05/22/2024 07:35:35,0.0000
05/22/2024 07:35:36,0.0000
05/22/2024 07:35:37,0.0000
05/22/2024 07:35:38,0.0000
05/22/2024 07:35:39,0.0000
05/22/2024 07:35:40,0.0000
05/22/2024 07:35:41,0.0000
05/22/2024 07:35:42,0.0000
05/22/2024 07:35:43,0.0000
05/22/2024 07:35:44,0.0000
05/22/2024 07:35:45,0.0000
05/22/2024 07:35:46,0.0000
05/22/2024 07:35:47,0.0000
05/22/2024 07:35:48,0.0000
05/22/2024 07:35:49,0.0000
05/22/2024 07:35:50,0.0000
05/22/2024 07:35:51,0.0000
05/22/2024 07:35:52,0.0000
05/22/2024 07:35:53,0.0000
05/22/2024 07:35:54,0.0000
05/22/2024 07:35:55,0.0000
05/22/2024 07:35:56,0.0000
05/22/2024 07:35:57,0.0000
05/22/2024 07:35:58,0.0000
05/22/2024 07:35:59,0.0000
05/22/2024 07:36:00,0.0000
05/22/2024 07:36:01,0.0000
05/22/2024 07:36:02,0.0000
05/22/2024 07:36:03,0.0000
05/22/2024 07:36:04,0.0000
05/22/2024 07:36:05,0.0000
05/22/2024 07:36:06,0.0000
05/22/2024 07:36:07,0.0000
05/22/2024 07:36:08,0.0000
05/22/2024 07:36:09,0.0000
05/22/2024 07:36:10,0.0000
05/22/2024 07:36:11,0.0000
05/22/2024 07:36:12,0.0000
05/22/2024 07:36:13,0.0000
05/22/2024 07:36:14,0.0000
05/22/2024 07:36:15,0.0000
05/22/2024 07:36:16,0.0000
05/22/2024 07:36:17,0.0000
05/22/2024 07:36:18,0.0000
05/22/2024 07:36:19,0.0000
05/22/2024 07:36:20,0.0000
05/22/2024 07:36:21,0.0000
05/22/2024 07:36:22,0.0000
05/22/2024 07:36:23,0.0000
05/22/2024 07:36:24,0.0000
05/22/2024 07:36:25,0.0000
05/22/2024 07:36:26,0.0000
05/22/2024 07:36:27,0.0000
05/22/2024 07:36:28,0.0000
05/22/2024 07:36:29,0.0000
05/22/2024 07:36:30,0.0000
05/22/2024 07:36:31,0.0000
05/22/2024 07:36:32,0.0000
05/22/2024 07:36:33,0.0000
05/22/2024 07:36:34,0.0000
05/22/2024 07:36:35,0.0000
05/22/2024 07:36:36,0.0000
05/22/2024 07:36:37,0.0000
05/22/2024 07:36:38,0.0000
05/22/2024 07:36:39,0.0000
05/22/2024 07:36:40,0.0000
05/22/2024 07:36:41,0.0000
05/22/2024 07:36:42,0.0000
05/22/2024 07:36:43,0.0000
05/22/2024 07:36:44,0.0000
05/22/2024 07:36:45,0.0000
05/22/2024 07:36:46,0.0000
05/22/2024 07:36:47,0.0000
05/22/2024 07:36:48,0.0000
05/22/2024 07:36:49,0.0000
05/22/2024 07:36:50,0.0000
05/22/2024 07:36:51,0.0000
05/22/2024 07:36:52,0.0000
05/22/2024 07:36:53,0.0000
05/22/2024 07:36:54,0.0000
05/22/2024 07:36:55,0.0000
05/22/2024 07:36:56,0.0000
05/22/2024 07:36:57,0.0000
05/22/2024 07:36:58,0.0000
05/22/2024 07:36:59,0.0000
05/22/2024 07:37:00,0.0000
05/22/2024 07:37:01,0.0000
05/22/2024 07:37:02,0.0000
05/22/2024 07:37:03,0.0000
05/22/2024 07:37:04,0.0000
05/22/2024 07:37:05,0.0000
05/22/2024 07:37:06,0.0000
05/22/2024 07:37:07,0.0000
05/22/2024 07:37:08,0.0000
05/22/2024 07:37:09,0.0000
05/22/2024 07:37:10,0.0000
05/22/2024 07:37:11,0.0000
05/22/2024 07:37:12,0.0000
05/22/2024 07:37:13,0.0000
05/22/2024 07:37:14,0.0000
05/22/2024 07:37:15,0.0000
05/22/2024 07:37:16,0.0000
05/22/2024 07:37:17,0.0000
05/22/2024 07:37:18,0.0000
05/22/2024 07:37:19,0.0000
05/22/2024 07:37:20,0.0000
05/22/2024 07:37:21,0.0000
05/22/2024 07:37:22,0.0000
05/22/2024 07:37:23,0.0000
05/22/2024 07:37:24,0.0000
05/22/2024 07:37:25,0.0000
05/22/2024 07:37:26,0.0000
05/22/2024 07:37:27,0.0000
