Start time: 1716935456053
[2024-05-28 18:30:56.878396] nuttcp-t: v8.1.4: socket
[2024-05-28 18:30:56.878922] nuttcp-t: buflen=65536, nstream=1, port=5003 tcp -> 35.245.244.238
[2024-05-28 18:30:56.878974] nuttcp-t: time limit = 120.00 seconds
[2024-05-28 18:30:56.879010] nuttcp-t: connect to 35.245.244.238 with mss=1408, RTT=39.025 ms af=inet
[2024-05-28 18:30:56.879041] nuttcp-t: send window size = 1048576, receive window size = 1048576
[2024-05-28 18:30:56.879071] nuttcp-t: available send window = 786432, available receive window = 786432
[2024-05-28 18:30:56.879103] nuttcp-t: initial congestion window = 13 KB (10 packets)
[2024-05-28 18:30:56.879135] nuttcp-r: v8.1.4: socket
[2024-05-28 18:30:56.879168] nuttcp-r: buflen=65536, nstream=1, port=5003 tcp
[2024-05-28 18:30:56.879199] nuttcp-r: interval reporting every 0.50 seconds
[2024-05-28 18:30:56.879230] nuttcp-r: accept from 98.97.16.43 with af=inet
[2024-05-28 18:30:56.879260] nuttcp-r: send window size = 450000000, receive window size = 450000000
[2024-05-28 18:30:56.879292] nuttcp-r: available send window = 225000000, available receive window = 225000000
[2024-05-28 18:30:56.879334]     0.4375 MB /   0.50 sec =    7.3392 Mbps    10 retrans    159 KB-cwnd
[2024-05-28 18:30:57.587891]     1.3750 MB /   0.50 sec =   23.0702 Mbps    11 retrans     66 KB-cwnd
[2024-05-28 18:30:58.019681]     0.6875 MB /   0.50 sec =   11.5337 Mbps     1 retrans     67 KB-cwnd
[2024-05-28 18:30:58.452068]     0.5625 MB /   0.50 sec =    9.4367 Mbps     0 retrans     59 KB-cwnd
[2024-05-28 18:30:58.882135]     0.5625 MB /   0.50 sec =    9.4380 Mbps     0 retrans     63 KB-cwnd
[2024-05-28 18:30:59.843151]     0.6250 MB /   0.50 sec =   10.4862 Mbps    14 retrans     38 KB-cwnd
[2024-05-28 18:31:00.572503]     0.4375 MB /   0.50 sec =    7.3397 Mbps     3 retrans     37 KB-cwnd
[2024-05-28 18:31:00.572832]     0.3125 MB /   0.50 sec =    5.2429 Mbps     0 retrans     37 KB-cwnd
[2024-05-28 18:31:01.498026]     0.3125 MB /   0.50 sec =    5.2425 Mbps     4 retrans     27 KB-cwnd
[2024-05-28 18:31:01.498378]     0.2500 MB /   0.50 sec =    4.1940 Mbps     0 retrans     27 KB-cwnd
[2024-05-28 18:31:02.393346]     0.2500 MB /   0.50 sec =    4.1943 Mbps     1 retrans     28 KB-cwnd
[2024-05-28 18:31:02.393953]     0.3125 MB /   0.50 sec =    5.2433 Mbps     0 retrans     28 KB-cwnd
