time,throughput_mbps,pkt_drop,pkt_total,loss
2024-05-28T18:56:46.306855,18.0,65089,65891,99
2024-05-28T18:56:46.306982,26.9,22851,24053,95
2024-05-28T18:56:46.307063,16.2,21883,22608,97
2024-05-28T18:56:46.307141,95.2,18128,22377,81
2024-05-28T18:56:46.307219,54.0,19733,22144,89
2024-05-28T18:56:46.307295,60.8,19594,22308,88
2024-05-28T18:56:46.307373,67.7,19576,22596,87
2024-05-28T18:56:46.307449,178,14254,22184,64
2024-05-28T18:56:46.307639,242,11571,22395,52
2024-05-28T18:56:46.307737,190,13684,22187,62
2024-05-28T18:56:46.307812,190,14032,22534,62
2024-05-28T18:56:46.307891,69.7,18549,21663,86
2024-05-28T18:56:46.307965,51.0,20525,22801,90
2024-05-28T18:56:46.308042,209,12995,22335,58
2024-05-28T18:56:46.308116,117,17133,22364,77
2024-05-28T18:56:46.308189,210,12993,22362,58
2024-05-28T18:56:46.308264,219,12486,22242,56
2024-05-28T18:56:46.308338,69.0,19209,22290,86
2024-05-28T18:56:46.308413,104,17779,22408,79
2024-05-28T18:56:46.308488,292,9348,22387,42
2024-05-28T18:56:46.308562,220,12488,22316,56
2024-05-28T18:56:46.308636,224,12235,22254,55
2024-05-28T18:56:46.308709,278,9891,22311,44
2024-05-28T18:56:46.309098,223,12312,22266,55
2024-05-28T18:56:46.309424,147,15770,22342,71
2024-05-28T18:56:46.309746,239,11703,22381,52
2024-05-28T18:56:46.310079,103,17522,22111,79
2024-05-28T18:56:46.310439,200,13444,22389,60
2024-05-28T18:56:46.310527,119,17081,22389,76
2024-05-28T18:56:46.310611,101,17769,22291,80
2024-05-28T18:56:46.310962,15.6,21428,22126,97
2024-05-28T18:56:46.311145,158,15521,22595,69
2024-05-28T18:56:46.311230,107,17470,22260,78
2024-05-28T18:56:46.311353,88.8,18543,22508,82
2024-05-28T18:56:46.311437,143,15838,22222,71
2024-05-28T18:56:46.311521,253,10946,22238,49
2024-05-28T18:56:46.311600,107,17214,21982,78
2024-05-28T18:56:46.311676,31.4,21271,22675,94
2024-05-28T18:56:46.311748,16.2,21077,21800,97
2024-05-28T18:56:46.312196,50.8,20547,22819,90
2024-05-28T18:56:46.312549,25.9,21244,22399,95
2024-05-28T18:56:46.312624,20.8,21439,22366,96
2024-05-28T18:56:46.312695,17.2,21487,22253,97
2024-05-28T18:56:46.312774,19.8,20989,21874,96
2024-05-28T18:56:46.312849,16.0,22112,22825,97
2024-05-28T18:57:10.805112,30.1,20863,22207,94
2024-05-28T18:57:10.805487,8.22,22036,22403,98
2024-05-28T18:57:10.805599,37.3,20639,22302,93
2024-05-28T18:57:10.805684,9.48,21871,22294,98
2024-05-28T18:57:10.805764,11.3,21896,22400,98
2024-05-28T18:57:10.805841,13.9,21459,22080,97
2024-05-28T18:57:10.805918,13.1,21883,22466,97
2024-05-28T18:57:10.805993,12.3,21828,22377,98
2024-05-28T18:57:10.806068,27.8,21080,22321,94
2024-05-28T18:57:10.806145,35.4,20759,22339,93
2024-05-28T18:57:10.806221,64.2,19475,22339,87
2024-05-28T18:57:10.806393,27.5,21032,22261,94
2024-05-28T18:57:10.806483,21.5,21278,22239,96
2024-05-28T18:57:10.806564,35.1,20872,22437,93
2024-05-28T18:57:10.806642,21.8,21205,22179,96
2024-05-28T18:57:10.806720,15.6,21569,22264,97
2024-05-28T18:57:10.806795,30.6,21077,22444,94
2024-05-28T18:57:10.806873,24.9,20942,22051,95
2024-05-28T18:57:10.806949,15.3,21807,22489,97
2024-05-28T18:57:10.807025,12.0,21292,21827,98
2024-05-28T18:57:10.807103,18.3,20861,21678,96
2024-05-28T18:57:10.807183,10.3,22317,22775,98
2024-05-28T18:57:10.807263,16.8,21651,22403,97
2024-05-28T18:57:10.807345,65.5,19514,22441,87
2024-05-28T18:57:10.807457,179,15203,23163,66
2024-05-28T18:57:10.807551,253,11064,22346,50
2024-05-28T18:57:10.807627,234,11838,22291,53
2024-05-28T18:57:10.807703,262,10638,22346,48
2024-05-28T18:57:10.807780,255,10826,22223,49
2024-05-28T18:57:10.807856,243,11431,22288,51
