time,rtt_ms,operator
2024-05-28T18:55:50.089963-04:00,127,att
2024-05-28T18:55:50.251653-04:00,90.0,att
2024-05-28T18:55:50.452092-04:00,89.7,att
2024-05-28T18:55:50.651735-04:00,89.0,att
2024-05-28T18:55:50.877611-04:00,114,att
2024-05-28T18:55:51.059484-04:00,95.2,att
2024-05-28T18:55:51.260821-04:00,96.4,att
2024-05-28T18:55:51.476914-04:00,112,att
2024-05-28T18:55:51.652032-04:00,86.2,att
2024-05-28T18:55:51.861639-04:00,95.1,att
2024-05-28T18:55:52.063901-04:00,96.4,att
2024-05-28T18:55:52.262457-04:00,96.0,att
2024-05-28T18:55:52.455186-04:00,87.9,att
2024-05-28T18:55:52.669515-04:00,101,att
2024-05-28T18:55:52.877639-04:00,109,att
2024-05-28T18:55:53.053571-04:00,84.4,att
2024-05-28T18:55:53.278991-04:00,109,att
2024-05-28T18:55:53.469599-04:00,100,att
2024-05-28T18:55:53.663920-04:00,93.5,att
2024-05-28T18:55:53.864466-04:00,94.0,att
2024-05-28T18:55:54.095079-04:00,123,att
2024-05-28T18:55:54.269593-04:00,98.9,att
2024-05-28T18:55:54.463561-04:00,92.3,att
2024-05-28T18:55:54.677793-04:00,105,att
2024-05-28T18:55:54.875984-04:00,102,att
2024-05-28T18:55:55.053627-04:00,79.2,att
2024-05-28T18:55:55.263695-04:00,89.5,att
2024-05-28T18:55:55.461907-04:00,86.4,att
2024-05-28T18:55:55.675724-04:00,99.1,att
2024-05-28T18:55:55.871704-04:00,94.3,att
2024-05-28T18:55:56.063780-04:00,85.2,att
2024-05-28T18:55:56.271736-04:00,93.2,att
2024-05-28T18:55:56.463959-04:00,84.4,att
2024-05-28T18:55:56.680566-04:00,100,att
2024-05-28T18:55:56.871772-04:00,90.4,att
2024-05-28T18:55:57.080685-04:00,98.2,att
2024-05-28T18:55:57.271919-04:00,89.4,att
2024-05-28T18:55:57.482884-04:00,99.2,att
2024-05-28T18:55:57.672620-04:00,88.1,att
2024-05-28T18:55:57.873625-04:00,88.3,att
2024-05-28T18:55:58.082966-04:00,96.4,att
2024-05-28T18:55:58.262674-04:00,77.0,att
2024-05-28T18:55:58.482997-04:00,96.3,att
2024-05-28T18:55:58.673617-04:00,86.0,att
2024-05-28T18:55:58.894908-04:00,106,att
2024-05-28T18:55:59.081777-04:00,92.1,att
2024-05-28T18:55:59.282969-04:00,93.3,att
2024-05-28T18:55:59.481658-04:00,91.0,att
2024-05-28T18:55:59.682011-04:00,90.4,att
2024-05-28T18:55:59.881625-04:00,89.9,att
2024-05-28T18:56:00.082927-04:00,90.3,att
2024-05-28T18:56:00.273807-04:00,81.1,att
2024-05-28T18:56:00.493878-04:00,100,att
2024-05-28T18:56:00.680723-04:00,86.2,att
2024-05-28T18:56:00.873905-04:00,78.3,att
2024-05-28T18:56:01.084741-04:00,88.1,att
2024-05-28T18:56:01.283945-04:00,87.2,att
2024-05-28T18:56:01.491516-04:00,94.0,att
2024-05-28T18:56:01.683964-04:00,85.7,att
2024-05-28T18:56:01.885903-04:00,87.2,att
2024-05-28T18:56:02.083948-04:00,84.1,att
2024-05-28T18:56:02.292132-04:00,92.3,att
2024-05-28T18:56:02.484015-04:00,83.0,att
2024-05-28T18:56:02.683701-04:00,82.1,att
2024-05-28T18:56:02.885182-04:00,82.5,att
2024-05-28T18:56:03.084676-04:00,81.9,att
2024-05-28T18:56:03.283860-04:00,80.4,att
2024-05-28T18:56:03.501849-04:00,97.2,att
2024-05-28T18:56:03.692102-04:00,86.5,att
2024-05-28T18:56:03.902695-04:00,96.8,att
2024-05-28T18:56:04.094899-04:00,88.3,att
2024-05-28T18:56:04.301601-04:00,94.1,att
2024-05-28T18:56:04.506018-04:00,97.5,att
2024-05-28T18:56:04.694831-04:00,86.1,att
2024-05-28T18:56:04.894761-04:00,85.1,att
2024-05-28T18:56:05.101684-04:00,91.2,att
2024-05-28T18:56:05.302714-04:00,91.3,att
2024-05-28T18:56:05.501695-04:00,89.3,att
