time,rtt_ms,operator
2024-05-27T15:59:13.140649-04:00,67.3,verizon
2024-05-27T15:59:13.319234-04:00,43.1,verizon
2024-05-27T15:59:13.513714-04:00,37.8,verizon
2024-05-27T15:59:13.718812-04:00,40.2,verizon
2024-05-27T15:59:13.919432-04:00,39.9,verizon
2024-05-27T15:59:14.128256-04:00,49.4,verizon
2024-05-27T15:59:14.318090-04:00,38.2,verizon
2024-05-27T15:59:14.512917-04:00,32.0,verizon
2024-05-27T15:59:14.729823-04:00,47.4,verizon
2024-05-27T15:59:14.934106-04:00,49.4,verizon
2024-05-27T15:59:15.123045-04:00,38.3,verizon
2024-05-27T15:59:15.318201-04:00,32.2,verizon
2024-05-27T15:59:15.529269-04:00,41.4,verizon
2024-05-27T15:59:15.734414-04:00,45.3,verizon
2024-05-27T15:59:15.929583-04:00,38.5,verizon
2024-05-27T15:59:16.148318-04:00,56.9,verizon
2024-05-27T15:59:16.338443-04:00,45.0,verizon
2024-05-27T15:59:16.539433-04:00,44.1,verizon
2024-05-27T15:59:16.733259-04:00,37.5,verizon
2024-05-27T15:59:16.944340-04:00,47.4,verizon
2024-05-27T15:59:17.143319-04:00,45.9,verizon
2024-05-27T15:59:17.344256-04:00,45.2,verizon
2024-05-27T15:59:17.538531-04:00,39.2,verizon
2024-05-27T15:59:17.743628-04:00,43.1,verizon
2024-05-27T15:59:17.949743-04:00,47.0,verizon
2024-05-27T15:59:18.147977-04:00,45.5,verizon
2024-05-27T15:59:18.348328-04:00,44.6,verizon
2024-05-27T15:59:18.554536-04:00,48.1,verizon
2024-05-27T15:59:18.754498-04:00,47.1,verizon
2024-05-27T15:59:18.954445-04:00,45.1,verizon
2024-05-27T15:59:19.153431-04:00,44.7,verizon
2024-05-27T15:59:19.363951-04:00,52.2,verizon
2024-05-27T15:59:19.559808-04:00,47.2,verizon
2024-05-27T15:59:19.758438-04:00,46.0,verizon
2024-05-27T15:59:19.958664-04:00,43.7,verizon
2024-05-27T15:59:20.162797-04:00,46.9,verizon
2024-05-27T15:59:20.368999-04:00,50.6,verizon
2024-05-27T15:59:20.564521-04:00,45.1,verizon
2024-05-27T15:59:20.764745-04:00,44.8,verizon
2024-05-27T15:59:20.969444-04:00,48.3,verizon
2024-05-27T15:59:21.168370-04:00,47.6,verizon
2024-05-27T15:59:21.374103-04:00,51.4,verizon
2024-05-27T15:59:21.568763-04:00,45.5,verizon
2024-05-27T15:59:21.774629-04:00,50.4,verizon
2024-05-27T15:59:21.968891-04:00,44.0,verizon
2024-05-27T15:59:22.167893-04:00,42.8,verizon
2024-05-27T15:59:22.373865-04:00,45.9,verizon
2024-05-27T15:59:22.574623-04:00,44.5,verizon
2024-05-27T15:59:22.773771-04:00,42.8,verizon
2024-05-27T15:59:22.968762-04:00,36.9,verizon
2024-05-27T15:59:23.177899-04:00,45.8,verizon
2024-05-27T15:59:23.379586-04:00,45.3,verizon
2024-05-27T15:59:23.579517-04:00,43.4,verizon
2024-05-27T15:59:23.779448-04:00,41.6,verizon
2024-05-27T15:59:23.984109-04:00,44.4,verizon
2024-05-27T15:59:24.183021-04:00,43.9,verizon
2024-05-27T15:59:24.383374-04:00,43.7,verizon
2024-05-27T15:59:24.589522-04:00,46.9,verizon
2024-05-27T15:59:24.788299-04:00,45.4,verizon
2024-05-27T15:59:24.988689-04:00,43.1,verizon
2024-05-27T15:59:25.187766-04:00,42.7,verizon
2024-05-27T15:59:25.393498-04:00,47.9,verizon
2024-05-27T15:59:25.603989-04:00,55.6,verizon
2024-05-27T15:59:25.794233-04:00,44.0,verizon
2024-05-27T15:59:25.998302-04:00,46.3,verizon
2024-05-27T15:59:26.198220-04:00,45.7,verizon
2024-05-27T15:59:26.398501-04:00,44.7,verizon
2024-05-27T15:59:26.598931-04:00,43.6,verizon
2024-05-27T15:59:26.803880-04:00,48.0,verizon
2024-05-27T15:59:27.003741-04:00,47.0,verizon
2024-05-27T15:59:27.203331-04:00,47.3,verizon
2024-05-27T15:59:27.403008-04:00,46.0,verizon
2024-05-27T15:59:27.609479-04:00,49.6,verizon
