Start time: 1716824540275
[2024-05-27 11:42:53.612376] Connecting to host 35.245.244.238, port 5201
[2024-05-27 11:42:53.614038] [  5] local 100.123.88.138 port 43172 connected to 35.245.244.238 port 5201
[2024-05-27 11:42:53.614197] [ ID] Interval           Transfer     Bitrate         Total Datagrams
[2024-05-27 11:42:53.614320] [  5]   0.00-0.50   sec   930 KBytes  15.2 Mbits/sec  680  
[2024-05-27 11:42:53.614435] [  5]   0.50-1.00   sec   547 KBytes  8.96 Mbits/sec  400  
[2024-05-27 11:42:53.614546] [  5]   1.00-1.50   sec   670 KBytes  11.0 Mbits/sec  490  
[2024-05-27 11:42:53.614655] [  5]   1.50-2.00   sec   574 KBytes  9.41 Mbits/sec  420  
[2024-05-27 11:42:53.614771] [  5]   2.00-2.50   sec   410 KBytes  6.72 Mbits/sec  300  
[2024-05-27 11:42:53.614877] [  5]   2.50-3.00   sec   520 KBytes  8.51 Mbits/sec  380  
[2024-05-27 11:42:53.615129] [  5]   3.00-3.50   sec   656 KBytes  10.8 Mbits/sec  480  
[2024-05-27 11:42:53.615250] [  5]   3.50-4.00   sec   492 KBytes  8.06 Mbits/sec  360  
[2024-05-27 11:42:53.615357] [  5]   4.00-4.50   sec   287 KBytes  4.70 Mbits/sec  210  
[2024-05-27 11:42:53.615466] [  5]   4.50-5.00   sec   246 KBytes  4.03 Mbits/sec  180  
[2024-05-27 11:42:53.615571] [  5]   5.00-5.50   sec   287 KBytes  4.70 Mbits/sec  210  
[2024-05-27 11:42:53.615676] [  5]   5.50-6.00   sec   260 KBytes  4.26 Mbits/sec  190  
[2024-05-27 11:42:53.615779] [  5]   6.00-6.50   sec   164 KBytes  2.69 Mbits/sec  120  
[2024-05-27 11:42:53.615884] [  5]   6.50-7.00   sec  68.4 KBytes  1.12 Mbits/sec  50  
[2024-05-27 11:42:53.615998] [  5]   7.00-7.50   sec  95.7 KBytes  1.57 Mbits/sec  70  
[2024-05-27 11:42:53.616100] [  5]   7.50-8.00   sec  68.4 KBytes  1.12 Mbits/sec  50  
[2024-05-27 11:42:53.616206] [  5]   8.00-8.50   sec  41.0 KBytes   672 Kbits/sec  30  
[2024-05-27 11:42:53.616313] [  5]   8.50-9.00   sec  41.0 KBytes   672 Kbits/sec  30  
