time,rtt_ms,operator
2024-05-28T20:54:02.770115-04:00,73.9,verizon
2024-05-28T20:54:02.950043-04:00,52.0,verizon
2024-05-28T20:54:03.167176-04:00,68.3,verizon
2024-05-28T20:54:03.350494-04:00,48.3,verizon
2024-05-28T20:54:03.566496-04:00,63.2,verizon
2024-05-28T20:54:03.759034-04:00,54.0,verizon
2024-05-28T20:54:03.975950-04:00,69.3,verizon
2024-05-28T20:54:04.159864-04:00,51.3,verizon
2024-05-28T20:54:04.368368-04:00,58.6,verizon
2024-05-28T20:54:04.569895-04:00,59.9,verizon
2024-05-28T20:54:04.767082-04:00,56.3,verizon
2024-05-28T20:54:04.960059-04:00,47.3,verizon
2024-05-28T20:54:05.188208-04:00,74.3,verizon
2024-05-28T20:54:05.359286-04:00,45.5,verizon
2024-05-28T20:54:05.579891-04:00,64.1,verizon
2024-05-28T20:54:05.769918-04:00,53.8,verizon
2024-05-28T20:54:05.987222-04:00,69.3,verizon
2024-05-28T20:54:06.171129-04:00,51.6,verizon
2024-05-28T20:54:06.387944-04:00,66.4,verizon
2024-05-28T20:54:06.569828-04:00,48.4,verizon
2024-05-28T20:54:06.778941-04:00,56.3,verizon
2024-05-28T20:54:06.979509-04:00,55.9,verizon
2024-05-28T20:54:07.180180-04:00,54.9,verizon
2024-05-28T20:54:07.394414-04:00,69.2,verizon
2024-05-28T20:54:07.589904-04:00,63.4,verizon
2024-05-28T20:54:07.793880-04:00,67.2,verizon
2024-05-28T20:54:07.989836-04:00,61.3,verizon
2024-05-28T20:54:08.179904-04:00,49.6,verizon
2024-05-28T20:54:08.380290-04:00,48.2,verizon
2024-05-28T20:54:08.616052-04:00,82.6,verizon
2024-05-28T20:54:08.778990-04:00,45.5,verizon
2024-05-28T20:54:09.012990-04:00,77.6,verizon
2024-05-28T20:54:09.188900-04:00,53.6,verizon
2024-05-28T20:54:09.407248-04:00,71.9,verizon
2024-05-28T20:54:09.599326-04:00,63.4,verizon
2024-05-28T20:54:09.807048-04:00,70.5,verizon
2024-05-28T20:54:09.989957-04:00,51.7,verizon
2024-05-28T20:54:10.206973-04:00,66.7,verizon
2024-05-28T20:54:10.390369-04:00,48.8,verizon
2024-05-28T20:54:10.615390-04:00,74.3,verizon
2024-05-28T20:54:10.789162-04:00,47.2,verizon
