time,throughput_mbps,retrans,cwnd_kb
2024-05-27T17:08:24.139209,1.0484,0,222
2024-05-27T17:08:24.539664,2.0973,0,331
2024-05-27T17:08:27.970680,3.1455,45,370
2024-05-27T17:08:27.971105,2.0970,0,370
2024-05-27T17:08:27.971243,3.1460,0,370
2024-05-27T17:08:27.971353,2.0972,0,370
2024-05-27T17:08:27.971459,2.0971,0,370
2024-05-27T17:08:27.971559,0.0000,0,370
2024-05-27T17:08:27.971656,0.0000,0,370
2024-05-27T17:08:31.194570,3.1455,120,384
2024-05-27T17:08:31.195048,1.0486,0,384
2024-05-27T17:08:31.195192,7.3400,0,384
2024-05-27T17:08:31.195307,0.0000,0,384
2024-05-27T17:08:31.195419,0.0000,0,384
2024-05-27T17:08:31.195523,0.0000,0,384
2024-05-27T17:08:32.876741,4.1940,0,636
2024-05-27T17:08:32.877189,1.0485,0,636
2024-05-27T17:08:32.877333,7.3395,0,636
2024-05-27T17:08:32.877448,2.0974,0,636
2024-05-27T17:08:35.246446,2.0972,12,524
2024-05-27T17:08:35.246842,2.0973,0,524
2024-05-27T17:08:35.246981,0.0000,0,524
2024-05-27T17:08:35.247094,0.0000,0,524
2024-05-27T17:08:36.760646,9.4376,0,539
2024-05-27T17:08:36.761226,3.1452,0,539
2024-05-27T17:08:36.761370,3.1460,0,539
2024-05-27T17:08:40.005939,2.0972,73,430
2024-05-27T17:08:40.006390,2.0972,0,430
2024-05-27T17:08:40.006871,1.0486,0,430
2024-05-27T17:08:40.006986,0.0000,0,430
2024-05-27T17:08:40.007130,0.0000,0,430
2024-05-27T17:08:40.007234,3.1455,0,430
2024-05-27T17:08:40.007359,3.1453,0,430
2024-05-27T17:08:44.051900,6.2922,164,353
2024-05-27T17:08:44.052296,1.0486,0,353
2024-05-27T17:08:44.052432,1.0486,0,353
2024-05-27T17:08:44.052545,0.0000,0,353
2024-05-27T17:08:44.052649,0.0000,0,353
2024-05-27T17:08:44.052916,0.0000,0,353
2024-05-27T17:08:44.053021,2.0971,0,353
2024-05-27T17:08:44.053121,1.0486,0,353
2024-05-27T17:08:47.410486,4.1937,95,293
2024-05-27T17:08:47.410888,0.0000,0,293
2024-05-27T17:08:47.411026,0.0000,0,293
2024-05-27T17:08:47.411140,0.0000,0,293
2024-05-27T17:08:47.411246,4.1944,0,293
2024-05-27T17:08:47.411350,3.1457,0,293
2024-05-27T17:08:47.411454,2.0972,0,293
