time,throughput_mbps,retrans,cwnd_kb
2024-05-27T12:16:14.175972,0.0000,0,215
2024-05-27T12:16:14.175997,1.0485,0,215
2024-05-27T12:16:14.747858,3.1458,0,374
2024-05-27T12:16:16.201060,3.1458,0,1072
2024-05-27T12:16:16.201509,4.1942,0,1072
2024-05-27T12:16:16.201648,3.1456,0,1072
2024-05-27T12:16:19.068459,2.0972,0,1120
2024-05-27T12:16:19.068915,2.0972,0,1120
2024-05-27T12:16:19.069063,3.1457,0,1120
2024-05-27T12:16:19.069188,2.0972,0,1120
2024-05-27T12:16:19.069304,2.0972,0,1120
2024-05-27T12:16:19.069412,2.0972,0,1120
2024-05-27T12:16:21.928434,4.1942,0,1322
2024-05-27T12:16:21.928932,2.0972,0,1322
2024-05-27T12:16:21.929074,2.0972,0,1322
2024-05-27T12:16:21.929188,2.0971,0,1322
2024-05-27T12:16:21.929295,2.0971,0,1322
2024-05-27T12:16:21.929397,1.0486,0,1322
2024-05-27T12:16:26.353710,3.1457,0,1322
2024-05-27T12:16:26.354110,2.0971,0,1322
2024-05-27T12:16:26.354257,1.0486,0,1322
2024-05-27T12:16:26.354372,2.0971,0,1322
2024-05-27T12:16:26.354479,1.0486,0,1322
2024-05-27T12:16:26.354580,1.0486,0,1322
2024-05-27T12:16:26.354715,2.0971,0,1322
2024-05-27T12:16:26.354815,0.0000,0,1322
2024-05-27T12:16:26.355139,1.0486,0,1322
2024-05-27T12:16:30.402712,1.0486,0,1545
2024-05-27T12:16:30.403304,1.0485,0,1545
2024-05-27T12:16:30.403458,1.0486,0,1545
2024-05-27T12:16:30.403617,3.1457,0,1545
2024-05-27T12:16:30.403729,2.0971,0,1545
2024-05-27T12:16:30.403837,1.0486,0,1545
2024-05-27T12:16:30.403937,2.0972,0,1545
2024-05-27T12:16:37.405210,1.0486,3,1234
2024-05-27T12:16:37.405444,1.0485,0,1234
2024-05-27T12:16:37.405491,1.0485,0,1234
2024-05-27T12:16:37.405522,0.0000,0,1234
2024-05-27T12:16:37.405549,0.0000,0,1234
2024-05-27T12:16:37.405577,0.0000,0,1234
2024-05-27T12:16:37.405604,0.0000,0,1234
2024-05-27T12:16:37.405629,0.0000,0,1234
2024-05-27T12:16:37.405655,0.0000,0,1234
2024-05-27T12:16:37.405680,0.0000,0,1234
2024-05-27T12:16:37.405705,0.0000,0,1234
2024-05-27T12:16:37.405729,0.0000,0,1234
2024-05-27T12:16:37.405756,3.1456,0,1234
2024-05-27T12:16:53.146198,0.0000,11,471
2024-05-27T12:16:53.146702,8.3885,0,471
2024-05-27T12:16:53.146843,1.0486,0,471
2024-05-27T12:16:53.147050,0.0000,0,471
2024-05-27T12:16:53.147170,0.0000,0,471
2024-05-27T12:16:53.147275,0.0000,0,471
2024-05-27T12:16:53.147381,0.0000,0,471
2024-05-27T12:16:53.147483,0.0000,0,471
2024-05-27T12:16:53.147584,0.0000,0,471
2024-05-27T12:16:53.147685,0.0000,0,471
2024-05-27T12:16:53.147787,0.0000,0,471
2024-05-27T12:16:53.147891,0.0000,0,471
2024-05-27T12:16:53.147995,0.0000,0,471
2024-05-27T12:16:53.148097,0.0000,0,471
2024-05-27T12:16:53.148197,0.0000,0,471
2024-05-27T12:16:53.148297,2.0970,0,471
2024-05-27T12:16:53.148398,0.0000,0,471
2024-05-27T12:16:53.148499,0.0000,0,471
2024-05-27T12:16:53.148602,6.2915,0,471
2024-05-27T12:16:53.148704,0.0000,0,471
2024-05-27T12:16:53.148806,0.0000,0,471
2024-05-27T12:16:53.148906,0.0000,0,471
2024-05-27T12:16:53.149006,0.0000,0,471
2024-05-27T12:16:53.149152,0.0000,0,471
2024-05-27T12:16:53.149256,0.0000,0,471
2024-05-27T12:16:53.149361,0.0000,0,471
2024-05-27T12:16:53.149461,0.0000,0,471
2024-05-27T12:16:53.149561,0.0000,0,471
2024-05-27T12:16:53.149660,0.0000,0,471
2024-05-27T12:16:53.149761,0.0000,0,471
2024-05-27T12:16:53.149862,0.0000,0,471
2024-05-27T12:16:53.149964,1.0486,0,471
2024-05-27T12:16:53.150065,0.0000,0,471
2024-05-27T12:17:24.793459,6.2913,51,606
2024-05-27T12:17:24.793986,0.0000,0,606
2024-05-27T12:17:24.794129,0.0000,0,606
2024-05-27T12:17:24.794244,0.0000,0,606
2024-05-27T12:17:24.794351,0.0000,0,606
2024-05-27T12:17:24.794455,0.0000,0,606
2024-05-27T12:17:24.794557,0.0000,0,606
2024-05-27T12:17:24.794664,0.0000,0,606
2024-05-27T12:17:24.794764,0.0000,0,606
2024-05-27T12:17:24.794863,0.0000,0,606
2024-05-27T12:17:24.795092,0.0000,0,606
2024-05-27T12:17:24.795200,0.0000,0,606
2024-05-27T12:17:24.795301,0.0000,0,606
2024-05-27T12:17:24.795399,0.0000,0,606
2024-05-27T12:17:24.795498,0.0000,0,606
2024-05-27T12:17:24.795599,0.0000,0,606
2024-05-27T12:17:24.795704,0.0000,0,606
2024-05-27T12:17:24.795807,5.2433,0,606
2024-05-27T12:17:24.795908,12.5820,0,606
2024-05-27T12:17:24.796009,5.2431,0,606
2024-05-27T12:17:24.796110,9.4371,0,606
2024-05-27T12:17:24.796211,9.4374,0,606
2024-05-27T12:17:24.796312,5.2428,0,606
2024-05-27T12:17:24.796414,0.0000,0,606
2024-05-27T12:17:24.796515,0.0000,0,606
2024-05-27T12:17:24.796615,0.0000,0,606
2024-05-27T12:17:24.796715,0.0000,0,606
2024-05-27T12:17:24.796818,0.0000,0,606
2024-05-27T12:17:24.796922,0.0000,0,606
2024-05-27T12:17:24.797021,0.0000,0,606
2024-05-27T12:17:24.797165,0.0000,0,606
2024-05-27T12:17:24.797272,0.0000,0,606
2024-05-27T12:17:24.797376,0.0000,0,606
2024-05-27T12:17:24.797477,0.0000,0,606
2024-05-27T12:17:24.797575,0.0000,0,606
2024-05-27T12:17:24.797678,0.0000,0,606
2024-05-27T12:17:24.797780,0.0000,0,606
2024-05-27T12:17:24.797879,0.0000,0,606
2024-05-27T12:17:24.797978,0.0000,0,606
2024-05-27T12:17:24.798077,0.0000,0,606
2024-05-27T12:17:24.798176,0.0000,0,606
2024-05-27T12:17:24.798276,0.0000,0,606
2024-05-27T12:17:24.798378,0.0000,0,606
2024-05-27T12:17:24.798477,0.0000,0,606
2024-05-27T12:17:24.798579,0.0000,0,606
2024-05-27T12:17:24.798681,0.0000,0,606
2024-05-27T12:17:24.798780,0.0000,0,606
2024-05-27T12:17:24.798878,0.0000,0,606
2024-05-27T12:17:24.799038,0.0000,0,606
2024-05-27T12:17:24.799146,0.0000,0,606
2024-05-27T12:17:24.799251,0.0000,0,606
2024-05-27T12:17:24.799351,0.0000,0,606
2024-05-27T12:17:24.799457,0.0000,0,606
2024-05-27T12:17:24.799557,0.0000,0,606
2024-05-27T12:17:24.799657,1.0486,0,606
2024-05-27T12:17:24.799775,0.0000,0,606
2024-05-27T12:17:24.799881,1.0486,0,606
2024-05-27T12:17:24.800006,1.0486,0,606
2024-05-27T12:17:24.800106,0.0000,0,606
2024-05-27T12:17:24.800270,5.2430,0,606
2024-05-27T12:17:24.800389,0.0000,0,606
2024-05-27T12:17:24.800489,0.0000,0,606
2024-05-27T12:17:24.800588,0.0000,0,606
2024-05-27T12:17:32.511510,7.3400,0,654
2024-05-27T12:17:32.511699,1.0486,0,654
2024-05-27T12:17:32.511731,1.0486,0,654
2024-05-27T12:17:32.511756,0.0000,0,654
2024-05-27T12:17:32.511779,1.0486,0,654
2024-05-27T12:17:32.511802,1.0486,0,654
2024-05-27T12:17:32.511823,0.0000,0,654
2024-05-27T12:17:32.511858,1.0486,0,654
2024-05-27T12:17:32.511881,0.0000,0,654
2024-05-27T12:17:32.511903,1.0486,0,654
2024-05-27T12:17:32.511925,2.0972,0,654
2024-05-27T12:17:32.511946,3.1459,0,654
2024-05-27T12:17:32.511968,0.0000,0,654
2024-05-27T12:17:32.511989,0.0000,0,654
2024-05-27T12:17:32.512010,0.0000,0,654
2024-05-27T12:17:49.538179,0.0000,5,524
