Start time: 1716843732069
[2024-05-27 17:02:12.208931] PING 35.245.244.238 (35.245.244.238) 38(66) bytes of data.
[2024-05-27 17:02:12.209388] 46 bytes from 35.245.244.238: icmp_seq=1 ttl=54 time=80.3 ms
[2024-05-27 17:02:12.458111] 46 bytes from 35.245.244.238: icmp_seq=2 ttl=54 time=128 ms
[2024-05-27 17:02:12.673708] 46 bytes from 35.245.244.238: icmp_seq=3 ttl=54 time=143 ms
[2024-05-27 17:02:12.837747] 46 bytes from 35.245.244.238: icmp_seq=4 ttl=54 time=106 ms
[2024-05-27 17:02:13.019740] 46 bytes from 35.245.244.238: icmp_seq=5 ttl=54 time=87.4 ms
[2024-05-27 17:02:13.292801] 46 bytes from 35.245.244.238: icmp_seq=6 ttl=54 time=160 ms
[2024-05-27 17:02:13.424527] 46 bytes from 35.245.244.238: icmp_seq=7 ttl=54 time=91.3 ms
[2024-05-27 17:02:13.696529] 46 bytes from 35.245.244.238: icmp_seq=8 ttl=54 time=162 ms
[2024-05-27 17:02:13.872650] 46 bytes from 35.245.244.238: icmp_seq=9 ttl=54 time=137 ms
[2024-05-27 17:02:14.028595] 46 bytes from 35.245.244.238: icmp_seq=10 ttl=54 time=92.5 ms
[2024-05-27 17:02:14.250667] 46 bytes from 35.245.244.238: icmp_seq=11 ttl=54 time=114 ms
[2024-05-27 17:02:14.489001] 46 bytes from 35.245.244.238: icmp_seq=12 ttl=54 time=151 ms
[2024-05-27 17:02:14.651095] 46 bytes from 35.245.244.238: icmp_seq=13 ttl=54 time=112 ms
[2024-05-27 17:02:14.835790] 46 bytes from 35.245.244.238: icmp_seq=14 ttl=54 time=97.1 ms
[2024-05-27 17:02:15.127757] 46 bytes from 35.245.244.238: icmp_seq=15 ttl=54 time=188 ms
[2024-05-27 17:02:15.296761] 46 bytes from 35.245.244.238: icmp_seq=16 ttl=54 time=157 ms
[2024-05-27 17:02:15.545202] 46 bytes from 35.245.244.238: icmp_seq=17 ttl=54 time=204 ms
[2024-05-27 17:02:15.671839] 46 bytes from 35.245.244.238: icmp_seq=18 ttl=54 time=126 ms
[2024-05-27 17:02:15.847810] 46 bytes from 35.245.244.238: icmp_seq=19 ttl=54 time=101 ms
[2024-05-27 17:02:16.089612] 46 bytes from 35.245.244.238: icmp_seq=20 ttl=54 time=142 ms
[2024-05-27 17:02:16.279889] 46 bytes from 35.245.244.238: icmp_seq=21 ttl=54 time=132 ms
[2024-05-27 17:02:16.443840] 46 bytes from 35.245.244.238: icmp_seq=22 ttl=54 time=96.3 ms
[2024-05-27 17:02:16.637080] 46 bytes from 35.245.244.238: icmp_seq=23 ttl=54 time=88.4 ms
[2024-05-27 17:02:17.178532] 46 bytes from 35.245.244.238: icmp_seq=24 ttl=54 time=430 ms
[2024-05-27 17:02:17.178714] 46 bytes from 35.245.244.238: icmp_seq=25 ttl=54 time=223 ms
[2024-05-27 17:02:17.291745] 46 bytes from 35.245.244.238: icmp_seq=26 ttl=54 time=128 ms
